entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermReceivables,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
19408280,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzJhLzFlLzE0L2MyZGUtNDJjOC1iNzYxLWE5MTc0ZjdmMDQ0MA.xhtml,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2MzLzNkLzFiLzFhN2UtNGM1NC04YmUzLTAwMzA2ZjkxZGVmYg.pdf,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y1LzFjLzliL2NkZTgtNDRlZi05NjM0LWQzZGI3OTE0ZjQxNg.xml,true,Danmark,DK,Kolding,6000.0,1.0,Nytorv,KÃ¸benhavn S,2300.0,"4, 7. mf.",Axel Heides Gade,2000.0,C. N. Petersens Vej 25,Regnskabsklasse B,2018-04-11,2018-04-11,sja@simulator.dk,20693.0,-20150.0,19408280.0,-1067678.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Den Jyske Sparekasse,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,25436.0,KÃ¸benhavn v,2016-01-01,2016-12-31,-1087828.0,-1087828.0,-20150.0,2017-12-31,2017-01-01,543.0,false,false,25436.0,0.0,30557762.0,false,false,Ingen bistand,urn:ofk:oid:25295702,indberetninger-20180424,2.5955422,19408280.0,AWK4-QMex8uVRSOdfolk,2018-04-12T08:29:21.821Z,2018-04-12T08:29:06.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-36-CB,2018-04-12T08:29:06.770Z,,,,,,,,,,,,,,,,,,,
19408280,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzJhLzFlLzE0L2MyZGUtNDJjOC1iNzYxLWE5MTc0ZjdmMDQ0MA.xhtml,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2MzLzNkLzFiLzFhN2UtNGM1NC04YmUzLTAwMzA2ZjkxZGVmYg.pdf,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y1LzFjLzliL2NkZTgtNDRlZi05NjM0LWQzZGI3OTE0ZjQxNg.xml,true,Danmark,DK,Kolding,6000.0,1.0,Nytorv,KÃ¸benhavn S,2300.0,"4, 7. mf.",Axel Heides Gade,2000.0,C. N. Petersens Vej 25,Regnskabsklasse B,2018-04-11,2018-04-11,sja@simulator.dk,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Den Jyske Sparekasse,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,25436.0,KÃ¸benhavn v,2016-01-01,2016-12-31,3800000.0,,,2017-12-31,2017-01-01,,false,false,25436.0,,30557762.0,false,false,Ingen bistand,urn:ofk:oid:25295702,indberetninger-20180424,2.5955422,19408280.0,AWK4-QMex8uVRSOdfolk,2018-04-12T08:29:21.821Z,2018-04-12T08:29:06.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-36-CB,2018-04-12T08:29:06.770Z,,,,,,,,,,,,,,,,,,,
19408280,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzJhLzFlLzE0L2MyZGUtNDJjOC1iNzYxLWE5MTc0ZjdmMDQ0MA.xhtml,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2MzLzNkLzFiLzFhN2UtNGM1NC04YmUzLTAwMzA2ZjkxZGVmYg.pdf,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y1LzFjLzliL2NkZTgtNDRlZi05NjM0LWQzZGI3OTE0ZjQxNg.xml,true,Danmark,DK,Kolding,6000.0,1.0,Nytorv,KÃ¸benhavn S,2300.0,"4, 7. mf.",Axel Heides Gade,2000.0,C. N. Petersens Vej 25,Regnskabsklasse B,2018-04-11,2018-04-11,sja@simulator.dk,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Den Jyske Sparekasse,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,25436.0,KÃ¸benhavn v,2016-01-01,2016-12-31,-4887828.0,,,2017-12-31,2017-01-01,,false,false,25436.0,,30557762.0,false,false,Ingen bistand,urn:ofk:oid:25295702,indberetninger-20180424,2.5955422,19408280.0,AWK4-QMex8uVRSOdfolk,2018-04-12T08:29:21.821Z,2018-04-12T08:29:06.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-36-CB,2018-04-12T08:29:06.770Z,,,,,,,,,,,,,,,,,,,
19408280,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzJhLzFlLzE0L2MyZGUtNDJjOC1iNzYxLWE5MTc0ZjdmMDQ0MA.xhtml,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2MzLzNkLzFiLzFhN2UtNGM1NC04YmUzLTAwMzA2ZjkxZGVmYg.pdf,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y1LzFjLzliL2NkZTgtNDRlZi05NjM0LWQzZGI3OTE0ZjQxNg.xml,true,Danmark,DK,Kolding,6000.0,1.0,Nytorv,KÃ¸benhavn S,2300.0,"4, 7. mf.",Axel Heides Gade,2000.0,C. N. Petersens Vej 25,Regnskabsklasse B,2018-04-11,2018-04-11,sja@simulator.dk,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Den Jyske Sparekasse,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,25436.0,KÃ¸benhavn v,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,25436.0,,30557762.0,false,false,Ingen bistand,urn:ofk:oid:25295702,indberetninger-20180424,2.5955422,19408280.0,AWK4-QMex8uVRSOdfolk,2018-04-12T08:29:21.821Z,2018-04-12T08:29:06.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-36-CB,2018-04-12T08:29:06.770Z,8027866.0,799410.0,130000.0,824846.0,8010716.0,8027866.0,17150.0,7203020.0,7203020.0,7203020.0,168890.0,3800000.0,0.0,0.0,3911826.0,17150.0,17150.0,,
19408280,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzJhLzFlLzE0L2MyZGUtNDJjOC1iNzYxLWE5MTc0ZjdmMDQ0MA.xhtml,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2MzLzNkLzFiLzFhN2UtNGM1NC04YmUzLTAwMzA2ZjkxZGVmYg.pdf,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y1LzFjLzliL2NkZTgtNDRlZi05NjM0LWQzZGI3OTE0ZjQxNg.xml,true,Danmark,DK,Kolding,6000.0,1.0,Nytorv,KÃ¸benhavn S,2300.0,"4, 7. mf.",Axel Heides Gade,2000.0,C. N. Petersens Vej 25,Regnskabsklasse B,2018-04-11,2018-04-11,sja@simulator.dk,19531.0,-19531.0,19408280.0,149775.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Den Jyske Sparekasse,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,25436.0,KÃ¸benhavn v,2016-01-01,2016-12-31,130244.0,130244.0,-19531.0,2017-12-31,2017-01-01,0.0,false,false,25436.0,0.0,30557762.0,false,false,Ingen bistand,urn:ofk:oid:25295702,indberetninger-20180424,2.5955422,19408280.0,AWK4-QMex8uVRSOdfolk,2018-04-12T08:29:21.821Z,2018-04-12T08:29:06.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-36-CB,2018-04-12T08:29:06.770Z,,,,,,,,,,,,,,,,,,,
19408280,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzJhLzFlLzE0L2MyZGUtNDJjOC1iNzYxLWE5MTc0ZjdmMDQ0MA.xhtml,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2MzLzNkLzFiLzFhN2UtNGM1NC04YmUzLTAwMzA2ZjkxZGVmYg.pdf,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y1LzFjLzliL2NkZTgtNDRlZi05NjM0LWQzZGI3OTE0ZjQxNg.xml,true,Danmark,DK,Kolding,6000.0,1.0,Nytorv,KÃ¸benhavn S,2300.0,"4, 7. mf.",Axel Heides Gade,2000.0,C. N. Petersens Vej 25,Regnskabsklasse B,2018-04-11,2018-04-11,sja@simulator.dk,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Den Jyske Sparekasse,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,25436.0,KÃ¸benhavn v,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,25436.0,,30557762.0,false,false,Ingen bistand,urn:ofk:oid:25295702,indberetninger-20180424,2.5955422,19408280.0,AWK4-QMex8uVRSOdfolk,2018-04-12T08:29:21.821Z,2018-04-12T08:29:06.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-36-CB,2018-04-12T08:29:06.770Z,,,,,,,,,,,,,,,,,,Svend Jakobsen,DirektÃ¸r
19408280,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzJhLzFlLzE0L2MyZGUtNDJjOC1iNzYxLWE5MTc0ZjdmMDQ0MA.xhtml,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2MzLzNkLzFiLzFhN2UtNGM1NC04YmUzLTAwMzA2ZjkxZGVmYg.pdf,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y1LzFjLzliL2NkZTgtNDRlZi05NjM0LWQzZGI3OTE0ZjQxNg.xml,true,Danmark,DK,Kolding,6000.0,1.0,Nytorv,KÃ¸benhavn S,2300.0,"4, 7. mf.",Axel Heides Gade,2000.0,C. N. Petersens Vej 25,Regnskabsklasse B,2018-04-11,2018-04-11,sja@simulator.dk,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Den Jyske Sparekasse,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,25436.0,KÃ¸benhavn v,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,25436.0,,30557762.0,false,false,Ingen bistand,urn:ofk:oid:25295702,indberetninger-20180424,2.5955422,19408280.0,AWK4-QMex8uVRSOdfolk,2018-04-12T08:29:21.821Z,2018-04-12T08:29:06.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-36-CB,2018-04-12T08:29:06.770Z,,,,,,,,,,,,,,,,,,Inger Jakobsen,DirektÃ¸r
19408280,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzJhLzFlLzE0L2MyZGUtNDJjOC1iNzYxLWE5MTc0ZjdmMDQ0MA.xhtml,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2MzLzNkLzFiLzFhN2UtNGM1NC04YmUzLTAwMzA2ZjkxZGVmYg.pdf,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y1LzFjLzliL2NkZTgtNDRlZi05NjM0LWQzZGI3OTE0ZjQxNg.xml,true,Danmark,DK,Kolding,6000.0,1.0,Nytorv,KÃ¸benhavn S,2300.0,"4, 7. mf.",Axel Heides Gade,2000.0,C. N. Petersens Vej 25,Regnskabsklasse B,2018-04-11,2018-04-11,sja@simulator.dk,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Den Jyske Sparekasse,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,25436.0,KÃ¸benhavn v,2016-01-01,2016-12-31,103400.0,,,2017-12-31,2017-01-01,,false,false,25436.0,,30557762.0,false,false,Ingen bistand,urn:ofk:oid:25295702,indberetninger-20180424,2.5955422,19408280.0,AWK4-QMex8uVRSOdfolk,2018-04-12T08:29:21.821Z,2018-04-12T08:29:06.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-36-CB,2018-04-12T08:29:06.770Z,,,,,,,,,,,,,,,,,,,
19408280,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzJhLzFlLzE0L2MyZGUtNDJjOC1iNzYxLWE5MTc0ZjdmMDQ0MA.xhtml,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2MzLzNkLzFiLzFhN2UtNGM1NC04YmUzLTAwMzA2ZjkxZGVmYg.pdf,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y1LzFjLzliL2NkZTgtNDRlZi05NjM0LWQzZGI3OTE0ZjQxNg.xml,true,Danmark,DK,Kolding,6000.0,1.0,Nytorv,KÃ¸benhavn S,2300.0,"4, 7. mf.",Axel Heides Gade,2000.0,C. N. Petersens Vej 25,Regnskabsklasse B,2018-04-11,2018-04-11,sja@simulator.dk,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Den Jyske Sparekasse,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,25436.0,KÃ¸benhavn v,2016-01-01,2016-12-31,26844.0,,,2017-12-31,2017-01-01,,false,false,25436.0,,30557762.0,false,false,Ingen bistand,urn:ofk:oid:25295702,indberetninger-20180424,2.5955422,19408280.0,AWK4-QMex8uVRSOdfolk,2018-04-12T08:29:21.821Z,2018-04-12T08:29:06.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-36-CB,2018-04-12T08:29:06.770Z,,,,,,,,,,,,,,,,,,,
19408280,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzJhLzFlLzE0L2MyZGUtNDJjOC1iNzYxLWE5MTc0ZjdmMDQ0MA.xhtml,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2MzLzNkLzFiLzFhN2UtNGM1NC04YmUzLTAwMzA2ZjkxZGVmYg.pdf,http://regnskaber.virk.dk/08280491/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y1LzFjLzliL2NkZTgtNDRlZi05NjM0LWQzZGI3OTE0ZjQxNg.xml,true,Danmark,DK,Kolding,6000.0,1.0,Nytorv,KÃ¸benhavn S,2300.0,"4, 7. mf.",Axel Heides Gade,2000.0,C. N. Petersens Vej 25,Regnskabsklasse B,2018-04-11,2018-04-11,sja@simulator.dk,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Den Jyske Sparekasse,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,25436.0,KÃ¸benhavn v,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,25436.0,,30557762.0,false,false,Ingen bistand,urn:ofk:oid:25295702,indberetninger-20180424,2.5955422,19408280.0,AWK4-QMex8uVRSOdfolk,2018-04-12T08:29:21.821Z,2018-04-12T08:29:06.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-36-CB,2018-04-12T08:29:06.770Z,4358211.0,71011.0,130000.0,71011.0,4340960.0,4358211.0,17251.0,4287200.0,4287200.0,4287200.0,168890.0,103400.0,0.0,0.0,3938670.0,17251.0,17251.0,,
