entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameOfAuditFirm
26549809,2015-05-01,2016-04-30,c3,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FmLzFmL2I0L2ViYjEtNDAxNi1iMDAzLTQzMTAyODIyNWUyMg.xhtml,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzMxLzliLzljLzY1OTctNDE4NS1iMTU4LWUwMjA2M2JkYTdkNA.pdf,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QyL2I3LzQxLzZiOGItNGMwOS04NGQ5LTEwZjc2NWZmYTBiZA.xml,true,Esbjerg V,6710.0,Smedevej 33,Gistrup,9260.0,36.0,SÃ¸nder Tranders Bygade,6710 Esbjerg V,Smedevej 33,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-22,2017-06-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet beskÃ¦ftiger sig med forvaltning af formue.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",19067.0,-19067.0,26549809.0,-73755.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Jakobsen,Jens Christian Rauhe,Bitten Rauhe,RAUHE 2 INVEST ApS,Ole V Jakobsen,Gistrup,2015-05-01,2016-04-30,-71917.0,-92822.0,-19067.0,2017-04-30,2016-05-01,false,false,2017-06-19,Esbjerg V,-20905.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24293377,indberetninger-20180424,2.5953832,26549809,,2018-03-29T18:26:15.761Z,2017-06-26T10:59:45.997Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-04-CR,2017-06-26T10:59:46.160Z,,,,,,,,,,,,,,,,,,,
26549809,2015-05-01,2016-04-30,c5,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FmLzFmL2I0L2ViYjEtNDAxNi1iMDAzLTQzMTAyODIyNWUyMg.xhtml,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzMxLzliLzljLzY1OTctNDE4NS1iMTU4LWUwMjA2M2JkYTdkNA.pdf,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QyL2I3LzQxLzZiOGItNGMwOS04NGQ5LTEwZjc2NWZmYTBiZA.xml,true,Esbjerg V,6710.0,Smedevej 33,Gistrup,9260.0,36.0,SÃ¸nder Tranders Bygade,6710 Esbjerg V,Smedevej 33,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-22,2017-06-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet beskÃ¦ftiger sig med forvaltning af formue.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,26549809.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Jakobsen,Jens Christian Rauhe,Bitten Rauhe,RAUHE 2 INVEST ApS,Ole V Jakobsen,Gistrup,2015-05-01,2016-04-30,100000.0,,,2017-04-30,2016-05-01,false,false,2017-06-19,Esbjerg V,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24293377,indberetninger-20180424,2.5953832,26549809,,2018-03-29T18:26:15.761Z,2017-06-26T10:59:45.997Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-04-CR,2017-06-26T10:59:46.160Z,,,,,,,,,,,,,,,,,,,
26549809,2015-05-01,2016-04-30,c7,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FmLzFmL2I0L2ViYjEtNDAxNi1iMDAzLTQzMTAyODIyNWUyMg.xhtml,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzMxLzliLzljLzY1OTctNDE4NS1iMTU4LWUwMjA2M2JkYTdkNA.pdf,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QyL2I3LzQxLzZiOGItNGMwOS04NGQ5LTEwZjc2NWZmYTBiZA.xml,true,Esbjerg V,6710.0,Smedevej 33,Gistrup,9260.0,36.0,SÃ¸nder Tranders Bygade,6710 Esbjerg V,Smedevej 33,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-22,2017-06-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet beskÃ¦ftiger sig med forvaltning af formue.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,26549809.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Jakobsen,Jens Christian Rauhe,Bitten Rauhe,RAUHE 2 INVEST ApS,Ole V Jakobsen,Gistrup,2015-05-01,2016-04-30,-171917.0,,,2017-04-30,2016-05-01,false,false,2017-06-19,Esbjerg V,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24293377,indberetninger-20180424,2.5953832,26549809,,2018-03-29T18:26:15.761Z,2017-06-26T10:59:45.997Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-04-CR,2017-06-26T10:59:46.160Z,,,,,,,,,,,,,,,,,,,
26549809,2016-04-30,2016-04-30,c9,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FmLzFmL2I0L2ViYjEtNDAxNi1iMDAzLTQzMTAyODIyNWUyMg.xhtml,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzMxLzliLzljLzY1OTctNDE4NS1iMTU4LWUwMjA2M2JkYTdkNA.pdf,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QyL2I3LzQxLzZiOGItNGMwOS04NGQ5LTEwZjc2NWZmYTBiZA.xml,true,Esbjerg V,6710.0,Smedevej 33,Gistrup,9260.0,36.0,SÃ¸nder Tranders Bygade,6710 Esbjerg V,Smedevej 33,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-22,2017-06-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet beskÃ¦ftiger sig med forvaltning af formue.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,26549809.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Jakobsen,Jens Christian Rauhe,Bitten Rauhe,RAUHE 2 INVEST ApS,Ole V Jakobsen,Gistrup,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,false,false,2017-06-19,Esbjerg V,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24293377,indberetninger-20180424,2.5953832,26549809,,2018-03-29T18:26:15.761Z,2017-06-26T10:59:45.997Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-04-CR,2017-06-26T10:59:46.160Z,1917434.0,26530.0,125000.0,60978.0,1805651.0,1917434.0,111783.0,1856456.0,1856456.0,1856456.0,8750.0,20416.0,100000.0,1680651.0,111783.0,34448.0,3033.0,14032.0,
26549809,2016-05-01,2017-04-30,c0,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FmLzFmL2I0L2ViYjEtNDAxNi1iMDAzLTQzMTAyODIyNWUyMg.xhtml,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzMxLzliLzljLzY1OTctNDE4NS1iMTU4LWUwMjA2M2JkYTdkNA.pdf,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QyL2I3LzQxLzZiOGItNGMwOS04NGQ5LTEwZjc2NWZmYTBiZA.xml,true,Esbjerg V,6710.0,Smedevej 33,Gistrup,9260.0,36.0,SÃ¸nder Tranders Bygade,6710 Esbjerg V,Smedevej 33,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-22,2017-06-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet beskÃ¦ftiger sig med forvaltning af formue.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",18175.0,-18175.0,26549809.0,83949.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Jakobsen,Jens Christian Rauhe,Bitten Rauhe,RAUHE 2 INVEST ApS,Ole V Jakobsen,Gistrup,2015-05-01,2016-04-30,52304.0,65774.0,-18175.0,2017-04-30,2016-05-01,false,false,2017-06-19,Esbjerg V,13470.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24293377,indberetninger-20180424,2.5953832,26549809,,2018-03-29T18:26:15.761Z,2017-06-26T10:59:45.997Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-04-CR,2017-06-26T10:59:46.160Z,,,,,,,,,,,,,,,,,,,
26549809,2016-05-01,2017-04-30,c1,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FmLzFmL2I0L2ViYjEtNDAxNi1iMDAzLTQzMTAyODIyNWUyMg.xhtml,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzMxLzliLzljLzY1OTctNDE4NS1iMTU4LWUwMjA2M2JkYTdkNA.pdf,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QyL2I3LzQxLzZiOGItNGMwOS04NGQ5LTEwZjc2NWZmYTBiZA.xml,true,Esbjerg V,6710.0,Smedevej 33,Gistrup,9260.0,36.0,SÃ¸nder Tranders Bygade,6710 Esbjerg V,Smedevej 33,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-22,2017-06-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet beskÃ¦ftiger sig med forvaltning af formue.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,26549809.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Jakobsen,Jens Christian Rauhe,Bitten Rauhe,RAUHE 2 INVEST ApS,Ole V Jakobsen,Gistrup,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,false,false,2017-06-19,Esbjerg V,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24293377,indberetninger-20180424,2.5953832,26549809,,2018-03-29T18:26:15.761Z,2017-06-26T10:59:45.997Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-04-CR,2017-06-26T10:59:46.160Z,,,,,,,,,,,,,,,,,,,JT Revision
26549809,2016-05-01,2017-04-30,c2,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FmLzFmL2I0L2ViYjEtNDAxNi1iMDAzLTQzMTAyODIyNWUyMg.xhtml,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzMxLzliLzljLzY1OTctNDE4NS1iMTU4LWUwMjA2M2JkYTdkNA.pdf,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QyL2I3LzQxLzZiOGItNGMwOS04NGQ5LTEwZjc2NWZmYTBiZA.xml,true,Esbjerg V,6710.0,Smedevej 33,Gistrup,9260.0,36.0,SÃ¸nder Tranders Bygade,6710 Esbjerg V,Smedevej 33,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-22,2017-06-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet beskÃ¦ftiger sig med forvaltning af formue.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,26549809.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Jakobsen,Jens Christian Rauhe,Bitten Rauhe,RAUHE 2 INVEST ApS,Ole V Jakobsen,Gistrup,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,false,false,2017-06-19,Esbjerg V,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24293377,indberetninger-20180424,2.5953832,26549809,,2018-03-29T18:26:15.761Z,2017-06-26T10:59:45.997Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-04-CR,2017-06-26T10:59:46.160Z,,,,,,,,,,,,,,,,,,,
26549809,2016-05-01,2017-04-30,c4,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FmLzFmL2I0L2ViYjEtNDAxNi1iMDAzLTQzMTAyODIyNWUyMg.xhtml,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzMxLzliLzljLzY1OTctNDE4NS1iMTU4LWUwMjA2M2JkYTdkNA.pdf,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QyL2I3LzQxLzZiOGItNGMwOS04NGQ5LTEwZjc2NWZmYTBiZA.xml,true,Esbjerg V,6710.0,Smedevej 33,Gistrup,9260.0,36.0,SÃ¸nder Tranders Bygade,6710 Esbjerg V,Smedevej 33,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-22,2017-06-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet beskÃ¦ftiger sig med forvaltning af formue.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,26549809.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Jakobsen,Jens Christian Rauhe,Bitten Rauhe,RAUHE 2 INVEST ApS,Ole V Jakobsen,Gistrup,2015-05-01,2016-04-30,104000.0,,,2017-04-30,2016-05-01,false,false,2017-06-19,Esbjerg V,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24293377,indberetninger-20180424,2.5953832,26549809,,2018-03-29T18:26:15.761Z,2017-06-26T10:59:45.997Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-04-CR,2017-06-26T10:59:46.160Z,,,,,,,,,,,,,,,,,,,
26549809,2016-05-01,2017-04-30,c6,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FmLzFmL2I0L2ViYjEtNDAxNi1iMDAzLTQzMTAyODIyNWUyMg.xhtml,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzMxLzliLzljLzY1OTctNDE4NS1iMTU4LWUwMjA2M2JkYTdkNA.pdf,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QyL2I3LzQxLzZiOGItNGMwOS04NGQ5LTEwZjc2NWZmYTBiZA.xml,true,Esbjerg V,6710.0,Smedevej 33,Gistrup,9260.0,36.0,SÃ¸nder Tranders Bygade,6710 Esbjerg V,Smedevej 33,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-22,2017-06-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet beskÃ¦ftiger sig med forvaltning af formue.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,26549809.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Jakobsen,Jens Christian Rauhe,Bitten Rauhe,RAUHE 2 INVEST ApS,Ole V Jakobsen,Gistrup,2015-05-01,2016-04-30,-51696.0,,,2017-04-30,2016-05-01,false,false,2017-06-19,Esbjerg V,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24293377,indberetninger-20180424,2.5953832,26549809,,2018-03-29T18:26:15.761Z,2017-06-26T10:59:45.997Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-04-CR,2017-06-26T10:59:46.160Z,,,,,,,,,,,,,,,,,,,
26549809,2017-04-30,2017-04-30,c8,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FmLzFmL2I0L2ViYjEtNDAxNi1iMDAzLTQzMTAyODIyNWUyMg.xhtml,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzMxLzliLzljLzY1OTctNDE4NS1iMTU4LWUwMjA2M2JkYTdkNA.pdf,http://regnskaber.virk.dk/90894562/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QyL2I3LzQxLzZiOGItNGMwOS04NGQ5LTEwZjc2NWZmYTBiZA.xml,true,Esbjerg V,6710.0,Smedevej 33,Gistrup,9260.0,36.0,SÃ¸nder Tranders Bygade,6710 Esbjerg V,Smedevej 33,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-22,2017-06-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet beskÃ¦ftiger sig med forvaltning af formue.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,26549809.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Jakobsen,Jens Christian Rauhe,Bitten Rauhe,RAUHE 2 INVEST ApS,Ole V Jakobsen,Gistrup,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,false,false,2017-06-19,Esbjerg V,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24293377,indberetninger-20180424,2.5953832,26549809,,2018-03-29T18:26:15.761Z,2017-06-26T10:59:45.997Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-04-CR,2017-06-26T10:59:46.160Z,1866705.0,5491.0,125000.0,32287.0,1753955.0,1866705.0,112750.0,1834418.0,1834418.0,1834418.0,8750.0,5950.0,104000.0,1628955.0,112750.0,26796.0,0.0,20846.0,
