entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,DividendPaid,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables
25159101,2013-05-01,2014-04-30,c1,,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzExLzIzLzdjL2JlZjQtNDkyMS1hMTQ5LTcwN2ExZGNmYTkzMw.pdf,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2IxL2I2Lzc4L2VjZjYtNGI4My1hOTRlLWYwZWNlOWVkYjU4OA.xml,9000 Aalborg,VingÃ¥rdsgade 21,9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-1911.0,2015-06-17,1999-11-20,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer mv.","Finansielle anlÃ¦gsaktiver omfatter desuden andre kapitalandele, der ikke forventes afhÃ¦ndet. Disse aktier mÃ¥les til forventet markedsvÃ¦rdi (dagsvÃ¦rdi) pÃ¥ balancedagen.",-49200.0,-340.0,25159101.0,25159101.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Karsten Andersen Invest ApS.,137040.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Madsen,Karsten Andersen,Sydbank,Karsten Andersen Invest ApS,Karsten Andersen Invest ApS,-439.0,5.0,Hobro,134355.0,136266.0,-340.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hobro,2015-04-30,2014-05-01,-1911.0,Ingen bistand,urn:ofk:oid:5611617,indberetninger-20180424,2.5118406,25159101.0,,2018-03-31T02:47:40.444Z,2015-06-29T11:59:43.367Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AE-78-WL,2015-06-29T11:59:43.444Z,,,,,,,,,,,,,,,,,
25159101,2013-05-01,2014-04-30,c30,,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzExLzIzLzdjL2JlZjQtNDkyMS1hMTQ5LTcwN2ExZGNmYTkzMw.pdf,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2IxL2I2Lzc4L2VjZjYtNGI4My1hOTRlLWYwZWNlOWVkYjU4OA.xml,9000 Aalborg,VingÃ¥rdsgade 21,9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-17,1999-11-20,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer mv.","Finansielle anlÃ¦gsaktiver omfatter desuden andre kapitalandele, der ikke forventes afhÃ¦ndet. Disse aktier mÃ¥les til forventet markedsvÃ¦rdi (dagsvÃ¦rdi) pÃ¥ balancedagen.",-49200.0,,25159101.0,25159101.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Karsten Andersen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Madsen,Karsten Andersen,Sydbank,Karsten Andersen Invest ApS,Karsten Andersen Invest ApS,,,Hobro,85155.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hobro,2015-04-30,2014-05-01,,Ingen bistand,urn:ofk:oid:5611617,indberetninger-20180424,2.5118406,25159101.0,,2018-03-31T02:47:40.444Z,2015-06-29T11:59:43.367Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AE-78-WL,2015-06-29T11:59:43.444Z,,,,,,,,,,,,,,,,,
25159101,2013-05-01,2014-04-30,c6,,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzExLzIzLzdjL2JlZjQtNDkyMS1hMTQ5LTcwN2ExZGNmYTkzMw.pdf,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2IxL2I2Lzc4L2VjZjYtNGI4My1hOTRlLWYwZWNlOWVkYjU4OA.xml,9000 Aalborg,VingÃ¥rdsgade 21,9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-17,1999-11-20,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer mv.","Finansielle anlÃ¦gsaktiver omfatter desuden andre kapitalandele, der ikke forventes afhÃ¦ndet. Disse aktier mÃ¥les til forventet markedsvÃ¦rdi (dagsvÃ¦rdi) pÃ¥ balancedagen.",-49200.0,,25159101.0,25159101.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Karsten Andersen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Madsen,Karsten Andersen,Sydbank,Karsten Andersen Invest ApS,Karsten Andersen Invest ApS,,,Hobro,49200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hobro,2015-04-30,2014-05-01,,Ingen bistand,urn:ofk:oid:5611617,indberetninger-20180424,2.5118406,25159101.0,,2018-03-31T02:47:40.444Z,2015-06-29T11:59:43.367Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AE-78-WL,2015-06-29T11:59:43.444Z,,,,,,,,,,,,,,,,,
25159101,2014-04-30,2014-04-30,c4,,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzExLzIzLzdjL2JlZjQtNDkyMS1hMTQ5LTcwN2ExZGNmYTkzMw.pdf,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2IxL2I2Lzc4L2VjZjYtNGI4My1hOTRlLWYwZWNlOWVkYjU4OA.xml,9000 Aalborg,VingÃ¥rdsgade 21,9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-17,1999-11-20,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer mv.","Finansielle anlÃ¦gsaktiver omfatter desuden andre kapitalandele, der ikke forventes afhÃ¦ndet. Disse aktier mÃ¥les til forventet markedsvÃ¦rdi (dagsvÃ¦rdi) pÃ¥ balancedagen.",-49200.0,,25159101.0,25159101.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Karsten Andersen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Madsen,Karsten Andersen,Sydbank,Karsten Andersen Invest ApS,Karsten Andersen Invest ApS,,,Hobro,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hobro,2015-04-30,2014-05-01,,Ingen bistand,urn:ofk:oid:5611617,indberetninger-20180424,2.5118406,25159101.0,,2018-03-31T02:47:40.444Z,2015-06-29T11:59:43.367Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AE-78-WL,2015-06-29T11:59:43.444Z,2496033.0,31710.0,125000.0,465090.0,2494386.0,2496033.0,1647.0,2030943.0,2030943.0,2030943.0,433380.0,315.0,49200.0,2320186.0,433380.0,1647.0,1332.0
25159101,2014-05-01,2014-05-01,c137,,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzExLzIzLzdjL2JlZjQtNDkyMS1hMTQ5LTcwN2ExZGNmYTkzMw.pdf,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2IxL2I2Lzc4L2VjZjYtNGI4My1hOTRlLWYwZWNlOWVkYjU4OA.xml,9000 Aalborg,VingÃ¥rdsgade 21,9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-17,1999-11-20,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer mv.","Finansielle anlÃ¦gsaktiver omfatter desuden andre kapitalandele, der ikke forventes afhÃ¦ndet. Disse aktier mÃ¥les til forventet markedsvÃ¦rdi (dagsvÃ¦rdi) pÃ¥ balancedagen.",-49200.0,,25159101.0,25159101.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Karsten Andersen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Madsen,Karsten Andersen,Sydbank,Karsten Andersen Invest ApS,Karsten Andersen Invest ApS,,,Hobro,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hobro,2015-04-30,2014-05-01,,Ingen bistand,urn:ofk:oid:5611617,indberetninger-20180424,2.5118406,25159101.0,,2018-03-31T02:47:40.444Z,2015-06-29T11:59:43.367Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AE-78-WL,2015-06-29T11:59:43.444Z,,,,,125000.0,,,,,,,,,,,,
25159101,2014-05-01,2014-05-01,c158,,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzExLzIzLzdjL2JlZjQtNDkyMS1hMTQ5LTcwN2ExZGNmYTkzMw.pdf,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2IxL2I2Lzc4L2VjZjYtNGI4My1hOTRlLWYwZWNlOWVkYjU4OA.xml,9000 Aalborg,VingÃ¥rdsgade 21,9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-17,1999-11-20,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer mv.","Finansielle anlÃ¦gsaktiver omfatter desuden andre kapitalandele, der ikke forventes afhÃ¦ndet. Disse aktier mÃ¥les til forventet markedsvÃ¦rdi (dagsvÃ¦rdi) pÃ¥ balancedagen.",-49200.0,,25159101.0,25159101.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Karsten Andersen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Madsen,Karsten Andersen,Sydbank,Karsten Andersen Invest ApS,Karsten Andersen Invest ApS,,,Hobro,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hobro,2015-04-30,2014-05-01,,Ingen bistand,urn:ofk:oid:5611617,indberetninger-20180424,2.5118406,25159101.0,,2018-03-31T02:47:40.444Z,2015-06-29T11:59:43.367Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AE-78-WL,2015-06-29T11:59:43.444Z,,,,,2320186.0,,,,,,,,,,,,
25159101,2014-05-01,2014-05-01,c161,,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzExLzIzLzdjL2JlZjQtNDkyMS1hMTQ5LTcwN2ExZGNmYTkzMw.pdf,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2IxL2I2Lzc4L2VjZjYtNGI4My1hOTRlLWYwZWNlOWVkYjU4OA.xml,9000 Aalborg,VingÃ¥rdsgade 21,9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-17,1999-11-20,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer mv.","Finansielle anlÃ¦gsaktiver omfatter desuden andre kapitalandele, der ikke forventes afhÃ¦ndet. Disse aktier mÃ¥les til forventet markedsvÃ¦rdi (dagsvÃ¦rdi) pÃ¥ balancedagen.",-49200.0,,25159101.0,25159101.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Karsten Andersen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Madsen,Karsten Andersen,Sydbank,Karsten Andersen Invest ApS,Karsten Andersen Invest ApS,,,Hobro,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hobro,2015-04-30,2014-05-01,,Ingen bistand,urn:ofk:oid:5611617,indberetninger-20180424,2.5118406,25159101.0,,2018-03-31T02:47:40.444Z,2015-06-29T11:59:43.367Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AE-78-WL,2015-06-29T11:59:43.444Z,,,,,49200.0,,,,,,,,,,,,
25159101,2014-05-01,2015-04-30,c0,,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzExLzIzLzdjL2JlZjQtNDkyMS1hMTQ5LTcwN2ExZGNmYTkzMw.pdf,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2IxL2I2Lzc4L2VjZjYtNGI4My1hOTRlLWYwZWNlOWVkYjU4OA.xml,9000 Aalborg,VingÃ¥rdsgade 21,9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-11736.0,2015-06-17,1999-11-20,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer mv.","Finansielle anlÃ¦gsaktiver omfatter desuden andre kapitalandele, der ikke forventes afhÃ¦ndet. Disse aktier mÃ¥les til forventet markedsvÃ¦rdi (dagsvÃ¦rdi) pÃ¥ balancedagen.",-49200.0,-330.0,25159101.0,25159101.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Karsten Andersen Invest ApS.,449714.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Madsen,Karsten Andersen,Sydbank,Karsten Andersen Invest ApS,Karsten Andersen Invest ApS,-1382.0,0.0,Hobro,436266.0,448002.0,-330.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hobro,2015-04-30,2014-05-01,-11736.0,Ingen bistand,urn:ofk:oid:5611617,indberetninger-20180424,2.5118406,25159101.0,,2018-03-31T02:47:40.444Z,2015-06-29T11:59:43.367Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AE-78-WL,2015-06-29T11:59:43.444Z,,,,,,,,,,,,,,,,,
25159101,2014-05-01,2015-04-30,c159,,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzExLzIzLzdjL2JlZjQtNDkyMS1hMTQ5LTcwN2ExZGNmYTkzMw.pdf,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2IxL2I2Lzc4L2VjZjYtNGI4My1hOTRlLWYwZWNlOWVkYjU4OA.xml,9000 Aalborg,VingÃ¥rdsgade 21,9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-17,1999-11-20,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer mv.","Finansielle anlÃ¦gsaktiver omfatter desuden andre kapitalandele, der ikke forventes afhÃ¦ndet. Disse aktier mÃ¥les til forventet markedsvÃ¦rdi (dagsvÃ¦rdi) pÃ¥ balancedagen.",-49200.0,,25159101.0,25159101.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Karsten Andersen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Madsen,Karsten Andersen,Sydbank,Karsten Andersen Invest ApS,Karsten Andersen Invest ApS,,,Hobro,436266.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hobro,2015-04-30,2014-05-01,,Ingen bistand,urn:ofk:oid:5611617,indberetninger-20180424,2.5118406,25159101.0,,2018-03-31T02:47:40.444Z,2015-06-29T11:59:43.367Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AE-78-WL,2015-06-29T11:59:43.444Z,,,,,,,,,,,,,,,,,
25159101,2014-05-01,2015-04-30,c162,,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzExLzIzLzdjL2JlZjQtNDkyMS1hMTQ5LTcwN2ExZGNmYTkzMw.pdf,http://regnskaber.virk.dk/10195152/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2IxL2I2Lzc4L2VjZjYtNGI4My1hOTRlLWYwZWNlOWVkYjU4OA.xml,9000 Aalborg,VingÃ¥rdsgade 21,9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",9500 Hobro,"Skoletoften 17, ValsgÃ¥rd",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-17,1999-11-20,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer mv.","Finansielle anlÃ¦gsaktiver omfatter desuden andre kapitalandele, der ikke forventes afhÃ¦ndet. Disse aktier mÃ¥les til forventet markedsvÃ¦rdi (dagsvÃ¦rdi) pÃ¥ balancedagen.",-49200.0,,25159101.0,25159101.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Karsten Andersen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Madsen,Karsten Andersen,Sydbank,Karsten Andersen Invest ApS,Karsten Andersen Invest ApS,,,Hobro,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hobro,2015-04-30,2014-05-01,,Ingen bistand,urn:ofk:oid:5611617,indberetninger-20180424,2.5118406,25159101.0,,2018-03-31T02:47:40.444Z,2015-06-29T11:59:43.367Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AE-78-WL,2015-06-29T11:59:43.444Z,,,,,,,,,,,,,,,,,
