entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
29633134,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA2L2M1LzI3LzRjZjUtNDI3Ny1iODAzLWZiMmY4YzkwMzYyZQ.pdf,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzk1LzZjLzhiZWEtNDZhNS1iNWEzLTg1OTM2ZDNhNGZhOA.xml,false,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4-6,Ãstergade,7400 Herning,Nr. Lindvej 30,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Stig Meyer Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",7103.0,2017-12-21,2006-06-28,2017-12-21,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 1.709 t.kr. pr. balancedagen.,-1000000.0,-250000.0,10750.0,20222670.0,29633134.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Stig Meyer Holding ApS.,1638523.0,Ãrsrapport,43036.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Ole SÃ¸ndergaard Pedersen,Stig Meyer Jensen,Nordea,Stig Meyer Holding ApS,BDO Statsautoriseret revisionsaktieselskab,551.0,43036.0,Herning,2015-10-01,2016-09-30,1663155.0,1670258.0,1627773.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,4912697.0,true,2017-12-21,Herning,7103.0,urn:ofk:oid:24926843,indberetninger-20180424,2.5095744,29633134.0,,2018-04-03T14:18:35.322Z,2018-01-08T12:08:42.991Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-LP,2018-01-08T12:08:43.197Z,,,,,,,,,,,,,,,,,,,,,,,,,
29633134,2015-10-01,2016-09-30,c177,,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA2L2M1LzI3LzRjZjUtNDI3Ny1iODAzLWZiMmY4YzkwMzYyZQ.pdf,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzk1LzZjLzhiZWEtNDZhNS1iNWEzLTg1OTM2ZDNhNGZhOA.xml,false,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4-6,Ãstergade,7400 Herning,Nr. Lindvej 30,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Stig Meyer Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-21,2006-06-28,2017-12-21,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 1.709 t.kr. pr. balancedagen.,-1000000.0,-250000.0,,20222670.0,29633134.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Stig Meyer Holding ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Ole SÃ¸ndergaard Pedersen,Stig Meyer Jensen,Nordea,Stig Meyer Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-10-01,2016-09-30,250000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,4912697.0,true,2017-12-21,Herning,,urn:ofk:oid:24926843,indberetninger-20180424,2.5095744,29633134.0,,2018-04-03T14:18:35.322Z,2018-01-08T12:08:42.991Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-LP,2018-01-08T12:08:43.197Z,,,,,,,,,,,,,,,,,,,,,,,,,
29633134,2015-10-01,2016-09-30,c185,,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA2L2M1LzI3LzRjZjUtNDI3Ny1iODAzLWZiMmY4YzkwMzYyZQ.pdf,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzk1LzZjLzhiZWEtNDZhNS1iNWEzLTg1OTM2ZDNhNGZhOA.xml,false,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4-6,Ãstergade,7400 Herning,Nr. Lindvej 30,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Stig Meyer Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-21,2006-06-28,2017-12-21,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 1.709 t.kr. pr. balancedagen.,-1000000.0,-250000.0,,20222670.0,29633134.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Stig Meyer Holding ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Ole SÃ¸ndergaard Pedersen,Stig Meyer Jensen,Nordea,Stig Meyer Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-10-01,2016-09-30,638523.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,4912697.0,true,2017-12-21,Herning,,urn:ofk:oid:24926843,indberetninger-20180424,2.5095744,29633134.0,,2018-04-03T14:18:35.322Z,2018-01-08T12:08:42.991Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-LP,2018-01-08T12:08:43.197Z,,,,,,,,,,,,,,,,,,,,,,,,,
29633134,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA2L2M1LzI3LzRjZjUtNDI3Ny1iODAzLWZiMmY4YzkwMzYyZQ.pdf,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzk1LzZjLzhiZWEtNDZhNS1iNWEzLTg1OTM2ZDNhNGZhOA.xml,false,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4-6,Ãstergade,7400 Herning,Nr. Lindvej 30,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Stig Meyer Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-21,2006-06-28,2017-12-21,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 1.709 t.kr. pr. balancedagen.,-1000000.0,-250000.0,,20222670.0,29633134.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Stig Meyer Holding ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Ole SÃ¸ndergaard Pedersen,Stig Meyer Jensen,Nordea,Stig Meyer Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-10-01,2016-09-30,774632.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,4912697.0,true,2017-12-21,Herning,,urn:ofk:oid:24926843,indberetninger-20180424,2.5095744,29633134.0,,2018-04-03T14:18:35.322Z,2018-01-08T12:08:42.991Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-LP,2018-01-08T12:08:43.197Z,,,,,,,,,,,,,,,,,,,,,,,,,
29633134,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA2L2M1LzI3LzRjZjUtNDI3Ny1iODAzLWZiMmY4YzkwMzYyZQ.pdf,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzk1LzZjLzhiZWEtNDZhNS1iNWEzLTg1OTM2ZDNhNGZhOA.xml,false,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4-6,Ãstergade,7400 Herning,Nr. Lindvej 30,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Stig Meyer Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-21,2006-06-28,2017-12-21,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 1.709 t.kr. pr. balancedagen.,-1000000.0,-250000.0,,20222670.0,29633134.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Stig Meyer Holding ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Ole SÃ¸ndergaard Pedersen,Stig Meyer Jensen,Nordea,Stig Meyer Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,4912697.0,true,2017-12-21,Herning,,urn:ofk:oid:24926843,indberetninger-20180424,2.5095744,29633134.0,,2018-04-03T14:18:35.322Z,2018-01-08T12:08:42.991Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-LP,2018-01-08T12:08:43.197Z,8384909.0,2948.0,125000.0,7596419.0,8384909.0,788490.0,7210265.0,7210265.0,425315.0,425315.0,7210265.0,250000.0,2918265.0,4303154.0,363175.0,353525.0,0.0,1171696.0,415815.0,755881.0,9650.0,,,,
29633134,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA2L2M1LzI3LzRjZjUtNDI3Ny1iODAzLWZiMmY4YzkwMzYyZQ.pdf,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzk1LzZjLzhiZWEtNDZhNS1iNWEzLTg1OTM2ZDNhNGZhOA.xml,false,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4-6,Ãstergade,7400 Herning,Nr. Lindvej 30,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Stig Meyer Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-21,2006-06-28,2017-12-21,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 1.709 t.kr. pr. balancedagen.,-1000000.0,-250000.0,,20222670.0,29633134.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Stig Meyer Holding ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Ole SÃ¸ndergaard Pedersen,Stig Meyer Jensen,Nordea,Stig Meyer Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,4912697.0,true,2017-12-21,Herning,,urn:ofk:oid:24926843,indberetninger-20180424,2.5095744,29633134.0,,2018-04-03T14:18:35.322Z,2018-01-08T12:08:42.991Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-LP,2018-01-08T12:08:43.197Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
29633134,2016-10-01,2016-10-01,c235,,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA2L2M1LzI3LzRjZjUtNDI3Ny1iODAzLWZiMmY4YzkwMzYyZQ.pdf,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzk1LzZjLzhiZWEtNDZhNS1iNWEzLTg1OTM2ZDNhNGZhOA.xml,false,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4-6,Ãstergade,7400 Herning,Nr. Lindvej 30,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Stig Meyer Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-21,2006-06-28,2017-12-21,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 1.709 t.kr. pr. balancedagen.,-1000000.0,-250000.0,,20222670.0,29633134.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Stig Meyer Holding ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Ole SÃ¸ndergaard Pedersen,Stig Meyer Jensen,Nordea,Stig Meyer Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,4912697.0,true,2017-12-21,Herning,,urn:ofk:oid:24926843,indberetninger-20180424,2.5095744,29633134.0,,2018-04-03T14:18:35.322Z,2018-01-08T12:08:42.991Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-LP,2018-01-08T12:08:43.197Z,,,,2918265.0,,,,,,,,,,,,,,,,,,,,,
29633134,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA2L2M1LzI3LzRjZjUtNDI3Ny1iODAzLWZiMmY4YzkwMzYyZQ.pdf,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzk1LzZjLzhiZWEtNDZhNS1iNWEzLTg1OTM2ZDNhNGZhOA.xml,false,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4-6,Ãstergade,7400 Herning,Nr. Lindvej 30,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Stig Meyer Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-21,2006-06-28,2017-12-21,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 1.709 t.kr. pr. balancedagen.,-1000000.0,-250000.0,,20222670.0,29633134.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Stig Meyer Holding ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Ole SÃ¸ndergaard Pedersen,Stig Meyer Jensen,Nordea,Stig Meyer Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,4912697.0,true,2017-12-21,Herning,,urn:ofk:oid:24926843,indberetninger-20180424,2.5095744,29633134.0,,2018-04-03T14:18:35.322Z,2018-01-08T12:08:42.991Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-LP,2018-01-08T12:08:43.197Z,,,,4303154.0,,,,,,,,,,,,,,,,,,,,,
29633134,2016-10-01,2016-10-01,c257,,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA2L2M1LzI3LzRjZjUtNDI3Ny1iODAzLWZiMmY4YzkwMzYyZQ.pdf,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzk1LzZjLzhiZWEtNDZhNS1iNWEzLTg1OTM2ZDNhNGZhOA.xml,false,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4-6,Ãstergade,7400 Herning,Nr. Lindvej 30,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Stig Meyer Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-21,2006-06-28,2017-12-21,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 1.709 t.kr. pr. balancedagen.,-1000000.0,-250000.0,,20222670.0,29633134.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Stig Meyer Holding ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Ole SÃ¸ndergaard Pedersen,Stig Meyer Jensen,Nordea,Stig Meyer Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,4912697.0,true,2017-12-21,Herning,,urn:ofk:oid:24926843,indberetninger-20180424,2.5095744,29633134.0,,2018-04-03T14:18:35.322Z,2018-01-08T12:08:42.991Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-LP,2018-01-08T12:08:43.197Z,,,,250000.0,,,,,,,,,,,,,,,,,,,,,
29633134,2016-10-01,2016-10-01,c564,,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA2L2M1LzI3LzRjZjUtNDI3Ny1iODAzLWZiMmY4YzkwMzYyZQ.pdf,http://regnskaber.virk.dk/43133692/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzk1LzZjLzhiZWEtNDZhNS1iNWEzLTg1OTM2ZDNhNGZhOA.xml,false,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4-6,Ãstergade,7400 Herning,Nr. Lindvej 30,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Stig Meyer Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-21,2006-06-28,2017-12-21,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 1.709 t.kr. pr. balancedagen.,-1000000.0,-250000.0,,20222670.0,29633134.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Stig Meyer Holding ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Ole SÃ¸ndergaard Pedersen,Stig Meyer Jensen,Nordea,Stig Meyer Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,4912697.0,true,2017-12-21,Herning,,urn:ofk:oid:24926843,indberetninger-20180424,2.5095744,29633134.0,,2018-04-03T14:18:35.322Z,2018-01-08T12:08:42.991Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-LP,2018-01-08T12:08:43.197Z,,,,,,,,,,,,,,,,,,,,,,3918265.0,3292000.0,,
