entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GainsLossesFromCurrentValueAdjustmentsOfInvestmentAssets,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsShorttermLiabilitiesOtherThanProvisions,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToShareholdersAndManagement,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermBillsOfExchangePayable,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,IdentificationNumberOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
30345983,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU5L2EzLzM4LzMwYzUtNDE3Yy1hOGFkLTQ5MDhlOGVmZTc0NA.pdf,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzI4LzdiLzNkL2QwNWYtNDU3ZC1hNTE1LWVlZDcwYTZmOWI2MQ.xml,true,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i Dr. TvÃ¦rgade 8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for perioden 1. januar 2018 - 31. december 2018.",2019-02-21,2019-02-21,2007-03-02,2019-02-21,7938213.0,1259013.0,30345983.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. januar 2018 - 31. december 2018 for Dr. TvÃ¦rgade 8 ApS.,Ãrsrapport,Inge Leth,Dr. TvÃ¦rgade 8 ApS,DEAS A/S,1494692.0,682837.0,Frederiksberg,2017-01-01,2017-12-31,8514389.0,8514389.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,2753705.0,false,2019-02-21,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26812769,indberetninger-20180424,2.5097417999999996,30345983.0,AWlxzD9yRYGX6_YTFyvI,2019-03-12T12:07:03.941Z,2019-03-12T12:06:44.209Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-58-EV,2019-03-12T12:06:44.599Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30345983,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU5L2EzLzM4LzMwYzUtNDE3Yy1hOGFkLTQ5MDhlOGVmZTc0NA.pdf,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzI4LzdiLzNkL2QwNWYtNDU3ZC1hNTE1LWVlZDcwYTZmOWI2MQ.xml,true,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i Dr. TvÃ¦rgade 8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for perioden 1. januar 2018 - 31. december 2018.",2019-02-21,2019-02-21,2007-03-02,2019-02-21,,,30345983.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. januar 2018 - 31. december 2018 for Dr. TvÃ¦rgade 8 ApS.,Ãrsrapport,Inge Leth,Dr. TvÃ¦rgade 8 ApS,DEAS A/S,,,Frederiksberg,2017-01-01,2017-12-31,-8514389.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,,false,2019-02-21,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26812769,indberetninger-20180424,2.5097417999999996,30345983.0,AWlxzD9yRYGX6_YTFyvI,2019-03-12T12:07:03.941Z,2019-03-12T12:06:44.209Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-58-EV,2019-03-12T12:06:44.599Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30345983,2017-12-31,2017-12-31,ID_9,,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU5L2EzLzM4LzMwYzUtNDE3Yy1hOGFkLTQ5MDhlOGVmZTc0NA.pdf,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzI4LzdiLzNkL2QwNWYtNDU3ZC1hNTE1LWVlZDcwYTZmOWI2MQ.xml,true,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i Dr. TvÃ¦rgade 8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for perioden 1. januar 2018 - 31. december 2018.",2019-02-21,2019-02-21,2007-03-02,2019-02-21,,,30345983.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. januar 2018 - 31. december 2018 for Dr. TvÃ¦rgade 8 ApS.,Ãrsrapport,Inge Leth,Dr. TvÃ¦rgade 8 ApS,DEAS A/S,,,Frederiksberg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,,false,2019-02-21,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26812769,indberetninger-20180424,2.5097417999999996,30345983.0,AWlxzD9yRYGX6_YTFyvI,2019-03-12T12:07:03.941Z,2019-03-12T12:06:44.209Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-58-EV,2019-03-12T12:06:44.599Z,61040865.0,1055110.0,125000.0,2343516.0,1044032.0,14087266.0,58697349.0,61040865.0,46953599.0,35098573.0,35098573.0,58697349.0,89103.0,262419.0,58697349.0,13962266.0,10721891.0,11855026.0,1288406.0,1025987.0,,,,,,
30345983,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU5L2EzLzM4LzMwYzUtNDE3Yy1hOGFkLTQ5MDhlOGVmZTc0NA.pdf,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzI4LzdiLzNkL2QwNWYtNDU3ZC1hNTE1LWVlZDcwYTZmOWI2MQ.xml,true,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i Dr. TvÃ¦rgade 8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for perioden 1. januar 2018 - 31. december 2018.",2019-02-21,2019-02-21,2007-03-02,2019-02-21,6525750.0,1598414.0,30345983.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. januar 2018 - 31. december 2018 for Dr. TvÃ¦rgade 8 ApS.,Ãrsrapport,Inge Leth,Dr. TvÃ¦rgade 8 ApS,DEAS A/S,1289088.0,867185.0,Frederiksberg,2017-01-01,2017-12-31,7256979.0,7256979.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,2887502.0,false,2019-02-21,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26812769,indberetninger-20180424,2.5097417999999996,30345983.0,AWlxzD9yRYGX6_YTFyvI,2019-03-12T12:07:03.941Z,2019-03-12T12:06:44.209Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-58-EV,2019-03-12T12:06:44.599Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30345983,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU5L2EzLzM4LzMwYzUtNDE3Yy1hOGFkLTQ5MDhlOGVmZTc0NA.pdf,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzI4LzdiLzNkL2QwNWYtNDU3ZC1hNTE1LWVlZDcwYTZmOWI2MQ.xml,true,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i Dr. TvÃ¦rgade 8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for perioden 1. januar 2018 - 31. december 2018.",2019-02-21,2019-02-21,2007-03-02,2019-02-21,,,30345983.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. januar 2018 - 31. december 2018 for Dr. TvÃ¦rgade 8 ApS.,Ãrsrapport,Inge Leth,Dr. TvÃ¦rgade 8 ApS,DEAS A/S,,,Frederiksberg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,,false,2019-02-21,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26812769,indberetninger-20180424,2.5097417999999996,30345983.0,AWlxzD9yRYGX6_YTFyvI,2019-03-12T12:07:03.941Z,2019-03-12T12:06:44.209Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-58-EV,2019-03-12T12:06:44.599Z,,,,,,,,,,,,,,,,,,,,,30700228.0,Ole Karstensen,,,,
30345983,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU5L2EzLzM4LzMwYzUtNDE3Yy1hOGFkLTQ5MDhlOGVmZTc0NA.pdf,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzI4LzdiLzNkL2QwNWYtNDU3ZC1hNTE1LWVlZDcwYTZmOWI2MQ.xml,true,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i Dr. TvÃ¦rgade 8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for perioden 1. januar 2018 - 31. december 2018.",2019-02-21,2019-02-21,2007-03-02,2019-02-21,,,30345983.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. januar 2018 - 31. december 2018 for Dr. TvÃ¦rgade 8 ApS.,Ãrsrapport,Inge Leth,Dr. TvÃ¦rgade 8 ApS,DEAS A/S,,,Frederiksberg,2017-01-01,2017-12-31,-7256979.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,,false,2019-02-21,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26812769,indberetninger-20180424,2.5097417999999996,30345983.0,AWlxzD9yRYGX6_YTFyvI,2019-03-12T12:07:03.941Z,2019-03-12T12:06:44.209Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-58-EV,2019-03-12T12:06:44.599Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30345983,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU5L2EzLzM4LzMwYzUtNDE3Yy1hOGFkLTQ5MDhlOGVmZTc0NA.pdf,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzI4LzdiLzNkL2QwNWYtNDU3ZC1hNTE1LWVlZDcwYTZmOWI2MQ.xml,true,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i Dr. TvÃ¦rgade 8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for perioden 1. januar 2018 - 31. december 2018.",2019-02-21,2019-02-21,2007-03-02,2019-02-21,,,30345983.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. januar 2018 - 31. december 2018 for Dr. TvÃ¦rgade 8 ApS.,Ãrsrapport,Inge Leth,Dr. TvÃ¦rgade 8 ApS,DEAS A/S,,,Frederiksberg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,,false,2019-02-21,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26812769,indberetninger-20180424,2.5097417999999996,30345983.0,AWlxzD9yRYGX6_YTFyvI,2019-03-12T12:07:03.941Z,2019-03-12T12:06:44.209Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-58-EV,2019-03-12T12:06:44.599Z,,,,,,,,,,,,,,,,,,,,,30700228.0,Allan Lunde Pedersen,,,,
30345983,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU5L2EzLzM4LzMwYzUtNDE3Yy1hOGFkLTQ5MDhlOGVmZTc0NA.pdf,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzI4LzdiLzNkL2QwNWYtNDU3ZC1hNTE1LWVlZDcwYTZmOWI2MQ.xml,true,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i Dr. TvÃ¦rgade 8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for perioden 1. januar 2018 - 31. december 2018.",2019-02-21,2019-02-21,2007-03-02,2019-02-21,,,30345983.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. januar 2018 - 31. december 2018 for Dr. TvÃ¦rgade 8 ApS.,Ãrsrapport,Inge Leth,Dr. TvÃ¦rgade 8 ApS,DEAS A/S,,,Frederiksberg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,,false,2019-02-21,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26812769,indberetninger-20180424,2.5097417999999996,30345983.0,AWlxzD9yRYGX6_YTFyvI,2019-03-12T12:07:03.941Z,2019-03-12T12:06:44.209Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-58-EV,2019-03-12T12:06:44.599Z,,,,,,,,,,,,,,,,,,,,,,,mne16615,ERNST & YOUNG,,
30345983,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU5L2EzLzM4LzMwYzUtNDE3Yy1hOGFkLTQ5MDhlOGVmZTc0NA.pdf,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzI4LzdiLzNkL2QwNWYtNDU3ZC1hNTE1LWVlZDcwYTZmOWI2MQ.xml,true,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i Dr. TvÃ¦rgade 8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for perioden 1. januar 2018 - 31. december 2018.",2019-02-21,2019-02-21,2007-03-02,2019-02-21,,,30345983.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. januar 2018 - 31. december 2018 for Dr. TvÃ¦rgade 8 ApS.,Ãrsrapport,Inge Leth,Dr. TvÃ¦rgade 8 ApS,DEAS A/S,,,Frederiksberg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,,false,2019-02-21,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26812769,indberetninger-20180424,2.5097417999999996,30345983.0,AWlxzD9yRYGX6_YTFyvI,2019-03-12T12:07:03.941Z,2019-03-12T12:06:44.209Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-58-EV,2019-03-12T12:06:44.599Z,,,,,,,,,,,,,,,,,,,,,,,mne34495,ERNST & YOUNG,,
30345983,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzU5L2EzLzM4LzMwYzUtNDE3Yy1hOGFkLTQ5MDhlOGVmZTc0NA.pdf,http://regnskaber.virk.dk/38954303/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzI4LzdiLzNkL2QwNWYtNDU3ZC1hNTE1LWVlZDcwYTZmOWI2MQ.xml,true,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i Dr. TvÃ¦rgade 8 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for perioden 1. januar 2018 - 31. december 2018.",2019-02-21,2019-02-21,2007-03-02,2019-02-21,,,30345983.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. januar 2018 - 31. december 2018 for Dr. TvÃ¦rgade 8 ApS.,Ãrsrapport,Inge Leth,Dr. TvÃ¦rgade 8 ApS,DEAS A/S,,,Frederiksberg,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,,false,2019-02-21,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26812769,indberetninger-20180424,2.5097417999999996,30345983.0,AWlxzD9yRYGX6_YTFyvI,2019-03-12T12:07:03.941Z,2019-03-12T12:06:44.209Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-58-EV,2019-03-12T12:06:44.599Z,,,,,,,,,,,,,,,,,,,,,,,,,,
