entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividend,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
73519128,2013-10-01,2014-09-30,c1,,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzM5L2RlLzY1L2IyMTUtNGU0Zi04YmU3LTU0MTQxZjRkMTcyMQ.pdf,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VjLzQ5Lzc3LzhmNTItNGYxYy05MmExLTQxOWY1YzA0YTUzMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400  Herning,SÃ¸ndergade 2,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Erik Dohm A/S,4771.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-185269.0,2015-12-04,1984-02-06,2015-12-07,Statsautoriseret revisor,-18773.0,20222670.0,73519128.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Erik Dohm A/S.,275857.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Lilly FÃ¦ster Dohm,Lilly FÃ¦ster Dohm,Handelsbanken,Erik Dohm A/S,BDO Statsautoriseret revisionsaktieselskab,-164893.0,654424.0,Herning,566117.0,746615.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-09-30,2014-10-01,2015-12-04,Herning,-180498.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21783828,indberetninger-20180424,2.5117220000000002,73519128.0,,2018-03-30T22:08:37.979Z,2015-12-14T16:21:41.847Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AL-75-JM,2015-12-14T16:21:41.977Z,,,,,,,,,,,,,,,,,,,
73519128,2013-10-01,2014-09-30,c30,,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzM5L2RlLzY1L2IyMTUtNGU0Zi04YmU3LTU0MTQxZjRkMTcyMQ.pdf,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VjLzQ5Lzc3LzhmNTItNGYxYy05MmExLTQxOWY1YzA0YTUzMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400  Herning,SÃ¸ndergade 2,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Erik Dohm A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-12-04,1984-02-06,2015-12-07,Statsautoriseret revisor,,20222670.0,73519128.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Erik Dohm A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Lilly FÃ¦ster Dohm,Lilly FÃ¦ster Dohm,Handelsbanken,Erik Dohm A/S,BDO Statsautoriseret revisionsaktieselskab,,,Herning,316117.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-09-30,2014-10-01,2015-12-04,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21783828,indberetninger-20180424,2.5117220000000002,73519128.0,,2018-03-30T22:08:37.979Z,2015-12-14T16:21:41.847Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AL-75-JM,2015-12-14T16:21:41.977Z,,,,,,,,,,,,,,,,,,,
73519128,2013-10-01,2014-09-30,c6,,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzM5L2RlLzY1L2IyMTUtNGU0Zi04YmU3LTU0MTQxZjRkMTcyMQ.pdf,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VjLzQ5Lzc3LzhmNTItNGYxYy05MmExLTQxOWY1YzA0YTUzMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400  Herning,SÃ¸ndergade 2,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Erik Dohm A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-12-04,1984-02-06,2015-12-07,Statsautoriseret revisor,,20222670.0,73519128.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Erik Dohm A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Lilly FÃ¦ster Dohm,Lilly FÃ¦ster Dohm,Handelsbanken,Erik Dohm A/S,BDO Statsautoriseret revisionsaktieselskab,,,Herning,250000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-09-30,2014-10-01,2015-12-04,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21783828,indberetninger-20180424,2.5117220000000002,73519128.0,,2018-03-30T22:08:37.979Z,2015-12-14T16:21:41.847Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AL-75-JM,2015-12-14T16:21:41.977Z,,,,,,,,,,,,,,,,,,,
73519128,2014-09-30,2014-09-30,c4,,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzM5L2RlLzY1L2IyMTUtNGU0Zi04YmU3LTU0MTQxZjRkMTcyMQ.pdf,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VjLzQ5Lzc3LzhmNTItNGYxYy05MmExLTQxOWY1YzA0YTUzMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400  Herning,SÃ¸ndergade 2,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Erik Dohm A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-12-04,1984-02-06,2015-12-07,Statsautoriseret revisor,,20222670.0,73519128.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Erik Dohm A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Lilly FÃ¦ster Dohm,Lilly FÃ¦ster Dohm,Handelsbanken,Erik Dohm A/S,BDO Statsautoriseret revisionsaktieselskab,,,Herning,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-09-30,2014-10-01,2015-12-04,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21783828,indberetninger-20180424,2.5117220000000002,73519128.0,,2018-03-30T22:08:37.979Z,2015-12-14T16:21:41.847Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AL-75-JM,2015-12-14T16:21:41.977Z,11716641.0,62405.0,500000.0,2992597.0,11286216.0,11716641.0,430425.0,8724044.0,8724044.0,8724044.0,2930192.0,19000.0,250000.0,10786216.0,2930192.0,430425.0,161425.0,,
73519128,2014-10-01,2014-10-01,c137,,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzM5L2RlLzY1L2IyMTUtNGU0Zi04YmU3LTU0MTQxZjRkMTcyMQ.pdf,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VjLzQ5Lzc3LzhmNTItNGYxYy05MmExLTQxOWY1YzA0YTUzMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400  Herning,SÃ¸ndergade 2,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Erik Dohm A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-12-04,1984-02-06,2015-12-07,Statsautoriseret revisor,,20222670.0,73519128.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Erik Dohm A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Lilly FÃ¦ster Dohm,Lilly FÃ¦ster Dohm,Handelsbanken,Erik Dohm A/S,BDO Statsautoriseret revisionsaktieselskab,,,Herning,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-09-30,2014-10-01,2015-12-04,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21783828,indberetninger-20180424,2.5117220000000002,73519128.0,,2018-03-30T22:08:37.979Z,2015-12-14T16:21:41.847Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AL-75-JM,2015-12-14T16:21:41.977Z,,,,,500000.0,,,,,,,,,,,,,,
73519128,2014-10-01,2014-10-01,c158,,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzM5L2RlLzY1L2IyMTUtNGU0Zi04YmU3LTU0MTQxZjRkMTcyMQ.pdf,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VjLzQ5Lzc3LzhmNTItNGYxYy05MmExLTQxOWY1YzA0YTUzMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400  Herning,SÃ¸ndergade 2,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Erik Dohm A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-12-04,1984-02-06,2015-12-07,Statsautoriseret revisor,,20222670.0,73519128.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Erik Dohm A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Lilly FÃ¦ster Dohm,Lilly FÃ¦ster Dohm,Handelsbanken,Erik Dohm A/S,BDO Statsautoriseret revisionsaktieselskab,,,Herning,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-09-30,2014-10-01,2015-12-04,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21783828,indberetninger-20180424,2.5117220000000002,73519128.0,,2018-03-30T22:08:37.979Z,2015-12-14T16:21:41.847Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AL-75-JM,2015-12-14T16:21:41.977Z,,,,,10786216.0,,,,,,,,,,,,,,
73519128,2014-10-01,2015-09-30,c0,,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzM5L2RlLzY1L2IyMTUtNGU0Zi04YmU3LTU0MTQxZjRkMTcyMQ.pdf,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VjLzQ5Lzc3LzhmNTItNGYxYy05MmExLTQxOWY1YzA0YTUzMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400  Herning,SÃ¸ndergade 2,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Erik Dohm A/S,3980.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-87538.0,2015-12-04,1984-02-06,2015-12-07,Statsautoriseret revisor,-16864.0,20222670.0,73519128.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Erik Dohm A/S.,416997.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Lilly FÃ¦ster Dohm,Lilly FÃ¦ster Dohm,Handelsbanken,Erik Dohm A/S,BDO Statsautoriseret revisionsaktieselskab,-124197.0,96618.0,Herning,288996.0,372554.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-09-30,2014-10-01,2015-12-04,Herning,-83558.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21783828,indberetninger-20180424,2.5117220000000002,73519128.0,,2018-03-30T22:08:37.979Z,2015-12-14T16:21:41.847Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AL-75-JM,2015-12-14T16:21:41.977Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
73519128,2014-10-01,2015-09-30,c159,,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzM5L2RlLzY1L2IyMTUtNGU0Zi04YmU3LTU0MTQxZjRkMTcyMQ.pdf,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VjLzQ5Lzc3LzhmNTItNGYxYy05MmExLTQxOWY1YzA0YTUzMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400  Herning,SÃ¸ndergade 2,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Erik Dohm A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-12-04,1984-02-06,2015-12-07,Statsautoriseret revisor,,20222670.0,73519128.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Erik Dohm A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Lilly FÃ¦ster Dohm,Lilly FÃ¦ster Dohm,Handelsbanken,Erik Dohm A/S,BDO Statsautoriseret revisionsaktieselskab,,,Herning,38996.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-09-30,2014-10-01,2015-12-04,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21783828,indberetninger-20180424,2.5117220000000002,73519128.0,,2018-03-30T22:08:37.979Z,2015-12-14T16:21:41.847Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AL-75-JM,2015-12-14T16:21:41.977Z,,,,,,,,,,,,,,,,,,,
73519128,2014-10-01,2015-09-30,c199,,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzM5L2RlLzY1L2IyMTUtNGU0Zi04YmU3LTU0MTQxZjRkMTcyMQ.pdf,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VjLzQ5Lzc3LzhmNTItNGYxYy05MmExLTQxOWY1YzA0YTUzMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400  Herning,SÃ¸ndergade 2,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Erik Dohm A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-12-04,1984-02-06,2015-12-07,Statsautoriseret revisor,,20222670.0,73519128.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Erik Dohm A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Lilly FÃ¦ster Dohm,Lilly FÃ¦ster Dohm,Handelsbanken,Erik Dohm A/S,BDO Statsautoriseret revisionsaktieselskab,,,Herning,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-09-30,2014-10-01,2015-12-04,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21783828,indberetninger-20180424,2.5117220000000002,73519128.0,,2018-03-30T22:08:37.979Z,2015-12-14T16:21:41.847Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AL-75-JM,2015-12-14T16:21:41.977Z,,,,,,,,,,,,,,,,,,,
73519128,2014-10-01,2015-09-30,c208,,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzM5L2RlLzY1L2IyMTUtNGU0Zi04YmU3LTU0MTQxZjRkMTcyMQ.pdf,http://regnskaber.virk.dk/82191537/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VjLzQ5Lzc3LzhmNTItNGYxYy05MmExLTQxOWY1YzA0YTUzMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400  Herning,SÃ¸ndergade 2,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Erik Dohm A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-12-04,1984-02-06,2015-12-07,Statsautoriseret revisor,,20222670.0,73519128.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Erik Dohm A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Lilly FÃ¦ster Dohm,Lilly FÃ¦ster Dohm,Handelsbanken,Erik Dohm A/S,BDO Statsautoriseret revisionsaktieselskab,,,Herning,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-09-30,2014-10-01,2015-12-04,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21783828,indberetninger-20180424,2.5117220000000002,73519128.0,,2018-03-30T22:08:37.979Z,2015-12-14T16:21:41.847Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AL-75-JM,2015-12-14T16:21:41.977Z,,,,,,,,,,,,,,,,,,,Gitte Dohm
