entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
25169786,2016-05-01,2017-04-30,c174,,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE1L2I4L2JiL2U1NmMtNDUwYS04NmU2LTY0NDE5NGYxYjFjZQ.pdf,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Q5L2RhLzlhL2RjYjItNDc3Ny1hYzc1LWQ4ZGUzMjM5Zjc0NQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,2791 DragÃ¸r,EnglÃ¸kken 33,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lynge Jensen Holding ApS,-72392.0,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-05-25,2000-01-28,2018-05-25,Statsautoriseret revisor,-103400.0,472482.0,24249.0,-24249.0,20222670.0,25169786.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Lynge Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lynge VadskÃ¦r,Lynge VadskÃ¦r,Lynge Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,93434.0,208564.0,DragÃ¸r,3407.0,2016-05-01,2017-04-30,-309209.0,-381601.0,-496731.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,DragÃ¸r,2018-04-30,2017-05-01,true,2018-05-25,BrÃ¸nderslev,211.0,-72392.0,468864.0,urn:ofk:oid:25682091,indberetninger-20180424,2.5124366,25169786.0,AWO8odrW0wkEsASktUEX,2018-06-01T18:36:22.806Z,2018-06-01T18:35:10.719Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AN-76-FV,2018-06-01T18:35:11.036Z,,,,,,,,,,,,,,,,,,
25169786,2016-05-01,2017-04-30,c177,,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE1L2I4L2JiL2U1NmMtNDUwYS04NmU2LTY0NDE5NGYxYjFjZQ.pdf,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Q5L2RhLzlhL2RjYjItNDc3Ny1hYzc1LWQ4ZGUzMjM5Zjc0NQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,2791 DragÃ¸r,EnglÃ¸kken 33,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lynge Jensen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-05-25,2000-01-28,2018-05-25,Statsautoriseret revisor,-103400.0,,,,20222670.0,25169786.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Lynge Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lynge VadskÃ¦r,Lynge VadskÃ¦r,Lynge Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,DragÃ¸r,,2016-05-01,2017-04-30,103400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,DragÃ¸r,2018-04-30,2017-05-01,true,2018-05-25,BrÃ¸nderslev,,,,urn:ofk:oid:25682091,indberetninger-20180424,2.5124366,25169786.0,AWO8odrW0wkEsASktUEX,2018-06-01T18:36:22.806Z,2018-06-01T18:35:10.719Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AN-76-FV,2018-06-01T18:35:11.036Z,,,,,,,,,,,,,,,,,,
25169786,2016-05-01,2017-04-30,c179,,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE1L2I4L2JiL2U1NmMtNDUwYS04NmU2LTY0NDE5NGYxYjFjZQ.pdf,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Q5L2RhLzlhL2RjYjItNDc3Ny1hYzc1LWQ4ZGUzMjM5Zjc0NQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,2791 DragÃ¸r,EnglÃ¸kken 33,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lynge Jensen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-05-25,2000-01-28,2018-05-25,Statsautoriseret revisor,-103400.0,,,,20222670.0,25169786.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Lynge Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lynge VadskÃ¦r,Lynge VadskÃ¦r,Lynge Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,DragÃ¸r,,2016-05-01,2017-04-30,1091269.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,DragÃ¸r,2018-04-30,2017-05-01,true,2018-05-25,BrÃ¸nderslev,,,,urn:ofk:oid:25682091,indberetninger-20180424,2.5124366,25169786.0,AWO8odrW0wkEsASktUEX,2018-06-01T18:36:22.806Z,2018-06-01T18:35:10.719Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AN-76-FV,2018-06-01T18:35:11.036Z,,,,,,,,,,,,,,,,,,
25169786,2016-05-01,2017-04-30,c195,,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE1L2I4L2JiL2U1NmMtNDUwYS04NmU2LTY0NDE5NGYxYjFjZQ.pdf,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Q5L2RhLzlhL2RjYjItNDc3Ny1hYzc1LWQ4ZGUzMjM5Zjc0NQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,2791 DragÃ¸r,EnglÃ¸kken 33,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lynge Jensen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-05-25,2000-01-28,2018-05-25,Statsautoriseret revisor,-103400.0,,,,20222670.0,25169786.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Lynge Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lynge VadskÃ¦r,Lynge VadskÃ¦r,Lynge Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,DragÃ¸r,,2016-05-01,2017-04-30,-1503878.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,DragÃ¸r,2018-04-30,2017-05-01,true,2018-05-25,BrÃ¸nderslev,,,,urn:ofk:oid:25682091,indberetninger-20180424,2.5124366,25169786.0,AWO8odrW0wkEsASktUEX,2018-06-01T18:36:22.806Z,2018-06-01T18:35:10.719Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AN-76-FV,2018-06-01T18:35:11.036Z,,,,,,,,,,,,,,,,,,
25169786,2017-04-30,2017-04-30,c172,,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE1L2I4L2JiL2U1NmMtNDUwYS04NmU2LTY0NDE5NGYxYjFjZQ.pdf,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Q5L2RhLzlhL2RjYjItNDc3Ny1hYzc1LWQ4ZGUzMjM5Zjc0NQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,2791 DragÃ¸r,EnglÃ¸kken 33,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lynge Jensen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-05-25,2000-01-28,2018-05-25,Statsautoriseret revisor,-103400.0,,,,20222670.0,25169786.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Lynge Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lynge VadskÃ¦r,Lynge VadskÃ¦r,Lynge Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,DragÃ¸r,,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,DragÃ¸r,2018-04-30,2017-05-01,true,2018-05-25,BrÃ¸nderslev,,,,urn:ofk:oid:25682091,indberetninger-20180424,2.5124366,25169786.0,AWO8odrW0wkEsASktUEX,2018-06-01T18:36:22.806Z,2018-06-01T18:35:10.719Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AN-76-FV,2018-06-01T18:35:11.036Z,5482134.0,209154.0,200000.0,325732.0,5442502.0,5482134.0,39632.0,4795158.0,39632.0,30.0,103400.0,5139102.0,4795158.0,39632.0,477822.0,152060.0,,
25169786,2017-05-01,2017-05-01,c226,,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE1L2I4L2JiL2U1NmMtNDUwYS04NmU2LTY0NDE5NGYxYjFjZQ.pdf,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Q5L2RhLzlhL2RjYjItNDc3Ny1hYzc1LWQ4ZGUzMjM5Zjc0NQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,2791 DragÃ¸r,EnglÃ¸kken 33,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lynge Jensen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-05-25,2000-01-28,2018-05-25,Statsautoriseret revisor,-103400.0,,,,20222670.0,25169786.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Lynge Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lynge VadskÃ¦r,Lynge VadskÃ¦r,Lynge Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,DragÃ¸r,,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,DragÃ¸r,2018-04-30,2017-05-01,true,2018-05-25,BrÃ¸nderslev,,,,urn:ofk:oid:25682091,indberetninger-20180424,2.5124366,25169786.0,AWO8odrW0wkEsASktUEX,2018-06-01T18:36:22.806Z,2018-06-01T18:35:10.719Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AN-76-FV,2018-06-01T18:35:11.036Z,,,,,200000.0,,,,,,,,,,,,,
25169786,2017-05-01,2017-05-01,c253,,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE1L2I4L2JiL2U1NmMtNDUwYS04NmU2LTY0NDE5NGYxYjFjZQ.pdf,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Q5L2RhLzlhL2RjYjItNDc3Ny1hYzc1LWQ4ZGUzMjM5Zjc0NQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,2791 DragÃ¸r,EnglÃ¸kken 33,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lynge Jensen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-05-25,2000-01-28,2018-05-25,Statsautoriseret revisor,-103400.0,,,,20222670.0,25169786.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Lynge Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lynge VadskÃ¦r,Lynge VadskÃ¦r,Lynge Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,DragÃ¸r,,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,DragÃ¸r,2018-04-30,2017-05-01,true,2018-05-25,BrÃ¸nderslev,,,,urn:ofk:oid:25682091,indberetninger-20180424,2.5124366,25169786.0,AWO8odrW0wkEsASktUEX,2018-06-01T18:36:22.806Z,2018-06-01T18:35:10.719Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AN-76-FV,2018-06-01T18:35:11.036Z,,,,,5139102.0,,,,,,,,,,,,,
25169786,2017-05-01,2017-05-01,c257,,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE1L2I4L2JiL2U1NmMtNDUwYS04NmU2LTY0NDE5NGYxYjFjZQ.pdf,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Q5L2RhLzlhL2RjYjItNDc3Ny1hYzc1LWQ4ZGUzMjM5Zjc0NQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,2791 DragÃ¸r,EnglÃ¸kken 33,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lynge Jensen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-05-25,2000-01-28,2018-05-25,Statsautoriseret revisor,-103400.0,,,,20222670.0,25169786.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Lynge Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lynge VadskÃ¦r,Lynge VadskÃ¦r,Lynge Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,DragÃ¸r,,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,DragÃ¸r,2018-04-30,2017-05-01,true,2018-05-25,BrÃ¸nderslev,,,,urn:ofk:oid:25682091,indberetninger-20180424,2.5124366,25169786.0,AWO8odrW0wkEsASktUEX,2018-06-01T18:36:22.806Z,2018-06-01T18:35:10.719Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AN-76-FV,2018-06-01T18:35:11.036Z,,,,,103400.0,,,,,,,,,,,,,
25169786,2017-05-01,2018-04-30,c173,,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE1L2I4L2JiL2U1NmMtNDUwYS04NmU2LTY0NDE5NGYxYjFjZQ.pdf,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Q5L2RhLzlhL2RjYjItNDc3Ny1hYzc1LWQ4ZGUzMjM5Zjc0NQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,2791 DragÃ¸r,EnglÃ¸kken 33,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lynge Jensen Holding ApS,-50577.0,-1.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-05-25,2000-01-28,2018-05-25,Statsautoriseret revisor,-103400.0,363366.0,26438.0,-26438.0,20222670.0,25169786.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Lynge Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lynge VadskÃ¦r,Lynge VadskÃ¦r,Lynge Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,436219.0,596126.0,DragÃ¸r,3408.0,2016-05-01,2017-04-30,-179319.0,-229897.0,-389804.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,DragÃ¸r,2018-04-30,2017-05-01,true,2018-05-25,BrÃ¸nderslev,1094.0,-50578.0,358864.0,urn:ofk:oid:25682091,indberetninger-20180424,2.5124366,25169786.0,AWO8odrW0wkEsASktUEX,2018-06-01T18:36:22.806Z,2018-06-01T18:35:10.719Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AN-76-FV,2018-06-01T18:35:11.036Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
25169786,2017-05-01,2018-04-30,c176,,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE1L2I4L2JiL2U1NmMtNDUwYS04NmU2LTY0NDE5NGYxYjFjZQ.pdf,http://regnskaber.virk.dk/68796152/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Q5L2RhLzlhL2RjYjItNDc3Ny1hYzc1LWQ4ZGUzMjM5Zjc0NQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,2791 DragÃ¸r,EnglÃ¸kken 33,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lynge Jensen Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-05-25,2000-01-28,2018-05-25,Statsautoriseret revisor,-103400.0,,,,20222670.0,25169786.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Lynge Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lynge VadskÃ¦r,Lynge VadskÃ¦r,Lynge Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,DragÃ¸r,,2016-05-01,2017-04-30,466693.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,DragÃ¸r,2018-04-30,2017-05-01,true,2018-05-25,BrÃ¸nderslev,,,,urn:ofk:oid:25682091,indberetninger-20180424,2.5124366,25169786.0,AWO8odrW0wkEsASktUEX,2018-06-01T18:36:22.806Z,2018-06-01T18:35:10.719Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AN-76-FV,2018-06-01T18:35:11.036Z,,,,,,,,,,,,,,,,,,
