entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
25936264,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2E1L2MxLzFkL2Y5Y2YtNGJjMy05MmYxLTJkYTI2MDQ2ZjBiYw.xhtml,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MwL2ZiLzAyLzE4NzctNGIxMC05NDJkLTU2MDczOTAxYzFmYw.pdf,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZlLzcyLzM5L2I5ZjgtNGU4Ny04NDcyLTA2ODk5M2YwYmZjMQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Hadsund,9560.0,20.0,Lyngbakken,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forfamm ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-24,2017-05-14,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter fra og med 1. juli 2012 ubegrÃ¦nset og solidarisk forÂ  kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen.</p>",60000.0,26779.0,-17420.0,25936264.0,1004127790.0,1104.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Joost,Andreas Munk-Madsen,Andreas Munk-Madsen,FORFAMM ApS,JÃ¸rgen Joost,35027.0,135882.0,Hadsund,2015-01-01,2015-12-31,10814.0,24539.0,-77420.0,2016-12-31,2016-01-01,9359.0,true,false,2017-04-24,RÃ¸dovre,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,13725.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23874603,indberetninger-20180424,2.5955422,25936264.0,,2018-03-28T01:52:24.702Z,2017-05-16T16:20:52.803Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-73-WH,2017-05-16T16:20:52.990Z,,,,,,,,,,,,,,,,,,,,
25936264,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2E1L2MxLzFkL2Y5Y2YtNGJjMy05MmYxLTJkYTI2MDQ2ZjBiYw.xhtml,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MwL2ZiLzAyLzE4NzctNGIxMC05NDJkLTU2MDczOTAxYzFmYw.pdf,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZlLzcyLzM5L2I5ZjgtNGU4Ny04NDcyLTA2ODk5M2YwYmZjMQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Hadsund,9560.0,20.0,Lyngbakken,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forfamm ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-24,2017-05-14,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter fra og med 1. juli 2012 ubegrÃ¦nset og solidarisk forÂ  kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen.</p>",,,,25936264.0,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Joost,Andreas Munk-Madsen,Andreas Munk-Madsen,FORFAMM ApS,JÃ¸rgen Joost,,,Hadsund,2015-01-01,2015-12-31,10814.0,,,2016-12-31,2016-01-01,,true,false,2017-04-24,RÃ¸dovre,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23874603,indberetninger-20180424,2.5955422,25936264.0,,2018-03-28T01:52:24.702Z,2017-05-16T16:20:52.803Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-73-WH,2017-05-16T16:20:52.990Z,,,,,,,,,,,,,,,,,,,,
25936264,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2E1L2MxLzFkL2Y5Y2YtNGJjMy05MmYxLTJkYTI2MDQ2ZjBiYw.xhtml,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MwL2ZiLzAyLzE4NzctNGIxMC05NDJkLTU2MDczOTAxYzFmYw.pdf,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZlLzcyLzM5L2I5ZjgtNGU4Ny04NDcyLTA2ODk5M2YwYmZjMQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Hadsund,9560.0,20.0,Lyngbakken,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forfamm ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-24,2017-05-14,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter fra og med 1. juli 2012 ubegrÃ¦nset og solidarisk forÂ  kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen.</p>",,,,25936264.0,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Joost,Andreas Munk-Madsen,Andreas Munk-Madsen,FORFAMM ApS,JÃ¸rgen Joost,,,Hadsund,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-24,RÃ¸dovre,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23874603,indberetninger-20180424,2.5955422,25936264.0,,2018-03-28T01:52:24.702Z,2017-05-16T16:20:52.803Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-73-WH,2017-05-16T16:20:52.990Z,1483779.0,429094.0,125000.0,1394459.0,1415422.0,1483779.0,68357.0,89320.0,89320.0,89320.0,923352.0,66732.0,1290422.0,923352.0,68357.0,42013.0,42013.0,1625.0,,
25936264,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2E1L2MxLzFkL2Y5Y2YtNGJjMy05MmYxLTJkYTI2MDQ2ZjBiYw.xhtml,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MwL2ZiLzAyLzE4NzctNGIxMC05NDJkLTU2MDczOTAxYzFmYw.pdf,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZlLzcyLzM5L2I5ZjgtNGU4Ny04NDcyLTA2ODk5M2YwYmZjMQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Hadsund,9560.0,20.0,Lyngbakken,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forfamm ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-24,2017-05-14,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter fra og med 1. juli 2012 ubegrÃ¦nset og solidarisk forÂ  kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen.</p>",,,,25936264.0,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Joost,Andreas Munk-Madsen,Andreas Munk-Madsen,FORFAMM ApS,JÃ¸rgen Joost,,,Hadsund,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-24,RÃ¸dovre,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23874603,indberetninger-20180424,2.5955422,25936264.0,,2018-03-28T01:52:24.702Z,2017-05-16T16:20:52.803Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-73-WH,2017-05-16T16:20:52.990Z,,,,,1415422.0,,,,,,,,,,,,,,,
25936264,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2E1L2MxLzFkL2Y5Y2YtNGJjMy05MmYxLTJkYTI2MDQ2ZjBiYw.xhtml,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MwL2ZiLzAyLzE4NzctNGIxMC05NDJkLTU2MDczOTAxYzFmYw.pdf,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZlLzcyLzM5L2I5ZjgtNGU4Ny04NDcyLTA2ODk5M2YwYmZjMQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Hadsund,9560.0,20.0,Lyngbakken,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forfamm ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-24,2017-05-14,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter fra og med 1. juli 2012 ubegrÃ¦nset og solidarisk forÂ  kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen.</p>",,,,25936264.0,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Joost,Andreas Munk-Madsen,Andreas Munk-Madsen,FORFAMM ApS,JÃ¸rgen Joost,,,Hadsund,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-24,RÃ¸dovre,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23874603,indberetninger-20180424,2.5955422,25936264.0,,2018-03-28T01:52:24.702Z,2017-05-16T16:20:52.803Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-73-WH,2017-05-16T16:20:52.990Z,,,,,125000.0,,,,,,,,,,,,,,,
25936264,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2E1L2MxLzFkL2Y5Y2YtNGJjMy05MmYxLTJkYTI2MDQ2ZjBiYw.xhtml,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MwL2ZiLzAyLzE4NzctNGIxMC05NDJkLTU2MDczOTAxYzFmYw.pdf,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZlLzcyLzM5L2I5ZjgtNGU4Ny04NDcyLTA2ODk5M2YwYmZjMQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Hadsund,9560.0,20.0,Lyngbakken,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forfamm ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-24,2017-05-14,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter fra og med 1. juli 2012 ubegrÃ¦nset og solidarisk forÂ  kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen.</p>",,,,25936264.0,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Joost,Andreas Munk-Madsen,Andreas Munk-Madsen,FORFAMM ApS,JÃ¸rgen Joost,,,Hadsund,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-24,RÃ¸dovre,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23874603,indberetninger-20180424,2.5955422,25936264.0,,2018-03-28T01:52:24.702Z,2017-05-16T16:20:52.803Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-73-WH,2017-05-16T16:20:52.990Z,,,,,1290422.0,,,,,,,,,,,,,,,
25936264,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2E1L2MxLzFkL2Y5Y2YtNGJjMy05MmYxLTJkYTI2MDQ2ZjBiYw.xhtml,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MwL2ZiLzAyLzE4NzctNGIxMC05NDJkLTU2MDczOTAxYzFmYw.pdf,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZlLzcyLzM5L2I5ZjgtNGU4Ny04NDcyLTA2ODk5M2YwYmZjMQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Hadsund,9560.0,20.0,Lyngbakken,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forfamm ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-24,2017-05-14,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter fra og med 1. juli 2012 ubegrÃ¦nset og solidarisk forÂ  kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen.</p>",3000.0,22492.0,-21116.0,25936264.0,1004127790.0,-956.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Joost,Andreas Munk-Madsen,Andreas Munk-Madsen,FORFAMM ApS,JÃ¸rgen Joost,40000.0,88564.0,Hadsund,2015-01-01,2015-12-31,8690.0,23492.0,-24116.0,2016-12-31,2016-01-01,1376.0,true,false,2017-04-24,RÃ¸dovre,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,14802.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23874603,indberetninger-20180424,2.5955422,25936264.0,,2018-03-28T01:52:24.702Z,2017-05-16T16:20:52.803Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-73-WH,2017-05-16T16:20:52.990Z,,,,,,,,,,,,,,,,,,,,
25936264,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2E1L2MxLzFkL2Y5Y2YtNGJjMy05MmYxLTJkYTI2MDQ2ZjBiYw.xhtml,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MwL2ZiLzAyLzE4NzctNGIxMC05NDJkLTU2MDczOTAxYzFmYw.pdf,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZlLzcyLzM5L2I5ZjgtNGU4Ny04NDcyLTA2ODk5M2YwYmZjMQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Hadsund,9560.0,20.0,Lyngbakken,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forfamm ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-24,2017-05-14,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter fra og med 1. juli 2012 ubegrÃ¦nset og solidarisk forÂ  kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen.</p>",,,,25936264.0,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Joost,Andreas Munk-Madsen,Andreas Munk-Madsen,FORFAMM ApS,JÃ¸rgen Joost,,,Hadsund,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-24,RÃ¸dovre,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23874603,indberetninger-20180424,2.5955422,25936264.0,,2018-03-28T01:52:24.702Z,2017-05-16T16:20:52.803Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-73-WH,2017-05-16T16:20:52.990Z,,,,,,,,,,,,,,,,,,,63778710.0,JOOST & PARTNER REGISTRERET REVISIONSANPARTSSELSKAB
25936264,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2E1L2MxLzFkL2Y5Y2YtNGJjMy05MmYxLTJkYTI2MDQ2ZjBiYw.xhtml,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MwL2ZiLzAyLzE4NzctNGIxMC05NDJkLTU2MDczOTAxYzFmYw.pdf,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZlLzcyLzM5L2I5ZjgtNGU4Ny04NDcyLTA2ODk5M2YwYmZjMQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Hadsund,9560.0,20.0,Lyngbakken,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forfamm ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-24,2017-05-14,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter fra og med 1. juli 2012 ubegrÃ¦nset og solidarisk forÂ  kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen.</p>",,,,25936264.0,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Joost,Andreas Munk-Madsen,Andreas Munk-Madsen,FORFAMM ApS,JÃ¸rgen Joost,,,Hadsund,2015-01-01,2015-12-31,8690.0,,,2016-12-31,2016-01-01,,true,false,2017-04-24,RÃ¸dovre,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23874603,indberetninger-20180424,2.5955422,25936264.0,,2018-03-28T01:52:24.702Z,2017-05-16T16:20:52.803Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-73-WH,2017-05-16T16:20:52.990Z,,,,,,,,,,,,,,,,,,,,
25936264,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2E1L2MxLzFkL2Y5Y2YtNGJjMy05MmYxLTJkYTI2MDQ2ZjBiYw.xhtml,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MwL2ZiLzAyLzE4NzctNGIxMC05NDJkLTU2MDczOTAxYzFmYw.pdf,http://regnskaber.virk.dk/46263952/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZlLzcyLzM5L2I5ZjgtNGU4Ny04NDcyLTA2ODk5M2YwYmZjMQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,Hadsund,9560.0,20.0,Lyngbakken,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forfamm ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-24,2017-05-14,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter fra og med 1. juli 2012 ubegrÃ¦nset og solidarisk forÂ  kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen.</p>",,,,25936264.0,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Joost,Andreas Munk-Madsen,Andreas Munk-Madsen,FORFAMM ApS,JÃ¸rgen Joost,,,Hadsund,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-24,RÃ¸dovre,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23874603,indberetninger-20180424,2.5955422,25936264.0,,2018-03-28T01:52:24.702Z,2017-05-16T16:20:52.803Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-73-WH,2017-05-16T16:20:52.990Z,,,,,,,,,,,,,,,,,,,,
