entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
32312608,2016-07-01,2017-06-30,ID_11,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzIzL2M3L2IzLzA2OTItNGRkMi1iM2ZkLTI2N2JmMzViOWE1OA.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzNlL2Y0LzhlLzlmN2EtNDlhMC04YmFiLWYyYTU1ZmEyZDQ4YQ.xml,true,"4200, Slagelse","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-22,2018-10-22,2014-06-17,2018-10-22,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,mne12363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2016-07-01,2017-06-30,-43395.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-10-22,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26290340,indberetninger-20180424,2.5095992000000003,32312608.0,AWcHCoMe5OzuYdPkGJ2k,2018-11-12T08:30:28.140Z,2018-11-12T08:29:44.455Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-78-QX,2018-11-12T08:29:44.591Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2016-07-01,2017-06-30,ID_8,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzIzL2M3L2IzLzA2OTItNGRkMi1iM2ZkLTI2N2JmMzViOWE1OA.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzNlL2Y0LzhlLzlmN2EtNDlhMC04YmFiLWYyYTU1ZmEyZDQ4YQ.xml,true,"4200, Slagelse","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-22,2018-10-22,2014-06-17,2018-10-22,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,mne12363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-10-22,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26290340,indberetninger-20180424,2.5095992000000003,32312608.0,AWcHCoMe5OzuYdPkGJ2k,2018-11-12T08:30:28.140Z,2018-11-12T08:29:44.455Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-78-QX,2018-11-12T08:29:44.591Z,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzIzL2M3L2IzLzA2OTItNGRkMi1iM2ZkLTI2N2JmMzViOWE1OA.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzNlL2Y0LzhlLzlmN2EtNDlhMC04YmFiLWYyYTU1ZmEyZDQ4YQ.xml,true,"4200, Slagelse","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-22,2018-10-22,2014-06-17,2018-10-22,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,mne12363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2016-07-01,2017-06-30,43395.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-10-22,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26290340,indberetninger-20180424,2.5095992000000003,32312608.0,AWcHCoMe5OzuYdPkGJ2k,2018-11-12T08:30:28.140Z,2018-11-12T08:29:44.455Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-78-QX,2018-11-12T08:29:44.591Z,,20000.0,756865.0,832508.0,43.0,36.0,55636.0,55643.0,12241.0,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2017-06-30,2017-06-30,ID_5,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzIzL2M3L2IzLzA2OTItNGRkMi1iM2ZkLTI2N2JmMzViOWE1OA.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzNlL2Y0LzhlLzlmN2EtNDlhMC04YmFiLWYyYTU1ZmEyZDQ4YQ.xml,true,"4200, Slagelse","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-22,2018-10-22,2014-06-17,2018-10-22,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,mne12363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-10-22,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26290340,indberetninger-20180424,2.5095992000000003,32312608.0,AWcHCoMe5OzuYdPkGJ2k,2018-11-12T08:30:28.140Z,2018-11-12T08:29:44.455Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-78-QX,2018-11-12T08:29:44.591Z,,,,,,,,,,258587.0,165308.0,50000.0,218587.0,11204.0,880.0,10274.0,40000.0,31198.0,258587.0,248313.0,0.0,0.0,31198.0,40000.0,189659.0,40000.0,-39726.0,248313.0,29640.0,2225.0,22081.0,26789.0,9997.0,
32312608,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzIzL2M3L2IzLzA2OTItNGRkMi1iM2ZkLTI2N2JmMzViOWE1OA.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzNlL2Y0LzhlLzlmN2EtNDlhMC04YmFiLWYyYTU1ZmEyZDQ4YQ.xml,true,"4200, Slagelse","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-22,2018-10-22,2014-06-17,2018-10-22,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,mne12363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2016-07-01,2017-06-30,91006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-10-22,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26290340,indberetninger-20180424,2.5095992000000003,32312608.0,AWcHCoMe5OzuYdPkGJ2k,2018-11-12T08:30:28.140Z,2018-11-12T08:29:44.455Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-78-QX,2018-11-12T08:29:44.591Z,,20000.0,718741.0,855396.0,0.0,0.0,116655.0,116655.0,25649.0,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzIzL2M3L2IzLzA2OTItNGRkMi1iM2ZkLTI2N2JmMzViOWE1OA.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzNlL2Y0LzhlLzlmN2EtNDlhMC04YmFiLWYyYTU1ZmEyZDQ4YQ.xml,true,"4200, Slagelse","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-22,2018-10-22,2014-06-17,2018-10-22,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,mne12363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-10-22,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26290340,indberetninger-20180424,2.5095992000000003,32312608.0,AWcHCoMe5OzuYdPkGJ2k,2018-11-12T08:30:28.140Z,2018-11-12T08:29:44.455Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-78-QX,2018-11-12T08:29:44.591Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2017-07-01,2018-06-30,ID_10,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzIzL2M3L2IzLzA2OTItNGRkMi1iM2ZkLTI2N2JmMzViOWE1OA.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzNlL2Y0LzhlLzlmN2EtNDlhMC04YmFiLWYyYTU1ZmEyZDQ4YQ.xml,true,"4200, Slagelse","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-22,2018-10-22,2014-06-17,2018-10-22,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,mne12363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2016-07-01,2017-06-30,-91006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-10-22,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26290340,indberetninger-20180424,2.5095992000000003,32312608.0,AWcHCoMe5OzuYdPkGJ2k,2018-11-12T08:30:28.140Z,2018-11-12T08:29:44.455Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-78-QX,2018-11-12T08:29:44.591Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzIzL2M3L2IzLzA2OTItNGRkMi1iM2ZkLTI2N2JmMzViOWE1OA.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzNlL2Y0LzhlLzlmN2EtNDlhMC04YmFiLWYyYTU1ZmEyZDQ4YQ.xml,true,"4200, Slagelse","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-22,2018-10-22,2014-06-17,2018-10-22,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,mne12363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-10-22,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26290340,indberetninger-20180424,2.5095992000000003,32312608.0,AWcHCoMe5OzuYdPkGJ2k,2018-11-12T08:30:28.140Z,2018-11-12T08:29:44.455Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-78-QX,2018-11-12T08:29:44.591Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2017-07-01,2018-06-30,ID_3,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzIzL2M3L2IzLzA2OTItNGRkMi1iM2ZkLTI2N2JmMzViOWE1OA.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzNlL2Y0LzhlLzlmN2EtNDlhMC04YmFiLWYyYTU1ZmEyZDQ4YQ.xml,true,"4200, Slagelse","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-22,2018-10-22,2014-06-17,2018-10-22,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,mne12363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-10-22,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26290340,indberetninger-20180424,2.5095992000000003,32312608.0,AWcHCoMe5OzuYdPkGJ2k,2018-11-12T08:30:28.140Z,2018-11-12T08:29:44.455Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-78-QX,2018-11-12T08:29:44.591Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2017-07-01,2018-06-30,ID_4,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzIzL2M3L2IzLzA2OTItNGRkMi1iM2ZkLTI2N2JmMzViOWE1OA.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzNlL2Y0LzhlLzlmN2EtNDlhMC04YmFiLWYyYTU1ZmEyZDQ4YQ.xml,true,"4200, Slagelse","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-22,2018-10-22,2014-06-17,2018-10-22,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,mne12363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-10-22,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26290340,indberetninger-20180424,2.5095992000000003,32312608.0,AWcHCoMe5OzuYdPkGJ2k,2018-11-12T08:30:28.140Z,2018-11-12T08:29:44.455Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-78-QX,2018-11-12T08:29:44.591Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anja RambÃ¸l
