entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
32312608,2015-07-01,2016-06-30,ID_10,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2U5Lzc2L2NlLzMxNTYtNDZkZS04NTg4LWQzYThjNmY0ODU5YQ.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2UxL2FkL2JlL2RhMTctNDk0OS1hM2UxLWE5YTc0NTQwMTJjYw.xml,true,"Slagelse, 4200","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-31,2017-10-31,2014-06-17,2017-10-31,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2015-07-01,2016-06-30,67992.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-10-31,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24660111,indberetninger-20180424,2.5116906,32312608.0,,2018-03-27T15:30:48.164Z,2017-11-03T10:21:45.016Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-38-QB,2017-11-03T10:21:45.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2015-07-01,2016-06-30,ID_7,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2U5Lzc2L2NlLzMxNTYtNDZkZS04NTg4LWQzYThjNmY0ODU5YQ.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2UxL2FkL2JlL2RhMTctNDk0OS1hM2UxLWE5YTc0NTQwMTJjYw.xml,true,"Slagelse, 4200","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-31,2017-10-31,2014-06-17,2017-10-31,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-10-31,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24660111,indberetninger-20180424,2.5116906,32312608.0,,2018-03-27T15:30:48.164Z,2017-11-03T10:21:45.016Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-38-QB,2017-11-03T10:21:45.156Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2015-07-01,2016-06-30,ID_8,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2U5Lzc2L2NlLzMxNTYtNDZkZS04NTg4LWQzYThjNmY0ODU5YQ.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2UxL2FkL2JlL2RhMTctNDk0OS1hM2UxLWE5YTc0NTQwMTJjYw.xml,true,"Slagelse, 4200","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-31,2017-10-31,2014-06-17,2017-10-31,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2015-07-01,2016-06-30,-67992.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-10-31,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24660111,indberetninger-20180424,2.5116906,32312608.0,,2018-03-27T15:30:48.164Z,2017-11-03T10:21:45.016Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-38-QB,2017-11-03T10:21:45.156Z,,20000.0,651628.0,584865.0,53.0,26.0,-86790.0,-86763.0,-18798.0,,,,,,,,,,,,,,,,,,,,,,,
32312608,2016-06-30,2016-06-30,ID_5,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2U5Lzc2L2NlLzMxNTYtNDZkZS04NTg4LWQzYThjNmY0ODU5YQ.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2UxL2FkL2JlL2RhMTctNDk0OS1hM2UxLWE5YTc0NTQwMTJjYw.xml,true,"Slagelse, 4200","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-31,2017-10-31,2014-06-17,2017-10-31,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-10-31,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24660111,indberetninger-20180424,2.5116906,32312608.0,,2018-03-27T15:30:48.164Z,2017-11-03T10:21:45.016Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-38-QB,2017-11-03T10:21:45.156Z,,,,,,,,,,247551.0,83137.0,50000.0,187551.0,23445.0,9722.0,-33121.0,60000.0,46695.0,247551.0,280672.0,46695.0,60000.0,166636.0,60000.0,-83121.0,280672.0,79640.0,674.0,57719.0,33722.0,24552.0,
32312608,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2U5Lzc2L2NlLzMxNTYtNDZkZS04NTg4LWQzYThjNmY0ODU5YQ.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2UxL2FkL2JlL2RhMTctNDk0OS1hM2UxLWE5YTc0NTQwMTJjYw.xml,true,"Slagelse, 4200","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-31,2017-10-31,2014-06-17,2017-10-31,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2015-07-01,2016-06-30,43395.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-10-31,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24660111,indberetninger-20180424,2.5116906,32312608.0,,2018-03-27T15:30:48.164Z,2017-11-03T10:21:45.016Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-38-QB,2017-11-03T10:21:45.156Z,,20000.0,756865.0,832508.0,43.0,36.0,55636.0,55643.0,12241.0,,,,,,,,,,,,,,,,,,,,,,,
32312608,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2U5Lzc2L2NlLzMxNTYtNDZkZS04NTg4LWQzYThjNmY0ODU5YQ.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2UxL2FkL2JlL2RhMTctNDk0OS1hM2UxLWE5YTc0NTQwMTJjYw.xml,true,"Slagelse, 4200","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-31,2017-10-31,2014-06-17,2017-10-31,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-10-31,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24660111,indberetninger-20180424,2.5116906,32312608.0,,2018-03-27T15:30:48.164Z,2017-11-03T10:21:45.016Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-38-QB,2017-11-03T10:21:45.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2U5Lzc2L2NlLzMxNTYtNDZkZS04NTg4LWQzYThjNmY0ODU5YQ.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2UxL2FkL2JlL2RhMTctNDk0OS1hM2UxLWE5YTc0NTQwMTJjYw.xml,true,"Slagelse, 4200","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-31,2017-10-31,2014-06-17,2017-10-31,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-10-31,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24660111,indberetninger-20180424,2.5116906,32312608.0,,2018-03-27T15:30:48.164Z,2017-11-03T10:21:45.016Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-38-QB,2017-11-03T10:21:45.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2016-07-01,2017-06-30,ID_3,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2U5Lzc2L2NlLzMxNTYtNDZkZS04NTg4LWQzYThjNmY0ODU5YQ.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2UxL2FkL2JlL2RhMTctNDk0OS1hM2UxLWE5YTc0NTQwMTJjYw.xml,true,"Slagelse, 4200","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-31,2017-10-31,2014-06-17,2017-10-31,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-10-31,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24660111,indberetninger-20180424,2.5116906,32312608.0,,2018-03-27T15:30:48.164Z,2017-11-03T10:21:45.016Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-38-QB,2017-11-03T10:21:45.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anja RambÃ¸l
32312608,2016-07-01,2017-06-30,ID_6,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2U5Lzc2L2NlLzMxNTYtNDZkZS04NTg4LWQzYThjNmY0ODU5YQ.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2UxL2FkL2JlL2RhMTctNDk0OS1hM2UxLWE5YTc0NTQwMTJjYw.xml,true,"Slagelse, 4200","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-31,2017-10-31,2014-06-17,2017-10-31,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-10-31,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24660111,indberetninger-20180424,2.5116906,32312608.0,,2018-03-27T15:30:48.164Z,2017-11-03T10:21:45.016Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-38-QB,2017-11-03T10:21:45.156Z,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312608,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2U5Lzc2L2NlLzMxNTYtNDZkZS04NTg4LWQzYThjNmY0ODU5YQ.pdf,http://regnskaber.virk.dk/80621323/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2UxL2FkL2JlL2RhMTctNDk0OS1hM2UxLWE5YTc0NTQwMTJjYw.xml,true,"Slagelse, 4200","Nytorv 6, 1.sal",Til den daglige ledelse i Fernando MÃ¸hge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-31,2017-10-31,2014-06-17,2017-10-31,info@fernandomoehge.dk,10352231.0,32312608.0,10352231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Fernando MÃ¸hge ApS.,Ãrsrapport,Jesper Thygesen,Anja RambÃ¸l,Revisionscentret v/Jesper Thygesen,Sparekassen SjÃ¦lland,Fernando MÃ¸hge ApS,Revisionscentret v/Jesper Thygesen,SorÃ¸,2015-07-01,2016-06-30,-43395.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-10-31,Slagelse,5858 1006,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24660111,indberetninger-20180424,2.5116906,32312608.0,,2018-03-27T15:30:48.164Z,2017-11-03T10:21:45.016Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-38-QB,2017-11-03T10:21:45.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
