entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,RevaluationsOfInvestmentsOfTheYear,AccumulatedRevaluationsOfInvestments
34890668,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2UyL2UyLzcyL2FmODctNDUwMi05YWM5LTEzMjRhYjRkMTVjNA.pdf,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzUwL2VhL2NmL2QxY2MtNGJiMi05NmY3LWQ2MDY3ODc2NTdlYQ.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,31.0,Adelgade,9500 Hobro,Valmuevej 39,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Lise BÃ¦ch Holding ApS,5816.0,5431.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",413812.0,2017-04-07,2012-01-01,2017-04-10,4751.0,3360.0,Statsautoriseret revisor,-500000.0,18022.0,20222670.0,34890668.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lise BÃ¦ch Holding ApS.,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Lise BÃ¦ch,Lise BÃ¦ch,Spar Nord A/S,Lise BÃ¦ch Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-1425.0,1749441.0,Hobro,2015-01-01,2015-12-31,1345730.0,1770789.0,22773.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,true,2017-04-07,Hobro,-425059.0,urn:ofk:oid:23718245,indberetninger-20180424,2.5097342,34890668.0,,2018-03-27T12:59:21.308Z,2017-04-11T11:28:56.775Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-15-XG,2017-04-11T11:28:57.060Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34890668,2015-01-01,2015-12-31,c350,,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2UyL2UyLzcyL2FmODctNDUwMi05YWM5LTEzMjRhYjRkMTVjNA.pdf,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzUwL2VhL2NmL2QxY2MtNGJiMi05NmY3LWQ2MDY3ODc2NTdlYQ.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,31.0,Adelgade,9500 Hobro,Valmuevej 39,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Lise BÃ¦ch Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-07,2012-01-01,2017-04-10,,3360.0,Statsautoriseret revisor,-500000.0,,20222670.0,34890668.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lise BÃ¦ch Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Lise BÃ¦ch,Lise BÃ¦ch,Spar Nord A/S,Lise BÃ¦ch Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,2015-01-01,2015-12-31,500000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,true,2017-04-07,Hobro,,urn:ofk:oid:23718245,indberetninger-20180424,2.5097342,34890668.0,,2018-03-27T12:59:21.308Z,2017-04-11T11:28:56.775Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-15-XG,2017-04-11T11:28:57.060Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34890668,2015-01-01,2015-12-31,c358,,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2UyL2UyLzcyL2FmODctNDUwMi05YWM5LTEzMjRhYjRkMTVjNA.pdf,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzUwL2VhL2NmL2QxY2MtNGJiMi05NmY3LWQ2MDY3ODc2NTdlYQ.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,31.0,Adelgade,9500 Hobro,Valmuevej 39,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Lise BÃ¦ch Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-07,2012-01-01,2017-04-10,,3360.0,Statsautoriseret revisor,-500000.0,,20222670.0,34890668.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lise BÃ¦ch Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Lise BÃ¦ch,Lise BÃ¦ch,Spar Nord A/S,Lise BÃ¦ch Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,true,2017-04-07,Hobro,,urn:ofk:oid:23718245,indberetninger-20180424,2.5097342,34890668.0,,2018-03-27T12:59:21.308Z,2017-04-11T11:28:56.775Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-15-XG,2017-04-11T11:28:57.060Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34890668,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2UyL2UyLzcyL2FmODctNDUwMi05YWM5LTEzMjRhYjRkMTVjNA.pdf,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzUwL2VhL2NmL2QxY2MtNGJiMi05NmY3LWQ2MDY3ODc2NTdlYQ.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,31.0,Adelgade,9500 Hobro,Valmuevej 39,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Lise BÃ¦ch Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-07,2012-01-01,2017-04-10,,3360.0,Statsautoriseret revisor,-500000.0,,20222670.0,34890668.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lise BÃ¦ch Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Lise BÃ¦ch,Lise BÃ¦ch,Spar Nord A/S,Lise BÃ¦ch Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,2015-01-01,2015-12-31,845730.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,true,2017-04-07,Hobro,,urn:ofk:oid:23718245,indberetninger-20180424,2.5097342,34890668.0,,2018-03-27T12:59:21.308Z,2017-04-11T11:28:56.775Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-15-XG,2017-04-11T11:28:57.060Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34890668,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2UyL2UyLzcyL2FmODctNDUwMi05YWM5LTEzMjRhYjRkMTVjNA.pdf,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzUwL2VhL2NmL2QxY2MtNGJiMi05NmY3LWQ2MDY3ODc2NTdlYQ.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,31.0,Adelgade,9500 Hobro,Valmuevej 39,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Lise BÃ¦ch Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-07,2012-01-01,2017-04-10,,3360.0,Statsautoriseret revisor,-500000.0,,20222670.0,34890668.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lise BÃ¦ch Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Lise BÃ¦ch,Lise BÃ¦ch,Spar Nord A/S,Lise BÃ¦ch Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,true,2017-04-07,Hobro,,urn:ofk:oid:23718245,indberetninger-20180424,2.5097342,34890668.0,,2018-03-27T12:59:21.308Z,2017-04-11T11:28:56.775Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-15-XG,2017-04-11T11:28:57.060Z,17964145.0,1301946.0,100000.0,17818529.0,14278.0,17964145.0,145246.0,25500.0,0.0,25500.0,39778.0,1.0,14236594.0,93434.0,85761.0,14278.0,500000.0,370.0,370.0,0.0,17218529.0,14236594.0,145246.0,2385827.0,2300066.0,51812.0,0.0,0.0,,,,,,,,
34890668,2016-01-01,2016-01-01,c401,,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2UyL2UyLzcyL2FmODctNDUwMi05YWM5LTEzMjRhYjRkMTVjNA.pdf,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzUwL2VhL2NmL2QxY2MtNGJiMi05NmY3LWQ2MDY3ODc2NTdlYQ.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,31.0,Adelgade,9500 Hobro,Valmuevej 39,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Lise BÃ¦ch Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-07,2012-01-01,2017-04-10,,3360.0,Statsautoriseret revisor,-500000.0,,20222670.0,34890668.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lise BÃ¦ch Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Lise BÃ¦ch,Lise BÃ¦ch,Spar Nord A/S,Lise BÃ¦ch Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,true,2017-04-07,Hobro,,urn:ofk:oid:23718245,indberetninger-20180424,2.5097342,34890668.0,,2018-03-27T12:59:21.308Z,2017-04-11T11:28:56.775Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-15-XG,2017-04-11T11:28:57.060Z,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34890668,2016-01-01,2016-01-01,c410,,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2UyL2UyLzcyL2FmODctNDUwMi05YWM5LTEzMjRhYjRkMTVjNA.pdf,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzUwL2VhL2NmL2QxY2MtNGJiMi05NmY3LWQ2MDY3ODc2NTdlYQ.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,31.0,Adelgade,9500 Hobro,Valmuevej 39,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Lise BÃ¦ch Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-07,2012-01-01,2017-04-10,,3360.0,Statsautoriseret revisor,-500000.0,,20222670.0,34890668.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lise BÃ¦ch Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Lise BÃ¦ch,Lise BÃ¦ch,Spar Nord A/S,Lise BÃ¦ch Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,true,2017-04-07,Hobro,,urn:ofk:oid:23718245,indberetninger-20180424,2.5097342,34890668.0,,2018-03-27T12:59:21.308Z,2017-04-11T11:28:56.775Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-15-XG,2017-04-11T11:28:57.060Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34890668,2016-01-01,2016-01-01,c428,,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2UyL2UyLzcyL2FmODctNDUwMi05YWM5LTEzMjRhYjRkMTVjNA.pdf,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzUwL2VhL2NmL2QxY2MtNGJiMi05NmY3LWQ2MDY3ODc2NTdlYQ.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,31.0,Adelgade,9500 Hobro,Valmuevej 39,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Lise BÃ¦ch Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-07,2012-01-01,2017-04-10,,3360.0,Statsautoriseret revisor,-500000.0,,20222670.0,34890668.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lise BÃ¦ch Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Lise BÃ¦ch,Lise BÃ¦ch,Spar Nord A/S,Lise BÃ¦ch Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,true,2017-04-07,Hobro,,urn:ofk:oid:23718245,indberetninger-20180424,2.5097342,34890668.0,,2018-03-27T12:59:21.308Z,2017-04-11T11:28:56.775Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-15-XG,2017-04-11T11:28:57.060Z,,,,17218529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34890668,2016-01-01,2016-01-01,c432,,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2UyL2UyLzcyL2FmODctNDUwMi05YWM5LTEzMjRhYjRkMTVjNA.pdf,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzUwL2VhL2NmL2QxY2MtNGJiMi05NmY3LWQ2MDY3ODc2NTdlYQ.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,31.0,Adelgade,9500 Hobro,Valmuevej 39,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Lise BÃ¦ch Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-07,2012-01-01,2017-04-10,,3360.0,Statsautoriseret revisor,-500000.0,,20222670.0,34890668.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lise BÃ¦ch Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Lise BÃ¦ch,Lise BÃ¦ch,Spar Nord A/S,Lise BÃ¦ch Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,true,2017-04-07,Hobro,,urn:ofk:oid:23718245,indberetninger-20180424,2.5097342,34890668.0,,2018-03-27T12:59:21.308Z,2017-04-11T11:28:56.775Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-15-XG,2017-04-11T11:28:57.060Z,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34890668,2016-01-01,2016-01-01,c628,,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2UyL2UyLzcyL2FmODctNDUwMi05YWM5LTEzMjRhYjRkMTVjNA.pdf,http://regnskaber.virk.dk/86609843/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzUwL2VhL2NmL2QxY2MtNGJiMi05NmY3LWQ2MDY3ODc2NTdlYQ.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,31.0,Adelgade,9500 Hobro,Valmuevej 39,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Lise BÃ¦ch Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-07,2012-01-01,2017-04-10,,3360.0,Statsautoriseret revisor,-500000.0,,20222670.0,34890668.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lise BÃ¦ch Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Lise BÃ¦ch,Lise BÃ¦ch,Spar Nord A/S,Lise BÃ¦ch Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,true,2017-04-07,Hobro,,urn:ofk:oid:23718245,indberetninger-20180424,2.5097342,34890668.0,,2018-03-27T12:59:21.308Z,2017-04-11T11:28:56.775Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-15-XG,2017-04-11T11:28:57.060Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.0,16798.0,,,,,,
