entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
26997127,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2Y2LzY2LzZmL2M0ZDQtNDQwZS05ZGQwLWE0ZDNkNjQ2YzVhNA.pdf,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzJkL2FjLzkwL2QyNmYtNDU5Ny04MzAzLWYyZjVlOWM2YzE0Ng.xml,true,"Valby, 2500","Mosedalvej 15, 1 sal",Til den daglige ledelse i V-FAB A/S,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-29,2019-04-29,2003-12-23,2019-04-29,31438748.0,26997127.0,31438748.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for V-FAB A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Morten Voss,Juel Viborg,V-FAB A/S,"Juel Viborg, Registreret revisionsvirksomhed",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-04-29,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27100782,indberetninger-20180424,2.5124277999999998,26997127.0,AWqXN5zFRYGX6_YTHgM4,2019-05-08T11:33:28.180Z,2019-05-08T11:32:44.706Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-33-SA,2019-05-08T11:32:44.954Z,,,,,,,,,,,,,,,,,,,,,
26997127,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2Y2LzY2LzZmL2M0ZDQtNDQwZS05ZGQwLWE0ZDNkNjQ2YzVhNA.pdf,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzJkL2FjLzkwL2QyNmYtNDU5Ny04MzAzLWYyZjVlOWM2YzE0Ng.xml,true,"Valby, 2500","Mosedalvej 15, 1 sal",Til den daglige ledelse i V-FAB A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-29,2019-04-29,2003-12-23,2019-04-29,31438748.0,26997127.0,31438748.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for V-FAB A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Morten Voss,Juel Viborg,V-FAB A/S,"Juel Viborg, Registreret revisionsvirksomhed",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-04-29,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27100782,indberetninger-20180424,2.5124277999999998,26997127.0,AWqXN5zFRYGX6_YTHgM4,2019-05-08T11:33:28.180Z,2019-05-08T11:32:44.706Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-33-SA,2019-05-08T11:32:44.954Z,-350.0,0.0,-350.0,-350.0,-350.0,,,,,,,,,,,,,,,,
26997127,2017-01-01,2017-12-31,ID_15,,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2Y2LzY2LzZmL2M0ZDQtNDQwZS05ZGQwLWE0ZDNkNjQ2YzVhNA.pdf,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzJkL2FjLzkwL2QyNmYtNDU5Ny04MzAzLWYyZjVlOWM2YzE0Ng.xml,true,"Valby, 2500","Mosedalvej 15, 1 sal",Til den daglige ledelse i V-FAB A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-29,2019-04-29,2003-12-23,2019-04-29,31438748.0,26997127.0,31438748.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for V-FAB A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Morten Voss,Juel Viborg,V-FAB A/S,"Juel Viborg, Registreret revisionsvirksomhed",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-04-29,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27100782,indberetninger-20180424,2.5124277999999998,26997127.0,AWqXN5zFRYGX6_YTHgM4,2019-05-08T11:33:28.180Z,2019-05-08T11:32:44.706Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-33-SA,2019-05-08T11:32:44.954Z,,,-350.0,,,,,,,,,,,,,,,,,,
26997127,2017-12-31,2017-12-31,ID_10,,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2Y2LzY2LzZmL2M0ZDQtNDQwZS05ZGQwLWE0ZDNkNjQ2YzVhNA.pdf,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzJkL2FjLzkwL2QyNmYtNDU5Ny04MzAzLWYyZjVlOWM2YzE0Ng.xml,true,"Valby, 2500","Mosedalvej 15, 1 sal",Til den daglige ledelse i V-FAB A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-29,2019-04-29,2003-12-23,2019-04-29,31438748.0,26997127.0,31438748.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for V-FAB A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Morten Voss,Juel Viborg,V-FAB A/S,"Juel Viborg, Registreret revisionsvirksomhed",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-04-29,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27100782,indberetninger-20180424,2.5124277999999998,26997127.0,AWqXN5zFRYGX6_YTHgM4,2019-05-08T11:33:28.180Z,2019-05-08T11:32:44.706Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-33-SA,2019-05-08T11:32:44.954Z,,,,,,55066.0,244.0,648704.0,55066.0,28644.0,55066.0,26422.0,6563.0,-620060.0,26422.0,19859.0,54822.0,54822.0,,,
26997127,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2Y2LzY2LzZmL2M0ZDQtNDQwZS05ZGQwLWE0ZDNkNjQ2YzVhNA.pdf,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzJkL2FjLzkwL2QyNmYtNDU5Ny04MzAzLWYyZjVlOWM2YzE0Ng.xml,true,"Valby, 2500","Mosedalvej 15, 1 sal",Til den daglige ledelse i V-FAB A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-29,2019-04-29,2003-12-23,2019-04-29,31438748.0,26997127.0,31438748.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for V-FAB A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Morten Voss,Juel Viborg,V-FAB A/S,"Juel Viborg, Registreret revisionsvirksomhed",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-04-29,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27100782,indberetninger-20180424,2.5124277999999998,26997127.0,AWqXN5zFRYGX6_YTHgM4,2019-05-08T11:33:28.180Z,2019-05-08T11:32:44.706Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-33-SA,2019-05-08T11:32:44.954Z,0.0,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,
26997127,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2Y2LzY2LzZmL2M0ZDQtNDQwZS05ZGQwLWE0ZDNkNjQ2YzVhNA.pdf,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzJkL2FjLzkwL2QyNmYtNDU5Ny04MzAzLWYyZjVlOWM2YzE0Ng.xml,true,"Valby, 2500","Mosedalvej 15, 1 sal",Til den daglige ledelse i V-FAB A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-29,2019-04-29,2003-12-23,2019-04-29,31438748.0,26997127.0,31438748.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for V-FAB A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Morten Voss,Juel Viborg,V-FAB A/S,"Juel Viborg, Registreret revisionsvirksomhed",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-04-29,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27100782,indberetninger-20180424,2.5124277999999998,26997127.0,AWqXN5zFRYGX6_YTHgM4,2019-05-08T11:33:28.180Z,2019-05-08T11:32:44.706Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-33-SA,2019-05-08T11:32:44.954Z,,,,,,,,,,,,,,,,,,,,,
26997127,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2Y2LzY2LzZmL2M0ZDQtNDQwZS05ZGQwLWE0ZDNkNjQ2YzVhNA.pdf,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzJkL2FjLzkwL2QyNmYtNDU5Ny04MzAzLWYyZjVlOWM2YzE0Ng.xml,true,"Valby, 2500","Mosedalvej 15, 1 sal",Til den daglige ledelse i V-FAB A/S,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-29,2019-04-29,2003-12-23,2019-04-29,31438748.0,26997127.0,31438748.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for V-FAB A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Morten Voss,Juel Viborg,V-FAB A/S,"Juel Viborg, Registreret revisionsvirksomhed",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-04-29,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27100782,indberetninger-20180424,2.5124277999999998,26997127.0,AWqXN5zFRYGX6_YTHgM4,2019-05-08T11:33:28.180Z,2019-05-08T11:32:44.706Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-33-SA,2019-05-08T11:32:44.954Z,,,,,,,,,,,,,,,,,,,,,
26997127,2018-01-01,2018-12-31,ID_14,,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2Y2LzY2LzZmL2M0ZDQtNDQwZS05ZGQwLWE0ZDNkNjQ2YzVhNA.pdf,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzJkL2FjLzkwL2QyNmYtNDU5Ny04MzAzLWYyZjVlOWM2YzE0Ng.xml,true,"Valby, 2500","Mosedalvej 15, 1 sal",Til den daglige ledelse i V-FAB A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-29,2019-04-29,2003-12-23,2019-04-29,31438748.0,26997127.0,31438748.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for V-FAB A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Morten Voss,Juel Viborg,V-FAB A/S,"Juel Viborg, Registreret revisionsvirksomhed",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-04-29,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27100782,indberetninger-20180424,2.5124277999999998,26997127.0,AWqXN5zFRYGX6_YTHgM4,2019-05-08T11:33:28.180Z,2019-05-08T11:32:44.706Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-33-SA,2019-05-08T11:32:44.954Z,,,-1.0,,,,,,,,,,,,,,,,,,
26997127,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2Y2LzY2LzZmL2M0ZDQtNDQwZS05ZGQwLWE0ZDNkNjQ2YzVhNA.pdf,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzJkL2FjLzkwL2QyNmYtNDU5Ny04MzAzLWYyZjVlOWM2YzE0Ng.xml,true,"Valby, 2500","Mosedalvej 15, 1 sal",Til den daglige ledelse i V-FAB A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-29,2019-04-29,2003-12-23,2019-04-29,31438748.0,26997127.0,31438748.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for V-FAB A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Morten Voss,Juel Viborg,V-FAB A/S,"Juel Viborg, Registreret revisionsvirksomhed",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-04-29,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27100782,indberetninger-20180424,2.5124277999999998,26997127.0,AWqXN5zFRYGX6_YTHgM4,2019-05-08T11:33:28.180Z,2019-05-08T11:32:44.706Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-33-SA,2019-05-08T11:32:44.954Z,,,,,,,,,,,,,,,,,,,,,
26997127,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2Y2LzY2LzZmL2M0ZDQtNDQwZS05ZGQwLWE0ZDNkNjQ2YzVhNA.pdf,http://regnskaber.virk.dk/72179962/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzJkL2FjLzkwL2QyNmYtNDU5Ny04MzAzLWYyZjVlOWM2YzE0Ng.xml,true,"Valby, 2500","Mosedalvej 15, 1 sal",Til den daglige ledelse i V-FAB A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-29,2019-04-29,2003-12-23,2019-04-29,31438748.0,26997127.0,31438748.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for V-FAB A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Morten Voss,Juel Viborg,V-FAB A/S,"Juel Viborg, Registreret revisionsvirksomhed",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-04-29,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27100782,indberetninger-20180424,2.5124277999999998,26997127.0,AWqXN5zFRYGX6_YTHgM4,2019-05-08T11:33:28.180Z,2019-05-08T11:32:44.706Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-33-SA,2019-05-08T11:32:44.954Z,,,,,,,,,,,,,,,,,,,,,
