entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables
30284690,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2NkL2JkL2Y4L2ZhZGItNDdiMy1hZjljLTA3NzBjZTg5ZTVlYg.pdf,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2ZmL2E1LzcwL2JkNzgtNDkyNy1hZjM1LTBlYzlmYjE5ZDA0YQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Jelling,7300.0,10.0,Jernbanevej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-04-02,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,30284690.0,32285201.0,mne34103,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Dan SÃ¸rensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper HÃ¸rby Jensen,Dan Vilstrup SÃ¸rensen,Dan Vilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dan SÃ¸rensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jelling,2017-01-01,2017-12-31,105800.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Vejle,75 82 10 55,RevisionspÃ¥tegning,urn:ofk:oid:26927108,indberetninger-20180424,2.5097437,30284690.0,AWnibyE_RYGX6_YTGfyO,2019-04-03T09:03:00.659Z,2019-04-03T09:02:06.691Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-87-QX,2019-04-03T09:02:07.143Z,,,,,,,,,,,,,,,,,,,,,
30284690,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2NkL2JkL2Y4L2ZhZGItNDdiMy1hZjljLTA3NzBjZTg5ZTVlYg.pdf,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2ZmL2E1LzcwL2JkNzgtNDkyNy1hZjM1LTBlYzlmYjE5ZDA0YQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Jelling,7300.0,10.0,Jernbanevej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-04-02,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,30284690.0,32285201.0,mne34103,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Dan SÃ¸rensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper HÃ¸rby Jensen,Dan Vilstrup SÃ¸rensen,Dan Vilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dan SÃ¸rensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jelling,2017-01-01,2017-12-31,558862.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Vejle,75 82 10 55,RevisionspÃ¥tegning,urn:ofk:oid:26927108,indberetninger-20180424,2.5097437,30284690.0,AWnibyE_RYGX6_YTGfyO,2019-04-03T09:03:00.659Z,2019-04-03T09:02:06.691Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-87-QX,2019-04-03T09:02:07.143Z,,,,,,,,,,,,,,,,,,,,,
30284690,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2NkL2JkL2Y4L2ZhZGItNDdiMy1hZjljLTA3NzBjZTg5ZTVlYg.pdf,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2ZmL2E1LzcwL2JkNzgtNDkyNy1hZjM1LTBlYzlmYjE5ZDA0YQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Jelling,7300.0,10.0,Jernbanevej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-04-02,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,30284690.0,32285201.0,mne34103,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Dan SÃ¸rensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper HÃ¸rby Jensen,Dan Vilstrup SÃ¸rensen,Dan Vilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dan SÃ¸rensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jelling,2017-01-01,2017-12-31,664662.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Vejle,75 82 10 55,RevisionspÃ¥tegning,urn:ofk:oid:26927108,indberetninger-20180424,2.5097437,30284690.0,AWnibyE_RYGX6_YTGfyO,2019-04-03T09:03:00.659Z,2019-04-03T09:02:06.691Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-87-QX,2019-04-03T09:02:07.143Z,-5631.0,575722.0,94578.0,7.0,664662.0,-5631.0,,,,,,,,,,,,,,,
30284690,2017-01-01,2017-12-31,c426,,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2NkL2JkL2Y4L2ZhZGItNDdiMy1hZjljLTA3NzBjZTg5ZTVlYg.pdf,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2ZmL2E1LzcwL2JkNzgtNDkyNy1hZjM1LTBlYzlmYjE5ZDA0YQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Jelling,7300.0,10.0,Jernbanevej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-04-02,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,30284690.0,32285201.0,mne34103,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Dan SÃ¸rensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper HÃ¸rby Jensen,Dan Vilstrup SÃ¸rensen,Dan Vilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dan SÃ¸rensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jelling,2017-01-01,2017-12-31,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Vejle,75 82 10 55,RevisionspÃ¥tegning,urn:ofk:oid:26927108,indberetninger-20180424,2.5097437,30284690.0,AWnibyE_RYGX6_YTGfyO,2019-04-03T09:03:00.659Z,2019-04-03T09:02:06.691Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-87-QX,2019-04-03T09:02:07.143Z,,,,,,,,,,,,,,,,,,,,,
30284690,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2NkL2JkL2Y4L2ZhZGItNDdiMy1hZjljLTA3NzBjZTg5ZTVlYg.pdf,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2ZmL2E1LzcwL2JkNzgtNDkyNy1hZjM1LTBlYzlmYjE5ZDA0YQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Jelling,7300.0,10.0,Jernbanevej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-04-02,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,30284690.0,32285201.0,mne34103,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Dan SÃ¸rensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper HÃ¸rby Jensen,Dan Vilstrup SÃ¸rensen,Dan Vilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dan SÃ¸rensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jelling,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Vejle,75 82 10 55,RevisionspÃ¥tegning,urn:ofk:oid:26927108,indberetninger-20180424,2.5097437,30284690.0,AWnibyE_RYGX6_YTGfyO,2019-04-03T09:03:00.659Z,2019-04-03T09:02:06.691Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-87-QX,2019-04-03T09:02:07.143Z,,,,,,,1187202.0,225546.0,125000.0,225546.0,1182202.0,1187202.0,5000.0,961656.0,861656.0,961656.0,100000.0,105800.0,951402.0,5000.0,5000.0
30284690,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2NkL2JkL2Y4L2ZhZGItNDdiMy1hZjljLTA3NzBjZTg5ZTVlYg.pdf,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2ZmL2E1LzcwL2JkNzgtNDkyNy1hZjM1LTBlYzlmYjE5ZDA0YQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Jelling,7300.0,10.0,Jernbanevej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-04-02,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,30284690.0,32285201.0,mne34103,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Dan SÃ¸rensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper HÃ¸rby Jensen,Dan Vilstrup SÃ¸rensen,Dan Vilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dan SÃ¸rensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jelling,2017-01-01,2017-12-31,720412.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Vejle,75 82 10 55,RevisionspÃ¥tegning,urn:ofk:oid:26927108,indberetninger-20180424,2.5097437,30284690.0,AWnibyE_RYGX6_YTGfyO,2019-04-03T09:03:00.659Z,2019-04-03T09:02:06.691Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-87-QX,2019-04-03T09:02:07.143Z,-4819.0,619131.0,106100.0,0.0,720412.0,-4819.0,,,,,,,,,,,,,,,
30284690,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2NkL2JkL2Y4L2ZhZGItNDdiMy1hZjljLTA3NzBjZTg5ZTVlYg.pdf,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2ZmL2E1LzcwL2JkNzgtNDkyNy1hZjM1LTBlYzlmYjE5ZDA0YQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Jelling,7300.0,10.0,Jernbanevej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-04-02,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,30284690.0,32285201.0,mne34103,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Dan SÃ¸rensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper HÃ¸rby Jensen,Dan Vilstrup SÃ¸rensen,Dan Vilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dan SÃ¸rensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jelling,2017-01-01,2017-12-31,108000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Vejle,75 82 10 55,RevisionspÃ¥tegning,urn:ofk:oid:26927108,indberetninger-20180424,2.5097437,30284690.0,AWnibyE_RYGX6_YTGfyO,2019-04-03T09:03:00.659Z,2019-04-03T09:02:06.691Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-87-QX,2019-04-03T09:02:07.143Z,,,,,,,,,,,,,,,,,,,,,
30284690,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2NkL2JkL2Y4L2ZhZGItNDdiMy1hZjljLTA3NzBjZTg5ZTVlYg.pdf,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2ZmL2E1LzcwL2JkNzgtNDkyNy1hZjM1LTBlYzlmYjE5ZDA0YQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Jelling,7300.0,10.0,Jernbanevej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-04-02,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,30284690.0,32285201.0,mne34103,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Dan SÃ¸rensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper HÃ¸rby Jensen,Dan Vilstrup SÃ¸rensen,Dan Vilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dan SÃ¸rensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jelling,2017-01-01,2017-12-31,112412.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Vejle,75 82 10 55,RevisionspÃ¥tegning,urn:ofk:oid:26927108,indberetninger-20180424,2.5097437,30284690.0,AWnibyE_RYGX6_YTGfyO,2019-04-03T09:03:00.659Z,2019-04-03T09:02:06.691Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-87-QX,2019-04-03T09:02:07.143Z,,,,,,,,,,,,,,,,,,,,,
30284690,2018-01-01,2018-12-31,c425,,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2NkL2JkL2Y4L2ZhZGItNDdiMy1hZjljLTA3NzBjZTg5ZTVlYg.pdf,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2ZmL2E1LzcwL2JkNzgtNDkyNy1hZjM1LTBlYzlmYjE5ZDA0YQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Jelling,7300.0,10.0,Jernbanevej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-04-02,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,30284690.0,32285201.0,mne34103,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Dan SÃ¸rensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper HÃ¸rby Jensen,Dan Vilstrup SÃ¸rensen,Dan Vilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dan SÃ¸rensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jelling,2017-01-01,2017-12-31,500000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Vejle,75 82 10 55,RevisionspÃ¥tegning,urn:ofk:oid:26927108,indberetninger-20180424,2.5097437,30284690.0,AWnibyE_RYGX6_YTGfyO,2019-04-03T09:03:00.659Z,2019-04-03T09:02:06.691Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-87-QX,2019-04-03T09:02:07.143Z,,,,,,,,,,,,,,,,,,,,,
30284690,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2NkL2JkL2Y4L2ZhZGItNDdiMy1hZjljLTA3NzBjZTg5ZTVlYg.pdf,http://regnskaber.virk.dk/09648203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2ZmL2E1LzcwL2JkNzgtNDkyNy1hZjM1LTBlYzlmYjE5ZDA0YQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Jelling,7300.0,10.0,Jernbanevej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-04-02,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,30284690.0,32285201.0,mne34103,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Dan SÃ¸rensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper HÃ¸rby Jensen,Dan Vilstrup SÃ¸rensen,Dan Vilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dan SÃ¸rensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Jelling,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Vejle,75 82 10 55,RevisionspÃ¥tegning,urn:ofk:oid:26927108,indberetninger-20180424,2.5097437,30284690.0,AWnibyE_RYGX6_YTGfyO,2019-04-03T09:03:00.659Z,2019-04-03T09:02:06.691Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-87-QX,2019-04-03T09:02:07.143Z,,,,,,,,,,,,,,,,,,,,,
