entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMortgagesAndCollaterals,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
26784174,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2U5LzcyL2JmLzA4M2MtNDQwOC04ODc0LTcwY2ZhOWIwZmZhOA.xhtml,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlhL2Y1LzgyL2IwMDItNDg5Zi05NDI4LTk1MmIzZWQxMDUzNQ.pdf,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2I4LzZiLzRjL2U5NTAtNDc2Ni1iYThmLTUyOTg2NDMzZTY3NQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,9.0,Perlegade,Broager,6310.0,11.0,Vesterled,6000 Kolding,Fredensgade 7,Regnskabsklasse B,2017-03-01,2017-03-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Betalingsgaranti stillet gennem Nordea Bank A/S overfor leverandÃ¸rer udgÃ¸r kr. 200.000.</p>",26784174.0,48226.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Dittfeld,Tommy Dittfeld,Nordea Bank A/S,BRAUE TRANS ApS,Leif Mortensen,36951.0,Broager,2014-10-01,2015-09-30,53236.0,53236.0,41961.0,2016-09-30,2015-10-01,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23552187,indberetninger-20180424,2.5927877,26784174.0,,2018-03-27T20:33:59.790Z,2017-03-03T13:13:46.240Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-63-DJ,2017-03-03T13:13:46.429Z,,,,,,,,,,,,,,,,,,,
26784174,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2U5LzcyL2JmLzA4M2MtNDQwOC04ODc0LTcwY2ZhOWIwZmZhOA.xhtml,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlhL2Y1LzgyL2IwMDItNDg5Zi05NDI4LTk1MmIzZWQxMDUzNQ.pdf,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2I4LzZiLzRjL2U5NTAtNDc2Ni1iYThmLTUyOTg2NDMzZTY3NQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,9.0,Perlegade,Broager,6310.0,11.0,Vesterled,6000 Kolding,Fredensgade 7,Regnskabsklasse B,2017-03-01,2017-03-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Betalingsgaranti stillet gennem Nordea Bank A/S overfor leverandÃ¸rer udgÃ¸r kr. 200.000.</p>",26784174.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Dittfeld,Tommy Dittfeld,Nordea Bank A/S,BRAUE TRANS ApS,Leif Mortensen,,Broager,2014-10-01,2015-09-30,53236.0,,,2016-09-30,2015-10-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23552187,indberetninger-20180424,2.5927877,26784174.0,,2018-03-27T20:33:59.790Z,2017-03-03T13:13:46.240Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-63-DJ,2017-03-03T13:13:46.429Z,,,,,,,,,,,,,,,,,,,
26784174,2015-09-30,2015-09-30,c9,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2U5LzcyL2JmLzA4M2MtNDQwOC04ODc0LTcwY2ZhOWIwZmZhOA.xhtml,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlhL2Y1LzgyL2IwMDItNDg5Zi05NDI4LTk1MmIzZWQxMDUzNQ.pdf,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2I4LzZiLzRjL2U5NTAtNDc2Ni1iYThmLTUyOTg2NDMzZTY3NQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,9.0,Perlegade,Broager,6310.0,11.0,Vesterled,6000 Kolding,Fredensgade 7,Regnskabsklasse B,2017-03-01,2017-03-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Betalingsgaranti stillet gennem Nordea Bank A/S overfor leverandÃ¸rer udgÃ¸r kr. 200.000.</p>",26784174.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Dittfeld,Tommy Dittfeld,Nordea Bank A/S,BRAUE TRANS ApS,Leif Mortensen,,Broager,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23552187,indberetninger-20180424,2.5927877,26784174.0,,2018-03-27T20:33:59.790Z,2017-03-03T13:13:46.240Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-63-DJ,2017-03-03T13:13:46.429Z,180062.0,150000.0,172443.0,-226401.0,180062.0,406463.0,7619.0,7619.0,7619.0,105757.0,9136.0,-376401.0,142481.0,406463.0,118335.0,172443.0,39890.0,163307.0,
26784174,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2U5LzcyL2JmLzA4M2MtNDQwOC04ODc0LTcwY2ZhOWIwZmZhOA.xhtml,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlhL2Y1LzgyL2IwMDItNDg5Zi05NDI4LTk1MmIzZWQxMDUzNQ.pdf,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2I4LzZiLzRjL2U5NTAtNDc2Ni1iYThmLTUyOTg2NDMzZTY3NQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,9.0,Perlegade,Broager,6310.0,11.0,Vesterled,6000 Kolding,Fredensgade 7,Regnskabsklasse B,2017-03-01,2017-03-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Betalingsgaranti stillet gennem Nordea Bank A/S overfor leverandÃ¸rer udgÃ¸r kr. 200.000.</p>",26784174.0,47958.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Dittfeld,Tommy Dittfeld,Nordea Bank A/S,BRAUE TRANS ApS,Leif Mortensen,27144.0,Broager,2014-10-01,2015-09-30,-104261.0,-104261.0,-125075.0,2016-09-30,2015-10-01,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23552187,indberetninger-20180424,2.5927877,26784174.0,,2018-03-27T20:33:59.790Z,2017-03-03T13:13:46.240Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-63-DJ,2017-03-03T13:13:46.429Z,,,,,,,,,,,,,,,,,,,
26784174,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2U5LzcyL2JmLzA4M2MtNDQwOC04ODc0LTcwY2ZhOWIwZmZhOA.xhtml,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlhL2Y1LzgyL2IwMDItNDg5Zi05NDI4LTk1MmIzZWQxMDUzNQ.pdf,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2I4LzZiLzRjL2U5NTAtNDc2Ni1iYThmLTUyOTg2NDMzZTY3NQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,9.0,Perlegade,Broager,6310.0,11.0,Vesterled,6000 Kolding,Fredensgade 7,Regnskabsklasse B,2017-03-01,2017-03-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Betalingsgaranti stillet gennem Nordea Bank A/S overfor leverandÃ¸rer udgÃ¸r kr. 200.000.</p>",26784174.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Dittfeld,Tommy Dittfeld,Nordea Bank A/S,BRAUE TRANS ApS,Leif Mortensen,,Broager,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23552187,indberetninger-20180424,2.5927877,26784174.0,,2018-03-27T20:33:59.790Z,2017-03-03T13:13:46.240Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-63-DJ,2017-03-03T13:13:46.429Z,,,,,,,,,,,,,,,,,,,
26784174,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2U5LzcyL2JmLzA4M2MtNDQwOC04ODc0LTcwY2ZhOWIwZmZhOA.xhtml,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlhL2Y1LzgyL2IwMDItNDg5Zi05NDI4LTk1MmIzZWQxMDUzNQ.pdf,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2I4LzZiLzRjL2U5NTAtNDc2Ni1iYThmLTUyOTg2NDMzZTY3NQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,9.0,Perlegade,Broager,6310.0,11.0,Vesterled,6000 Kolding,Fredensgade 7,Regnskabsklasse B,2017-03-01,2017-03-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Betalingsgaranti stillet gennem Nordea Bank A/S overfor leverandÃ¸rer udgÃ¸r kr. 200.000.</p>",26784174.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Dittfeld,Tommy Dittfeld,Nordea Bank A/S,BRAUE TRANS ApS,Leif Mortensen,,Broager,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23552187,indberetninger-20180424,2.5927877,26784174.0,,2018-03-27T20:33:59.790Z,2017-03-03T13:13:46.240Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-63-DJ,2017-03-03T13:13:46.429Z,,,,,,,,,,,,,,,,,,,Tommy Dittfeld
26784174,2015-10-01,2016-09-30,c3,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2U5LzcyL2JmLzA4M2MtNDQwOC04ODc0LTcwY2ZhOWIwZmZhOA.xhtml,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlhL2Y1LzgyL2IwMDItNDg5Zi05NDI4LTk1MmIzZWQxMDUzNQ.pdf,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2I4LzZiLzRjL2U5NTAtNDc2Ni1iYThmLTUyOTg2NDMzZTY3NQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,9.0,Perlegade,Broager,6310.0,11.0,Vesterled,6000 Kolding,Fredensgade 7,Regnskabsklasse B,2017-03-01,2017-03-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Betalingsgaranti stillet gennem Nordea Bank A/S overfor leverandÃ¸rer udgÃ¸r kr. 200.000.</p>",26784174.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Dittfeld,Tommy Dittfeld,Nordea Bank A/S,BRAUE TRANS ApS,Leif Mortensen,,Broager,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23552187,indberetninger-20180424,2.5927877,26784174.0,,2018-03-27T20:33:59.790Z,2017-03-03T13:13:46.240Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-63-DJ,2017-03-03T13:13:46.429Z,,,,,,,,,,,,,,,,,,,Thyge Fokdal Therkelsen
26784174,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2U5LzcyL2JmLzA4M2MtNDQwOC04ODc0LTcwY2ZhOWIwZmZhOA.xhtml,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlhL2Y1LzgyL2IwMDItNDg5Zi05NDI4LTk1MmIzZWQxMDUzNQ.pdf,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2I4LzZiLzRjL2U5NTAtNDc2Ni1iYThmLTUyOTg2NDMzZTY3NQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,9.0,Perlegade,Broager,6310.0,11.0,Vesterled,6000 Kolding,Fredensgade 7,Regnskabsklasse B,2017-03-01,2017-03-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Betalingsgaranti stillet gennem Nordea Bank A/S overfor leverandÃ¸rer udgÃ¸r kr. 200.000.</p>",26784174.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Dittfeld,Tommy Dittfeld,Nordea Bank A/S,BRAUE TRANS ApS,Leif Mortensen,,Broager,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23552187,indberetninger-20180424,2.5927877,26784174.0,,2018-03-27T20:33:59.790Z,2017-03-03T13:13:46.240Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-63-DJ,2017-03-03T13:13:46.429Z,,,,,,,,,,,,,,,,,,,Jesper Ladefoged Nielsen
26784174,2015-10-01,2016-09-30,c6,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2U5LzcyL2JmLzA4M2MtNDQwOC04ODc0LTcwY2ZhOWIwZmZhOA.xhtml,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlhL2Y1LzgyL2IwMDItNDg5Zi05NDI4LTk1MmIzZWQxMDUzNQ.pdf,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2I4LzZiLzRjL2U5NTAtNDc2Ni1iYThmLTUyOTg2NDMzZTY3NQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,9.0,Perlegade,Broager,6310.0,11.0,Vesterled,6000 Kolding,Fredensgade 7,Regnskabsklasse B,2017-03-01,2017-03-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Betalingsgaranti stillet gennem Nordea Bank A/S overfor leverandÃ¸rer udgÃ¸r kr. 200.000.</p>",26784174.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Dittfeld,Tommy Dittfeld,Nordea Bank A/S,BRAUE TRANS ApS,Leif Mortensen,,Broager,2014-10-01,2015-09-30,-104261.0,,,2016-09-30,2015-10-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23552187,indberetninger-20180424,2.5927877,26784174.0,,2018-03-27T20:33:59.790Z,2017-03-03T13:13:46.240Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-63-DJ,2017-03-03T13:13:46.429Z,,,,,,,,,,,,,,,,,,,
26784174,2016-09-30,2016-09-30,c8,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2U5LzcyL2JmLzA4M2MtNDQwOC04ODc0LTcwY2ZhOWIwZmZhOA.xhtml,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlhL2Y1LzgyL2IwMDItNDg5Zi05NDI4LTk1MmIzZWQxMDUzNQ.pdf,http://regnskaber.virk.dk/47148762/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2I4LzZiLzRjL2U5NTAtNDc2Ni1iYThmLTUyOTg2NDMzZTY3NQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,9.0,Perlegade,Broager,6310.0,11.0,Vesterled,6000 Kolding,Fredensgade 7,Regnskabsklasse B,2017-03-01,2017-03-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Betalingsgaranti stillet gennem Nordea Bank A/S overfor leverandÃ¸rer udgÃ¸r kr. 200.000.</p>",26784174.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Dittfeld,Tommy Dittfeld,Nordea Bank A/S,BRAUE TRANS ApS,Leif Mortensen,,Broager,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23552187,indberetninger-20180424,2.5927877,26784174.0,,2018-03-27T20:33:59.790Z,2017-03-03T13:13:46.240Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-63-DJ,2017-03-03T13:13:46.429Z,384557.0,210000.0,376424.0,-270661.0,384557.0,655218.0,8133.0,8133.0,8133.0,282012.0,83260.0,-480661.0,162446.0,655218.0,116923.0,376424.0,93837.0,293164.0,
