entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfEquity,DisclosureOfOtherFinanceIncome,ExtraordinaryProfitLossBeforeTax,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,NoncurrentAssets,OtherReserves,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
31169720,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2Y2LzIwLzM3LzNiZTctNDcyMS1iNjMyLWMwOGZmMTI5M2ZkMA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNhL2EwLzFlLzVkOGMtNDBjNi1hNDNkLTE1NWUzZDQyNDRhMg.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI1L2UzLzg0LzI0ZDMtNDNlYy04YWIwLTliYmJkYzQ5NTM5Ng.xml,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2015-04-29,2015-04-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">I det omfang, det mÃ¥tte vÃ¦re nÃ¸dvendigt af hensyn til selskabets drift, har selskabets ejere forpligtet sig til at indskyde yderligere kapital.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">RenteindtÃ¦gter i pengeinstitutter: 559 kr.</p>",1894.0,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,1894.0,Frederikssund,2013-01-01,2013-12-31,1894.0,1894.0,2014-12-31,2014-01-01,Som i tidligere Ã¥r er revision fravalgt ogsÃ¥ for det kommende regnskabsÃ¥r.,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5627561,indberetninger-20180424,2.5949402000000004,31169720.0,,2018-03-30T07:34:59.357Z,2015-07-01T11:00:34.392Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-91-JB,2015-07-01T11:00:34.448Z,,,,,,,,,,,,,,,
31169720,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2Y2LzIwLzM3LzNiZTctNDcyMS1iNjMyLWMwOGZmMTI5M2ZkMA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNhL2EwLzFlLzVkOGMtNDBjNi1hNDNkLTE1NWUzZDQyNDRhMg.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI1L2UzLzg0LzI0ZDMtNDNlYy04YWIwLTliYmJkYzQ5NTM5Ng.xml,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2015-04-29,2015-04-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">I det omfang, det mÃ¥tte vÃ¦re nÃ¸dvendigt af hensyn til selskabets drift, har selskabets ejere forpligtet sig til at indskyde yderligere kapital.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">RenteindtÃ¦gter i pengeinstitutter: 559 kr.</p>",,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2013-01-01,2013-12-31,1894.0,,2014-12-31,2014-01-01,Som i tidligere Ã¥r er revision fravalgt ogsÃ¥ for det kommende regnskabsÃ¥r.,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5627561,indberetninger-20180424,2.5949402000000004,31169720.0,,2018-03-30T07:34:59.357Z,2015-07-01T11:00:34.392Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-91-JB,2015-07-01T11:00:34.448Z,,,,,,,,,,,,,,,
31169720,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2Y2LzIwLzM3LzNiZTctNDcyMS1iNjMyLWMwOGZmMTI5M2ZkMA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNhL2EwLzFlLzVkOGMtNDBjNi1hNDNkLTE1NWUzZDQyNDRhMg.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI1L2UzLzg0LzI0ZDMtNDNlYy04YWIwLTliYmJkYzQ5NTM5Ng.xml,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2015-04-29,2015-04-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">I det omfang, det mÃ¥tte vÃ¦re nÃ¸dvendigt af hensyn til selskabets drift, har selskabets ejere forpligtet sig til at indskyde yderligere kapital.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">RenteindtÃ¦gter i pengeinstitutter: 559 kr.</p>",,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2013-01-01,2013-12-31,,,2014-12-31,2014-01-01,Som i tidligere Ã¥r er revision fravalgt ogsÃ¥ for det kommende regnskabsÃ¥r.,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5627561,indberetninger-20180424,2.5949402000000004,31169720.0,,2018-03-30T07:34:59.357Z,2015-07-01T11:00:34.392Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-91-JB,2015-07-01T11:00:34.448Z,275019.0,98844.0,550000.0,99458.0,275019.0,175561.0,275019.0,175561.0,169561.0,614.0,175561.0,-444542.0,614.0,,
31169720,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2Y2LzIwLzM3LzNiZTctNDcyMS1iNjMyLWMwOGZmMTI5M2ZkMA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNhL2EwLzFlLzVkOGMtNDBjNi1hNDNkLTE1NWUzZDQyNDRhMg.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI1L2UzLzg0LzI0ZDMtNDNlYy04YWIwLTliYmJkYzQ5NTM5Ng.xml,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2015-04-29,2015-04-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">I det omfang, det mÃ¥tte vÃ¦re nÃ¸dvendigt af hensyn til selskabets drift, har selskabets ejere forpligtet sig til at indskyde yderligere kapital.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">RenteindtÃ¦gter i pengeinstitutter: 559 kr.</p>",559.0,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,559.0,Frederikssund,2013-01-01,2013-12-31,559.0,559.0,2014-12-31,2014-01-01,Som i tidligere Ã¥r er revision fravalgt ogsÃ¥ for det kommende regnskabsÃ¥r.,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5627561,indberetninger-20180424,2.5949402000000004,31169720.0,,2018-03-30T07:34:59.357Z,2015-07-01T11:00:34.392Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-91-JB,2015-07-01T11:00:34.448Z,,,,,,,,,,,,,,,
31169720,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2Y2LzIwLzM3LzNiZTctNDcyMS1iNjMyLWMwOGZmMTI5M2ZkMA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNhL2EwLzFlLzVkOGMtNDBjNi1hNDNkLTE1NWUzZDQyNDRhMg.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI1L2UzLzg0LzI0ZDMtNDNlYy04YWIwLTliYmJkYzQ5NTM5Ng.xml,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2015-04-29,2015-04-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">I det omfang, det mÃ¥tte vÃ¦re nÃ¸dvendigt af hensyn til selskabets drift, har selskabets ejere forpligtet sig til at indskyde yderligere kapital.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">RenteindtÃ¦gter i pengeinstitutter: 559 kr.</p>",,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2013-01-01,2013-12-31,,,2014-12-31,2014-01-01,Som i tidligere Ã¥r er revision fravalgt ogsÃ¥ for det kommende regnskabsÃ¥r.,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5627561,indberetninger-20180424,2.5949402000000004,31169720.0,,2018-03-30T07:34:59.357Z,2015-07-01T11:00:34.392Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-91-JB,2015-07-01T11:00:34.448Z,,,,,,,,,,,,,,,
31169720,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2Y2LzIwLzM3LzNiZTctNDcyMS1iNjMyLWMwOGZmMTI5M2ZkMA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNhL2EwLzFlLzVkOGMtNDBjNi1hNDNkLTE1NWUzZDQyNDRhMg.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI1L2UzLzg0LzI0ZDMtNDNlYy04YWIwLTliYmJkYzQ5NTM5Ng.xml,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2015-04-29,2015-04-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">I det omfang, det mÃ¥tte vÃ¦re nÃ¸dvendigt af hensyn til selskabets drift, har selskabets ejere forpligtet sig til at indskyde yderligere kapital.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">RenteindtÃ¦gter i pengeinstitutter: 559 kr.</p>",,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2013-01-01,2013-12-31,,,2014-12-31,2014-01-01,Som i tidligere Ã¥r er revision fravalgt ogsÃ¥ for det kommende regnskabsÃ¥r.,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5627561,indberetninger-20180424,2.5949402000000004,31169720.0,,2018-03-30T07:34:59.357Z,2015-07-01T11:00:34.392Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-91-JB,2015-07-01T11:00:34.448Z,,,,,,,,,,,,,,Henrik Lyse Hansen,DirektÃ¸r
31169720,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2Y2LzIwLzM3LzNiZTctNDcyMS1iNjMyLWMwOGZmMTI5M2ZkMA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNhL2EwLzFlLzVkOGMtNDBjNi1hNDNkLTE1NWUzZDQyNDRhMg.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI1L2UzLzg0LzI0ZDMtNDNlYy04YWIwLTliYmJkYzQ5NTM5Ng.xml,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2015-04-29,2015-04-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">I det omfang, det mÃ¥tte vÃ¦re nÃ¸dvendigt af hensyn til selskabets drift, har selskabets ejere forpligtet sig til at indskyde yderligere kapital.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">RenteindtÃ¦gter i pengeinstitutter: 559 kr.</p>",,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2013-01-01,2013-12-31,,,2014-12-31,2014-01-01,Som i tidligere Ã¥r er revision fravalgt ogsÃ¥ for det kommende regnskabsÃ¥r.,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5627561,indberetninger-20180424,2.5949402000000004,31169720.0,,2018-03-30T07:34:59.357Z,2015-07-01T11:00:34.392Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-91-JB,2015-07-01T11:00:34.448Z,,,,,,,,,,,,,,Olena Fomina,Medlem af bestyrelsen
31169720,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2Y2LzIwLzM3LzNiZTctNDcyMS1iNjMyLWMwOGZmMTI5M2ZkMA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNhL2EwLzFlLzVkOGMtNDBjNi1hNDNkLTE1NWUzZDQyNDRhMg.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI1L2UzLzg0LzI0ZDMtNDNlYy04YWIwLTliYmJkYzQ5NTM5Ng.xml,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2015-04-29,2015-04-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">I det omfang, det mÃ¥tte vÃ¦re nÃ¸dvendigt af hensyn til selskabets drift, har selskabets ejere forpligtet sig til at indskyde yderligere kapital.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">RenteindtÃ¦gter i pengeinstitutter: 559 kr.</p>",,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2013-01-01,2013-12-31,,,2014-12-31,2014-01-01,Som i tidligere Ã¥r er revision fravalgt ogsÃ¥ for det kommende regnskabsÃ¥r.,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5627561,indberetninger-20180424,2.5949402000000004,31169720.0,,2018-03-30T07:34:59.357Z,2015-07-01T11:00:34.392Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-91-JB,2015-07-01T11:00:34.448Z,,,,,,,,,,,,,,Heidi Knudsen,Formand
31169720,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2Y2LzIwLzM3LzNiZTctNDcyMS1iNjMyLWMwOGZmMTI5M2ZkMA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNhL2EwLzFlLzVkOGMtNDBjNi1hNDNkLTE1NWUzZDQyNDRhMg.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI1L2UzLzg0LzI0ZDMtNDNlYy04YWIwLTliYmJkYzQ5NTM5Ng.xml,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2015-04-29,2015-04-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">I det omfang, det mÃ¥tte vÃ¦re nÃ¸dvendigt af hensyn til selskabets drift, har selskabets ejere forpligtet sig til at indskyde yderligere kapital.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">RenteindtÃ¦gter i pengeinstitutter: 559 kr.</p>",,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2013-01-01,2013-12-31,559.0,,2014-12-31,2014-01-01,Som i tidligere Ã¥r er revision fravalgt ogsÃ¥ for det kommende regnskabsÃ¥r.,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5627561,indberetninger-20180424,2.5949402000000004,31169720.0,,2018-03-30T07:34:59.357Z,2015-07-01T11:00:34.392Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-91-JB,2015-07-01T11:00:34.448Z,,,,,,,,,,,,,,,
31169720,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2Y2LzIwLzM3LzNiZTctNDcyMS1iNjMyLWMwOGZmMTI5M2ZkMA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNhL2EwLzFlLzVkOGMtNDBjNi1hNDNkLTE1NWUzZDQyNDRhMg.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI1L2UzLzg0LzI0ZDMtNDNlYy04YWIwLTliYmJkYzQ5NTM5Ng.xml,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2015-04-29,2015-04-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">I det omfang, det mÃ¥tte vÃ¦re nÃ¸dvendigt af hensyn til selskabets drift, har selskabets ejere forpligtet sig til at indskyde yderligere kapital.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">RenteindtÃ¦gter i pengeinstitutter: 559 kr.</p>",,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2013-01-01,2013-12-31,,,2014-12-31,2014-01-01,Som i tidligere Ã¥r er revision fravalgt ogsÃ¥ for det kommende regnskabsÃ¥r.,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5627561,indberetninger-20180424,2.5949402000000004,31169720.0,,2018-03-30T07:34:59.357Z,2015-07-01T11:00:34.392Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-91-JB,2015-07-01T11:00:34.448Z,242440.0,99456.0,550000.0,100017.0,242440.0,142423.0,242440.0,142423.0,136423.0,561.0,142423.0,-443983.0,561.0,,
