entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,NoncurrentAssets,OtherReserves,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
31169720,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg3L2MyL2FkLzI3MjYtNDAwMy1iNmJlLTM5YTljYTgwM2U2ZA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzg5L2IwLzU4LzhhOWEtNGNiMC1iZmMxLTg1MjhiMWJmY2Y4YQ.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzQ0L2E3LzIwLzM0OGMtNGEzMC05OTU5LTMzYzMwNDFhMzkwYQ.xml,true,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2016-04-28,2016-04-28,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,559.0,Frederikssund,2014-01-01,2014-12-31,559.0,559.0,2015-12-31,2015-01-01,false,false,Revision for det kommende regnskabsÃ¥r er fravalgt.,false,false,Ingen bistand,urn:ofk:oid:22558153,indberetninger-20180424,2.595548,31169720.0,,2018-03-28T18:14:01.012Z,2016-06-01T13:19:45.380Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-68-KR,2016-06-01T13:19:45.582Z,,,,,,,,,,,,,,
31169720,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg3L2MyL2FkLzI3MjYtNDAwMy1iNmJlLTM5YTljYTgwM2U2ZA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzg5L2IwLzU4LzhhOWEtNGNiMC1iZmMxLTg1MjhiMWJmY2Y4YQ.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzQ0L2E3LzIwLzM0OGMtNGEzMC05OTU5LTMzYzMwNDFhMzkwYQ.xml,true,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2016-04-28,2016-04-28,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2014-01-01,2014-12-31,559.0,,2015-12-31,2015-01-01,false,false,Revision for det kommende regnskabsÃ¥r er fravalgt.,false,false,Ingen bistand,urn:ofk:oid:22558153,indberetninger-20180424,2.595548,31169720.0,,2018-03-28T18:14:01.012Z,2016-06-01T13:19:45.380Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-68-KR,2016-06-01T13:19:45.582Z,,,,,,,,,,,,,,
31169720,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg3L2MyL2FkLzI3MjYtNDAwMy1iNmJlLTM5YTljYTgwM2U2ZA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzg5L2IwLzU4LzhhOWEtNGNiMC1iZmMxLTg1MjhiMWJmY2Y4YQ.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzQ0L2E3LzIwLzM0OGMtNGEzMC05OTU5LTMzYzMwNDFhMzkwYQ.xml,true,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2016-04-28,2016-04-28,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,false,false,Revision for det kommende regnskabsÃ¥r er fravalgt.,false,false,Ingen bistand,urn:ofk:oid:22558153,indberetninger-20180424,2.595548,31169720.0,,2018-03-28T18:14:01.012Z,2016-06-01T13:19:45.380Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-68-KR,2016-06-01T13:19:45.582Z,242440.0,99456.0,550000.0,100017.0,242440.0,142423.0,242440.0,142423.0,136423.0,561.0,142423.0,-443983.0,561.0,
31169720,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg3L2MyL2FkLzI3MjYtNDAwMy1iNmJlLTM5YTljYTgwM2U2ZA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzg5L2IwLzU4LzhhOWEtNGNiMC1iZmMxLTg1MjhiMWJmY2Y4YQ.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzQ0L2E3LzIwLzM0OGMtNGEzMC05OTU5LTMzYzMwNDFhMzkwYQ.xml,true,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2016-04-28,2016-04-28,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,45.0,Frederikssund,2014-01-01,2014-12-31,45.0,45.0,2015-12-31,2015-01-01,false,false,Revision for det kommende regnskabsÃ¥r er fravalgt.,false,false,Ingen bistand,urn:ofk:oid:22558153,indberetninger-20180424,2.595548,31169720.0,,2018-03-28T18:14:01.012Z,2016-06-01T13:19:45.380Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-68-KR,2016-06-01T13:19:45.582Z,,,,,,,,,,,,,,
31169720,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg3L2MyL2FkLzI3MjYtNDAwMy1iNmJlLTM5YTljYTgwM2U2ZA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzg5L2IwLzU4LzhhOWEtNGNiMC1iZmMxLTg1MjhiMWJmY2Y4YQ.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzQ0L2E3LzIwLzM0OGMtNGEzMC05OTU5LTMzYzMwNDFhMzkwYQ.xml,true,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2016-04-28,2016-04-28,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,false,false,Revision for det kommende regnskabsÃ¥r er fravalgt.,false,false,Ingen bistand,urn:ofk:oid:22558153,indberetninger-20180424,2.595548,31169720.0,,2018-03-28T18:14:01.012Z,2016-06-01T13:19:45.380Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-68-KR,2016-06-01T13:19:45.582Z,,,,,,,,,,,,,,
31169720,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg3L2MyL2FkLzI3MjYtNDAwMy1iNmJlLTM5YTljYTgwM2U2ZA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzg5L2IwLzU4LzhhOWEtNGNiMC1iZmMxLTg1MjhiMWJmY2Y4YQ.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzQ0L2E3LzIwLzM0OGMtNGEzMC05OTU5LTMzYzMwNDFhMzkwYQ.xml,true,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2016-04-28,2016-04-28,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,false,false,Revision for det kommende regnskabsÃ¥r er fravalgt.,false,false,Ingen bistand,urn:ofk:oid:22558153,indberetninger-20180424,2.595548,31169720.0,,2018-03-28T18:14:01.012Z,2016-06-01T13:19:45.380Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-68-KR,2016-06-01T13:19:45.582Z,,,,,,,,,,,,,,Henrik Lyse Hansen
31169720,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg3L2MyL2FkLzI3MjYtNDAwMy1iNmJlLTM5YTljYTgwM2U2ZA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzg5L2IwLzU4LzhhOWEtNGNiMC1iZmMxLTg1MjhiMWJmY2Y4YQ.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzQ0L2E3LzIwLzM0OGMtNGEzMC05OTU5LTMzYzMwNDFhMzkwYQ.xml,true,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2016-04-28,2016-04-28,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,false,false,Revision for det kommende regnskabsÃ¥r er fravalgt.,false,false,Ingen bistand,urn:ofk:oid:22558153,indberetninger-20180424,2.595548,31169720.0,,2018-03-28T18:14:01.012Z,2016-06-01T13:19:45.380Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-68-KR,2016-06-01T13:19:45.582Z,,,,,,,,,,,,,,Olena Fomina
31169720,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg3L2MyL2FkLzI3MjYtNDAwMy1iNmJlLTM5YTljYTgwM2U2ZA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzg5L2IwLzU4LzhhOWEtNGNiMC1iZmMxLTg1MjhiMWJmY2Y4YQ.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzQ0L2E3LzIwLzM0OGMtNGEzMC05OTU5LTMzYzMwNDFhMzkwYQ.xml,true,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2016-04-28,2016-04-28,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,false,false,Revision for det kommende regnskabsÃ¥r er fravalgt.,false,false,Ingen bistand,urn:ofk:oid:22558153,indberetninger-20180424,2.595548,31169720.0,,2018-03-28T18:14:01.012Z,2016-06-01T13:19:45.380Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-68-KR,2016-06-01T13:19:45.582Z,,,,,,,,,,,,,,Heidi Knudsen
31169720,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg3L2MyL2FkLzI3MjYtNDAwMy1iNmJlLTM5YTljYTgwM2U2ZA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzg5L2IwLzU4LzhhOWEtNGNiMC1iZmMxLTg1MjhiMWJmY2Y4YQ.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzQ0L2E3LzIwLzM0OGMtNGEzMC05OTU5LTMzYzMwNDFhMzkwYQ.xml,true,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2016-04-28,2016-04-28,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2014-01-01,2014-12-31,45.0,,2015-12-31,2015-01-01,false,false,Revision for det kommende regnskabsÃ¥r er fravalgt.,false,false,Ingen bistand,urn:ofk:oid:22558153,indberetninger-20180424,2.595548,31169720.0,,2018-03-28T18:14:01.012Z,2016-06-01T13:19:45.380Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-68-KR,2016-06-01T13:19:45.582Z,,,,,,,,,,,,,,
31169720,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg3L2MyL2FkLzI3MjYtNDAwMy1iNmJlLTM5YTljYTgwM2U2ZA.xhtml,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzg5L2IwLzU4LzhhOWEtNGNiMC1iZmMxLTg1MjhiMWJmY2Y4YQ.pdf,http://regnskaber.virk.dk/02796113/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzQ0L2E3LzIwLzM0OGMtNGEzMC05OTU5LTMzYzMwNDFhMzkwYQ.xml,true,Frederikssund,3600.0,19.0,ElverhÃ¸jen,2450 KÃ¸benhavn SV,"Oscar Pettifordsvej 15, 4. th.",Regnskabsklasse B,2016-04-28,2016-04-28,31169720.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lyse Hansen,Henrik Lyse Hansen,ECATRISK A/S,Henrik Lyse Hansen,,Frederikssund,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,false,false,Revision for det kommende regnskabsÃ¥r er fravalgt.,false,false,Ingen bistand,urn:ofk:oid:22558153,indberetninger-20180424,2.595548,31169720.0,,2018-03-28T18:14:01.012Z,2016-06-01T13:19:45.380Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-68-KR,2016-06-01T13:19:45.582Z,209346.0,99465.0,550000.0,100061.0,209346.0,109285.0,209346.0,109285.0,103285.0,596.0,109285.0,-443939.0,596.0,
