entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33258119,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzA4L2U0LzhkL2JlMTMtNDc0Yi05NGU4LWZkNTdkMTI2MTRiZg.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzBiL2YzLzI5LzRhMmMtNGY0Ny05Y2MwLWI4Y2ZiMDlhMDU0Yg.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2010-10-29,2018-03-26,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2016-01-01,2016-12-31,-83963.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-26,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25247015,indberetninger-20180424,2.5124211,33258119.0,,2018-04-04T12:05:41.669Z,2018-03-29T10:53:43.184Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-81-JG,2018-03-29T10:53:43.707Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzA4L2U0LzhkL2JlMTMtNDc0Yi05NGU4LWZkNTdkMTI2MTRiZg.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzBiL2YzLzI5LzRhMmMtNGY0Ny05Y2MwLWI4Y2ZiMDlhMDU0Yg.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2010-10-29,2018-03-26,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2016-01-01,2016-12-31,135663.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-26,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25247015,indberetninger-20180424,2.5124211,33258119.0,,2018-04-04T12:05:41.669Z,2018-03-29T10:53:43.184Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-81-JG,2018-03-29T10:53:43.707Z,-3938.0,187680.0,2521.0,-59518.0,121703.0,-13960.0,,,,,,,,,,,,,,,,,,,,,,,
33258119,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzA4L2U0LzhkL2JlMTMtNDc0Yi05NGU4LWZkNTdkMTI2MTRiZg.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzBiL2YzLzI5LzRhMmMtNGY0Ny05Y2MwLWI4Y2ZiMDlhMDU0Yg.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2010-10-29,2018-03-26,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2016-01-01,2016-12-31,-51700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-26,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25247015,indberetninger-20180424,2.5124211,33258119.0,,2018-04-04T12:05:41.669Z,2018-03-29T10:53:43.184Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-81-JG,2018-03-29T10:53:43.707Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2016-12-31,2016-12-31,ID_5,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzA4L2U0LzhkL2JlMTMtNDc0Yi05NGU4LWZkNTdkMTI2MTRiZg.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzBiL2YzLzI5LzRhMmMtNGY0Ny05Y2MwLWI4Y2ZiMDlhMDU0Yg.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2010-10-29,2018-03-26,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-26,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25247015,indberetninger-20180424,2.5124211,33258119.0,,2018-04-04T12:05:41.669Z,2018-03-29T10:53:43.184Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-81-JG,2018-03-29T10:53:43.707Z,,,,,,,1441605.0,58891.0,80000.0,868175.0,1441499.0,1441605.0,106.0,573430.0,20000.0,553430.0,573430.0,738588.0,106.0,51700.0,1309799.0,738588.0,106.0,70696.0,25000.0,4805.0,0.0,40891.0,
33258119,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzA4L2U0LzhkL2JlMTMtNDc0Yi05NGU4LWZkNTdkMTI2MTRiZg.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzBiL2YzLzI5LzRhMmMtNGY0Ny05Y2MwLWI4Y2ZiMDlhMDU0Yg.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2010-10-29,2018-03-26,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2016-01-01,2016-12-31,342065.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-26,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25247015,indberetninger-20180424,2.5124211,33258119.0,,2018-04-04T12:05:41.669Z,2018-03-29T10:53:43.184Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-81-JG,2018-03-29T10:53:43.707Z,-4533.0,241836.0,936.0,133997.0,370364.0,28299.0,,,,,,,,,,,,,,,,,,,,,,,
33258119,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzA4L2U0LzhkL2JlMTMtNDc0Yi05NGU4LWZkNTdkMTI2MTRiZg.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzBiL2YzLzI5LzRhMmMtNGY0Ny05Y2MwLWI4Y2ZiMDlhMDU0Yg.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2010-10-29,2018-03-26,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-26,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25247015,indberetninger-20180424,2.5124211,33258119.0,,2018-04-04T12:05:41.669Z,2018-03-29T10:53:43.184Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-81-JG,2018-03-29T10:53:43.707Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzA4L2U0LzhkL2JlMTMtNDc0Yi05NGU4LWZkNTdkMTI2MTRiZg.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzBiL2YzLzI5LzRhMmMtNGY0Ny05Y2MwLWI4Y2ZiMDlhMDU0Yg.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2010-10-29,2018-03-26,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2016-01-01,2016-12-31,-289165.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-26,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25247015,indberetninger-20180424,2.5124211,33258119.0,,2018-04-04T12:05:41.669Z,2018-03-29T10:53:43.184Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-81-JG,2018-03-29T10:53:43.707Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzA4L2U0LzhkL2JlMTMtNDc0Yi05NGU4LWZkNTdkMTI2MTRiZg.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzBiL2YzLzI5LzRhMmMtNGY0Ny05Y2MwLWI4Y2ZiMDlhMDU0Yg.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2010-10-29,2018-03-26,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-26,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25247015,indberetninger-20180424,2.5124211,33258119.0,,2018-04-04T12:05:41.669Z,2018-03-29T10:53:43.184Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-81-JG,2018-03-29T10:53:43.707Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzA4L2U0LzhkL2JlMTMtNDc0Yi05NGU4LWZkNTdkMTI2MTRiZg.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzBiL2YzLzI5LzRhMmMtNGY0Ny05Y2MwLWI4Y2ZiMDlhMDU0Yg.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2010-10-29,2018-03-26,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-26,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25247015,indberetninger-20180424,2.5124211,33258119.0,,2018-04-04T12:05:41.669Z,2018-03-29T10:53:43.184Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-81-JG,2018-03-29T10:53:43.707Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keld SÃ¸rensen
33258119,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzA4L2U0LzhkL2JlMTMtNDc0Yi05NGU4LWZkNTdkMTI2MTRiZg.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzBiL2YzLzI5LzRhMmMtNGY0Ny05Y2MwLWI4Y2ZiMDlhMDU0Yg.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2010-10-29,2018-03-26,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-26,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25247015,indberetninger-20180424,2.5124211,33258119.0,,2018-04-04T12:05:41.669Z,2018-03-29T10:53:43.184Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-81-JG,2018-03-29T10:53:43.707Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
