entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
33258119,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2ZkLzhjLzEyL2Q2MjctNGNhYS04ZTAxLTFhNGMyNzY1OTUzNw.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZlLzM4L2E3LzM4NWMtNGM4Yi1hMzBkLTQ0NzU3NDM2OWEzNA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-22,2019-04-22,2010-10-29,2019-04-22,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2017-01-01,2017-12-31,52900.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-22,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27068546,indberetninger-20180424,2.5118406,33258119.0,AWp4zulWRYGX6_YTHVNv,2019-05-02T13:50:31.634Z,2019-05-02T13:49:45.872Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-40-MU,2019-05-02T13:49:46.745Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2ZkLzhjLzEyL2Q2MjctNGNhYS04ZTAxLTFhNGMyNzY1OTUzNw.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZlLzM4L2E3LzM4NWMtNGM4Yi1hMzBkLTQ0NzU3NDM2OWEzNA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-22,2019-04-22,2010-10-29,2019-04-22,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-22,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27068546,indberetninger-20180424,2.5118406,33258119.0,AWp4zulWRYGX6_YTHVNv,2019-05-02T13:50:31.634Z,2019-05-02T13:49:45.872Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-40-MU,2019-05-02T13:49:46.745Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2ZkLzhjLzEyL2Q2MjctNGNhYS04ZTAxLTFhNGMyNzY1OTUzNw.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZlLzM4L2E3LzM4NWMtNGM4Yi1hMzBkLTQ0NzU3NDM2OWEzNA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-22,2019-04-22,2010-10-29,2019-04-22,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2017-01-01,2017-12-31,342065.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-22,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27068546,indberetninger-20180424,2.5118406,33258119.0,AWp4zulWRYGX6_YTHVNv,2019-05-02T13:50:31.634Z,2019-05-02T13:49:45.872Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-40-MU,2019-05-02T13:49:46.745Z,-4533.0,241836.0,936.0,133997.0,370364.0,28299.0,,,,,,,,,,,,,,,,,,,,,,,
33258119,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2ZkLzhjLzEyL2Q2MjctNGNhYS04ZTAxLTFhNGMyNzY1OTUzNw.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZlLzM4L2E3LzM4NWMtNGM4Yi1hMzBkLTQ0NzU3NDM2OWEzNA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-22,2019-04-22,2010-10-29,2019-04-22,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2017-01-01,2017-12-31,289165.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-22,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27068546,indberetninger-20180424,2.5118406,33258119.0,AWp4zulWRYGX6_YTHVNv,2019-05-02T13:50:31.634Z,2019-05-02T13:49:45.872Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-40-MU,2019-05-02T13:49:46.745Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2ZkLzhjLzEyL2Q2MjctNGNhYS04ZTAxLTFhNGMyNzY1OTUzNw.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZlLzM4L2E3LzM4NWMtNGM4Yi1hMzBkLTQ0NzU3NDM2OWEzNA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-22,2019-04-22,2010-10-29,2019-04-22,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-22,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27068546,indberetninger-20180424,2.5118406,33258119.0,AWp4zulWRYGX6_YTHVNv,2019-05-02T13:50:31.634Z,2019-05-02T13:49:45.872Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-40-MU,2019-05-02T13:49:46.745Z,,,,,,,1760163.0,203651.0,80000.0,1186733.0,1731864.0,1760163.0,28299.0,573430.0,20000.0,553430.0,573430.0,905067.0,52900.0,1598964.0,905067.0,28299.0,78015.0,25000.0,9261.0,28299.0,43754.0,0.0,
33258119,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2ZkLzhjLzEyL2Q2MjctNGNhYS04ZTAxLTFhNGMyNzY1OTUzNw.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZlLzM4L2E3LzM4NWMtNGM4Yi1hMzBkLTQ0NzU3NDM2OWEzNA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-22,2019-04-22,2010-10-29,2019-04-22,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2017-01-01,2017-12-31,57828.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-22,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27068546,indberetninger-20180424,2.5118406,33258119.0,AWp4zulWRYGX6_YTHVNv,2019-05-02T13:50:31.634Z,2019-05-02T13:49:45.872Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-40-MU,2019-05-02T13:49:46.745Z,-6238.0,77383.0,34034.0,17864.0,54975.0,-2853.0,,,,,,,,,,,,,,,,,,,,,,,
33258119,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2ZkLzhjLzEyL2Q2MjctNGNhYS04ZTAxLTFhNGMyNzY1OTUzNw.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZlLzM4L2E3LzM4NWMtNGM4Yi1hMzBkLTQ0NzU3NDM2OWEzNA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-22,2019-04-22,2010-10-29,2019-04-22,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-22,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27068546,indberetninger-20180424,2.5118406,33258119.0,AWp4zulWRYGX6_YTHVNv,2019-05-02T13:50:31.634Z,2019-05-02T13:49:45.872Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-40-MU,2019-05-02T13:49:46.745Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2ZkLzhjLzEyL2Q2MjctNGNhYS04ZTAxLTFhNGMyNzY1OTUzNw.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZlLzM4L2E3LzM4NWMtNGM4Yi1hMzBkLTQ0NzU3NDM2OWEzNA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-22,2019-04-22,2010-10-29,2019-04-22,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2017-01-01,2017-12-31,52900.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-22,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27068546,indberetninger-20180424,2.5118406,33258119.0,AWp4zulWRYGX6_YTHVNv,2019-05-02T13:50:31.634Z,2019-05-02T13:49:45.872Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-40-MU,2019-05-02T13:49:46.745Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2ZkLzhjLzEyL2Q2MjctNGNhYS04ZTAxLTFhNGMyNzY1OTUzNw.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZlLzM4L2E3LzM4NWMtNGM4Yi1hMzBkLTQ0NzU3NDM2OWEzNA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-22,2019-04-22,2010-10-29,2019-04-22,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2017-01-01,2017-12-31,-49072.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-22,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27068546,indberetninger-20180424,2.5118406,33258119.0,AWp4zulWRYGX6_YTHVNv,2019-05-02T13:50:31.634Z,2019-05-02T13:49:45.872Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-40-MU,2019-05-02T13:49:46.745Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2ZkLzhjLzEyL2Q2MjctNGNhYS04ZTAxLTFhNGMyNzY1OTUzNw.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2ZlLzM4L2E3LzM4NWMtNGM4Yi1hMzBkLTQ0NzU3NDM2OWEzNA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-22,2019-04-22,2010-10-29,2019-04-22,33357966.0,33258119.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for DXT HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Keld SÃ¸rensen,Attiri Statsautoriseret Revisionsaktieselskab,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,SkÃ¸rping,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-22,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27068546,indberetninger-20180424,2.5118406,33258119.0,AWp4zulWRYGX6_YTHVNv,2019-05-02T13:50:31.634Z,2019-05-02T13:49:45.872Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-40-MU,2019-05-02T13:49:46.745Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
