entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
33247869,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2RlLzUyLzhjL2IyZjAtNDRjMi05OGE2LWE4MGU2OTI0MmY4Mg.pdf,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzIyLzM5Lzc5LzViNTItNDdmZS05NTQ3LTg0ZmQ4OGY5ZGNlMg.xml,true,Aalborg,9000.0,51.0,Visionsvej,BrÃ¦dstrup,8740.0,48 A,SÃ¸ndergade,8763 Rask MÃ¸lle,Raskvej 52,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i J. Nielsen Design ApS,-23829.0,5.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,163020.0,2018-06-04,2010-10-15,2018-06-06,225921.0,Statsautoriseret revisor,1328332.0,2266264.0,20222670.0,33247869.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for J. Nielsen Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,JÃ¸rgen Bernt Nielsen,JÃ¸rgen Bernt Nielsen,Sparekassen Kronjylland,J. Nielsen Design ApS,BDO Statsautoriseret revisionsaktieselskab,11098.0,115437.0,12644.0,115437.0,12644.0,Rask MÃ¸lle,137672.0,2016-01-01,2016-12-31,470027.0,609218.0,712011.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2017-12-31,2017-01-01,true,2018-06-04,Aalborg,7786.0,139191.0,1171776.0,urn:ofk:oid:25803697,indberetninger-20180424,2.5118417999999996,33247869.0,AWP13NP_0wkEsASktrdQ,2018-06-12T21:18:02.637Z,2018-06-12T21:17:58.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-US,2018-06-12T21:17:59.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33247869,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2RlLzUyLzhjL2IyZjAtNDRjMi05OGE2LWE4MGU2OTI0MmY4Mg.pdf,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzIyLzM5Lzc5LzViNTItNDdmZS05NTQ3LTg0ZmQ4OGY5ZGNlMg.xml,true,Aalborg,9000.0,51.0,Visionsvej,BrÃ¦dstrup,8740.0,48 A,SÃ¸ndergade,8763 Rask MÃ¸lle,Raskvej 52,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i J. Nielsen Design ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-04,2010-10-15,2018-06-06,,Statsautoriseret revisor,,,20222670.0,33247869.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for J. Nielsen Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,JÃ¸rgen Bernt Nielsen,JÃ¸rgen Bernt Nielsen,Sparekassen Kronjylland,J. Nielsen Design ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Rask MÃ¸lle,,2016-01-01,2016-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2017-12-31,2017-01-01,true,2018-06-04,Aalborg,,,,urn:ofk:oid:25803697,indberetninger-20180424,2.5118417999999996,33247869.0,AWP13NP_0wkEsASktrdQ,2018-06-12T21:18:02.637Z,2018-06-12T21:17:58.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-US,2018-06-12T21:17:59.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33247869,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2RlLzUyLzhjL2IyZjAtNDRjMi05OGE2LWE4MGU2OTI0MmY4Mg.pdf,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzIyLzM5Lzc5LzViNTItNDdmZS05NTQ3LTg0ZmQ4OGY5ZGNlMg.xml,true,Aalborg,9000.0,51.0,Visionsvej,BrÃ¦dstrup,8740.0,48 A,SÃ¸ndergade,8763 Rask MÃ¸lle,Raskvej 52,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i J. Nielsen Design ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-04,2010-10-15,2018-06-06,,Statsautoriseret revisor,,,20222670.0,33247869.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for J. Nielsen Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,JÃ¸rgen Bernt Nielsen,JÃ¸rgen Bernt Nielsen,Sparekassen Kronjylland,J. Nielsen Design ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Rask MÃ¸lle,,2016-01-01,2016-12-31,470027.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2017-12-31,2017-01-01,true,2018-06-04,Aalborg,,,,urn:ofk:oid:25803697,indberetninger-20180424,2.5118417999999996,33247869.0,AWP13NP_0wkEsASktrdQ,2018-06-12T21:18:02.637Z,2018-06-12T21:17:58.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-US,2018-06-12T21:17:59.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33247869,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2RlLzUyLzhjL2IyZjAtNDRjMi05OGE2LWE4MGU2OTI0MmY4Mg.pdf,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzIyLzM5Lzc5LzViNTItNDdmZS05NTQ3LTg0ZmQ4OGY5ZGNlMg.xml,true,Aalborg,9000.0,51.0,Visionsvej,BrÃ¦dstrup,8740.0,48 A,SÃ¸ndergade,8763 Rask MÃ¸lle,Raskvej 52,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i J. Nielsen Design ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-04,2010-10-15,2018-06-06,,Statsautoriseret revisor,,,20222670.0,33247869.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for J. Nielsen Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,JÃ¸rgen Bernt Nielsen,JÃ¸rgen Bernt Nielsen,Sparekassen Kronjylland,J. Nielsen Design ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Rask MÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2017-12-31,2017-01-01,true,2018-06-04,Aalborg,,,,urn:ofk:oid:25803697,indberetninger-20180424,2.5118417999999996,33247869.0,AWP13NP_0wkEsASktrdQ,2018-06-12T21:18:02.637Z,2018-06-12T21:17:58.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-US,2018-06-12T21:17:59.379Z,4501884.0,22083.0,80000.0,0.0,1940192.0,1720000.0,118986.0,4501884.0,2478691.0,112500.0,719199.0,914339.0,112500.0,1021616.0,174122.0,682853.0,801839.0,0.0,83001.0,83001.0,479320.0,1860192.0,752214.0,2478691.0,1845462.0,278806.0,163020.0,541841.0,1392534.0,521481.0,,,,,,,
33247869,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2RlLzUyLzhjL2IyZjAtNDRjMi05OGE2LWE4MGU2OTI0MmY4Mg.pdf,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzIyLzM5Lzc5LzViNTItNDdmZS05NTQ3LTg0ZmQ4OGY5ZGNlMg.xml,true,Aalborg,9000.0,51.0,Visionsvej,BrÃ¦dstrup,8740.0,48 A,SÃ¸ndergade,8763 Rask MÃ¸lle,Raskvej 52,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i J. Nielsen Design ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-04,2010-10-15,2018-06-06,,Statsautoriseret revisor,,,20222670.0,33247869.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for J. Nielsen Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,JÃ¸rgen Bernt Nielsen,JÃ¸rgen Bernt Nielsen,Sparekassen Kronjylland,J. Nielsen Design ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Rask MÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2017-12-31,2017-01-01,true,2018-06-04,Aalborg,,,,urn:ofk:oid:25803697,indberetninger-20180424,2.5118417999999996,33247869.0,AWP13NP_0wkEsASktrdQ,2018-06-12T21:18:02.637Z,2018-06-12T21:17:58.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-US,2018-06-12T21:17:59.379Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33247869,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2RlLzUyLzhjL2IyZjAtNDRjMi05OGE2LWE4MGU2OTI0MmY4Mg.pdf,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzIyLzM5Lzc5LzViNTItNDdmZS05NTQ3LTg0ZmQ4OGY5ZGNlMg.xml,true,Aalborg,9000.0,51.0,Visionsvej,BrÃ¦dstrup,8740.0,48 A,SÃ¸ndergade,8763 Rask MÃ¸lle,Raskvej 52,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i J. Nielsen Design ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-04,2010-10-15,2018-06-06,,Statsautoriseret revisor,,,20222670.0,33247869.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for J. Nielsen Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,JÃ¸rgen Bernt Nielsen,JÃ¸rgen Bernt Nielsen,Sparekassen Kronjylland,J. Nielsen Design ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Rask MÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2017-12-31,2017-01-01,true,2018-06-04,Aalborg,,,,urn:ofk:oid:25803697,indberetninger-20180424,2.5118417999999996,33247869.0,AWP13NP_0wkEsASktrdQ,2018-06-12T21:18:02.637Z,2018-06-12T21:17:58.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-US,2018-06-12T21:17:59.379Z,,,,,1860192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33247869,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2RlLzUyLzhjL2IyZjAtNDRjMi05OGE2LWE4MGU2OTI0MmY4Mg.pdf,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzIyLzM5Lzc5LzViNTItNDdmZS05NTQ3LTg0ZmQ4OGY5ZGNlMg.xml,true,Aalborg,9000.0,51.0,Visionsvej,BrÃ¦dstrup,8740.0,48 A,SÃ¸ndergade,8763 Rask MÃ¸lle,Raskvej 52,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i J. Nielsen Design ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-04,2010-10-15,2018-06-06,,Statsautoriseret revisor,,,20222670.0,33247869.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for J. Nielsen Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,JÃ¸rgen Bernt Nielsen,JÃ¸rgen Bernt Nielsen,Sparekassen Kronjylland,J. Nielsen Design ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Rask MÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2017-12-31,2017-01-01,true,2018-06-04,Aalborg,,,,urn:ofk:oid:25803697,indberetninger-20180424,2.5118417999999996,33247869.0,AWP13NP_0wkEsASktrdQ,2018-06-12T21:18:02.637Z,2018-06-12T21:17:58.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-US,2018-06-12T21:17:59.379Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33247869,2017-01-01,2017-01-01,c453,,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2RlLzUyLzhjL2IyZjAtNDRjMi05OGE2LWE4MGU2OTI0MmY4Mg.pdf,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzIyLzM5Lzc5LzViNTItNDdmZS05NTQ3LTg0ZmQ4OGY5ZGNlMg.xml,true,Aalborg,9000.0,51.0,Visionsvej,BrÃ¦dstrup,8740.0,48 A,SÃ¸ndergade,8763 Rask MÃ¸lle,Raskvej 52,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i J. Nielsen Design ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-04,2010-10-15,2018-06-06,,Statsautoriseret revisor,,,20222670.0,33247869.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for J. Nielsen Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,JÃ¸rgen Bernt Nielsen,JÃ¸rgen Bernt Nielsen,Sparekassen Kronjylland,J. Nielsen Design ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Rask MÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2017-12-31,2017-01-01,true,2018-06-04,Aalborg,,,,urn:ofk:oid:25803697,indberetninger-20180424,2.5118417999999996,33247869.0,AWP13NP_0wkEsASktrdQ,2018-06-12T21:18:02.637Z,2018-06-12T21:17:58.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-US,2018-06-12T21:17:59.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645227.0,1328080.0,,,,,
33247869,2017-01-01,2017-01-01,c462,,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2RlLzUyLzhjL2IyZjAtNDRjMi05OGE2LWE4MGU2OTI0MmY4Mg.pdf,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzIyLzM5Lzc5LzViNTItNDdmZS05NTQ3LTg0ZmQ4OGY5ZGNlMg.xml,true,Aalborg,9000.0,51.0,Visionsvej,BrÃ¦dstrup,8740.0,48 A,SÃ¸ndergade,8763 Rask MÃ¸lle,Raskvej 52,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i J. Nielsen Design ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-04,2010-10-15,2018-06-06,,Statsautoriseret revisor,,,20222670.0,33247869.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for J. Nielsen Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,JÃ¸rgen Bernt Nielsen,JÃ¸rgen Bernt Nielsen,Sparekassen Kronjylland,J. Nielsen Design ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Rask MÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2017-12-31,2017-01-01,true,2018-06-04,Aalborg,,,,urn:ofk:oid:25803697,indberetninger-20180424,2.5118417999999996,33247869.0,AWP13NP_0wkEsASktrdQ,2018-06-12T21:18:02.637Z,2018-06-12T21:17:58.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-US,2018-06-12T21:17:59.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178476.0,297462.0,,,,,
33247869,2017-01-01,2017-01-01,c579,,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2RlLzUyLzhjL2IyZjAtNDRjMi05OGE2LWE4MGU2OTI0MmY4Mg.pdf,http://regnskaber.virk.dk/96874233/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzIyLzM5Lzc5LzViNTItNDdmZS05NTQ3LTg0ZmQ4OGY5ZGNlMg.xml,true,Aalborg,9000.0,51.0,Visionsvej,BrÃ¦dstrup,8740.0,48 A,SÃ¸ndergade,8763 Rask MÃ¸lle,Raskvej 52,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i J. Nielsen Design ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-04,2010-10-15,2018-06-06,,Statsautoriseret revisor,,,20222670.0,33247869.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for J. Nielsen Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,JÃ¸rgen Bernt Nielsen,JÃ¸rgen Bernt Nielsen,Sparekassen Kronjylland,J. Nielsen Design ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Rask MÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2017-12-31,2017-01-01,true,2018-06-04,Aalborg,,,,urn:ofk:oid:25803697,indberetninger-20180424,2.5118417999999996,33247869.0,AWP13NP_0wkEsASktrdQ,2018-06-12T21:18:02.637Z,2018-06-12T21:17:58.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-US,2018-06-12T21:17:59.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31250.0,,,,
