entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,DividendIncomeRelatedToInvestments,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
36684569,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRkLzY4Lzg5L2FkM2ItNDIyMi1hODBlLTYwM2RjZjRkZTRkYQ.pdf,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzkxLzFiLzFjLzIzMzktNDUwNS1iZjllLTc5Y2ViNTdlNGVlZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brink Seidelins Gade,Aalborg,9000.0,22.0,Vingaardsgade,2830 Virum,FuresÃ¸vej 6 A,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i ScottJohansen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-22,2015-03-11,2018-03-22,Statsautoriseret revisor,"Selskabet har et udskudt skatteaktiv pÃ¥ 5 tkr., som ikke er indregnet i balancen.",-175000.0,6250.0,20222670.0,36684569.0,20222670.0,mne28683,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for ScottJohansen ApS.,362500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Finn Nielsen,Chantal Scott Johansen,Sparekassen Vendsyssel,Advokatfirmaet Vingaardshus A/S,ScottJohansen ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,2016-01-01,2016-12-31,356250.0,356250.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2017-12-31,2017-01-01,173526.0,true,2018-03-22,HjÃ¸rring,0.0,urn:ofk:oid:25285527,indberetninger-20180424,2.5118406,36684569,,2018-04-10T14:28:08.026Z,2018-04-10T11:28:54.068Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-46-YL,2018-04-10T11:28:54.211Z,,,,,,,,,,,,,,,,,
36684569,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRkLzY4Lzg5L2FkM2ItNDIyMi1hODBlLTYwM2RjZjRkZTRkYQ.pdf,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzkxLzFiLzFjLzIzMzktNDUwNS1iZjllLTc5Y2ViNTdlNGVlZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brink Seidelins Gade,Aalborg,9000.0,22.0,Vingaardsgade,2830 Virum,FuresÃ¸vej 6 A,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i ScottJohansen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-22,2015-03-11,2018-03-22,Statsautoriseret revisor,"Selskabet har et udskudt skatteaktiv pÃ¥ 5 tkr., som ikke er indregnet i balancen.",-175000.0,,20222670.0,36684569.0,20222670.0,mne28683,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for ScottJohansen ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Finn Nielsen,Chantal Scott Johansen,Sparekassen Vendsyssel,Advokatfirmaet Vingaardshus A/S,ScottJohansen ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,2016-01-01,2016-12-31,362500.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2017-12-31,2017-01-01,173526.0,true,2018-03-22,HjÃ¸rring,,urn:ofk:oid:25285527,indberetninger-20180424,2.5118406,36684569,,2018-04-10T14:28:08.026Z,2018-04-10T11:28:54.068Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-46-YL,2018-04-10T11:28:54.211Z,,,,,,,,,,,,,,,,,
36684569,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRkLzY4Lzg5L2FkM2ItNDIyMi1hODBlLTYwM2RjZjRkZTRkYQ.pdf,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzkxLzFiLzFjLzIzMzktNDUwNS1iZjllLTc5Y2ViNTdlNGVlZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brink Seidelins Gade,Aalborg,9000.0,22.0,Vingaardsgade,2830 Virum,FuresÃ¸vej 6 A,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i ScottJohansen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-22,2015-03-11,2018-03-22,Statsautoriseret revisor,"Selskabet har et udskudt skatteaktiv pÃ¥ 5 tkr., som ikke er indregnet i balancen.",-175000.0,,20222670.0,36684569.0,20222670.0,mne28683,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for ScottJohansen ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Finn Nielsen,Chantal Scott Johansen,Sparekassen Vendsyssel,Advokatfirmaet Vingaardshus A/S,ScottJohansen ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,2016-01-01,2016-12-31,-6250.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2017-12-31,2017-01-01,173526.0,true,2018-03-22,HjÃ¸rring,,urn:ofk:oid:25285527,indberetninger-20180424,2.5118406,36684569,,2018-04-10T14:28:08.026Z,2018-04-10T11:28:54.068Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-46-YL,2018-04-10T11:28:54.211Z,,,,,,,,,,,,,,,,,
36684569,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRkLzY4Lzg5L2FkM2ItNDIyMi1hODBlLTYwM2RjZjRkZTRkYQ.pdf,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzkxLzFiLzFjLzIzMzktNDUwNS1iZjllLTc5Y2ViNTdlNGVlZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brink Seidelins Gade,Aalborg,9000.0,22.0,Vingaardsgade,2830 Virum,FuresÃ¸vej 6 A,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i ScottJohansen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-22,2015-03-11,2018-03-22,Statsautoriseret revisor,"Selskabet har et udskudt skatteaktiv pÃ¥ 5 tkr., som ikke er indregnet i balancen.",-175000.0,,20222670.0,36684569.0,20222670.0,mne28683,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for ScottJohansen ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Finn Nielsen,Chantal Scott Johansen,Sparekassen Vendsyssel,Advokatfirmaet Vingaardshus A/S,ScottJohansen ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2017-12-31,2017-01-01,173526.0,true,2018-03-22,HjÃ¸rring,,urn:ofk:oid:25285527,indberetninger-20180424,2.5118406,36684569,,2018-04-10T14:28:08.026Z,2018-04-10T11:28:54.068Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-46-YL,2018-04-10T11:28:54.211Z,656403.0,113080.0,50000.0,650153.0,656403.0,6250.0,543323.0,543323.0,543323.0,6250.0,518323.0,81830.0,6250.0,,,,
36684569,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRkLzY4Lzg5L2FkM2ItNDIyMi1hODBlLTYwM2RjZjRkZTRkYQ.pdf,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzkxLzFiLzFjLzIzMzktNDUwNS1iZjllLTc5Y2ViNTdlNGVlZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brink Seidelins Gade,Aalborg,9000.0,22.0,Vingaardsgade,2830 Virum,FuresÃ¸vej 6 A,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i ScottJohansen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-22,2015-03-11,2018-03-22,Statsautoriseret revisor,"Selskabet har et udskudt skatteaktiv pÃ¥ 5 tkr., som ikke er indregnet i balancen.",-175000.0,,20222670.0,36684569.0,20222670.0,mne28683,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for ScottJohansen ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Finn Nielsen,Chantal Scott Johansen,Sparekassen Vendsyssel,Advokatfirmaet Vingaardshus A/S,ScottJohansen ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2017-12-31,2017-01-01,173526.0,true,2018-03-22,HjÃ¸rring,,urn:ofk:oid:25285527,indberetninger-20180424,2.5118406,36684569,,2018-04-10T14:28:08.026Z,2018-04-10T11:28:54.068Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-46-YL,2018-04-10T11:28:54.211Z,,,,50000.0,,,,,,,,,,,,,
36684569,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRkLzY4Lzg5L2FkM2ItNDIyMi1hODBlLTYwM2RjZjRkZTRkYQ.pdf,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzkxLzFiLzFjLzIzMzktNDUwNS1iZjllLTc5Y2ViNTdlNGVlZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brink Seidelins Gade,Aalborg,9000.0,22.0,Vingaardsgade,2830 Virum,FuresÃ¸vej 6 A,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i ScottJohansen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-22,2015-03-11,2018-03-22,Statsautoriseret revisor,"Selskabet har et udskudt skatteaktiv pÃ¥ 5 tkr., som ikke er indregnet i balancen.",-175000.0,,20222670.0,36684569.0,20222670.0,mne28683,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for ScottJohansen ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Finn Nielsen,Chantal Scott Johansen,Sparekassen Vendsyssel,Advokatfirmaet Vingaardshus A/S,ScottJohansen ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2017-12-31,2017-01-01,173526.0,true,2018-03-22,HjÃ¸rring,,urn:ofk:oid:25285527,indberetninger-20180424,2.5118406,36684569,,2018-04-10T14:28:08.026Z,2018-04-10T11:28:54.068Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-46-YL,2018-04-10T11:28:54.211Z,,,,518323.0,,,,,,,,,,,,,
36684569,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRkLzY4Lzg5L2FkM2ItNDIyMi1hODBlLTYwM2RjZjRkZTRkYQ.pdf,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzkxLzFiLzFjLzIzMzktNDUwNS1iZjllLTc5Y2ViNTdlNGVlZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brink Seidelins Gade,Aalborg,9000.0,22.0,Vingaardsgade,2830 Virum,FuresÃ¸vej 6 A,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i ScottJohansen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-22,2015-03-11,2018-03-22,Statsautoriseret revisor,"Selskabet har et udskudt skatteaktiv pÃ¥ 5 tkr., som ikke er indregnet i balancen.",-175000.0,,20222670.0,36684569.0,20222670.0,mne28683,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for ScottJohansen ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Finn Nielsen,Chantal Scott Johansen,Sparekassen Vendsyssel,Advokatfirmaet Vingaardshus A/S,ScottJohansen ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2017-12-31,2017-01-01,173526.0,true,2018-03-22,HjÃ¸rring,,urn:ofk:oid:25285527,indberetninger-20180424,2.5118406,36684569,,2018-04-10T14:28:08.026Z,2018-04-10T11:28:54.068Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-46-YL,2018-04-10T11:28:54.211Z,,,,81830.0,,,,,,,,,,,,,
36684569,2017-01-01,2017-01-01,c567,,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRkLzY4Lzg5L2FkM2ItNDIyMi1hODBlLTYwM2RjZjRkZTRkYQ.pdf,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzkxLzFiLzFjLzIzMzktNDUwNS1iZjllLTc5Y2ViNTdlNGVlZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brink Seidelins Gade,Aalborg,9000.0,22.0,Vingaardsgade,2830 Virum,FuresÃ¸vej 6 A,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i ScottJohansen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-22,2015-03-11,2018-03-22,Statsautoriseret revisor,"Selskabet har et udskudt skatteaktiv pÃ¥ 5 tkr., som ikke er indregnet i balancen.",-175000.0,,20222670.0,36684569.0,20222670.0,mne28683,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for ScottJohansen ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Finn Nielsen,Chantal Scott Johansen,Sparekassen Vendsyssel,Advokatfirmaet Vingaardshus A/S,ScottJohansen ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2017-12-31,2017-01-01,173526.0,true,2018-03-22,HjÃ¸rring,,urn:ofk:oid:25285527,indberetninger-20180424,2.5118406,36684569,,2018-04-10T14:28:08.026Z,2018-04-10T11:28:54.068Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-46-YL,2018-04-10T11:28:54.211Z,,,,,,,,,,,,,,518323.0,25000.0,,
36684569,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRkLzY4Lzg5L2FkM2ItNDIyMi1hODBlLTYwM2RjZjRkZTRkYQ.pdf,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzkxLzFiLzFjLzIzMzktNDUwNS1iZjllLTc5Y2ViNTdlNGVlZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brink Seidelins Gade,Aalborg,9000.0,22.0,Vingaardsgade,2830 Virum,FuresÃ¸vej 6 A,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i ScottJohansen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-22,2015-03-11,2018-03-22,Statsautoriseret revisor,"Selskabet har et udskudt skatteaktiv pÃ¥ 5 tkr., som ikke er indregnet i balancen.",-175000.0,8450.0,20222670.0,36684569.0,20222670.0,mne28683,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for ScottJohansen ApS.,173526.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Finn Nielsen,Chantal Scott Johansen,Sparekassen Vendsyssel,Advokatfirmaet Vingaardshus A/S,ScottJohansen ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,2016-01-01,2016-12-31,165076.0,165076.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2017-12-31,2017-01-01,173526.0,true,2018-03-22,HjÃ¸rring,0.0,urn:ofk:oid:25285527,indberetninger-20180424,2.5118406,36684569,,2018-04-10T14:28:08.026Z,2018-04-10T11:28:54.068Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-46-YL,2018-04-10T11:28:54.211Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
36684569,2017-01-01,2017-12-31,c184,,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRkLzY4Lzg5L2FkM2ItNDIyMi1hODBlLTYwM2RjZjRkZTRkYQ.pdf,http://regnskaber.virk.dk/96548663/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzkxLzFiLzFjLzIzMzktNDUwNS1iZjllLTc5Y2ViNTdlNGVlZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brink Seidelins Gade,Aalborg,9000.0,22.0,Vingaardsgade,2830 Virum,FuresÃ¸vej 6 A,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i ScottJohansen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-22,2015-03-11,2018-03-22,Statsautoriseret revisor,"Selskabet har et udskudt skatteaktiv pÃ¥ 5 tkr., som ikke er indregnet i balancen.",-175000.0,,20222670.0,36684569.0,20222670.0,mne28683,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for ScottJohansen ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Finn Nielsen,Chantal Scott Johansen,Sparekassen Vendsyssel,Advokatfirmaet Vingaardshus A/S,ScottJohansen ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,2016-01-01,2016-12-31,-1474.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2017-12-31,2017-01-01,173526.0,true,2018-03-22,HjÃ¸rring,,urn:ofk:oid:25285527,indberetninger-20180424,2.5118406,36684569,,2018-04-10T14:28:08.026Z,2018-04-10T11:28:54.068Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-46-YL,2018-04-10T11:28:54.211Z,,,,,,,,,,,,,,,,,
