entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfDevelopmentInActivitiesAndFinancialAffairs,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdministrativeExpenses,AverageNumberOfEmployees,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,ValueAdjustmentsOfEquity,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
26658772,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzcyL2I0LzU0LzNiNDgtNDVhMS05YmFiLWI4NmUyY2U2NzA3NA.pdf,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzk3LzVlLzEyL2ZlY2EtNDExMS04NjU1LTdiYjM2YWRjMjVlZA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2002-06-17,2019-01-18,statsautoriseret revisor,Udvikling i aktiviteter og Ã¸konomiske forhold,mail@kroyerpedersen.dk,2159861.0,89224918.0,26658772.0,89224918.0,mne21392,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Inger Gregers Nielsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Holm,Inger Gregers Nielsen,Inger Gregers Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,2019-01-14,Holstebro,9610 6161,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26580157,indberetninger-20180424,2.5124211,26658772.0,AWhhNdhSet7j816Dxzs1,2019-01-18T13:46:28.145Z,2019-01-18T13:45:44.514Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-68-CE,2019-01-18T13:45:44.811Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26658772,2017-01-01,2017-01-01,c744,,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzcyL2I0LzU0LzNiNDgtNDVhMS05YmFiLWI4NmUyY2U2NzA3NA.pdf,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzk3LzVlLzEyL2ZlY2EtNDExMS04NjU1LTdiYjM2YWRjMjVlZA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2002-06-17,2019-01-18,statsautoriseret revisor,Udvikling i aktiviteter og Ã¸konomiske forhold,mail@kroyerpedersen.dk,100000.0,89224918.0,26658772.0,89224918.0,mne21392,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Inger Gregers Nielsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Holm,Inger Gregers Nielsen,Inger Gregers Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,2019-01-14,Holstebro,9610 6161,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26580157,indberetninger-20180424,2.5124211,26658772.0,AWhhNdhSet7j816Dxzs1,2019-01-18T13:46:28.145Z,2019-01-18T13:45:44.514Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-68-CE,2019-01-18T13:45:44.811Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26658772,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzcyL2I0LzU0LzNiNDgtNDVhMS05YmFiLWI4NmUyY2U2NzA3NA.pdf,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzk3LzVlLzEyL2ZlY2EtNDExMS04NjU1LTdiYjM2YWRjMjVlZA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2002-06-17,2019-01-18,statsautoriseret revisor,Udvikling i aktiviteter og Ã¸konomiske forhold,mail@kroyerpedersen.dk,,89224918.0,26658772.0,89224918.0,mne21392,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Inger Gregers Nielsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Holm,Inger Gregers Nielsen,Inger Gregers Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,2019-01-14,Holstebro,9610 6161,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26580157,indberetninger-20180424,2.5124211,26658772.0,AWhhNdhSet7j816Dxzs1,2019-01-18T13:46:28.145Z,2019-01-18T13:45:44.514Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-68-CE,2019-01-18T13:45:44.811Z,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26658772,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzcyL2I0LzU0LzNiNDgtNDVhMS05YmFiLWI4NmUyY2U2NzA3NA.pdf,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzk3LzVlLzEyL2ZlY2EtNDExMS04NjU1LTdiYjM2YWRjMjVlZA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2002-06-17,2019-01-18,statsautoriseret revisor,Udvikling i aktiviteter og Ã¸konomiske forhold,mail@kroyerpedersen.dk,,89224918.0,26658772.0,89224918.0,mne21392,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Inger Gregers Nielsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Holm,Inger Gregers Nielsen,Inger Gregers Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,2019-01-14,Holstebro,9610 6161,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26580157,indberetninger-20180424,2.5124211,26658772.0,AWhhNdhSet7j816Dxzs1,2019-01-18T13:46:28.145Z,2019-01-18T13:45:44.514Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-68-CE,2019-01-18T13:45:44.811Z,-77360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26658772,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzcyL2I0LzU0LzNiNDgtNDVhMS05YmFiLWI4NmUyY2U2NzA3NA.pdf,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzk3LzVlLzEyL2ZlY2EtNDExMS04NjU1LTdiYjM2YWRjMjVlZA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2002-06-17,2019-01-18,statsautoriseret revisor,Udvikling i aktiviteter og Ã¸konomiske forhold,mail@kroyerpedersen.dk,,89224918.0,26658772.0,89224918.0,mne21392,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Inger Gregers Nielsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Holm,Inger Gregers Nielsen,Inger Gregers Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,2019-01-14,Holstebro,9610 6161,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26580157,indberetninger-20180424,2.5124211,26658772.0,AWhhNdhSet7j816Dxzs1,2019-01-18T13:46:28.145Z,2019-01-18T13:45:44.514Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-68-CE,2019-01-18T13:45:44.811Z,22640.0,14923.0,1.0,116.0,44081.0,29042.0,-14923.0,6402.0,,,,,,,,,,,,,,,,,,,,
26658772,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzcyL2I0LzU0LzNiNDgtNDVhMS05YmFiLWI4NmUyY2U2NzA3NA.pdf,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzk3LzVlLzEyL2ZlY2EtNDExMS04NjU1LTdiYjM2YWRjMjVlZA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2002-06-17,2019-01-18,statsautoriseret revisor,Udvikling i aktiviteter og Ã¸konomiske forhold,mail@kroyerpedersen.dk,,89224918.0,26658772.0,89224918.0,mne21392,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Inger Gregers Nielsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Holm,Inger Gregers Nielsen,Inger Gregers Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,2019-01-14,Holstebro,9610 6161,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26580157,indberetninger-20180424,2.5124211,26658772.0,AWhhNdhSet7j816Dxzs1,2019-01-18T13:46:28.145Z,2019-01-18T13:45:44.514Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-68-CE,2019-01-18T13:45:44.811Z,-77360.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
26658772,2017-01-01,2017-12-31,c745,,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzcyL2I0LzU0LzNiNDgtNDVhMS05YmFiLWI4NmUyY2U2NzA3NA.pdf,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzk3LzVlLzEyL2ZlY2EtNDExMS04NjU1LTdiYjM2YWRjMjVlZA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2002-06-17,2019-01-18,statsautoriseret revisor,Udvikling i aktiviteter og Ã¸konomiske forhold,mail@kroyerpedersen.dk,,89224918.0,26658772.0,89224918.0,mne21392,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Inger Gregers Nielsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Holm,Inger Gregers Nielsen,Inger Gregers Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,2019-01-14,Holstebro,9610 6161,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26580157,indberetninger-20180424,2.5124211,26658772.0,AWhhNdhSet7j816Dxzs1,2019-01-18T13:46:28.145Z,2019-01-18T13:45:44.514Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-68-CE,2019-01-18T13:45:44.811Z,,,,,,,,,,100000.0,100000.0,,,,,,,,,,,,,,,,,
26658772,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzcyL2I0LzU0LzNiNDgtNDVhMS05YmFiLWI4NmUyY2U2NzA3NA.pdf,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzk3LzVlLzEyL2ZlY2EtNDExMS04NjU1LTdiYjM2YWRjMjVlZA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2002-06-17,2019-01-18,statsautoriseret revisor,Udvikling i aktiviteter og Ã¸konomiske forhold,mail@kroyerpedersen.dk,2382501.0,89224918.0,26658772.0,89224918.0,mne21392,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Inger Gregers Nielsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Holm,Inger Gregers Nielsen,Inger Gregers Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,2019-01-14,Holstebro,9610 6161,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26580157,indberetninger-20180424,2.5124211,26658772.0,AWhhNdhSet7j816Dxzs1,2019-01-18T13:46:28.145Z,2019-01-18T13:45:44.514Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-68-CE,2019-01-18T13:45:44.811Z,,,,,,,,,,,,2403125.0,1207147.0,200000.0,2403125.0,0.0,2403125.0,20624.0,1194799.0,1179.0,100000.0,2082501.0,1194799.0,20624.0,1179.0,5624.0,0.0,15000.0
26658772,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzcyL2I0LzU0LzNiNDgtNDVhMS05YmFiLWI4NmUyY2U2NzA3NA.pdf,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzk3LzVlLzEyL2ZlY2EtNDExMS04NjU1LTdiYjM2YWRjMjVlZA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2002-06-17,2019-01-18,statsautoriseret revisor,Udvikling i aktiviteter og Ã¸konomiske forhold,mail@kroyerpedersen.dk,2082501.0,89224918.0,26658772.0,89224918.0,mne21392,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Inger Gregers Nielsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Holm,Inger Gregers Nielsen,Inger Gregers Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,2019-01-14,Holstebro,9610 6161,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26580157,indberetninger-20180424,2.5124211,26658772.0,AWhhNdhSet7j816Dxzs1,2019-01-18T13:46:28.145Z,2019-01-18T13:45:44.514Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-68-CE,2019-01-18T13:45:44.811Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26658772,2017-12-31,2017-12-31,c746,,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzcyL2I0LzU0LzNiNDgtNDVhMS05YmFiLWI4NmUyY2U2NzA3NA.pdf,http://regnskaber.virk.dk/27785662/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzk3LzVlLzEyL2ZlY2EtNDExMS04NjU1LTdiYjM2YWRjMjVlZA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2002-06-17,2019-01-18,statsautoriseret revisor,Udvikling i aktiviteter og Ã¸konomiske forhold,mail@kroyerpedersen.dk,100000.0,89224918.0,26658772.0,89224918.0,mne21392,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Inger Gregers Nielsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Holm,Inger Gregers Nielsen,Inger Gregers Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,2019-01-14,Holstebro,9610 6161,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26580157,indberetninger-20180424,2.5124211,26658772.0,AWhhNdhSet7j816Dxzs1,2019-01-18T13:46:28.145Z,2019-01-18T13:45:44.514Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-68-CE,2019-01-18T13:45:44.811Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
