entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnManagementsResponsibilityAuditorsReportOnReviewOfFinancialStatements,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdministrativeExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables
26658772,2012-01-01,2012-01-01,c741,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8vcGRmcy8yNjY1ODc3MjtBcFMzMDExMzI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDE0MDIxOF8xMjIzMjNfNjAy.xml,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-18,2014-02-18,2002-06-17,2014-02-18,2947671.0,26658772.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013 for Inger Gregers Nielsen ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Inger Gregers Nielsen ApS for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Inger Gregers Nielsen,Inger Gregers Nielsen,Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2013-12-31,2013-01-01,2014-02-18,Holstebro,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13618367,indberetninger-20180424,2.5097437,26658772.0,,2018-03-31T20:20:38.029Z,2014-02-18T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-54.705,2014-02-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
26658772,2012-01-01,2012-01-01,c744,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8vcGRmcy8yNjY1ODc3MjtBcFMzMDExMzI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDE0MDIxOF8xMjIzMjNfNjAy.xml,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-18,2014-02-18,2002-06-17,2014-02-18,100000.0,26658772.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013 for Inger Gregers Nielsen ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Inger Gregers Nielsen ApS for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Inger Gregers Nielsen,Inger Gregers Nielsen,Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2013-12-31,2013-01-01,2014-02-18,Holstebro,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13618367,indberetninger-20180424,2.5097437,26658772.0,,2018-03-31T20:20:38.029Z,2014-02-18T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-54.705,2014-02-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
26658772,2012-01-01,2012-12-31,c109,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8vcGRmcy8yNjY1ODc3MjtBcFMzMDExMzI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDE0MDIxOF8xMjIzMjNfNjAy.xml,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-18,2014-02-18,2002-06-17,2014-02-18,,26658772.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013 for Inger Gregers Nielsen ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Inger Gregers Nielsen ApS for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Inger Gregers Nielsen,Inger Gregers Nielsen,Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2013-12-31,2013-01-01,2014-02-18,Holstebro,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13618367,indberetninger-20180424,2.5097437,26658772.0,,2018-03-31T20:20:38.029Z,2014-02-18T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-54.705,2014-02-18T23:00:00.000Z,100000.0,,,,,,,,,,,,,,,,,,,,,
26658772,2012-01-01,2012-12-31,c123,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8vcGRmcy8yNjY1ODc3MjtBcFMzMDExMzI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDE0MDIxOF8xMjIzMjNfNjAy.xml,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-18,2014-02-18,2002-06-17,2014-02-18,,26658772.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013 for Inger Gregers Nielsen ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Inger Gregers Nielsen ApS for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Inger Gregers Nielsen,Inger Gregers Nielsen,Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2013-12-31,2013-01-01,2014-02-18,Holstebro,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13618367,indberetninger-20180424,2.5097437,26658772.0,,2018-03-31T20:20:38.029Z,2014-02-18T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-54.705,2014-02-18T23:00:00.000Z,-68828.0,,,,,,,,,,,,,,,,,,,,,
26658772,2012-01-01,2012-12-31,c3,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8vcGRmcy8yNjY1ODc3MjtBcFMzMDExMzI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDE0MDIxOF8xMjIzMjNfNjAy.xml,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-18,2014-02-18,2002-06-17,2014-02-18,,26658772.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013 for Inger Gregers Nielsen ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Inger Gregers Nielsen ApS for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Inger Gregers Nielsen,Inger Gregers Nielsen,Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2013-12-31,2013-01-01,2014-02-18,Holstebro,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13618367,indberetninger-20180424,2.5097437,26658772.0,,2018-03-31T20:20:38.029Z,2014-02-18T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-54.705,2014-02-18T23:00:00.000Z,31172.0,11433.0,550.0,53705.0,41722.0,,,,,,,,,,,,,,,,,
26658772,2012-01-01,2012-12-31,c742,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8vcGRmcy8yNjY1ODc3MjtBcFMzMDExMzI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDE0MDIxOF8xMjIzMjNfNjAy.xml,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-18,2014-02-18,2002-06-17,2014-02-18,,26658772.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013 for Inger Gregers Nielsen ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Inger Gregers Nielsen ApS for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Inger Gregers Nielsen,Inger Gregers Nielsen,Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2013-12-31,2013-01-01,2014-02-18,Holstebro,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13618367,indberetninger-20180424,2.5097437,26658772.0,,2018-03-31T20:20:38.029Z,2014-02-18T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-54.705,2014-02-18T23:00:00.000Z,-68828.0,,,,,,,,,,,,,,,,,,,,,
26658772,2012-01-01,2012-12-31,c745,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8vcGRmcy8yNjY1ODc3MjtBcFMzMDExMzI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDE0MDIxOF8xMjIzMjNfNjAy.xml,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-18,2014-02-18,2002-06-17,2014-02-18,,26658772.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013 for Inger Gregers Nielsen ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Inger Gregers Nielsen ApS for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Inger Gregers Nielsen,Inger Gregers Nielsen,Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2013-12-31,2013-01-01,2014-02-18,Holstebro,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13618367,indberetninger-20180424,2.5097437,26658772.0,,2018-03-31T20:20:38.029Z,2014-02-18T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-54.705,2014-02-18T23:00:00.000Z,,,,,,100000.0,100000.0,,,,,,,,,,,,,,,
26658772,2012-12-31,2012-12-31,c4,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8vcGRmcy8yNjY1ODc3MjtBcFMzMDExMzI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDE0MDIxOF8xMjIzMjNfNjAy.xml,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-18,2014-02-18,2002-06-17,2014-02-18,3178843.0,26658772.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013 for Inger Gregers Nielsen ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Inger Gregers Nielsen ApS for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Inger Gregers Nielsen,Inger Gregers Nielsen,Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2013-12-31,2013-01-01,2014-02-18,Holstebro,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13618367,indberetninger-20180424,2.5097437,26658772.0,,2018-03-31T20:20:38.029Z,2014-02-18T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-54.705,2014-02-18T23:00:00.000Z,,,,,,,,3193843.0,3174793.0,200000.0,3193843.0,3193843.0,15000.0,0.0,8600.0,100000.0,2878843.0,0.0,15000.0,19050.0,10450.0,15000.0
26658772,2012-12-31,2012-12-31,c743,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8vcGRmcy8yNjY1ODc3MjtBcFMzMDExMzI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDE0MDIxOF8xMjIzMjNfNjAy.xml,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-18,2014-02-18,2002-06-17,2014-02-18,2878843.0,26658772.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013 for Inger Gregers Nielsen ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Inger Gregers Nielsen ApS for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Inger Gregers Nielsen,Inger Gregers Nielsen,Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2013-12-31,2013-01-01,2014-02-18,Holstebro,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13618367,indberetninger-20180424,2.5097437,26658772.0,,2018-03-31T20:20:38.029Z,2014-02-18T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-54.705,2014-02-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
26658772,2012-12-31,2012-12-31,c746,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8vcGRmcy8yNjY1ODc3MjtBcFMzMDExMzI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27785662/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDE0MDIxOF8xMjIzMjNfNjAy.xml,Holstebro,7500.0,26.0,HvedevÃ¦nget,"7500, Holstebro","Hostrupsvej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-18,2014-02-18,2002-06-17,2014-02-18,100000.0,26658772.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013 for Inger Gregers Nielsen ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Inger Gregers Nielsen ApS for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Inger Gregers Nielsen,Inger Gregers Nielsen,Inger Gregers Nielsen ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2013-12-31,2013-01-01,2014-02-18,Holstebro,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13618367,indberetninger-20180424,2.5097437,26658772.0,,2018-03-31T20:20:38.029Z,2014-02-18T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-54.705,2014-02-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
