entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
29444900,2016-09-01,2017-08-31,c174,,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ZlL2YyLzVlL2QzZGItNGY3MS04Mzk3LTg0ZDgwZjM0MzQyYw.pdf,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEyLzUyL2UzLzUxYzItNDU3NC1iMDAwLTU1OGNkNzBkODMwMw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Randers SÃ,8960.0,1.0,Tronholmen,8960 Randers SÃ,Hjaltesvej 23,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i J.N. Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2017 - 31. august 2018.",-2154.0,2018-10-15,2006-04-03,2018-11-23,Statsautoriseret revisor,-1000000.0,-211000.0,12188.0,20222670.0,29444900.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2017 - 31. august 2018 for J.N. Bech Holding ApS.,3306375.0,Ãrsrapport,705.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dorthe Bech,Jens Bech,Sparekasse Kronjylland,J.N. Bech Holding ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,2520.0,0.0,1815.0,Randers,2016-09-01,2017-08-31,3298861.0,3296707.0,3294187.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-08-31,2017-09-01,2550586.0,true,2018-10-15,Aarhus,-2154.0,+45 86 42 16 33,urn:ofk:oid:26348240,indberetninger-20180424,2.5124266,29444900.0,AWdPWlJret7j816Dwmfe,2018-11-26T09:29:46.691Z,2018-11-26T09:29:34.112Z,regnskab,0.0,,2018-08-31,2017-09-01,X18-DQ-87-ZX,2018-11-26T09:29:34.934Z,,,,,,,,,,,,,,,,,,,,,,,,,
29444900,2016-09-01,2017-08-31,c177,,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ZlL2YyLzVlL2QzZGItNGY3MS04Mzk3LTg0ZDgwZjM0MzQyYw.pdf,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEyLzUyL2UzLzUxYzItNDU3NC1iMDAwLTU1OGNkNzBkODMwMw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Randers SÃ,8960.0,1.0,Tronholmen,8960 Randers SÃ,Hjaltesvej 23,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i J.N. Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2017 - 31. august 2018.",,2018-10-15,2006-04-03,2018-11-23,Statsautoriseret revisor,-1000000.0,-211000.0,,20222670.0,29444900.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2017 - 31. august 2018 for J.N. Bech Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dorthe Bech,Jens Bech,Sparekasse Kronjylland,J.N. Bech Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2016-09-01,2017-08-31,211000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-08-31,2017-09-01,2550586.0,true,2018-10-15,Aarhus,,+45 86 42 16 33,urn:ofk:oid:26348240,indberetninger-20180424,2.5124266,29444900.0,AWdPWlJret7j816Dwmfe,2018-11-26T09:29:46.691Z,2018-11-26T09:29:34.112Z,regnskab,0.0,,2018-08-31,2017-09-01,X18-DQ-87-ZX,2018-11-26T09:29:34.934Z,,,,,,,,,,,,,,,,,,,,,,,,,
29444900,2016-09-01,2017-08-31,c185,,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ZlL2YyLzVlL2QzZGItNGY3MS04Mzk3LTg0ZDgwZjM0MzQyYw.pdf,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEyLzUyL2UzLzUxYzItNDU3NC1iMDAwLTU1OGNkNzBkODMwMw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Randers SÃ,8960.0,1.0,Tronholmen,8960 Randers SÃ,Hjaltesvej 23,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i J.N. Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2017 - 31. august 2018.",,2018-10-15,2006-04-03,2018-11-23,Statsautoriseret revisor,-1000000.0,-211000.0,,20222670.0,29444900.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2017 - 31. august 2018 for J.N. Bech Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dorthe Bech,Jens Bech,Sparekasse Kronjylland,J.N. Bech Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2016-09-01,2017-08-31,1806375.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-08-31,2017-09-01,2550586.0,true,2018-10-15,Aarhus,,+45 86 42 16 33,urn:ofk:oid:26348240,indberetninger-20180424,2.5124266,29444900.0,AWdPWlJret7j816Dwmfe,2018-11-26T09:29:46.691Z,2018-11-26T09:29:34.112Z,regnskab,0.0,,2018-08-31,2017-09-01,X18-DQ-87-ZX,2018-11-26T09:29:34.934Z,,,,,,,,,,,,,,,,,,,,,,,,,
29444900,2016-09-01,2017-08-31,c195,,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ZlL2YyLzVlL2QzZGItNGY3MS04Mzk3LTg0ZDgwZjM0MzQyYw.pdf,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEyLzUyL2UzLzUxYzItNDU3NC1iMDAwLTU1OGNkNzBkODMwMw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Randers SÃ,8960.0,1.0,Tronholmen,8960 Randers SÃ,Hjaltesvej 23,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i J.N. Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2017 - 31. august 2018.",,2018-10-15,2006-04-03,2018-11-23,Statsautoriseret revisor,-1000000.0,-211000.0,,20222670.0,29444900.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2017 - 31. august 2018 for J.N. Bech Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dorthe Bech,Jens Bech,Sparekasse Kronjylland,J.N. Bech Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2016-09-01,2017-08-31,1281486.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-08-31,2017-09-01,2550586.0,true,2018-10-15,Aarhus,,+45 86 42 16 33,urn:ofk:oid:26348240,indberetninger-20180424,2.5124266,29444900.0,AWdPWlJret7j816Dwmfe,2018-11-26T09:29:46.691Z,2018-11-26T09:29:34.112Z,regnskab,0.0,,2018-08-31,2017-09-01,X18-DQ-87-ZX,2018-11-26T09:29:34.934Z,,,,,,,,,,,,,,,,,,,,,,,,,
29444900,2017-08-31,2017-08-31,c172,,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ZlL2YyLzVlL2QzZGItNGY3MS04Mzk3LTg0ZDgwZjM0MzQyYw.pdf,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEyLzUyL2UzLzUxYzItNDU3NC1iMDAwLTU1OGNkNzBkODMwMw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Randers SÃ,8960.0,1.0,Tronholmen,8960 Randers SÃ,Hjaltesvej 23,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i J.N. Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2017 - 31. august 2018.",,2018-10-15,2006-04-03,2018-11-23,Statsautoriseret revisor,-1000000.0,-211000.0,,20222670.0,29444900.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2017 - 31. august 2018 for J.N. Bech Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dorthe Bech,Jens Bech,Sparekasse Kronjylland,J.N. Bech Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2016-09-01,2017-08-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-08-31,2017-09-01,2550586.0,true,2018-10-15,Aarhus,,+45 86 42 16 33,urn:ofk:oid:26348240,indberetninger-20180424,2.5124266,29444900.0,AWdPWlJret7j816Dwmfe,2018-11-26T09:29:46.691Z,2018-11-26T09:29:34.112Z,regnskab,0.0,,2018-08-31,2017-09-01,X18-DQ-87-ZX,2018-11-26T09:29:34.934Z,24168074.0,956245.0,125000.0,23435504.0,24168074.0,732570.0,22435647.0,22435647.0,22435647.0,0.0,30610.0,211000.0,11825647.0,11273857.0,0.0,732570.0,46932.0,776182.0,0.0,655028.0,776182.0,,,,
29444900,2017-09-01,2017-09-01,c226,,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ZlL2YyLzVlL2QzZGItNGY3MS04Mzk3LTg0ZDgwZjM0MzQyYw.pdf,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEyLzUyL2UzLzUxYzItNDU3NC1iMDAwLTU1OGNkNzBkODMwMw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Randers SÃ,8960.0,1.0,Tronholmen,8960 Randers SÃ,Hjaltesvej 23,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i J.N. Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2017 - 31. august 2018.",,2018-10-15,2006-04-03,2018-11-23,Statsautoriseret revisor,-1000000.0,-211000.0,,20222670.0,29444900.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2017 - 31. august 2018 for J.N. Bech Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dorthe Bech,Jens Bech,Sparekasse Kronjylland,J.N. Bech Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2016-09-01,2017-08-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-08-31,2017-09-01,2550586.0,true,2018-10-15,Aarhus,,+45 86 42 16 33,urn:ofk:oid:26348240,indberetninger-20180424,2.5124266,29444900.0,AWdPWlJret7j816Dwmfe,2018-11-26T09:29:46.691Z,2018-11-26T09:29:34.112Z,regnskab,0.0,,2018-08-31,2017-09-01,X18-DQ-87-ZX,2018-11-26T09:29:34.934Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
29444900,2017-09-01,2017-09-01,c235,,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ZlL2YyLzVlL2QzZGItNGY3MS04Mzk3LTg0ZDgwZjM0MzQyYw.pdf,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEyLzUyL2UzLzUxYzItNDU3NC1iMDAwLTU1OGNkNzBkODMwMw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Randers SÃ,8960.0,1.0,Tronholmen,8960 Randers SÃ,Hjaltesvej 23,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i J.N. Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2017 - 31. august 2018.",,2018-10-15,2006-04-03,2018-11-23,Statsautoriseret revisor,-1000000.0,-211000.0,,20222670.0,29444900.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2017 - 31. august 2018 for J.N. Bech Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dorthe Bech,Jens Bech,Sparekasse Kronjylland,J.N. Bech Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2016-09-01,2017-08-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-08-31,2017-09-01,2550586.0,true,2018-10-15,Aarhus,,+45 86 42 16 33,urn:ofk:oid:26348240,indberetninger-20180424,2.5124266,29444900.0,AWdPWlJret7j816Dwmfe,2018-11-26T09:29:46.691Z,2018-11-26T09:29:34.112Z,regnskab,0.0,,2018-08-31,2017-09-01,X18-DQ-87-ZX,2018-11-26T09:29:34.934Z,,,,11825647.0,,,,,,,,,,,,,,,,,,,,,
29444900,2017-09-01,2017-09-01,c253,,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ZlL2YyLzVlL2QzZGItNGY3MS04Mzk3LTg0ZDgwZjM0MzQyYw.pdf,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEyLzUyL2UzLzUxYzItNDU3NC1iMDAwLTU1OGNkNzBkODMwMw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Randers SÃ,8960.0,1.0,Tronholmen,8960 Randers SÃ,Hjaltesvej 23,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i J.N. Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2017 - 31. august 2018.",,2018-10-15,2006-04-03,2018-11-23,Statsautoriseret revisor,-1000000.0,-211000.0,,20222670.0,29444900.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2017 - 31. august 2018 for J.N. Bech Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dorthe Bech,Jens Bech,Sparekasse Kronjylland,J.N. Bech Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2016-09-01,2017-08-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-08-31,2017-09-01,2550586.0,true,2018-10-15,Aarhus,,+45 86 42 16 33,urn:ofk:oid:26348240,indberetninger-20180424,2.5124266,29444900.0,AWdPWlJret7j816Dwmfe,2018-11-26T09:29:46.691Z,2018-11-26T09:29:34.112Z,regnskab,0.0,,2018-08-31,2017-09-01,X18-DQ-87-ZX,2018-11-26T09:29:34.934Z,,,,11273857.0,,,,,,,,,,,,,,,,,,,,,
29444900,2017-09-01,2017-09-01,c257,,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ZlL2YyLzVlL2QzZGItNGY3MS04Mzk3LTg0ZDgwZjM0MzQyYw.pdf,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEyLzUyL2UzLzUxYzItNDU3NC1iMDAwLTU1OGNkNzBkODMwMw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Randers SÃ,8960.0,1.0,Tronholmen,8960 Randers SÃ,Hjaltesvej 23,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i J.N. Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2017 - 31. august 2018.",,2018-10-15,2006-04-03,2018-11-23,Statsautoriseret revisor,-1000000.0,-211000.0,,20222670.0,29444900.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2017 - 31. august 2018 for J.N. Bech Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dorthe Bech,Jens Bech,Sparekasse Kronjylland,J.N. Bech Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2016-09-01,2017-08-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-08-31,2017-09-01,2550586.0,true,2018-10-15,Aarhus,,+45 86 42 16 33,urn:ofk:oid:26348240,indberetninger-20180424,2.5124266,29444900.0,AWdPWlJret7j816Dwmfe,2018-11-26T09:29:46.691Z,2018-11-26T09:29:34.112Z,regnskab,0.0,,2018-08-31,2017-09-01,X18-DQ-87-ZX,2018-11-26T09:29:34.934Z,,,,211000.0,,,,,,,,,,,,,,,,,,,,,
29444900,2017-09-01,2017-09-01,c564,,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ZlL2YyLzVlL2QzZGItNGY3MS04Mzk3LTg0ZDgwZjM0MzQyYw.pdf,http://regnskaber.virk.dk/00944492/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEyLzUyL2UzLzUxYzItNDU3NC1iMDAwLTU1OGNkNzBkODMwMw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Randers SÃ,8960.0,1.0,Tronholmen,8960 Randers SÃ,Hjaltesvej 23,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i J.N. Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2017 - 31. august 2018.",,2018-10-15,2006-04-03,2018-11-23,Statsautoriseret revisor,-1000000.0,-211000.0,,20222670.0,29444900.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. september 2017 - 31. august 2018 for J.N. Bech Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dorthe Bech,Jens Bech,Sparekasse Kronjylland,J.N. Bech Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Randers,2016-09-01,2017-08-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-08-31,2017-09-01,2550586.0,true,2018-10-15,Aarhus,,+45 86 42 16 33,urn:ofk:oid:26348240,indberetninger-20180424,2.5124266,29444900.0,AWdPWlJret7j816Dwmfe,2018-11-26T09:29:46.691Z,2018-11-26T09:29:34.112Z,regnskab,0.0,,2018-08-31,2017-09-01,X18-DQ-87-ZX,2018-11-26T09:29:34.934Z,,,,,,,,,,,,,,,,,,,,,,12825647.0,9610000.0,,
