entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables
21005932,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzFhL2Q1L2VkLzkwYjAtNGZkYi04OTAyLTU4NzYzODU4NmM1NA.pdf,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2NmLzAxL2EwLzlmYTktNDdjMS05ZmNlLWJiMmZmOTM1Y2ZmNQ.xml,Danmark,Kolding,6000.0,"27, st.",Birkemose AllÃ©,Aalborg,9000.0,17.0,M.A. Schultz Vej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. august 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2018-10-31,2018-10-31,1998-06-17,2018-12-12,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,kolding@brandtrevision.dk,25492145.0,21005932.0,25492145.0,mne34478,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. august 2018 for Jemeka ApS.,Ãrsrapport,Malene Mogensen,Finn V. Nielsen,Finn Viggo Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Jemeka ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,5096312.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-08-31,2018-01-01,2018-10-31,Kolding,76 34 40 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26463891,indberetninger-20180424,2.5118406,21005932.0,AWeskhSXet7j816DxbWl,2018-12-14T11:56:05.767Z,2018-12-14T11:55:11.610Z,regnskab,0.0,,2018-08-31,2018-01-01,X18-EM-72-TA,2018-12-14T11:55:11.834Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21005932,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzFhL2Q1L2VkLzkwYjAtNGZkYi04OTAyLTU4NzYzODU4NmM1NA.pdf,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2NmLzAxL2EwLzlmYTktNDdjMS05ZmNlLWJiMmZmOTM1Y2ZmNQ.xml,Danmark,Kolding,6000.0,"27, st.",Birkemose AllÃ©,Aalborg,9000.0,17.0,M.A. Schultz Vej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. august 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2018-10-31,2018-10-31,1998-06-17,2018-12-12,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,kolding@brandtrevision.dk,25492145.0,21005932.0,25492145.0,mne34478,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. august 2018 for Jemeka ApS.,Ãrsrapport,Malene Mogensen,Finn V. Nielsen,Finn Viggo Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Jemeka ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,5108255.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-08-31,2018-01-01,2018-10-31,Kolding,76 34 40 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26463891,indberetninger-20180424,2.5118406,21005932.0,AWeskhSXet7j816DxbWl,2018-12-14T11:56:05.767Z,2018-12-14T11:55:11.610Z,regnskab,0.0,,2018-08-31,2018-01-01,X18-EM-72-TA,2018-12-14T11:55:11.834Z,-40841.0,11943.0,3248.0,5335256.0,24771.0,5327881.0,-40841.0,219626.0,,,,,,,,,,,,,,,,,,,,,,
21005932,2017-01-01,2017-12-31,c459,,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzFhL2Q1L2VkLzkwYjAtNGZkYi04OTAyLTU4NzYzODU4NmM1NA.pdf,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2NmLzAxL2EwLzlmYTktNDdjMS05ZmNlLWJiMmZmOTM1Y2ZmNQ.xml,Danmark,Kolding,6000.0,"27, st.",Birkemose AllÃ©,Aalborg,9000.0,17.0,M.A. Schultz Vej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. august 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2018-10-31,2018-10-31,1998-06-17,2018-12-12,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,kolding@brandtrevision.dk,25492145.0,21005932.0,25492145.0,mne34478,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. august 2018 for Jemeka ApS.,Ãrsrapport,Malene Mogensen,Finn V. Nielsen,Finn Viggo Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Jemeka ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,11943.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-08-31,2018-01-01,2018-10-31,Kolding,76 34 40 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26463891,indberetninger-20180424,2.5118406,21005932.0,AWeskhSXet7j816DxbWl,2018-12-14T11:56:05.767Z,2018-12-14T11:55:11.610Z,regnskab,0.0,,2018-08-31,2018-01-01,X18-EM-72-TA,2018-12-14T11:55:11.834Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21005932,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzFhL2Q1L2VkLzkwYjAtNGZkYi04OTAyLTU4NzYzODU4NmM1NA.pdf,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2NmLzAxL2EwLzlmYTktNDdjMS05ZmNlLWJiMmZmOTM1Y2ZmNQ.xml,Danmark,Kolding,6000.0,"27, st.",Birkemose AllÃ©,Aalborg,9000.0,17.0,M.A. Schultz Vej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. august 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2018-10-31,2018-10-31,1998-06-17,2018-12-12,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,kolding@brandtrevision.dk,25492145.0,21005932.0,25492145.0,mne34478,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. august 2018 for Jemeka ApS.,Ãrsrapport,Malene Mogensen,Finn V. Nielsen,Finn Viggo Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Jemeka ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-08-31,2018-01-01,2018-10-31,Kolding,76 34 40 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26463891,indberetninger-20180424,2.5118406,21005932.0,AWeskhSXet7j816DxbWl,2018-12-14T11:56:05.767Z,2018-12-14T11:55:11.610Z,regnskab,0.0,,2018-08-31,2018-01-01,X18-EM-72-TA,2018-12-14T11:55:11.834Z,,,,,,,,,18660294.0,1902210.0,125000.0,12392265.0,18365212.0,18660294.0,295082.0,6268029.0,313050.0,6268029.0,5954979.0,4308060.0,10100.0,188050.0,18052162.0,4308060.0,295082.0,211048.0,6181995.0,6171895.0,61034.0,23000.0
21005932,2018-01-01,2018-08-31,c1,,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzFhL2Q1L2VkLzkwYjAtNGZkYi04OTAyLTU4NzYzODU4NmM1NA.pdf,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2NmLzAxL2EwLzlmYTktNDdjMS05ZmNlLWJiMmZmOTM1Y2ZmNQ.xml,Danmark,Kolding,6000.0,"27, st.",Birkemose AllÃ©,Aalborg,9000.0,17.0,M.A. Schultz Vej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. august 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2018-10-31,2018-10-31,1998-06-17,2018-12-12,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,kolding@brandtrevision.dk,25492145.0,21005932.0,25492145.0,mne34478,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. august 2018 for Jemeka ApS.,Ãrsrapport,Malene Mogensen,Finn V. Nielsen,Finn Viggo Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Jemeka ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,571930.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-08-31,2018-01-01,2018-10-31,Kolding,76 34 40 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26463891,indberetninger-20180424,2.5118406,21005932.0,AWeskhSXet7j816DxbWl,2018-12-14T11:56:05.767Z,2018-12-14T11:55:11.610Z,regnskab,0.0,,2018-08-31,2018-01-01,X18-EM-72-TA,2018-12-14T11:55:11.834Z,-8276.0,960.0,2384.0,620117.0,61635.0,672052.0,-8276.0,100122.0,,,,,,,,,,,,,,,,,,,,,,
21005932,2018-01-01,2018-08-31,c111,,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzFhL2Q1L2VkLzkwYjAtNGZkYi04OTAyLTU4NzYzODU4NmM1NA.pdf,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2NmLzAxL2EwLzlmYTktNDdjMS05ZmNlLWJiMmZmOTM1Y2ZmNQ.xml,Danmark,Kolding,6000.0,"27, st.",Birkemose AllÃ©,Aalborg,9000.0,17.0,M.A. Schultz Vej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. august 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2018-10-31,2018-10-31,1998-06-17,2018-12-12,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,kolding@brandtrevision.dk,25492145.0,21005932.0,25492145.0,mne34478,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. august 2018 for Jemeka ApS.,Ãrsrapport,Malene Mogensen,Finn V. Nielsen,Finn Viggo Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Jemeka ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,960.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-08-31,2018-01-01,2018-10-31,Kolding,76 34 40 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26463891,indberetninger-20180424,2.5118406,21005932.0,AWeskhSXet7j816DxbWl,2018-12-14T11:56:05.767Z,2018-12-14T11:55:11.610Z,regnskab,0.0,,2018-08-31,2018-01-01,X18-EM-72-TA,2018-12-14T11:55:11.834Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21005932,2018-01-01,2018-08-31,c119,,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzFhL2Q1L2VkLzkwYjAtNGZkYi04OTAyLTU4NzYzODU4NmM1NA.pdf,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2NmLzAxL2EwLzlmYTktNDdjMS05ZmNlLWJiMmZmOTM1Y2ZmNQ.xml,Danmark,Kolding,6000.0,"27, st.",Birkemose AllÃ©,Aalborg,9000.0,17.0,M.A. Schultz Vej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. august 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2018-10-31,2018-10-31,1998-06-17,2018-12-12,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,kolding@brandtrevision.dk,25492145.0,21005932.0,25492145.0,mne34478,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. august 2018 for Jemeka ApS.,Ãrsrapport,Malene Mogensen,Finn V. Nielsen,Finn Viggo Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Jemeka ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,570970.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-08-31,2018-01-01,2018-10-31,Kolding,76 34 40 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26463891,indberetninger-20180424,2.5118406,21005932.0,AWeskhSXet7j816DxbWl,2018-12-14T11:56:05.767Z,2018-12-14T11:55:11.610Z,regnskab,0.0,,2018-08-31,2018-01-01,X18-EM-72-TA,2018-12-14T11:55:11.834Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21005932,2018-01-01,2018-08-31,c70,,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzFhL2Q1L2VkLzkwYjAtNGZkYi04OTAyLTU4NzYzODU4NmM1NA.pdf,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2NmLzAxL2EwLzlmYTktNDdjMS05ZmNlLWJiMmZmOTM1Y2ZmNQ.xml,Danmark,Kolding,6000.0,"27, st.",Birkemose AllÃ©,Aalborg,9000.0,17.0,M.A. Schultz Vej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. august 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2018-10-31,2018-10-31,1998-06-17,2018-12-12,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,kolding@brandtrevision.dk,25492145.0,21005932.0,25492145.0,mne34478,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. august 2018 for Jemeka ApS.,Ãrsrapport,Malene Mogensen,Finn V. Nielsen,Finn Viggo Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Jemeka ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-08-31,2018-01-01,2018-10-31,Kolding,76 34 40 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26463891,indberetninger-20180424,2.5118406,21005932.0,AWeskhSXet7j816DxbWl,2018-12-14T11:56:05.767Z,2018-12-14T11:55:11.610Z,regnskab,0.0,,2018-08-31,2018-01-01,X18-EM-72-TA,2018-12-14T11:55:11.834Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21005932,2018-01-01,2018-08-31,c87,,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzFhL2Q1L2VkLzkwYjAtNGZkYi04OTAyLTU4NzYzODU4NmM1NA.pdf,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2NmLzAxL2EwLzlmYTktNDdjMS05ZmNlLWJiMmZmOTM1Y2ZmNQ.xml,Danmark,Kolding,6000.0,"27, st.",Birkemose AllÃ©,Aalborg,9000.0,17.0,M.A. Schultz Vej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. august 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2018-10-31,2018-10-31,1998-06-17,2018-12-12,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,kolding@brandtrevision.dk,25492145.0,21005932.0,25492145.0,mne34478,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. august 2018 for Jemeka ApS.,Ãrsrapport,Malene Mogensen,Finn V. Nielsen,Finn Viggo Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Jemeka ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-08-31,2018-01-01,2018-10-31,Kolding,76 34 40 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26463891,indberetninger-20180424,2.5118406,21005932.0,AWeskhSXet7j816DxbWl,2018-12-14T11:56:05.767Z,2018-12-14T11:55:11.610Z,regnskab,0.0,,2018-08-31,2018-01-01,X18-EM-72-TA,2018-12-14T11:55:11.834Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21005932,2018-08-31,2018-08-31,c6,,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzFhL2Q1L2VkLzkwYjAtNGZkYi04OTAyLTU4NzYzODU4NmM1NA.pdf,http://regnskaber.virk.dk/23950012/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2NmLzAxL2EwLzlmYTktNDdjMS05ZmNlLWJiMmZmOTM1Y2ZmNQ.xml,Danmark,Kolding,6000.0,"27, st.",Birkemose AllÃ©,Aalborg,9000.0,17.0,M.A. Schultz Vej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. august 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2018-10-31,2018-10-31,1998-06-17,2018-12-12,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,kolding@brandtrevision.dk,25492145.0,21005932.0,25492145.0,mne34478,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. august 2018 for Jemeka ApS.,Ãrsrapport,Malene Mogensen,Finn V. Nielsen,Finn Viggo Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Jemeka ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-08-31,2018-01-01,2018-10-31,Kolding,76 34 40 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26463891,indberetninger-20180424,2.5118406,21005932.0,AWeskhSXet7j816DxbWl,2018-12-14T11:56:05.767Z,2018-12-14T11:55:11.610Z,regnskab,0.0,,2018-08-31,2018-01-01,X18-EM-72-TA,2018-12-14T11:55:11.834Z,,,,,,,,,19293726.0,1946494.0,125000.0,12798282.0,18937142.0,19293726.0,356584.0,6495444.0,314010.0,6495444.0,6181434.0,4618258.0,0.0,189010.0,18623132.0,4618258.0,356584.0,211048.0,6233530.0,6233530.0,143036.0,2500.0
