entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpense,TelephoneNumberOfReportingEntity,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables
29689369,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzRjL2QwLzBiLzJmMjUtNDg1NS04N2E1LTFlMjAwOGRmMWU4Nw.xhtml,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzJiLzFmLzc4LzhjOWYtNDI5ZS1iYWJhLTY1MGIyODgzMThlMA.pdf,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2I5L2FhLzgyLzczYmMtNDRlMC1hYTFiLWY4Nzc5NGIxOTE3Yg.xml,true,Aarhus C,8000.0,"14, st",BÃ¼lowsgade,2100 KÃ¸benahvn Ã,Marstalsgade 7,"Regnskabsklasse B, mikrovirksomhed",2018-07-06,2018-07-06,6968.0,info@mentum.dk,562447.0,662835.0,-53375.0,29689369.0,-53375.0,Ãrsrapport,Thomas Jespersen,Thomas Jespersen,MENTUM ApS,eBogholderen ApS,0.0,Ãrhus,2016-01-01,2016-12-31,30360.0,40045.0,40045.0,2017-12-31,2017-01-01,9685.0,21258502.0,true,true,true,true,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25976858,indberetninger-20180424,2.5926009999999997,29689369.0,AWR_OHYK0wkEsASkub5u,2018-07-09T13:26:11.529Z,2018-07-09T13:26:01.520Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AT-10-WG,2018-07-09T13:26:01.762Z,,,,,,,,,,,,,,,,,,,,,
29689369,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzRjL2QwLzBiLzJmMjUtNDg1NS04N2E1LTFlMjAwOGRmMWU4Nw.xhtml,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzJiLzFmLzc4LzhjOWYtNDI5ZS1iYWJhLTY1MGIyODgzMThlMA.pdf,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2I5L2FhLzgyLzczYmMtNDRlMC1hYTFiLWY4Nzc5NGIxOTE3Yg.xml,true,Aarhus C,8000.0,"14, st",BÃ¼lowsgade,2100 KÃ¸benahvn Ã,Marstalsgade 7,"Regnskabsklasse B, mikrovirksomhed",2018-07-06,2018-07-06,,info@mentum.dk,,,,29689369.0,,Ãrsrapport,Thomas Jespersen,Thomas Jespersen,MENTUM ApS,eBogholderen ApS,,Ãrhus,2016-01-01,2016-12-31,30360.0,,,2017-12-31,2017-01-01,,21258502.0,true,true,true,true,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25976858,indberetninger-20180424,2.5926009999999997,29689369.0,AWR_OHYK0wkEsASkub5u,2018-07-09T13:26:11.529Z,2018-07-09T13:26:01.520Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AT-10-WG,2018-07-09T13:26:01.762Z,,,,,,,,,,,,,,,,,,,,,
29689369,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzRjL2QwLzBiLzJmMjUtNDg1NS04N2E1LTFlMjAwOGRmMWU4Nw.xhtml,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzJiLzFmLzc4LzhjOWYtNDI5ZS1iYWJhLTY1MGIyODgzMThlMA.pdf,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2I5L2FhLzgyLzczYmMtNDRlMC1hYTFiLWY4Nzc5NGIxOTE3Yg.xml,true,Aarhus C,8000.0,"14, st",BÃ¼lowsgade,2100 KÃ¸benahvn Ã,Marstalsgade 7,"Regnskabsklasse B, mikrovirksomhed",2018-07-06,2018-07-06,,info@mentum.dk,,,,29689369.0,,Ãrsrapport,Thomas Jespersen,Thomas Jespersen,MENTUM ApS,eBogholderen ApS,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,21258502.0,true,true,true,true,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25976858,indberetninger-20180424,2.5926009999999997,29689369.0,AWR_OHYK0wkEsASkub5u,2018-07-09T13:26:11.529Z,2018-07-09T13:26:01.520Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AT-10-WG,2018-07-09T13:26:01.762Z,247393.0,76110.0,125000.0,193132.0,175141.0,54261.0,247393.0,72252.0,9865.0,9865.0,54261.0,47215.0,4522.0,54261.0,50141.0,-181.0,62387.0,5353.0,117022.0,10000.0,112500.0
29689369,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzRjL2QwLzBiLzJmMjUtNDg1NS04N2E1LTFlMjAwOGRmMWU4Nw.xhtml,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzJiLzFmLzc4LzhjOWYtNDI5ZS1iYWJhLTY1MGIyODgzMThlMA.pdf,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2I5L2FhLzgyLzczYmMtNDRlMC1hYTFiLWY4Nzc5NGIxOTE3Yg.xml,true,Aarhus C,8000.0,"14, st",BÃ¼lowsgade,2100 KÃ¸benahvn Ã,Marstalsgade 7,"Regnskabsklasse B, mikrovirksomhed",2018-07-06,2018-07-06,,info@mentum.dk,,,,29689369.0,,Ãrsrapport,Thomas Jespersen,Thomas Jespersen,MENTUM ApS,eBogholderen ApS,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,21258502.0,true,true,true,true,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25976858,indberetninger-20180424,2.5926009999999997,29689369.0,AWR_OHYK0wkEsASkub5u,2018-07-09T13:26:11.529Z,2018-07-09T13:26:01.520Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AT-10-WG,2018-07-09T13:26:01.762Z,,,,,125000.0,,,,,,,,,,,,,,,,
29689369,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzRjL2QwLzBiLzJmMjUtNDg1NS04N2E1LTFlMjAwOGRmMWU4Nw.xhtml,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzJiLzFmLzc4LzhjOWYtNDI5ZS1iYWJhLTY1MGIyODgzMThlMA.pdf,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2I5L2FhLzgyLzczYmMtNDRlMC1hYTFiLWY4Nzc5NGIxOTE3Yg.xml,true,Aarhus C,8000.0,"14, st",BÃ¼lowsgade,2100 KÃ¸benahvn Ã,Marstalsgade 7,"Regnskabsklasse B, mikrovirksomhed",2018-07-06,2018-07-06,,info@mentum.dk,,,,29689369.0,,Ãrsrapport,Thomas Jespersen,Thomas Jespersen,MENTUM ApS,eBogholderen ApS,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,21258502.0,true,true,true,true,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25976858,indberetninger-20180424,2.5926009999999997,29689369.0,AWR_OHYK0wkEsASkub5u,2018-07-09T13:26:11.529Z,2018-07-09T13:26:01.520Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AT-10-WG,2018-07-09T13:26:01.762Z,,,,,50141.0,,,,,,,,,,,,,,,,
29689369,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzRjL2QwLzBiLzJmMjUtNDg1NS04N2E1LTFlMjAwOGRmMWU4Nw.xhtml,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzJiLzFmLzc4LzhjOWYtNDI5ZS1iYWJhLTY1MGIyODgzMThlMA.pdf,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2I5L2FhLzgyLzczYmMtNDRlMC1hYTFiLWY4Nzc5NGIxOTE3Yg.xml,true,Aarhus C,8000.0,"14, st",BÃ¼lowsgade,2100 KÃ¸benahvn Ã,Marstalsgade 7,"Regnskabsklasse B, mikrovirksomhed",2018-07-06,2018-07-06,,info@mentum.dk,,,,29689369.0,,Ãrsrapport,Thomas Jespersen,Thomas Jespersen,MENTUM ApS,eBogholderen ApS,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,21258502.0,true,true,true,true,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25976858,indberetninger-20180424,2.5926009999999997,29689369.0,AWR_OHYK0wkEsASkub5u,2018-07-09T13:26:11.529Z,2018-07-09T13:26:01.520Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AT-10-WG,2018-07-09T13:26:01.762Z,,,,,175141.0,,,,,,,,,,,,,,,,
29689369,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzRjL2QwLzBiLzJmMjUtNDg1NS04N2E1LTFlMjAwOGRmMWU4Nw.xhtml,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzJiLzFmLzc4LzhjOWYtNDI5ZS1iYWJhLTY1MGIyODgzMThlMA.pdf,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2I5L2FhLzgyLzczYmMtNDRlMC1hYTFiLWY4Nzc5NGIxOTE3Yg.xml,true,Aarhus C,8000.0,"14, st",BÃ¼lowsgade,2100 KÃ¸benahvn Ã,Marstalsgade 7,"Regnskabsklasse B, mikrovirksomhed",2018-07-06,2018-07-06,18087.0,info@mentum.dk,597420.0,439872.0,0.0,29689369.0,0.0,Ãrsrapport,Thomas Jespersen,Thomas Jespersen,MENTUM ApS,eBogholderen ApS,4.0,Ãrhus,2016-01-01,2016-12-31,-175639.0,-175639.0,-175635.0,2017-12-31,2017-01-01,0.0,21258502.0,true,true,true,true,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25976858,indberetninger-20180424,2.5926009999999997,29689369.0,AWR_OHYK0wkEsASkub5u,2018-07-09T13:26:11.529Z,2018-07-09T13:26:01.520Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AT-10-WG,2018-07-09T13:26:01.762Z,,,,,,,,,,,,,,,,,,,,,
29689369,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzRjL2QwLzBiLzJmMjUtNDg1NS04N2E1LTFlMjAwOGRmMWU4Nw.xhtml,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzJiLzFmLzc4LzhjOWYtNDI5ZS1iYWJhLTY1MGIyODgzMThlMA.pdf,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2I5L2FhLzgyLzczYmMtNDRlMC1hYTFiLWY4Nzc5NGIxOTE3Yg.xml,true,Aarhus C,8000.0,"14, st",BÃ¼lowsgade,2100 KÃ¸benahvn Ã,Marstalsgade 7,"Regnskabsklasse B, mikrovirksomhed",2018-07-06,2018-07-06,,info@mentum.dk,,,,29689369.0,,Ãrsrapport,Thomas Jespersen,Thomas Jespersen,MENTUM ApS,eBogholderen ApS,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,21258502.0,true,true,true,true,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25976858,indberetninger-20180424,2.5926009999999997,29689369.0,AWR_OHYK0wkEsASkub5u,2018-07-09T13:26:11.529Z,2018-07-09T13:26:01.520Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AT-10-WG,2018-07-09T13:26:01.762Z,,,,,,,,,,,,,,,,,,,,,
29689369,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzRjL2QwLzBiLzJmMjUtNDg1NS04N2E1LTFlMjAwOGRmMWU4Nw.xhtml,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzJiLzFmLzc4LzhjOWYtNDI5ZS1iYWJhLTY1MGIyODgzMThlMA.pdf,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2I5L2FhLzgyLzczYmMtNDRlMC1hYTFiLWY4Nzc5NGIxOTE3Yg.xml,true,Aarhus C,8000.0,"14, st",BÃ¼lowsgade,2100 KÃ¸benahvn Ã,Marstalsgade 7,"Regnskabsklasse B, mikrovirksomhed",2018-07-06,2018-07-06,,info@mentum.dk,,,,29689369.0,,Ãrsrapport,Thomas Jespersen,Thomas Jespersen,MENTUM ApS,eBogholderen ApS,,Ãrhus,2016-01-01,2016-12-31,-175639.0,,,2017-12-31,2017-01-01,,21258502.0,true,true,true,true,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25976858,indberetninger-20180424,2.5926009999999997,29689369.0,AWR_OHYK0wkEsASkub5u,2018-07-09T13:26:11.529Z,2018-07-09T13:26:01.520Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AT-10-WG,2018-07-09T13:26:01.762Z,,,,,,,,,,,,,,,,,,,,,
29689369,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzRjL2QwLzBiLzJmMjUtNDg1NS04N2E1LTFlMjAwOGRmMWU4Nw.xhtml,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzJiLzFmLzc4LzhjOWYtNDI5ZS1iYWJhLTY1MGIyODgzMThlMA.pdf,http://regnskaber.virk.dk/96398692/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2I5L2FhLzgyLzczYmMtNDRlMC1hYTFiLWY4Nzc5NGIxOTE3Yg.xml,true,Aarhus C,8000.0,"14, st",BÃ¼lowsgade,2100 KÃ¸benahvn Ã,Marstalsgade 7,"Regnskabsklasse B, mikrovirksomhed",2018-07-06,2018-07-06,,info@mentum.dk,,,,29689369.0,,Ãrsrapport,Thomas Jespersen,Thomas Jespersen,MENTUM ApS,eBogholderen ApS,,Ãrhus,2016-01-01,2016-12-31,-175639.0,,,2017-12-31,2017-01-01,,21258502.0,true,true,true,true,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25976858,indberetninger-20180424,2.5926009999999997,29689369.0,AWR_OHYK0wkEsASkub5u,2018-07-09T13:26:11.529Z,2018-07-09T13:26:01.520Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AT-10-WG,2018-07-09T13:26:01.762Z,,,,,,,,,,,,,,,,,,,,,
