entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermReceivables,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxReceivables,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermReceivables
15295392,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzEyL2Q0LzhiLzhmOWMtNDExYi1hOWQ5LTRjMjJmNDc4M2VlNA.xhtml,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2M1LzA5LzZiNjYtNGUxYi1hNzkyLWEzYWE5ODYyZTA1Zg.pdf,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzBiLzRmLzNhL2NkMWYtNDI3Mi1iODBlLTRkNmEyMDBmNmYxOQ.xml,true,Nakskov,4900.0,20.0,SÃ¸ndergade,VedbÃ¦k,2950.0,13.0,Holmebjerg,2950 VedbÃ¦k,Holmebjerg 13,Regnskabsklasse B,2016-06-01,erik.baekkelund@mail.dk,29780.0,-29780.0,15295392.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3193.0,3193.0,3193.0,Solveig Jagd,Danske Bank,TANDLÃGE ERIK BÃKKELUND ApS,Erik BÃ¦kkelund,146.0,53928.0,0.0,2014-01-01,2014-12-31,18109.0,24002.0,-29780.0,2015-12-31,2015-01-01,0.0,false,false,2308.0,5893.0,41519092.0,false,true,Ingen bistand,urn:ofk:oid:22604888,indberetninger-20180424,2.5925844,15295392.0,,2018-03-28T23:09:53.273Z,2016-06-04T14:11:42.132Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-40-WF,2016-06-04T14:11:42.249Z,,,,,,,,,
15295392,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzEyL2Q0LzhiLzhmOWMtNDExYi1hOWQ5LTRjMjJmNDc4M2VlNA.xhtml,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2M1LzA5LzZiNjYtNGUxYi1hNzkyLWEzYWE5ODYyZTA1Zg.pdf,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzBiLzRmLzNhL2NkMWYtNDI3Mi1iODBlLTRkNmEyMDBmNmYxOQ.xml,true,Nakskov,4900.0,20.0,SÃ¸ndergade,VedbÃ¦k,2950.0,13.0,Holmebjerg,2950 VedbÃ¦k,Holmebjerg 13,Regnskabsklasse B,2016-06-01,erik.baekkelund@mail.dk,,,15295392.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3193.0,3193.0,3193.0,Solveig Jagd,Danske Bank,TANDLÃGE ERIK BÃKKELUND ApS,Erik BÃ¦kkelund,146.0,,0.0,2014-01-01,2014-12-31,99800.0,,,2015-12-31,2015-01-01,0.0,false,false,2308.0,,41519092.0,false,true,Ingen bistand,urn:ofk:oid:22604888,indberetninger-20180424,2.5925844,15295392.0,,2018-03-28T23:09:53.273Z,2016-06-04T14:11:42.132Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-40-WF,2016-06-04T14:11:42.249Z,,,,,,,,,
15295392,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzEyL2Q0LzhiLzhmOWMtNDExYi1hOWQ5LTRjMjJmNDc4M2VlNA.xhtml,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2M1LzA5LzZiNjYtNGUxYi1hNzkyLWEzYWE5ODYyZTA1Zg.pdf,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzBiLzRmLzNhL2NkMWYtNDI3Mi1iODBlLTRkNmEyMDBmNmYxOQ.xml,true,Nakskov,4900.0,20.0,SÃ¸ndergade,VedbÃ¦k,2950.0,13.0,Holmebjerg,2950 VedbÃ¦k,Holmebjerg 13,Regnskabsklasse B,2016-06-01,erik.baekkelund@mail.dk,,,15295392.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3193.0,3193.0,3193.0,Solveig Jagd,Danske Bank,TANDLÃGE ERIK BÃKKELUND ApS,Erik BÃ¦kkelund,146.0,,0.0,2014-01-01,2014-12-31,-989857.0,,,2015-12-31,2015-01-01,0.0,false,false,2308.0,,41519092.0,false,true,Ingen bistand,urn:ofk:oid:22604888,indberetninger-20180424,2.5925844,15295392.0,,2018-03-28T23:09:53.273Z,2016-06-04T14:11:42.132Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-40-WF,2016-06-04T14:11:42.249Z,,,,,,,,,
15295392,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzEyL2Q0LzhiLzhmOWMtNDExYi1hOWQ5LTRjMjJmNDc4M2VlNA.xhtml,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2M1LzA5LzZiNjYtNGUxYi1hNzkyLWEzYWE5ODYyZTA1Zg.pdf,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzBiLzRmLzNhL2NkMWYtNDI3Mi1iODBlLTRkNmEyMDBmNmYxOQ.xml,true,Nakskov,4900.0,20.0,SÃ¸ndergade,VedbÃ¦k,2950.0,13.0,Holmebjerg,2950 VedbÃ¦k,Holmebjerg 13,Regnskabsklasse B,2016-06-01,erik.baekkelund@mail.dk,,,15295392.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3193.0,3193.0,3193.0,Solveig Jagd,Danske Bank,TANDLÃGE ERIK BÃKKELUND ApS,Erik BÃ¦kkelund,146.0,,0.0,2014-01-01,2014-12-31,908166.0,,,2015-12-31,2015-01-01,0.0,false,false,2308.0,,41519092.0,false,true,Ingen bistand,urn:ofk:oid:22604888,indberetninger-20180424,2.5925844,15295392.0,,2018-03-28T23:09:53.273Z,2016-06-04T14:11:42.132Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-40-WF,2016-06-04T14:11:42.249Z,,,,,,,,,
15295392,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzEyL2Q0LzhiLzhmOWMtNDExYi1hOWQ5LTRjMjJmNDc4M2VlNA.xhtml,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2M1LzA5LzZiNjYtNGUxYi1hNzkyLWEzYWE5ODYyZTA1Zg.pdf,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzBiLzRmLzNhL2NkMWYtNDI3Mi1iODBlLTRkNmEyMDBmNmYxOQ.xml,true,Nakskov,4900.0,20.0,SÃ¸ndergade,VedbÃ¦k,2950.0,13.0,Holmebjerg,2950 VedbÃ¦k,Holmebjerg 13,Regnskabsklasse B,2016-06-01,erik.baekkelund@mail.dk,,,15295392.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3193.0,3193.0,3193.0,Solveig Jagd,Danske Bank,TANDLÃGE ERIK BÃKKELUND ApS,Erik BÃ¦kkelund,146.0,,0.0,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,0.0,false,false,2308.0,,41519092.0,false,true,Ingen bistand,urn:ofk:oid:22604888,indberetninger-20180424,2.5925844,15295392.0,,2018-03-28T23:09:53.273Z,2016-06-04T14:11:42.132Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-40-WF,2016-06-04T14:11:42.249Z,1211159.0,1211159.0,200000.0,1211159.0,1207966.0,1211159.0,99800.0,908166.0,0.0
15295392,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzEyL2Q0LzhiLzhmOWMtNDExYi1hOWQ5LTRjMjJmNDc4M2VlNA.xhtml,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2M1LzA5LzZiNjYtNGUxYi1hNzkyLWEzYWE5ODYyZTA1Zg.pdf,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzBiLzRmLzNhL2NkMWYtNDI3Mi1iODBlLTRkNmEyMDBmNmYxOQ.xml,true,Nakskov,4900.0,20.0,SÃ¸ndergade,VedbÃ¦k,2950.0,13.0,Holmebjerg,2950 VedbÃ¦k,Holmebjerg 13,Regnskabsklasse B,2016-06-01,erik.baekkelund@mail.dk,25186.0,-25186.0,15295392.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3193.0,3193.0,3193.0,Solveig Jagd,Danske Bank,TANDLÃGE ERIK BÃKKELUND ApS,Erik BÃ¦kkelund,146.0,32466.0,0.0,2014-01-01,2014-12-31,5588.0,7280.0,-25186.0,2015-12-31,2015-01-01,0.0,false,false,2308.0,1692.0,41519092.0,false,true,Ingen bistand,urn:ofk:oid:22604888,indberetninger-20180424,2.5925844,15295392.0,,2018-03-28T23:09:53.273Z,2016-06-04T14:11:42.132Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-40-WF,2016-06-04T14:11:42.249Z,,,,,,,,,
15295392,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzEyL2Q0LzhiLzhmOWMtNDExYi1hOWQ5LTRjMjJmNDc4M2VlNA.xhtml,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2M1LzA5LzZiNjYtNGUxYi1hNzkyLWEzYWE5ODYyZTA1Zg.pdf,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzBiLzRmLzNhL2NkMWYtNDI3Mi1iODBlLTRkNmEyMDBmNmYxOQ.xml,true,Nakskov,4900.0,20.0,SÃ¸ndergade,VedbÃ¦k,2950.0,13.0,Holmebjerg,2950 VedbÃ¦k,Holmebjerg 13,Regnskabsklasse B,2016-06-01,erik.baekkelund@mail.dk,,,15295392.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3193.0,3193.0,3193.0,Solveig Jagd,Danske Bank,TANDLÃGE ERIK BÃKKELUND ApS,Erik BÃ¦kkelund,146.0,,0.0,2014-01-01,2014-12-31,101200.0,,,2015-12-31,2015-01-01,0.0,false,false,2308.0,,41519092.0,false,true,Ingen bistand,urn:ofk:oid:22604888,indberetninger-20180424,2.5925844,15295392.0,,2018-03-28T23:09:53.273Z,2016-06-04T14:11:42.132Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-40-WF,2016-06-04T14:11:42.249Z,,,,,,,,,
15295392,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzEyL2Q0LzhiLzhmOWMtNDExYi1hOWQ5LTRjMjJmNDc4M2VlNA.xhtml,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2M1LzA5LzZiNjYtNGUxYi1hNzkyLWEzYWE5ODYyZTA1Zg.pdf,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzBiLzRmLzNhL2NkMWYtNDI3Mi1iODBlLTRkNmEyMDBmNmYxOQ.xml,true,Nakskov,4900.0,20.0,SÃ¸ndergade,VedbÃ¦k,2950.0,13.0,Holmebjerg,2950 VedbÃ¦k,Holmebjerg 13,Regnskabsklasse B,2016-06-01,erik.baekkelund@mail.dk,,,15295392.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3193.0,3193.0,3193.0,Solveig Jagd,Danske Bank,TANDLÃGE ERIK BÃKKELUND ApS,Erik BÃ¦kkelund,146.0,,0.0,2014-01-01,2014-12-31,-908166.0,,,2015-12-31,2015-01-01,0.0,false,false,2308.0,,41519092.0,false,true,Ingen bistand,urn:ofk:oid:22604888,indberetninger-20180424,2.5925844,15295392.0,,2018-03-28T23:09:53.273Z,2016-06-04T14:11:42.132Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-40-WF,2016-06-04T14:11:42.249Z,,,,,,,,,
15295392,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzEyL2Q0LzhiLzhmOWMtNDExYi1hOWQ5LTRjMjJmNDc4M2VlNA.xhtml,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2M1LzA5LzZiNjYtNGUxYi1hNzkyLWEzYWE5ODYyZTA1Zg.pdf,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzBiLzRmLzNhL2NkMWYtNDI3Mi1iODBlLTRkNmEyMDBmNmYxOQ.xml,true,Nakskov,4900.0,20.0,SÃ¸ndergade,VedbÃ¦k,2950.0,13.0,Holmebjerg,2950 VedbÃ¦k,Holmebjerg 13,Regnskabsklasse B,2016-06-01,erik.baekkelund@mail.dk,,,15295392.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3193.0,3193.0,3193.0,Solveig Jagd,Danske Bank,TANDLÃGE ERIK BÃKKELUND ApS,Erik BÃ¦kkelund,146.0,,0.0,2014-01-01,2014-12-31,812554.0,,,2015-12-31,2015-01-01,0.0,false,false,2308.0,,41519092.0,false,true,Ingen bistand,urn:ofk:oid:22604888,indberetninger-20180424,2.5925844,15295392.0,,2018-03-28T23:09:53.273Z,2016-06-04T14:11:42.132Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-40-WF,2016-06-04T14:11:42.249Z,,,,,,,,,
15295392,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzEyL2Q0LzhiLzhmOWMtNDExYi1hOWQ5LTRjMjJmNDc4M2VlNA.xhtml,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2M1LzA5LzZiNjYtNGUxYi1hNzkyLWEzYWE5ODYyZTA1Zg.pdf,http://regnskaber.virk.dk/29359251/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzBiLzRmLzNhL2NkMWYtNDI3Mi1iODBlLTRkNmEyMDBmNmYxOQ.xml,true,Nakskov,4900.0,20.0,SÃ¸ndergade,VedbÃ¦k,2950.0,13.0,Holmebjerg,2950 VedbÃ¦k,Holmebjerg 13,Regnskabsklasse B,2016-06-01,erik.baekkelund@mail.dk,,,15295392.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3193.0,3193.0,3193.0,Solveig Jagd,Danske Bank,TANDLÃGE ERIK BÃKKELUND ApS,Erik BÃ¦kkelund,146.0,,0.0,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,0.0,false,false,2308.0,,41519092.0,false,true,Ingen bistand,urn:ofk:oid:22604888,indberetninger-20180424,2.5925844,15295392.0,,2018-03-28T23:09:53.273Z,2016-06-04T14:11:42.132Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-40-WF,2016-06-04T14:11:42.249Z,1113754.0,1111446.0,200000.0,1113754.0,1113754.0,1113754.0,101200.0,812554.0,2308.0
