entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
33268297,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JlL2Y4L2IyLzkzY2EtNGI2Zi1iZDcyLTM0MGMyOGRhZGZmMQ.pdf,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzk4L2UwLzg5Lzk1NDUtNDczMC05NzQ3LTkwMWExMDdiYjFmYQ.xml,true,"NÃ¦stved, 4700","Vestre Kaj 2, 1.",Til den daglige ledelse i APA Holding 2005 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-13,2019-06-13,2010-11-12,2019-06-13,-10233.0,20658231.0,33268297.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for APA Holding 2005 ApS.,-412870.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Anna Maria Andersen,ENGELSTED PETERSEN,APA Holding 2005 ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",462283.0,0.0,NÃ¦stved,2017-01-01,2017-12-31,-885380.0,-885386.0,-10233.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-06-13,NÃ¦stved,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27490942,indberetninger-20180424,2.5118418,33268297,AWtQObgtGQc-fA3G3IIm,2019-06-13T09:44:51.155Z,2019-06-13T09:44:48.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-71-AZ,2019-06-13T09:44:48.218Z,,,,,,,,,,,,,,,,,,,,,,
33268297,2017-01-01,2017-12-31,ID_16,,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JlL2Y4L2IyLzkzY2EtNGI2Zi1iZDcyLTM0MGMyOGRhZGZmMQ.pdf,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzk4L2UwLzg5Lzk1NDUtNDczMC05NzQ3LTkwMWExMDdiYjFmYQ.xml,true,"NÃ¦stved, 4700","Vestre Kaj 2, 1.",Til den daglige ledelse i APA Holding 2005 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-13,2019-06-13,2010-11-12,2019-06-13,,20658231.0,33268297.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for APA Holding 2005 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Anna Maria Andersen,ENGELSTED PETERSEN,APA Holding 2005 ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",,,NÃ¦stved,2017-01-01,2017-12-31,-332869.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-06-13,NÃ¦stved,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27490942,indberetninger-20180424,2.5118418,33268297,AWtQObgtGQc-fA3G3IIm,2019-06-13T09:44:51.155Z,2019-06-13T09:44:48.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-71-AZ,2019-06-13T09:44:48.218Z,,,,,,,,,,,,,,,,,,,,,,
33268297,2017-01-01,2017-12-31,ID_18,,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JlL2Y4L2IyLzkzY2EtNGI2Zi1iZDcyLTM0MGMyOGRhZGZmMQ.pdf,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzk4L2UwLzg5Lzk1NDUtNDczMC05NzQ3LTkwMWExMDdiYjFmYQ.xml,true,"NÃ¦stved, 4700","Vestre Kaj 2, 1.",Til den daglige ledelse i APA Holding 2005 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-13,2019-06-13,2010-11-12,2019-06-13,,20658231.0,33268297.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for APA Holding 2005 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Anna Maria Andersen,ENGELSTED PETERSEN,APA Holding 2005 ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",,,NÃ¦stved,2017-01-01,2017-12-31,-552511.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-06-13,NÃ¦stved,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27490942,indberetninger-20180424,2.5118418,33268297,AWtQObgtGQc-fA3G3IIm,2019-06-13T09:44:51.155Z,2019-06-13T09:44:48.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-71-AZ,2019-06-13T09:44:48.218Z,,,,,,,,,,,,,,,,,,,,,,
33268297,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JlL2Y4L2IyLzkzY2EtNGI2Zi1iZDcyLTM0MGMyOGRhZGZmMQ.pdf,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzk4L2UwLzg5Lzk1NDUtNDczMC05NzQ3LTkwMWExMDdiYjFmYQ.xml,true,"NÃ¦stved, 4700","Vestre Kaj 2, 1.",Til den daglige ledelse i APA Holding 2005 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-13,2019-06-13,2010-11-12,2019-06-13,,20658231.0,33268297.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for APA Holding 2005 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Anna Maria Andersen,ENGELSTED PETERSEN,APA Holding 2005 ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",,,NÃ¦stved,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-06-13,NÃ¦stved,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27490942,indberetninger-20180424,2.5118418,33268297,AWtQObgtGQc-fA3G3IIm,2019-06-13T09:44:51.155Z,2019-06-13T09:44:48.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-71-AZ,2019-06-13T09:44:48.218Z,0.0,,,,,,,,,,,,,,,,,,,,,
33268297,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JlL2Y4L2IyLzkzY2EtNGI2Zi1iZDcyLTM0MGMyOGRhZGZmMQ.pdf,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzk4L2UwLzg5Lzk1NDUtNDczMC05NzQ3LTkwMWExMDdiYjFmYQ.xml,true,"NÃ¦stved, 4700","Vestre Kaj 2, 1.",Til den daglige ledelse i APA Holding 2005 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-13,2019-06-13,2010-11-12,2019-06-13,,20658231.0,33268297.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for APA Holding 2005 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Anna Maria Andersen,ENGELSTED PETERSEN,APA Holding 2005 ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",,,NÃ¦stved,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-06-13,NÃ¦stved,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27490942,indberetninger-20180424,2.5118418,33268297,AWtQObgtGQc-fA3G3IIm,2019-06-13T09:44:51.155Z,2019-06-13T09:44:48.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-71-AZ,2019-06-13T09:44:48.218Z,,53876.0,9318.0,80001.0,50191.0,-661256.0,53876.0,715132.0,3685.0,0.0,3685.0,3685.0,103580.0,33873.0,0.0,-741257.0,715132.0,611552.0,40873.0,0.0,7000.0,
33268297,2018-01-01,2018-01-01,ID_10,,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JlL2Y4L2IyLzkzY2EtNGI2Zi1iZDcyLTM0MGMyOGRhZGZmMQ.pdf,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzk4L2UwLzg5Lzk1NDUtNDczMC05NzQ3LTkwMWExMDdiYjFmYQ.xml,true,"NÃ¦stved, 4700","Vestre Kaj 2, 1.",Til den daglige ledelse i APA Holding 2005 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-13,2019-06-13,2010-11-12,2019-06-13,,20658231.0,33268297.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for APA Holding 2005 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Anna Maria Andersen,ENGELSTED PETERSEN,APA Holding 2005 ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",,,NÃ¦stved,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-06-13,NÃ¦stved,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27490942,indberetninger-20180424,2.5118418,33268297,AWtQObgtGQc-fA3G3IIm,2019-06-13T09:44:51.155Z,2019-06-13T09:44:48.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-71-AZ,2019-06-13T09:44:48.218Z,,,,,,0.0,,,,,,,,,,,,,,,,
33268297,2018-01-01,2018-01-01,ID_11,,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JlL2Y4L2IyLzkzY2EtNGI2Zi1iZDcyLTM0MGMyOGRhZGZmMQ.pdf,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzk4L2UwLzg5Lzk1NDUtNDczMC05NzQ3LTkwMWExMDdiYjFmYQ.xml,true,"NÃ¦stved, 4700","Vestre Kaj 2, 1.",Til den daglige ledelse i APA Holding 2005 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-13,2019-06-13,2010-11-12,2019-06-13,,20658231.0,33268297.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for APA Holding 2005 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Anna Maria Andersen,ENGELSTED PETERSEN,APA Holding 2005 ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",,,NÃ¦stved,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-06-13,NÃ¦stved,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27490942,indberetninger-20180424,2.5118418,33268297,AWtQObgtGQc-fA3G3IIm,2019-06-13T09:44:51.155Z,2019-06-13T09:44:48.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-71-AZ,2019-06-13T09:44:48.218Z,,,,,,741257.0,,,,,,,,,,,,,,,,
33268297,2018-01-01,2018-01-01,ID_9,,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JlL2Y4L2IyLzkzY2EtNGI2Zi1iZDcyLTM0MGMyOGRhZGZmMQ.pdf,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzk4L2UwLzg5Lzk1NDUtNDczMC05NzQ3LTkwMWExMDdiYjFmYQ.xml,true,"NÃ¦stved, 4700","Vestre Kaj 2, 1.",Til den daglige ledelse i APA Holding 2005 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-13,2019-06-13,2010-11-12,2019-06-13,,20658231.0,33268297.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for APA Holding 2005 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Anna Maria Andersen,ENGELSTED PETERSEN,APA Holding 2005 ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",,,NÃ¦stved,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-06-13,NÃ¦stved,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27490942,indberetninger-20180424,2.5118418,33268297,AWtQObgtGQc-fA3G3IIm,2019-06-13T09:44:51.155Z,2019-06-13T09:44:48.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-71-AZ,2019-06-13T09:44:48.218Z,,,,,,-80001.0,,,,,,,,,,,,,,,,
33268297,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JlL2Y4L2IyLzkzY2EtNGI2Zi1iZDcyLTM0MGMyOGRhZGZmMQ.pdf,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzk4L2UwLzg5Lzk1NDUtNDczMC05NzQ3LTkwMWExMDdiYjFmYQ.xml,true,"NÃ¦stved, 4700","Vestre Kaj 2, 1.",Til den daglige ledelse i APA Holding 2005 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-13,2019-06-13,2010-11-12,2019-06-13,1716.0,20658231.0,33268297.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for APA Holding 2005 ApS.,129192.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Anna Maria Andersen,ENGELSTED PETERSEN,APA Holding 2005 ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",0.0,100472.0,NÃ¦stved,2017-01-01,2017-12-31,262232.0,231380.0,1716.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-06-13,NÃ¦stved,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27490942,indberetninger-20180424,2.5118418,33268297,AWtQObgtGQc-fA3G3IIm,2019-06-13T09:44:51.155Z,2019-06-13T09:44:48.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-71-AZ,2019-06-13T09:44:48.218Z,,,,,,,,,,,,,,,,,,,,,,
33268297,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JlL2Y4L2IyLzkzY2EtNGI2Zi1iZDcyLTM0MGMyOGRhZGZmMQ.pdf,http://regnskaber.virk.dk/79286233/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzk4L2UwLzg5Lzk1NDUtNDczMC05NzQ3LTkwMWExMDdiYjFmYQ.xml,true,"NÃ¦stved, 4700","Vestre Kaj 2, 1.",Til den daglige ledelse i APA Holding 2005 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-13,2019-06-13,2010-11-12,2019-06-13,,20658231.0,33268297.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for APA Holding 2005 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Anna Maria Andersen,ENGELSTED PETERSEN,APA Holding 2005 ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",,,NÃ¦stved,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-06-13,NÃ¦stved,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27490942,indberetninger-20180424,2.5118418,33268297,AWtQObgtGQc-fA3G3IIm,2019-06-13T09:44:51.155Z,2019-06-13T09:44:48.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-71-AZ,2019-06-13T09:44:48.218Z,,,,,,,,,,,,,,,,,,,,,,
