entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
81963118,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U3L2NhL2NmLzk5ODAtNDE2Ni1hOWY1LWYyMmY0Y2FjMGQxNQ.pdf,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzI3LzEzLzcxL2U1YjItNGFjYi1iZWVhLTU3MGYwNzQxOTAzNQ.xml,"SÃ¸borg, 2860",SÃ¸borg Hovedgade 94 B,Til den daglige ledelse i Ruders Diesel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-01-20,1977-08-26,2016-01-20,0.0,81963118.0,37048755.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ruders Diesel ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ruders,Ruders Diesel ApS,"City Revision A/S, Godkendte revisorer","BogÃ¸, den 20-01-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-20,SÃ¸borg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22380355,indberetninger-20180424,2.5097403999999996,81963118.0,,2018-03-28T21:21:52.497Z,2016-05-18T10:52:54.413Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-12-KD,2016-05-18T10:52:54.512Z,
81963118,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U3L2NhL2NmLzk5ODAtNDE2Ni1hOWY1LWYyMmY0Y2FjMGQxNQ.pdf,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzI3LzEzLzcxL2U1YjItNGFjYi1iZWVhLTU3MGYwNzQxOTAzNQ.xml,"SÃ¸borg, 2860",SÃ¸borg Hovedgade 94 B,Til den daglige ledelse i Ruders Diesel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-01-20,1977-08-26,2016-01-20,0.0,81963118.0,37048755.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ruders Diesel ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ruders,Ruders Diesel ApS,"City Revision A/S, Godkendte revisorer","BogÃ¸, den 20-01-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-20,SÃ¸borg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22380355,indberetninger-20180424,2.5097403999999996,81963118.0,,2018-03-28T21:21:52.497Z,2016-05-18T10:52:54.413Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-12-KD,2016-05-18T10:52:54.512Z,
81963118,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U3L2NhL2NmLzk5ODAtNDE2Ni1hOWY1LWYyMmY0Y2FjMGQxNQ.pdf,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzI3LzEzLzcxL2U1YjItNGFjYi1iZWVhLTU3MGYwNzQxOTAzNQ.xml,"SÃ¸borg, 2860",SÃ¸borg Hovedgade 94 B,Til den daglige ledelse i Ruders Diesel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-01-20,1977-08-26,2016-01-20,0.0,81963118.0,37048755.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ruders Diesel ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ruders,Ruders Diesel ApS,"City Revision A/S, Godkendte revisorer","BogÃ¸, den 20-01-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-20,SÃ¸borg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22380355,indberetninger-20180424,2.5097403999999996,81963118.0,,2018-03-28T21:21:52.497Z,2016-05-18T10:52:54.413Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-12-KD,2016-05-18T10:52:54.512Z,
81963118,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U3L2NhL2NmLzk5ODAtNDE2Ni1hOWY1LWYyMmY0Y2FjMGQxNQ.pdf,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzI3LzEzLzcxL2U1YjItNGFjYi1iZWVhLTU3MGYwNzQxOTAzNQ.xml,"SÃ¸borg, 2860",SÃ¸borg Hovedgade 94 B,Til den daglige ledelse i Ruders Diesel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-01-20,1977-08-26,2016-01-20,0.0,81963118.0,37048755.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ruders Diesel ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ruders,Ruders Diesel ApS,"City Revision A/S, Godkendte revisorer","BogÃ¸, den 20-01-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-20,SÃ¸borg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22380355,indberetninger-20180424,2.5097403999999996,81963118.0,,2018-03-28T21:21:52.497Z,2016-05-18T10:52:54.413Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-12-KD,2016-05-18T10:52:54.512Z,
81963118,2015-01-01,2015-12-31,ID_2,,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U3L2NhL2NmLzk5ODAtNDE2Ni1hOWY1LWYyMmY0Y2FjMGQxNQ.pdf,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzI3LzEzLzcxL2U1YjItNGFjYi1iZWVhLTU3MGYwNzQxOTAzNQ.xml,"SÃ¸borg, 2860",SÃ¸borg Hovedgade 94 B,Til den daglige ledelse i Ruders Diesel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-01-20,1977-08-26,2016-01-20,0.0,81963118.0,37048755.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ruders Diesel ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ruders,Ruders Diesel ApS,"City Revision A/S, Godkendte revisorer","BogÃ¸, den 20-01-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-20,SÃ¸borg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22380355,indberetninger-20180424,2.5097403999999996,81963118.0,,2018-03-28T21:21:52.497Z,2016-05-18T10:52:54.413Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-12-KD,2016-05-18T10:52:54.512Z,
81963118,2015-01-01,2015-12-31,ID_3,,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U3L2NhL2NmLzk5ODAtNDE2Ni1hOWY1LWYyMmY0Y2FjMGQxNQ.pdf,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzI3LzEzLzcxL2U1YjItNGFjYi1iZWVhLTU3MGYwNzQxOTAzNQ.xml,"SÃ¸borg, 2860",SÃ¸borg Hovedgade 94 B,Til den daglige ledelse i Ruders Diesel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-01-20,1977-08-26,2016-01-20,0.0,81963118.0,37048755.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ruders Diesel ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ruders,Ruders Diesel ApS,"City Revision A/S, Godkendte revisorer","BogÃ¸, den 20-01-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-20,SÃ¸borg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22380355,indberetninger-20180424,2.5097403999999996,81963118.0,,2018-03-28T21:21:52.497Z,2016-05-18T10:52:54.413Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-12-KD,2016-05-18T10:52:54.512Z,Jens Ruders
81963118,2015-01-01,2015-12-31,ID_4,,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U3L2NhL2NmLzk5ODAtNDE2Ni1hOWY1LWYyMmY0Y2FjMGQxNQ.pdf,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzI3LzEzLzcxL2U1YjItNGFjYi1iZWVhLTU3MGYwNzQxOTAzNQ.xml,"SÃ¸borg, 2860",SÃ¸borg Hovedgade 94 B,Til den daglige ledelse i Ruders Diesel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-01-20,1977-08-26,2016-01-20,0.0,81963118.0,37048755.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ruders Diesel ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ruders,Ruders Diesel ApS,"City Revision A/S, Godkendte revisorer","BogÃ¸, den 20-01-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-20,SÃ¸borg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22380355,indberetninger-20180424,2.5097403999999996,81963118.0,,2018-03-28T21:21:52.497Z,2016-05-18T10:52:54.413Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-12-KD,2016-05-18T10:52:54.512Z,
81963118,2015-01-01,2015-12-31,ID_5,,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U3L2NhL2NmLzk5ODAtNDE2Ni1hOWY1LWYyMmY0Y2FjMGQxNQ.pdf,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzI3LzEzLzcxL2U1YjItNGFjYi1iZWVhLTU3MGYwNzQxOTAzNQ.xml,"SÃ¸borg, 2860",SÃ¸borg Hovedgade 94 B,Til den daglige ledelse i Ruders Diesel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-01-20,1977-08-26,2016-01-20,0.0,81963118.0,37048755.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ruders Diesel ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ruders,Ruders Diesel ApS,"City Revision A/S, Godkendte revisorer","BogÃ¸, den 20-01-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-20,SÃ¸borg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22380355,indberetninger-20180424,2.5097403999999996,81963118.0,,2018-03-28T21:21:52.497Z,2016-05-18T10:52:54.413Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-12-KD,2016-05-18T10:52:54.512Z,
81963118,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U3L2NhL2NmLzk5ODAtNDE2Ni1hOWY1LWYyMmY0Y2FjMGQxNQ.pdf,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzI3LzEzLzcxL2U1YjItNGFjYi1iZWVhLTU3MGYwNzQxOTAzNQ.xml,"SÃ¸borg, 2860",SÃ¸borg Hovedgade 94 B,Til den daglige ledelse i Ruders Diesel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-01-20,1977-08-26,2016-01-20,0.0,81963118.0,37048755.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ruders Diesel ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ruders,Ruders Diesel ApS,"City Revision A/S, Godkendte revisorer","BogÃ¸, den 20-01-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-20,SÃ¸borg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22380355,indberetninger-20180424,2.5097403999999996,81963118.0,,2018-03-28T21:21:52.497Z,2016-05-18T10:52:54.413Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-12-KD,2016-05-18T10:52:54.512Z,
81963118,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U3L2NhL2NmLzk5ODAtNDE2Ni1hOWY1LWYyMmY0Y2FjMGQxNQ.pdf,http://regnskaber.virk.dk/81136918/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzI3LzEzLzcxL2U1YjItNGFjYi1iZWVhLTU3MGYwNzQxOTAzNQ.xml,"SÃ¸borg, 2860",SÃ¸borg Hovedgade 94 B,Til den daglige ledelse i Ruders Diesel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-01-20,1977-08-26,2016-01-20,0.0,81963118.0,37048755.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ruders Diesel ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Ruders,Ruders Diesel ApS,"City Revision A/S, Godkendte revisorer","BogÃ¸, den 20-01-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-20,SÃ¸borg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22380355,indberetninger-20180424,2.5097403999999996,81963118.0,,2018-03-28T21:21:52.497Z,2016-05-18T10:52:54.413Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-12-KD,2016-05-18T10:52:54.512Z,
