entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
11186408,2013-01-01,2013-12-31,ID_12,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzVlL2JhL2QwLzNlNzYtNDQ5Ni05ZDE4LWVhMjZiMWY5ZmIyNw.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZjL2RiLzI4L2Q3NmQtNDlkYi1iODgzLTVmOWFlNGZjMGYxZA.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-02-06,2015-04-15,544683.0,464368.0,232583.0,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for J. Brahe Holding A/S.,970682.0,-21896.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Fredericia, den 6. februar 2015",-1500144.0,-1252573.0,-776468.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-06,Fredericia,247571.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5122661,indberetninger-20180424,2.5124327999999996,11186408,,2018-03-30T10:03:38.332Z,2015-04-17T07:04:39.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-71-BX,2015-04-17T07:04:39.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2013-01-01,2013-12-31,ID_14,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzVlL2JhL2QwLzNlNzYtNDQ5Ni05ZDE4LWVhMjZiMWY5ZmIyNw.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZjL2RiLzI4L2Q3NmQtNDlkYi1iODgzLTVmOWFlNGZjMGYxZA.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-02-06,2015-04-15,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for J. Brahe Holding A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Fredericia, den 6. februar 2015",-49200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-06,Fredericia,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5122661,indberetninger-20180424,2.5124327999999996,11186408,,2018-03-30T10:03:38.332Z,2015-04-17T07:04:39.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-71-BX,2015-04-17T07:04:39.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2013-01-01,2013-12-31,ID_16,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzVlL2JhL2QwLzNlNzYtNDQ5Ni05ZDE4LWVhMjZiMWY5ZmIyNw.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZjL2RiLzI4L2Q3NmQtNDlkYi1iODgzLTVmOWFlNGZjMGYxZA.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-02-06,2015-04-15,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for J. Brahe Holding A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Fredericia, den 6. februar 2015",1549344.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-06,Fredericia,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5122661,indberetninger-20180424,2.5124327999999996,11186408,,2018-03-30T10:03:38.332Z,2015-04-17T07:04:39.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-71-BX,2015-04-17T07:04:39.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2013-01-01,2013-12-31,ID_18,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzVlL2JhL2QwLzNlNzYtNDQ5Ni05ZDE4LWVhMjZiMWY5ZmIyNw.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZjL2RiLzI4L2Q3NmQtNDlkYi1iODgzLTVmOWFlNGZjMGYxZA.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-02-06,2015-04-15,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for J. Brahe Holding A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Fredericia, den 6. februar 2015",1500144.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-06,Fredericia,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5122661,indberetninger-20180424,2.5124327999999996,11186408,,2018-03-30T10:03:38.332Z,2015-04-17T07:04:39.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-71-BX,2015-04-17T07:04:39.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2013-12-31,2013-12-31,ID_20,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzVlL2JhL2QwLzNlNzYtNDQ5Ni05ZDE4LWVhMjZiMWY5ZmIyNw.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZjL2RiLzI4L2Q3NmQtNDlkYi1iODgzLTVmOWFlNGZjMGYxZA.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-02-06,2015-04-15,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for J. Brahe Holding A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Fredericia, den 6. februar 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-06,Fredericia,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5122661,indberetninger-20180424,2.5124327999999996,11186408,,2018-03-30T10:03:38.332Z,2015-04-17T07:04:39.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-71-BX,2015-04-17T07:04:39.538Z,8513157.0,0.0,66000.0,500000.0,2881554.0,5302817.0,44981.0,3775653.0,8513157.0,3210340.0,1810969.0,970682.0,840287.0,2854087.0,2854087.0,5631603.0,0.0,134124.0,3820634.0,49200.0,4753617.0,36759.0,0.0,356253.0,105000.0,20120.0,10250.0,2881554.0,570000.0,2176833.0,50000.0,68721.0,,,
11186408,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzVlL2JhL2QwLzNlNzYtNDQ5Ni05ZDE4LWVhMjZiMWY5ZmIyNw.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZjL2RiLzI4L2Q3NmQtNDlkYi1iODgzLTVmOWFlNGZjMGYxZA.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-02-06,2015-04-15,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for J. Brahe Holding A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Fredericia, den 6. februar 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-06,Fredericia,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5122661,indberetninger-20180424,2.5124327999999996,11186408,,2018-03-30T10:03:38.332Z,2015-04-17T07:04:39.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-71-BX,2015-04-17T07:04:39.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzVlL2JhL2QwLzNlNzYtNDQ5Ni05ZDE4LWVhMjZiMWY5ZmIyNw.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZjL2RiLzI4L2Q3NmQtNDlkYi1iODgzLTVmOWFlNGZjMGYxZA.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-02-06,2015-04-15,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for J. Brahe Holding A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Fredericia, den 6. februar 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-06,Fredericia,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5122661,indberetninger-20180424,2.5124327999999996,11186408,,2018-03-30T10:03:38.332Z,2015-04-17T07:04:39.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-71-BX,2015-04-17T07:04:39.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzVlL2JhL2QwLzNlNzYtNDQ5Ni05ZDE4LWVhMjZiMWY5ZmIyNw.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZjL2RiLzI4L2Q3NmQtNDlkYi1iODgzLTVmOWFlNGZjMGYxZA.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-02-06,2015-04-15,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for J. Brahe Holding A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Fredericia, den 6. februar 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-06,Fredericia,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5122661,indberetninger-20180424,2.5124327999999996,11186408,,2018-03-30T10:03:38.332Z,2015-04-17T07:04:39.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-71-BX,2015-04-17T07:04:39.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzVlL2JhL2QwLzNlNzYtNDQ5Ni05ZDE4LWVhMjZiMWY5ZmIyNw.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZjL2RiLzI4L2Q3NmQtNDlkYi1iODgzLTVmOWFlNGZjMGYxZA.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-02-06,2015-04-15,344683.0,128829.0,208928.0,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for J. Brahe Holding A/S.,-389169.0,-15847.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Fredericia, den 6. februar 2015",-692188.0,-692188.0,-264584.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-06,Fredericia,0.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5122661,indberetninger-20180424,2.5124327999999996,11186408,,2018-03-30T10:03:38.332Z,2015-04-17T07:04:39.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-71-BX,2015-04-17T07:04:39.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2014-01-01,2014-12-31,ID_13,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzVlL2JhL2QwLzNlNzYtNDQ5Ni05ZDE4LWVhMjZiMWY5ZmIyNw.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZjL2RiLzI4L2Q3NmQtNDlkYi1iODgzLTVmOWFlNGZjMGYxZA.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-02-06,2015-04-15,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for J. Brahe Holding A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Fredericia, den 6. februar 2015",-49900.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-02-06,Fredericia,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5122661,indberetninger-20180424,2.5124327999999996,11186408,,2018-03-30T10:03:38.332Z,2015-04-17T07:04:39.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-71-BX,2015-04-17T07:04:39.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
