entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
11186408,2014-01-01,2014-12-31,ID_13,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2FiLzkyLzJkLzNlNWMtNDg1ZS04MTY4LTQ2MTFmYTgxOTZhOQ.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc4LzljL2M2LzI5YjktNDUwYy1iOTc4LThkYjBlOWQxNzJmYQ.xml,"7000, Fredericia","Karetmagervej 11, 2,th",Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-07,2016-03-10,344683.0,128829.0,208928.0,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for J. Brahe Holding A/S.,-405016.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab",43023.0,20435.0,0.0,"Fredericia, den 7. marts 2016",2014-01-01,2014-12-31,-692188.0,-692188.0,-264584.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-07,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22106242,indberetninger-20180424,2.5118406,11186408.0,,2018-03-29T04:27:39.675Z,2016-03-15T12:45:52.716Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-30-BA,2016-03-15T12:45:52.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2014-01-01,2014-12-31,ID_15,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2FiLzkyLzJkLzNlNWMtNDg1ZS04MTY4LTQ2MTFmYTgxOTZhOQ.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc4LzljL2M2LzI5YjktNDUwYy1iOTc4LThkYjBlOWQxNzJmYQ.xml,"7000, Fredericia","Karetmagervej 11, 2,th",Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-07,2016-03-10,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for J. Brahe Holding A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab",,,,"Fredericia, den 7. marts 2016",2014-01-01,2014-12-31,-49900.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-07,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22106242,indberetninger-20180424,2.5118406,11186408.0,,2018-03-29T04:27:39.675Z,2016-03-15T12:45:52.716Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-30-BA,2016-03-15T12:45:52.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2014-01-01,2014-12-31,ID_17,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2FiLzkyLzJkLzNlNWMtNDg1ZS04MTY4LTQ2MTFmYTgxOTZhOQ.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc4LzljL2M2LzI5YjktNDUwYy1iOTc4LThkYjBlOWQxNzJmYQ.xml,"7000, Fredericia","Karetmagervej 11, 2,th",Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-07,2016-03-10,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for J. Brahe Holding A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab",,,,"Fredericia, den 7. marts 2016",2014-01-01,2014-12-31,742088.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-07,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22106242,indberetninger-20180424,2.5118406,11186408.0,,2018-03-29T04:27:39.675Z,2016-03-15T12:45:52.716Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-30-BA,2016-03-15T12:45:52.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2014-01-01,2014-12-31,ID_19,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2FiLzkyLzJkLzNlNWMtNDg1ZS04MTY4LTQ2MTFmYTgxOTZhOQ.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc4LzljL2M2LzI5YjktNDUwYy1iOTc4LThkYjBlOWQxNzJmYQ.xml,"7000, Fredericia","Karetmagervej 11, 2,th",Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-07,2016-03-10,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for J. Brahe Holding A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab",,,,"Fredericia, den 7. marts 2016",2014-01-01,2014-12-31,692188.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-07,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22106242,indberetninger-20180424,2.5118406,11186408.0,,2018-03-29T04:27:39.675Z,2016-03-15T12:45:52.716Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-30-BA,2016-03-15T12:45:52.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2014-12-31,2014-12-31,ID_21,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2FiLzkyLzJkLzNlNWMtNDg1ZS04MTY4LTQ2MTFmYTgxOTZhOQ.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc4LzljL2M2LzI5YjktNDUwYy1iOTc4LThkYjBlOWQxNzJmYQ.xml,"7000, Fredericia","Karetmagervej 11, 2,th",Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-07,2016-03-10,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for J. Brahe Holding A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab",,,,"Fredericia, den 7. marts 2016",2014-01-01,2014-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-07,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22106242,indberetninger-20180424,2.5118406,11186408.0,,2018-03-29T04:27:39.675Z,2016-03-15T12:45:52.716Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-30-BA,2016-03-15T12:45:52.876Z,7497389.0,314215.0,500000.0,3439925.0,0.0,4561429.0,36981.0,3438970.0,7497389.0,2935960.0,581513.0,581513.0,2749869.0,2749869.0,4057464.0,2519655.0,35925.0,625.0,3475951.0,49900.0,4011529.0,2519655.0,186091.0,105000.0,606055.0,590000.0,0.0,45166.0,15430.0,,,
11186408,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2FiLzkyLzJkLzNlNWMtNDg1ZS04MTY4LTQ2MTFmYTgxOTZhOQ.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc4LzljL2M2LzI5YjktNDUwYy1iOTc4LThkYjBlOWQxNzJmYQ.xml,"7000, Fredericia","Karetmagervej 11, 2,th",Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-07,2016-03-10,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for J. Brahe Holding A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab",,,,"Fredericia, den 7. marts 2016",2014-01-01,2014-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-07,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22106242,indberetninger-20180424,2.5118406,11186408.0,,2018-03-29T04:27:39.675Z,2016-03-15T12:45:52.716Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-30-BA,2016-03-15T12:45:52.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2FiLzkyLzJkLzNlNWMtNDg1ZS04MTY4LTQ2MTFmYTgxOTZhOQ.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc4LzljL2M2LzI5YjktNDUwYy1iOTc4LThkYjBlOWQxNzJmYQ.xml,"7000, Fredericia","Karetmagervej 11, 2,th",Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-07,2016-03-10,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for J. Brahe Holding A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab",,,,"Fredericia, den 7. marts 2016",2014-01-01,2014-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-07,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22106242,indberetninger-20180424,2.5118406,11186408.0,,2018-03-29T04:27:39.675Z,2016-03-15T12:45:52.716Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-30-BA,2016-03-15T12:45:52.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2FiLzkyLzJkLzNlNWMtNDg1ZS04MTY4LTQ2MTFmYTgxOTZhOQ.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc4LzljL2M2LzI5YjktNDUwYy1iOTc4LThkYjBlOWQxNzJmYQ.xml,"7000, Fredericia","Karetmagervej 11, 2,th",Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-07,2016-03-10,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for J. Brahe Holding A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab",,,,"Fredericia, den 7. marts 2016",2014-01-01,2014-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-07,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22106242,indberetninger-20180424,2.5118406,11186408.0,,2018-03-29T04:27:39.675Z,2016-03-15T12:45:52.716Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-30-BA,2016-03-15T12:45:52.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2FiLzkyLzJkLzNlNWMtNDg1ZS04MTY4LTQ2MTFmYTgxOTZhOQ.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc4LzljL2M2LzI5YjktNDUwYy1iOTc4LThkYjBlOWQxNzJmYQ.xml,"7000, Fredericia","Karetmagervej 11, 2,th",Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-07,2016-03-10,,,,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for J. Brahe Holding A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab",,,,"Fredericia, den 7. marts 2016",2014-01-01,2014-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-07,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22106242,indberetninger-20180424,2.5118406,11186408.0,,2018-03-29T04:27:39.675Z,2016-03-15T12:45:52.716Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-30-BA,2016-03-15T12:45:52.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11186408,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2FiLzkyLzJkLzNlNWMtNDg1ZS04MTY4LTQ2MTFmYTgxOTZhOQ.pdf,http://regnskaber.virk.dk/80468111/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc4LzljL2M2LzI5YjktNDUwYy1iOTc4LThkYjBlOWQxNzJmYQ.xml,"7000, Fredericia","Karetmagervej 11, 2,th",Til den daglige ledelse i J. Brahe Holding A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-07,2016-03-10,44683.0,124076.0,183668.0,11186408.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for J. Brahe Holding A/S.,608756.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jean Brahe,J. Brahe Holding A/S,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab",105084.0,127329.0,31080.0,"Fredericia, den 7. marts 2016",2014-01-01,2014-12-31,614830.0,614830.0,-16171.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-07,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22106242,indberetninger-20180424,2.5118406,11186408.0,,2018-03-29T04:27:39.675Z,2016-03-15T12:45:52.716Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-30-BA,2016-03-15T12:45:52.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
