entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,AverageNumberOfEmployees,GrossResult,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,DividendPaid,ExtraordinaryDividendPaid
36478896,2017-01-01,2017-01-01,c20,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2EyLzkxL2ZlLzg0MzQtNGE5YS1iNDNmLTZjMTZlY2RiMjAwMg.xhtml,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2FjLzMyL2E2LzdkZDItNDYwMS1hYTdiLWU1YTAzY2VlYzczOA.pdf,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzBjLzAzL2YwL2U4NzMtNDg4MC05OTU0LTk3MzZjZjIxNWEzMg.xml,true,Faaborg,5600.0,5.0,Bjernevej,5600 Faaborg,Bjernevej 5,Regnskabsklasse B,2019-01-01,2019-01-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er drive virksomhed med rÃ¥dgivning, administration, service og handel samt anden virksomhed i forbindelse hermed.</p>",36478896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Knud Erik Banke Kristensen,Knud Erik Banke Kristensen,KEK CONSULTING ApS,Knud Erik Banke Kristensen,1.0,Faaborg,2017-01-01,2017-12-31,2018-12-31,2018-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:26515650,indberetninger-20180424,2.5925486,36478896.0,AWgIQBqfet7j816DxkVT,2019-01-01T07:11:11.702Z,2019-01-01T07:10:43.814Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-ES-47-PY,2019-01-01T07:10:43.990Z,,,,,,,,,,,,,,,,,,,,,,,,,,
36478896,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2EyLzkxL2ZlLzg0MzQtNGE5YS1iNDNmLTZjMTZlY2RiMjAwMg.xhtml,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2FjLzMyL2E2LzdkZDItNDYwMS1hYTdiLWU1YTAzY2VlYzczOA.pdf,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzBjLzAzL2YwL2U4NzMtNDg4MC05OTU0LTk3MzZjZjIxNWEzMg.xml,true,Faaborg,5600.0,5.0,Bjernevej,5600 Faaborg,Bjernevej 5,Regnskabsklasse B,2019-01-01,2019-01-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er drive virksomhed med rÃ¥dgivning, administration, service og handel samt anden virksomhed i forbindelse hermed.</p>",36478896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Knud Erik Banke Kristensen,Knud Erik Banke Kristensen,KEK CONSULTING ApS,Knud Erik Banke Kristensen,,Faaborg,2017-01-01,2017-12-31,2018-12-31,2018-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:26515650,indberetninger-20180424,2.5925486,36478896.0,AWgIQBqfet7j816DxkVT,2019-01-01T07:11:11.702Z,2019-01-01T07:10:43.814Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-ES-47-PY,2019-01-01T07:10:43.990Z,110471.0,1.0,1030185.0,0.0,719901.0,919714.0,919714.0,199813.0,,,,,,,,,,,,,,,,,,
36478896,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2EyLzkxL2ZlLzg0MzQtNGE5YS1iNDNmLTZjMTZlY2RiMjAwMg.xhtml,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2FjLzMyL2E2LzdkZDItNDYwMS1hYTdiLWU1YTAzY2VlYzczOA.pdf,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzBjLzAzL2YwL2U4NzMtNDg4MC05OTU0LTk3MzZjZjIxNWEzMg.xml,true,Faaborg,5600.0,5.0,Bjernevej,5600 Faaborg,Bjernevej 5,Regnskabsklasse B,2019-01-01,2019-01-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er drive virksomhed med rÃ¥dgivning, administration, service og handel samt anden virksomhed i forbindelse hermed.</p>",36478896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Knud Erik Banke Kristensen,Knud Erik Banke Kristensen,KEK CONSULTING ApS,Knud Erik Banke Kristensen,,Faaborg,2017-01-01,2017-12-31,2018-12-31,2018-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:26515650,indberetninger-20180424,2.5925486,36478896.0,AWgIQBqfet7j816DxkVT,2019-01-01T07:11:11.702Z,2019-01-01T07:10:43.814Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-ES-47-PY,2019-01-01T07:10:43.990Z,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,
36478896,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2EyLzkxL2ZlLzg0MzQtNGE5YS1iNDNmLTZjMTZlY2RiMjAwMg.xhtml,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2FjLzMyL2E2LzdkZDItNDYwMS1hYTdiLWU1YTAzY2VlYzczOA.pdf,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzBjLzAzL2YwL2U4NzMtNDg4MC05OTU0LTk3MzZjZjIxNWEzMg.xml,true,Faaborg,5600.0,5.0,Bjernevej,5600 Faaborg,Bjernevej 5,Regnskabsklasse B,2019-01-01,2019-01-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er drive virksomhed med rÃ¥dgivning, administration, service og handel samt anden virksomhed i forbindelse hermed.</p>",36478896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Knud Erik Banke Kristensen,Knud Erik Banke Kristensen,KEK CONSULTING ApS,Knud Erik Banke Kristensen,,Faaborg,2017-01-01,2017-12-31,2018-12-31,2018-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:26515650,indberetninger-20180424,2.5925486,36478896.0,AWgIQBqfet7j816DxkVT,2019-01-01T07:11:11.702Z,2019-01-01T07:10:43.814Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-ES-47-PY,2019-01-01T07:10:43.990Z,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,
36478896,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2EyLzkxL2ZlLzg0MzQtNGE5YS1iNDNmLTZjMTZlY2RiMjAwMg.xhtml,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2FjLzMyL2E2LzdkZDItNDYwMS1hYTdiLWU1YTAzY2VlYzczOA.pdf,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzBjLzAzL2YwL2U4NzMtNDg4MC05OTU0LTk3MzZjZjIxNWEzMg.xml,true,Faaborg,5600.0,5.0,Bjernevej,5600 Faaborg,Bjernevej 5,Regnskabsklasse B,2019-01-01,2019-01-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er drive virksomhed med rÃ¥dgivning, administration, service og handel samt anden virksomhed i forbindelse hermed.</p>",36478896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Knud Erik Banke Kristensen,Knud Erik Banke Kristensen,KEK CONSULTING ApS,Knud Erik Banke Kristensen,,Faaborg,2017-01-01,2017-12-31,2018-12-31,2018-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:26515650,indberetninger-20180424,2.5925486,36478896.0,AWgIQBqfet7j816DxkVT,2019-01-01T07:11:11.702Z,2019-01-01T07:10:43.814Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-ES-47-PY,2019-01-01T07:10:43.990Z,,,,,-80099.0,,,,,,,,,,,,,,,,,,,,,
36478896,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2EyLzkxL2ZlLzg0MzQtNGE5YS1iNDNmLTZjMTZlY2RiMjAwMg.xhtml,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2FjLzMyL2E2LzdkZDItNDYwMS1hYTdiLWU1YTAzY2VlYzczOA.pdf,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzBjLzAzL2YwL2U4NzMtNDg4MC05OTU0LTk3MzZjZjIxNWEzMg.xml,true,Faaborg,5600.0,5.0,Bjernevej,5600 Faaborg,Bjernevej 5,Regnskabsklasse B,2019-01-01,2019-01-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er drive virksomhed med rÃ¥dgivning, administration, service og handel samt anden virksomhed i forbindelse hermed.</p>",36478896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Knud Erik Banke Kristensen,Knud Erik Banke Kristensen,KEK CONSULTING ApS,Knud Erik Banke Kristensen,1.0,Faaborg,2017-01-01,2017-12-31,2018-12-31,2018-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:26515650,indberetninger-20180424,2.5925486,36478896.0,AWgIQBqfet7j816DxkVT,2019-01-01T07:11:11.702Z,2019-01-01T07:10:43.814Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-ES-47-PY,2019-01-01T07:10:43.990Z,,,,,,,,,726473.0,447069.0,50000.0,726473.0,487845.0,726473.0,238628.0,202050.0,400000.0,37845.0,238628.0,148.0,2383.0,279404.0,34047.0,279404.0,,
36478896,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2EyLzkxL2ZlLzg0MzQtNGE5YS1iNDNmLTZjMTZlY2RiMjAwMg.xhtml,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2FjLzMyL2E2LzdkZDItNDYwMS1hYTdiLWU1YTAzY2VlYzczOA.pdf,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzBjLzAzL2YwL2U4NzMtNDg4MC05OTU0LTk3MzZjZjIxNWEzMg.xml,true,Faaborg,5600.0,5.0,Bjernevej,5600 Faaborg,Bjernevej 5,Regnskabsklasse B,2019-01-01,2019-01-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er drive virksomhed med rÃ¥dgivning, administration, service og handel samt anden virksomhed i forbindelse hermed.</p>",36478896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Knud Erik Banke Kristensen,Knud Erik Banke Kristensen,KEK CONSULTING ApS,Knud Erik Banke Kristensen,,Faaborg,2017-01-01,2017-12-31,2018-12-31,2018-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:26515650,indberetninger-20180424,2.5925486,36478896.0,AWgIQBqfet7j816DxkVT,2019-01-01T07:11:11.702Z,2019-01-01T07:10:43.814Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-ES-47-PY,2019-01-01T07:10:43.990Z,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,
36478896,2018-01-01,2018-01-01,c12,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2EyLzkxL2ZlLzg0MzQtNGE5YS1iNDNmLTZjMTZlY2RiMjAwMg.xhtml,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2FjLzMyL2E2LzdkZDItNDYwMS1hYTdiLWU1YTAzY2VlYzczOA.pdf,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzBjLzAzL2YwL2U4NzMtNDg4MC05OTU0LTk3MzZjZjIxNWEzMg.xml,true,Faaborg,5600.0,5.0,Bjernevej,5600 Faaborg,Bjernevej 5,Regnskabsklasse B,2019-01-01,2019-01-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er drive virksomhed med rÃ¥dgivning, administration, service og handel samt anden virksomhed i forbindelse hermed.</p>",36478896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Knud Erik Banke Kristensen,Knud Erik Banke Kristensen,KEK CONSULTING ApS,Knud Erik Banke Kristensen,,Faaborg,2017-01-01,2017-12-31,2018-12-31,2018-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:26515650,indberetninger-20180424,2.5925486,36478896.0,AWgIQBqfet7j816DxkVT,2019-01-01T07:11:11.702Z,2019-01-01T07:10:43.814Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-ES-47-PY,2019-01-01T07:10:43.990Z,,,,,,,,,,,,,37845.0,,,,,,,,,,,,,
36478896,2018-01-01,2018-01-01,c13,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2EyLzkxL2ZlLzg0MzQtNGE5YS1iNDNmLTZjMTZlY2RiMjAwMg.xhtml,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2FjLzMyL2E2LzdkZDItNDYwMS1hYTdiLWU1YTAzY2VlYzczOA.pdf,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzBjLzAzL2YwL2U4NzMtNDg4MC05OTU0LTk3MzZjZjIxNWEzMg.xml,true,Faaborg,5600.0,5.0,Bjernevej,5600 Faaborg,Bjernevej 5,Regnskabsklasse B,2019-01-01,2019-01-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er drive virksomhed med rÃ¥dgivning, administration, service og handel samt anden virksomhed i forbindelse hermed.</p>",36478896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Knud Erik Banke Kristensen,Knud Erik Banke Kristensen,KEK CONSULTING ApS,Knud Erik Banke Kristensen,,Faaborg,2017-01-01,2017-12-31,2018-12-31,2018-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:26515650,indberetninger-20180424,2.5925486,36478896.0,AWgIQBqfet7j816DxkVT,2019-01-01T07:11:11.702Z,2019-01-01T07:10:43.814Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-ES-47-PY,2019-01-01T07:10:43.990Z,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,
36478896,2018-01-01,2018-01-01,c14,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2EyLzkxL2ZlLzg0MzQtNGE5YS1iNDNmLTZjMTZlY2RiMjAwMg.xhtml,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2FjLzMyL2E2LzdkZDItNDYwMS1hYTdiLWU1YTAzY2VlYzczOA.pdf,http://regnskaber.virk.dk/69887463/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzBjLzAzL2YwL2U4NzMtNDg4MC05OTU0LTk3MzZjZjIxNWEzMg.xml,true,Faaborg,5600.0,5.0,Bjernevej,5600 Faaborg,Bjernevej 5,Regnskabsklasse B,2019-01-01,2019-01-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er drive virksomhed med rÃ¥dgivning, administration, service og handel samt anden virksomhed i forbindelse hermed.</p>",36478896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Knud Erik Banke Kristensen,Knud Erik Banke Kristensen,KEK CONSULTING ApS,Knud Erik Banke Kristensen,1.0,Faaborg,2017-01-01,2017-12-31,2018-12-31,2018-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:26515650,indberetninger-20180424,2.5925486,36478896.0,AWgIQBqfet7j816DxkVT,2019-01-01T07:11:11.702Z,2019-01-01T07:10:43.814Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-ES-47-PY,2019-01-01T07:10:43.990Z,,,,,,,,,,,,,487845.0,,,,,,,,,,,,,
