entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,ExternalExpenses,GrossResult,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfSupervisoryBoard
33598505,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RjL2E1L2M3Lzc4OTktNDRkMS04YjgwLWZjZTNjMWI3Mjk0MA.xhtml,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzdkL2MzLzBhLzNhZjQtNDFiNC1hOThmLTg3Zjk4ZDU1ZmI1OQ.pdf,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2VkLzk4LzAxL2ZhMTctNDczNS05NTVlLTRiNzEyMzJlNzQ3OQ.xml,true,Silkeborg,8600.0,14.0,Ãgirsvej,8600 Silkeborg,Ãgirsvej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-08,2019-06-08,33598505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren HÃ¸gh,SÃ¸ren Erik HÃ¸gh,SÃREN HÃGH INVEST A/S,SÃ¸ren HÃ¸gh,Silkeborg,2017-01-01,2017-12-31,-1635361.0,2018-12-31,2018-01-01,false,false,false,Ingen bistand,urn:ofk:oid:27454924,indberetninger-20180424,2.59278,33598505.0,AWtAg-IbRYGX6_YTIm5e,2019-06-10T08:32:07.093Z,2019-06-10T08:31:52.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-00-WL,2019-06-10T08:31:52.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33598505,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RjL2E1L2M3Lzc4OTktNDRkMS04YjgwLWZjZTNjMWI3Mjk0MA.xhtml,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzdkL2MzLzBhLzNhZjQtNDFiNC1hOThmLTg3Zjk4ZDU1ZmI1OQ.pdf,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2VkLzk4LzAxL2ZhMTctNDczNS05NTVlLTRiNzEyMzJlNzQ3OQ.xml,true,Silkeborg,8600.0,14.0,Ãgirsvej,8600 Silkeborg,Ãgirsvej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-08,2019-06-08,33598505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren HÃ¸gh,SÃ¸ren Erik HÃ¸gh,SÃREN HÃGH INVEST A/S,SÃ¸ren HÃ¸gh,Silkeborg,2017-01-01,2017-12-31,-1535361.0,2018-12-31,2018-01-01,false,false,false,Ingen bistand,urn:ofk:oid:27454924,indberetninger-20180424,2.59278,33598505.0,AWtAg-IbRYGX6_YTIm5e,2019-06-10T08:32:07.093Z,2019-06-10T08:31:52.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-00-WL,2019-06-10T08:31:52.838Z,10000.0,759211.0,195003.0,-1598923.0,158508.0,37067.0,-1535361.0,185003.0,954214.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33598505,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RjL2E1L2M3Lzc4OTktNDRkMS04YjgwLWZjZTNjMWI3Mjk0MA.xhtml,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzdkL2MzLzBhLzNhZjQtNDFiNC1hOThmLTg3Zjk4ZDU1ZmI1OQ.pdf,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2VkLzk4LzAxL2ZhMTctNDczNS05NTVlLTRiNzEyMzJlNzQ3OQ.xml,true,Silkeborg,8600.0,14.0,Ãgirsvej,8600 Silkeborg,Ãgirsvej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-08,2019-06-08,33598505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren HÃ¸gh,SÃ¸ren Erik HÃ¸gh,SÃREN HÃGH INVEST A/S,SÃ¸ren HÃ¸gh,Silkeborg,2017-01-01,2017-12-31,100000.0,2018-12-31,2018-01-01,false,false,false,Ingen bistand,urn:ofk:oid:27454924,indberetninger-20180424,2.59278,33598505.0,AWtAg-IbRYGX6_YTIm5e,2019-06-10T08:32:07.093Z,2019-06-10T08:31:52.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-00-WL,2019-06-10T08:31:52.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33598505,2017-01-01,2017-12-31,c9,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RjL2E1L2M3Lzc4OTktNDRkMS04YjgwLWZjZTNjMWI3Mjk0MA.xhtml,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzdkL2MzLzBhLzNhZjQtNDFiNC1hOThmLTg3Zjk4ZDU1ZmI1OQ.pdf,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2VkLzk4LzAxL2ZhMTctNDczNS05NTVlLTRiNzEyMzJlNzQ3OQ.xml,true,Silkeborg,8600.0,14.0,Ãgirsvej,8600 Silkeborg,Ãgirsvej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-08,2019-06-08,33598505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren HÃ¸gh,SÃ¸ren Erik HÃ¸gh,SÃREN HÃGH INVEST A/S,SÃ¸ren HÃ¸gh,Silkeborg,2017-01-01,2017-12-31,0.0,2018-12-31,2018-01-01,false,false,false,Ingen bistand,urn:ofk:oid:27454924,indberetninger-20180424,2.59278,33598505.0,AWtAg-IbRYGX6_YTIm5e,2019-06-10T08:32:07.093Z,2019-06-10T08:31:52.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-00-WL,2019-06-10T08:31:52.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33598505,2017-12-31,2017-12-31,c13,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RjL2E1L2M3Lzc4OTktNDRkMS04YjgwLWZjZTNjMWI3Mjk0MA.xhtml,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzdkL2MzLzBhLzNhZjQtNDFiNC1hOThmLTg3Zjk4ZDU1ZmI1OQ.pdf,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2VkLzk4LzAxL2ZhMTctNDczNS05NTVlLTRiNzEyMzJlNzQ3OQ.xml,true,Silkeborg,8600.0,14.0,Ãgirsvej,8600 Silkeborg,Ãgirsvej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-08,2019-06-08,33598505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren HÃ¸gh,SÃ¸ren Erik HÃ¸gh,SÃREN HÃGH INVEST A/S,SÃ¸ren HÃ¸gh,Silkeborg,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,false,Ingen bistand,urn:ofk:oid:27454924,indberetninger-20180424,2.59278,33598505.0,AWtAg-IbRYGX6_YTIm5e,2019-06-10T08:32:07.093Z,2019-06-10T08:31:52.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-00-WL,2019-06-10T08:31:52.838Z,,,,,,,,,,,13834151.0,0.0,1000000.0,8054360.0,5796207.0,79791.0,4666485.0,5700000.0,13834151.0,8037944.0,4289000.0,4289000.0,5779791.0,2237475.0,102410.0,100000.0,5779791.0,100000.0,4666485.0,4696207.0,3646534.0,2237475.0,3748944.0,1150400.0,1050400.0,
33598505,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RjL2E1L2M3Lzc4OTktNDRkMS04YjgwLWZjZTNjMWI3Mjk0MA.xhtml,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzdkL2MzLzBhLzNhZjQtNDFiNC1hOThmLTg3Zjk4ZDU1ZmI1OQ.pdf,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2VkLzk4LzAxL2ZhMTctNDczNS05NTVlLTRiNzEyMzJlNzQ3OQ.xml,true,Silkeborg,8600.0,14.0,Ãgirsvej,8600 Silkeborg,Ãgirsvej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-08,2019-06-08,33598505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren HÃ¸gh,SÃ¸ren Erik HÃ¸gh,SÃREN HÃGH INVEST A/S,SÃ¸ren HÃ¸gh,Silkeborg,2017-01-01,2017-12-31,255217.0,2018-12-31,2018-01-01,false,false,false,Ingen bistand,urn:ofk:oid:27454924,indberetninger-20180424,2.59278,33598505.0,AWtAg-IbRYGX6_YTIm5e,2019-06-10T08:32:07.093Z,2019-06-10T08:31:52.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-00-WL,2019-06-10T08:31:52.838Z,25000.0,768084.0,84629.0,338000.0,167412.0,25000.0,255217.0,59629.0,852713.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33598505,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RjL2E1L2M3Lzc4OTktNDRkMS04YjgwLWZjZTNjMWI3Mjk0MA.xhtml,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzdkL2MzLzBhLzNhZjQtNDFiNC1hOThmLTg3Zjk4ZDU1ZmI1OQ.pdf,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2VkLzk4LzAxL2ZhMTctNDczNS05NTVlLTRiNzEyMzJlNzQ3OQ.xml,true,Silkeborg,8600.0,14.0,Ãgirsvej,8600 Silkeborg,Ãgirsvej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-08,2019-06-08,33598505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren HÃ¸gh,SÃ¸ren Erik HÃ¸gh,SÃREN HÃGH INVEST A/S,SÃ¸ren HÃ¸gh,Silkeborg,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,false,Ingen bistand,urn:ofk:oid:27454924,indberetninger-20180424,2.59278,33598505.0,AWtAg-IbRYGX6_YTIm5e,2019-06-10T08:32:07.093Z,2019-06-10T08:31:52.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-00-WL,2019-06-10T08:31:52.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33598505,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RjL2E1L2M3Lzc4OTktNDRkMS04YjgwLWZjZTNjMWI3Mjk0MA.xhtml,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzdkL2MzLzBhLzNhZjQtNDFiNC1hOThmLTg3Zjk4ZDU1ZmI1OQ.pdf,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2VkLzk4LzAxL2ZhMTctNDczNS05NTVlLTRiNzEyMzJlNzQ3OQ.xml,true,Silkeborg,8600.0,14.0,Ãgirsvej,8600 Silkeborg,Ãgirsvej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-08,2019-06-08,33598505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren HÃ¸gh,SÃ¸ren Erik HÃ¸gh,SÃREN HÃGH INVEST A/S,SÃ¸ren HÃ¸gh,Silkeborg,2017-01-01,2017-12-31,155217.0,2018-12-31,2018-01-01,false,false,false,Ingen bistand,urn:ofk:oid:27454924,indberetninger-20180424,2.59278,33598505.0,AWtAg-IbRYGX6_YTIm5e,2019-06-10T08:32:07.093Z,2019-06-10T08:31:52.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-00-WL,2019-06-10T08:31:52.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33598505,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RjL2E1L2M3Lzc4OTktNDRkMS04YjgwLWZjZTNjMWI3Mjk0MA.xhtml,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzdkL2MzLzBhLzNhZjQtNDFiNC1hOThmLTg3Zjk4ZDU1ZmI1OQ.pdf,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2VkLzk4LzAxL2ZhMTctNDczNS05NTVlLTRiNzEyMzJlNzQ3OQ.xml,true,Silkeborg,8600.0,14.0,Ãgirsvej,8600 Silkeborg,Ãgirsvej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-08,2019-06-08,33598505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren HÃ¸gh,SÃ¸ren Erik HÃ¸gh,SÃREN HÃGH INVEST A/S,SÃ¸ren HÃ¸gh,Silkeborg,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,false,Ingen bistand,urn:ofk:oid:27454924,indberetninger-20180424,2.59278,33598505.0,AWtAg-IbRYGX6_YTIm5e,2019-06-10T08:32:07.093Z,2019-06-10T08:31:52.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-00-WL,2019-06-10T08:31:52.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren Erik HÃ¸gh
33598505,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RjL2E1L2M3Lzc4OTktNDRkMS04YjgwLWZjZTNjMWI3Mjk0MA.xhtml,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzdkL2MzLzBhLzNhZjQtNDFiNC1hOThmLTg3Zjk4ZDU1ZmI1OQ.pdf,http://regnskaber.virk.dk/50589533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2VkLzk4LzAxL2ZhMTctNDczNS05NTVlLTRiNzEyMzJlNzQ3OQ.xml,true,Silkeborg,8600.0,14.0,Ãgirsvej,8600 Silkeborg,Ãgirsvej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-08,2019-06-08,33598505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren HÃ¸gh,SÃ¸ren Erik HÃ¸gh,SÃREN HÃGH INVEST A/S,SÃ¸ren HÃ¸gh,Silkeborg,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,false,Ingen bistand,urn:ofk:oid:27454924,indberetninger-20180424,2.59278,33598505.0,AWtAg-IbRYGX6_YTIm5e,2019-06-10T08:32:07.093Z,2019-06-10T08:31:52.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-00-WL,2019-06-10T08:31:52.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lene HÃ¸gh
