entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,SharePremium,ShorttermDeferredIncome,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
11168094,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2M3LzcxL2FiLzBiNGMtNGNiOC05ODJmLWNlMjEzMDVhZWQxYQ.pdf,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzY0L2QyLzlmLzlhOTYtNDUzZi1iOWZhLWZkMmExNzRiMDZkYw.xml,false,"2000, Frederiksberg",Dirch Passers AllÃ© 76,Til kapitalejerne i Sygeplejerskernes Fritidsboliger A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2019-02-25,2019-02-25,2019-04-23,70302021 (administrator),-33535.0,33771231.0,11168094.0,mne24822,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret  01-01-2018 - 31-12-2018 for Sygeplejerskernes Fritidsboliger A/S.,Ãrsrapport,Per Rolf Larssen,Annegrete Birck Jakobsen,PricewaterhouseCoopers,Sygeplejerskernes Fritidsboliger A/S,DEAS A/S,41082.0,20000.0,Hellerup,2017-01-01,2017-12-31,7547.0,7547.0,-33535.0,"Gentofte, 157",2018-12-31,2018-01-01,3000347.0,false,2019-02-25,Hellerup,70302020 (administrator),DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27188097,indberetninger-20180424,2.5118417999999996,11168094.0,AWrahF1zRYGX6_YTH3-e,2019-05-21T13:11:37.156Z,2019-05-21T13:11:08.210Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-57-AV,2019-05-21T13:11:08.476Z,,,,,,,,,,,,,,,,,,,,,
11168094,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2M3LzcxL2FiLzBiNGMtNGNiOC05ODJmLWNlMjEzMDVhZWQxYQ.pdf,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzY0L2QyLzlmLzlhOTYtNDUzZi1iOWZhLWZkMmExNzRiMDZkYw.xml,false,"2000, Frederiksberg",Dirch Passers AllÃ© 76,Til kapitalejerne i Sygeplejerskernes Fritidsboliger A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2019-02-25,2019-02-25,2019-04-23,70302021 (administrator),,33771231.0,11168094.0,mne24822,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret  01-01-2018 - 31-12-2018 for Sygeplejerskernes Fritidsboliger A/S.,Ãrsrapport,Per Rolf Larssen,Annegrete Birck Jakobsen,PricewaterhouseCoopers,Sygeplejerskernes Fritidsboliger A/S,DEAS A/S,,,Hellerup,2017-01-01,2017-12-31,-7547.0,,,"Gentofte, 157",2018-12-31,2018-01-01,,false,2019-02-25,Hellerup,70302020 (administrator),DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27188097,indberetninger-20180424,2.5118417999999996,11168094.0,AWrahF1zRYGX6_YTH3-e,2019-05-21T13:11:37.156Z,2019-05-21T13:11:08.210Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-57-AV,2019-05-21T13:11:08.476Z,,,,,,,,,,,,,,,,,,,,,
11168094,2017-12-31,2017-12-31,ID_10,,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2M3LzcxL2FiLzBiNGMtNGNiOC05ODJmLWNlMjEzMDVhZWQxYQ.pdf,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzY0L2QyLzlmLzlhOTYtNDUzZi1iOWZhLWZkMmExNzRiMDZkYw.xml,false,"2000, Frederiksberg",Dirch Passers AllÃ© 76,Til kapitalejerne i Sygeplejerskernes Fritidsboliger A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2019-02-25,2019-02-25,2019-04-23,70302021 (administrator),,33771231.0,11168094.0,mne24822,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret  01-01-2018 - 31-12-2018 for Sygeplejerskernes Fritidsboliger A/S.,Ãrsrapport,Per Rolf Larssen,Annegrete Birck Jakobsen,PricewaterhouseCoopers,Sygeplejerskernes Fritidsboliger A/S,DEAS A/S,,,Hellerup,2017-01-01,2017-12-31,,,,"Gentofte, 157",2018-12-31,2018-01-01,,false,2019-02-25,Hellerup,70302020 (administrator),DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27188097,indberetninger-20180424,2.5118417999999996,11168094.0,AWrahF1zRYGX6_YTH3-e,2019-05-21T13:11:37.156Z,2019-05-21T13:11:08.210Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-57-AV,2019-05-21T13:11:08.476Z,6209706.0,687031.0,4050000.0,6209706.0,8825.0,4029922.0,6209706.0,2179784.0,5184087.0,1461459.0,8431.0,-914878.0,894800.0,718325.0,5184087.0,2179784.0,338588.0,321332.0,,,
11168094,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2M3LzcxL2FiLzBiNGMtNGNiOC05ODJmLWNlMjEzMDVhZWQxYQ.pdf,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzY0L2QyLzlmLzlhOTYtNDUzZi1iOWZhLWZkMmExNzRiMDZkYw.xml,false,"2000, Frederiksberg",Dirch Passers AllÃ© 76,Til kapitalejerne i Sygeplejerskernes Fritidsboliger A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2019-02-25,2019-02-25,2019-04-23,70302021 (administrator),-98420.0,33771231.0,11168094.0,mne24822,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret  01-01-2018 - 31-12-2018 for Sygeplejerskernes Fritidsboliger A/S.,Ãrsrapport,Per Rolf Larssen,Annegrete Birck Jakobsen,PricewaterhouseCoopers,Sygeplejerskernes Fritidsboliger A/S,DEAS A/S,-27962.0,20000.0,Hellerup,2017-01-01,2017-12-31,-126382.0,-126382.0,-98420.0,"Gentofte, 157",2018-12-31,2018-01-01,3159851.0,false,2019-02-25,Hellerup,70302020 (administrator),DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27188097,indberetninger-20180424,2.5118417999999996,11168094.0,AWrahF1zRYGX6_YTH3-e,2019-05-21T13:11:37.156Z,2019-05-21T13:11:08.210Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-57-AV,2019-05-21T13:11:08.476Z,,,,,,,,,,,,,,,,,,,,,
11168094,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2M3LzcxL2FiLzBiNGMtNGNiOC05ODJmLWNlMjEzMDVhZWQxYQ.pdf,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzY0L2QyLzlmLzlhOTYtNDUzZi1iOWZhLWZkMmExNzRiMDZkYw.xml,false,"2000, Frederiksberg",Dirch Passers AllÃ© 76,Til kapitalejerne i Sygeplejerskernes Fritidsboliger A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2019-02-25,2019-02-25,2019-04-23,70302021 (administrator),,33771231.0,11168094.0,mne24822,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret  01-01-2018 - 31-12-2018 for Sygeplejerskernes Fritidsboliger A/S.,Ãrsrapport,Per Rolf Larssen,Annegrete Birck Jakobsen,PricewaterhouseCoopers,Sygeplejerskernes Fritidsboliger A/S,DEAS A/S,,,Hellerup,2017-01-01,2017-12-31,,,,"Gentofte, 157",2018-12-31,2018-01-01,,false,2019-02-25,Hellerup,70302020 (administrator),DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27188097,indberetninger-20180424,2.5118417999999996,11168094.0,AWrahF1zRYGX6_YTH3-e,2019-05-21T13:11:37.156Z,2019-05-21T13:11:08.210Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-57-AV,2019-05-21T13:11:08.476Z,,,,,,,,,,,,,,,,,,,,,
11168094,2018-01-01,2018-12-31,ID_12,,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2M3LzcxL2FiLzBiNGMtNGNiOC05ODJmLWNlMjEzMDVhZWQxYQ.pdf,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzY0L2QyLzlmLzlhOTYtNDUzZi1iOWZhLWZkMmExNzRiMDZkYw.xml,false,"2000, Frederiksberg",Dirch Passers AllÃ© 76,Til kapitalejerne i Sygeplejerskernes Fritidsboliger A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2019-02-25,2019-02-25,2019-04-23,70302021 (administrator),,33771231.0,11168094.0,mne24822,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret  01-01-2018 - 31-12-2018 for Sygeplejerskernes Fritidsboliger A/S.,Ãrsrapport,Per Rolf Larssen,Annegrete Birck Jakobsen,PricewaterhouseCoopers,Sygeplejerskernes Fritidsboliger A/S,DEAS A/S,,,Hellerup,2017-01-01,2017-12-31,126382.0,,,"Gentofte, 157",2018-12-31,2018-01-01,,false,2019-02-25,Hellerup,70302020 (administrator),DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27188097,indberetninger-20180424,2.5118417999999996,11168094.0,AWrahF1zRYGX6_YTH3-e,2019-05-21T13:11:37.156Z,2019-05-21T13:11:08.210Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-57-AV,2019-05-21T13:11:08.476Z,,,,,,,,,,,,,,,,,,,,,
11168094,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2M3LzcxL2FiLzBiNGMtNGNiOC05ODJmLWNlMjEzMDVhZWQxYQ.pdf,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzY0L2QyLzlmLzlhOTYtNDUzZi1iOWZhLWZkMmExNzRiMDZkYw.xml,false,"2000, Frederiksberg",Dirch Passers AllÃ© 76,Til kapitalejerne i Sygeplejerskernes Fritidsboliger A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2019-02-25,2019-02-25,2019-04-23,70302021 (administrator),,33771231.0,11168094.0,mne24822,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret  01-01-2018 - 31-12-2018 for Sygeplejerskernes Fritidsboliger A/S.,Ãrsrapport,Per Rolf Larssen,Annegrete Birck Jakobsen,PricewaterhouseCoopers,Sygeplejerskernes Fritidsboliger A/S,DEAS A/S,,,Hellerup,2017-01-01,2017-12-31,,,,"Gentofte, 157",2018-12-31,2018-01-01,,false,2019-02-25,Hellerup,70302020 (administrator),DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27188097,indberetninger-20180424,2.5118417999999996,11168094.0,AWrahF1zRYGX6_YTH3-e,2019-05-21T13:11:37.156Z,2019-05-21T13:11:08.210Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-57-AV,2019-05-21T13:11:08.476Z,,,,,,,,,,,,,,,,,,,,,
11168094,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2M3LzcxL2FiLzBiNGMtNGNiOC05ODJmLWNlMjEzMDVhZWQxYQ.pdf,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzY0L2QyLzlmLzlhOTYtNDUzZi1iOWZhLWZkMmExNzRiMDZkYw.xml,false,"2000, Frederiksberg",Dirch Passers AllÃ© 76,Til kapitalejerne i Sygeplejerskernes Fritidsboliger A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2019-02-25,2019-02-25,2019-04-23,70302021 (administrator),,33771231.0,11168094.0,mne24822,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret  01-01-2018 - 31-12-2018 for Sygeplejerskernes Fritidsboliger A/S.,Ãrsrapport,Per Rolf Larssen,Annegrete Birck Jakobsen,PricewaterhouseCoopers,Sygeplejerskernes Fritidsboliger A/S,DEAS A/S,,,Hellerup,2017-01-01,2017-12-31,,,,"Gentofte, 157",2018-12-31,2018-01-01,,false,2019-02-25,Hellerup,70302020 (administrator),DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27188097,indberetninger-20180424,2.5118417999999996,11168094.0,AWrahF1zRYGX6_YTH3-e,2019-05-21T13:11:37.156Z,2019-05-21T13:11:08.210Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-57-AV,2019-05-21T13:11:08.476Z,,,,,,,,,,,,,,,,,,,,,
11168094,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2M3LzcxL2FiLzBiNGMtNGNiOC05ODJmLWNlMjEzMDVhZWQxYQ.pdf,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzY0L2QyLzlmLzlhOTYtNDUzZi1iOWZhLWZkMmExNzRiMDZkYw.xml,false,"2000, Frederiksberg",Dirch Passers AllÃ© 76,Til kapitalejerne i Sygeplejerskernes Fritidsboliger A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2019-02-25,2019-02-25,2019-04-23,70302021 (administrator),,33771231.0,11168094.0,mne24822,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret  01-01-2018 - 31-12-2018 for Sygeplejerskernes Fritidsboliger A/S.,Ãrsrapport,Per Rolf Larssen,Annegrete Birck Jakobsen,PricewaterhouseCoopers,Sygeplejerskernes Fritidsboliger A/S,DEAS A/S,,,Hellerup,2017-01-01,2017-12-31,,,,"Gentofte, 157",2018-12-31,2018-01-01,,false,2019-02-25,Hellerup,70302020 (administrator),DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27188097,indberetninger-20180424,2.5118417999999996,11168094.0,AWrahF1zRYGX6_YTH3-e,2019-05-21T13:11:37.156Z,2019-05-21T13:11:08.210Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-57-AV,2019-05-21T13:11:08.476Z,,,,,,,,,,,,,,,,,,,Lars Pram Olsen,,
11168094,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2M3LzcxL2FiLzBiNGMtNGNiOC05ODJmLWNlMjEzMDVhZWQxYQ.pdf,http://regnskaber.virk.dk/49086111/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzY0L2QyLzlmLzlhOTYtNDUzZi1iOWZhLWZkMmExNzRiMDZkYw.xml,false,"2000, Frederiksberg",Dirch Passers AllÃ© 76,Til kapitalejerne i Sygeplejerskernes Fritidsboliger A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2019-02-25,2019-02-25,2019-04-23,70302021 (administrator),,33771231.0,11168094.0,mne24822,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret  01-01-2018 - 31-12-2018 for Sygeplejerskernes Fritidsboliger A/S.,Ãrsrapport,Per Rolf Larssen,Annegrete Birck Jakobsen,PricewaterhouseCoopers,Sygeplejerskernes Fritidsboliger A/S,DEAS A/S,,,Hellerup,2017-01-01,2017-12-31,,,,"Gentofte, 157",2018-12-31,2018-01-01,,false,2019-02-25,Hellerup,70302020 (administrator),DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27188097,indberetninger-20180424,2.5118417999999996,11168094.0,AWrahF1zRYGX6_YTH3-e,2019-05-21T13:11:37.156Z,2019-05-21T13:11:08.210Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-57-AV,2019-05-21T13:11:08.476Z,,,,,,,,,,,,,,,,,,,,,
