entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Adjustments,AverageNumberOfEmployees,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,Dividend,DividendPaidCashFlow,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceIncome,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,NetIncreaseDecreaseInCashAndCashEquivalents,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RaisingOfDebtToCreditInstitutions,RegisteredOfficeOfReportingEntity,RepaymentOfDebtToCreditInstitutions,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,CashAndCashEquivalentsConcerningCashflowStatement,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PrepaymentsForGoods,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
26580501,2016-01-01,2016-12-31,c54,,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzk5L2JlL2Q5LzVkYWMtNDJlYS04NzlmLWU1OGM1NmRkNTg4ZQ.pdf,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZiLzMyLzJlLzlhMDItNDk4Mi1iY2JhLTQ2MDcxMDdkMTVmNg.xml,Danmark,NykÃ¸bing F,4800.0,34.0,Herningvej,Nakskov,4900.0,12.0,SkibsvÃ¦rftsvej,9200 Aalborg SV,Voergaardvej 2,1824771.0,4.0,5217133.0,4565048.0,47408.0,-2687342.0,Regnskabsklasse B,2018-05-08,2018-05-08,662112.0,4296062.0,1134463.0,Statsaut. revisor,1500000.0,-1100000.0,1595827.0,318327.0,4818689.0,32895468.0,26580501.0,mne32173,-354357.0,Ãrsrapport,39270.0,-656096.0,358368.0,0.0,Glenn Hartmann,Gert Uffe Nielsen,Jens Rewers,Beierholm,RewAir A/S,Beierholm,-6585596.0,-2963903.0,656096.0,358368.0,771.0,Nakskov,2016-01-01,2016-12-31,1398091.0,1790671.0,2088399.0,-2687342.0,1500000.0,Lolland,-352592.0,2017-12-31,2017-01-01,2018-05-08,NykÃ¸bing F,392580.0,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25447705,indberetninger-20180424,2.5118406,26580501,AWNYa5mEx8uVRSOdgdUS,2018-05-13T07:34:54.396Z,2018-05-13T07:33:55.832Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-27-XZ,2018-05-13T07:33:56.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26580501,2016-01-01,2016-12-31,c56,,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzk5L2JlL2Q5LzVkYWMtNDJlYS04NzlmLWU1OGM1NmRkNTg4ZQ.pdf,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZiLzMyLzJlLzlhMDItNDk4Mi1iY2JhLTQ2MDcxMDdkMTVmNg.xml,Danmark,NykÃ¸bing F,4800.0,34.0,Herningvej,Nakskov,4900.0,12.0,SkibsvÃ¦rftsvej,9200 Aalborg SV,Voergaardvej 2,,,,,,,Regnskabsklasse B,2018-05-08,2018-05-08,,,,Statsaut. revisor,1500000.0,,,,,32895468.0,26580501.0,mne32173,,Ãrsrapport,,,,0.0,Glenn Hartmann,Gert Uffe Nielsen,Jens Rewers,Beierholm,RewAir A/S,Beierholm,,,,,,Nakskov,2016-01-01,2016-12-31,500000.0,,,,,Lolland,,2017-12-31,2017-01-01,2018-05-08,NykÃ¸bing F,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25447705,indberetninger-20180424,2.5118406,26580501,AWNYa5mEx8uVRSOdgdUS,2018-05-13T07:34:54.396Z,2018-05-13T07:33:55.832Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-27-XZ,2018-05-13T07:33:56.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26580501,2016-01-01,2016-12-31,c69,,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzk5L2JlL2Q5LzVkYWMtNDJlYS04NzlmLWU1OGM1NmRkNTg4ZQ.pdf,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZiLzMyLzJlLzlhMDItNDk4Mi1iY2JhLTQ2MDcxMDdkMTVmNg.xml,Danmark,NykÃ¸bing F,4800.0,34.0,Herningvej,Nakskov,4900.0,12.0,SkibsvÃ¦rftsvej,9200 Aalborg SV,Voergaardvej 2,,,,,,,Regnskabsklasse B,2018-05-08,2018-05-08,,,,Statsaut. revisor,1500000.0,,,,,32895468.0,26580501.0,mne32173,,Ãrsrapport,,,,0.0,Glenn Hartmann,Gert Uffe Nielsen,Jens Rewers,Beierholm,RewAir A/S,Beierholm,,,,,,Nakskov,2016-01-01,2016-12-31,898091.0,,,,,Lolland,,2017-12-31,2017-01-01,2018-05-08,NykÃ¸bing F,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25447705,indberetninger-20180424,2.5118406,26580501,AWNYa5mEx8uVRSOdgdUS,2018-05-13T07:34:54.396Z,2018-05-13T07:33:55.832Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-27-XZ,2018-05-13T07:33:56.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26580501,2016-12-31,2016-12-31,c240,,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzk5L2JlL2Q5LzVkYWMtNDJlYS04NzlmLWU1OGM1NmRkNTg4ZQ.pdf,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZiLzMyLzJlLzlhMDItNDk4Mi1iY2JhLTQ2MDcxMDdkMTVmNg.xml,Danmark,NykÃ¸bing F,4800.0,34.0,Herningvej,Nakskov,4900.0,12.0,SkibsvÃ¦rftsvej,9200 Aalborg SV,Voergaardvej 2,,,,,,,Regnskabsklasse B,2018-05-08,2018-05-08,,,,Statsaut. revisor,1500000.0,,,,,32895468.0,26580501.0,mne32173,,Ãrsrapport,,,,0.0,Glenn Hartmann,Gert Uffe Nielsen,Jens Rewers,Beierholm,RewAir A/S,Beierholm,,,,,,Nakskov,2016-01-01,2016-12-31,,,,,,Lolland,,2017-12-31,2017-01-01,2018-05-08,NykÃ¸bing F,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25447705,indberetninger-20180424,2.5118406,26580501,AWNYa5mEx8uVRSOdgdUS,2018-05-13T07:34:54.396Z,2018-05-13T07:33:55.832Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-27-XZ,2018-05-13T07:33:56.034Z,1256243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26580501,2016-12-31,2016-12-31,c72,,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzk5L2JlL2Q5LzVkYWMtNDJlYS04NzlmLWU1OGM1NmRkNTg4ZQ.pdf,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZiLzMyLzJlLzlhMDItNDk4Mi1iY2JhLTQ2MDcxMDdkMTVmNg.xml,Danmark,NykÃ¸bing F,4800.0,34.0,Herningvej,Nakskov,4900.0,12.0,SkibsvÃ¦rftsvej,9200 Aalborg SV,Voergaardvej 2,,,,,,,Regnskabsklasse B,2018-05-08,2018-05-08,,,,Statsaut. revisor,1500000.0,,,,,32895468.0,26580501.0,mne32173,,Ãrsrapport,,,,0.0,Glenn Hartmann,Gert Uffe Nielsen,Jens Rewers,Beierholm,RewAir A/S,Beierholm,,,,,,Nakskov,2016-01-01,2016-12-31,,,,,,Lolland,,2017-12-31,2017-01-01,2018-05-08,NykÃ¸bing F,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25447705,indberetninger-20180424,2.5118406,26580501,AWNYa5mEx8uVRSOdgdUS,2018-05-13T07:34:54.396Z,2018-05-13T07:33:55.832Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-27-XZ,2018-05-13T07:33:56.034Z,485723.0,13679272.0,40549.0,-6585596.0,500000.0,10007486.0,123605.0,0.0,2884448.0,42185.0,2540243.0,13679272.0,10794824.0,485723.0,43605.0,1284719.0,3671786.0,43605.0,144943.0,0.0,3585996.0,187988.0,3628181.0,500000.0,1067536.0,1884448.0,6626145.0,10309101.0,770520.0,491357.0,7426694.0,1474949.0,392150.0,1883986.0,5828140.0,
26580501,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzk5L2JlL2Q5LzVkYWMtNDJlYS04NzlmLWU1OGM1NmRkNTg4ZQ.pdf,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZiLzMyLzJlLzlhMDItNDk4Mi1iY2JhLTQ2MDcxMDdkMTVmNg.xml,Danmark,NykÃ¸bing F,4800.0,34.0,Herningvej,Nakskov,4900.0,12.0,SkibsvÃ¦rftsvej,9200 Aalborg SV,Voergaardvej 2,2877282.0,2.0,4410330.0,3125900.0,-1276330.0,-2434176.0,Regnskabsklasse B,2018-05-08,2018-05-08,125545.0,-3022124.0,1905222.0,Statsaut. revisor,1500000.0,-500000.0,1077591.0,0.0,5702284.0,32895468.0,26580501.0,mne32173,-803150.0,Ãrsrapport,46881.0,-528161.0,46881.0,0.0,Glenn Hartmann,Gert Uffe Nielsen,Jens Rewers,Beierholm,RewAir A/S,Beierholm,-7170202.0,2682216.0,528161.0,46881.0,0.0,Nakskov,2016-01-01,2016-12-31,1747411.0,2238191.0,2719471.0,-2434176.0,0.0,Lolland,-776330.0,2017-12-31,2017-01-01,2018-05-08,NykÃ¸bing F,490780.0,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25447705,indberetninger-20180424,2.5118406,26580501,AWNYa5mEx8uVRSOdgdUS,2018-05-13T07:34:54.396Z,2018-05-13T07:33:55.832Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-27-XZ,2018-05-13T07:33:56.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26580501,2017-01-01,2017-12-31,c101,,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzk5L2JlL2Q5LzVkYWMtNDJlYS04NzlmLWU1OGM1NmRkNTg4ZQ.pdf,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZiLzMyLzJlLzlhMDItNDk4Mi1iY2JhLTQ2MDcxMDdkMTVmNg.xml,Danmark,NykÃ¸bing F,4800.0,34.0,Herningvej,Nakskov,4900.0,12.0,SkibsvÃ¦rftsvej,9200 Aalborg SV,Voergaardvej 2,,,,,,,Regnskabsklasse B,2018-05-08,2018-05-08,,,,Statsaut. revisor,1500000.0,,,,,32895468.0,26580501.0,mne32173,,Ãrsrapport,,,,0.0,Glenn Hartmann,Gert Uffe Nielsen,Jens Rewers,Beierholm,RewAir A/S,Beierholm,,,,,,Nakskov,2016-01-01,2016-12-31,,,,,,Lolland,,2017-12-31,2017-01-01,2018-05-08,NykÃ¸bing F,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25447705,indberetninger-20180424,2.5118406,26580501,AWNYa5mEx8uVRSOdgdUS,2018-05-13T07:34:54.396Z,2018-05-13T07:33:55.832Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-27-XZ,2018-05-13T07:33:56.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26580501,2017-01-01,2017-12-31,c129,,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzk5L2JlL2Q5LzVkYWMtNDJlYS04NzlmLWU1OGM1NmRkNTg4ZQ.pdf,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZiLzMyLzJlLzlhMDItNDk4Mi1iY2JhLTQ2MDcxMDdkMTVmNg.xml,Danmark,NykÃ¸bing F,4800.0,34.0,Herningvej,Nakskov,4900.0,12.0,SkibsvÃ¦rftsvej,9200 Aalborg SV,Voergaardvej 2,,,,,,,Regnskabsklasse B,2018-05-08,2018-05-08,,,,Statsaut. revisor,1500000.0,,,,,32895468.0,26580501.0,mne32173,,Ãrsrapport,,,,0.0,Glenn Hartmann,Gert Uffe Nielsen,Jens Rewers,Beierholm,RewAir A/S,Beierholm,,,,,,Nakskov,2016-01-01,2016-12-31,247411.0,,,,,Lolland,,2017-12-31,2017-01-01,2018-05-08,NykÃ¸bing F,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25447705,indberetninger-20180424,2.5118406,26580501,AWNYa5mEx8uVRSOdgdUS,2018-05-13T07:34:54.396Z,2018-05-13T07:33:55.832Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-27-XZ,2018-05-13T07:33:56.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26580501,2017-01-01,2017-12-31,c132,,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzk5L2JlL2Q5LzVkYWMtNDJlYS04NzlmLWU1OGM1NmRkNTg4ZQ.pdf,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZiLzMyLzJlLzlhMDItNDk4Mi1iY2JhLTQ2MDcxMDdkMTVmNg.xml,Danmark,NykÃ¸bing F,4800.0,34.0,Herningvej,Nakskov,4900.0,12.0,SkibsvÃ¦rftsvej,9200 Aalborg SV,Voergaardvej 2,,,,,,,Regnskabsklasse B,2018-05-08,2018-05-08,,,,Statsaut. revisor,1500000.0,,,,,32895468.0,26580501.0,mne32173,,Ãrsrapport,,,,0.0,Glenn Hartmann,Gert Uffe Nielsen,Jens Rewers,Beierholm,RewAir A/S,Beierholm,,,,,,Nakskov,2016-01-01,2016-12-31,,,,,,Lolland,,2017-12-31,2017-01-01,2018-05-08,NykÃ¸bing F,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25447705,indberetninger-20180424,2.5118406,26580501,AWNYa5mEx8uVRSOdgdUS,2018-05-13T07:34:54.396Z,2018-05-13T07:33:55.832Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-27-XZ,2018-05-13T07:33:56.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26580501,2017-01-01,2017-12-31,c1968,,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzE2Lzk5L2JlL2Q5LzVkYWMtNDJlYS04NzlmLWU1OGM1NmRkNTg4ZQ.pdf,http://regnskaber.virk.dk/10508562/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZiLzMyLzJlLzlhMDItNDk4Mi1iY2JhLTQ2MDcxMDdkMTVmNg.xml,Danmark,NykÃ¸bing F,4800.0,34.0,Herningvej,Nakskov,4900.0,12.0,SkibsvÃ¦rftsvej,9200 Aalborg SV,Voergaardvej 2,,,,,,,Regnskabsklasse B,2018-05-08,2018-05-08,,,,Statsaut. revisor,1500000.0,,,,,32895468.0,26580501.0,mne32173,,Ãrsrapport,,,,0.0,Glenn Hartmann,Gert Uffe Nielsen,Jens Rewers,Beierholm,RewAir A/S,Beierholm,,,,,,Nakskov,2016-01-01,2016-12-31,,,,,,Lolland,,2017-12-31,2017-01-01,2018-05-08,NykÃ¸bing F,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25447705,indberetninger-20180424,2.5118406,26580501,AWNYa5mEx8uVRSOdgdUS,2018-05-13T07:34:54.396Z,2018-05-13T07:33:55.832Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-27-XZ,2018-05-13T07:33:56.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
