entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
33495463,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2EzLzU4L2U5LzZlODAtNDg2Zi1iM2M0LWNlMTIyZTViYjQyMA.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzM3L2U2LzBkLzc1MGEtNDk0NS05MjYwLTg4MTk5YTYxMmYxZQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzBhLzYzLzIzLzRhMzgtNGVjMy04Y2Q3LWQ4ZGRjZDMwNzhjNw.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,Regnskabsklasse B,2018-08-01,2018-08-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger og sikkerhedsstillelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser</p>",33495463.0,197200.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen Hestbech,46.0,3068.0,Silkeborg,2016-07-01,2017-06-30,199562.0,200222.0,2018-06-30,2017-07-01,true,false,660.0,false,false,Ingen bistand,urn:ofk:oid:26010777,indberetninger-20180424,2.5955422,33495463,AWT12-EWKQjPMJ1HuYwd,2018-08-01T14:20:30.733Z,2018-08-01T14:19:42.783Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-27-AU,2018-08-01T14:19:42.960Z,,,,,,,,,,,,,,,,,,
33495463,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2EzLzU4L2U5LzZlODAtNDg2Zi1iM2M0LWNlMTIyZTViYjQyMA.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzM3L2U2LzBkLzc1MGEtNDk0NS05MjYwLTg4MTk5YTYxMmYxZQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzBhLzYzLzIzLzRhMzgtNGVjMy04Y2Q3LWQ4ZGRjZDMwNzhjNw.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,Regnskabsklasse B,2018-08-01,2018-08-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger og sikkerhedsstillelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser</p>",33495463.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen Hestbech,,,Silkeborg,2016-07-01,2017-06-30,199562.0,,2018-06-30,2017-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:26010777,indberetninger-20180424,2.5955422,33495463,AWT12-EWKQjPMJ1HuYwd,2018-08-01T14:20:30.733Z,2018-08-01T14:19:42.783Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-27-AU,2018-08-01T14:19:42.960Z,,,,,,,,,,,,,,,,,,
33495463,2017-06-30,2017-06-30,c6,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2EzLzU4L2U5LzZlODAtNDg2Zi1iM2M0LWNlMTIyZTViYjQyMA.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzM3L2U2LzBkLzc1MGEtNDk0NS05MjYwLTg4MTk5YTYxMmYxZQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzBhLzYzLzIzLzRhMzgtNGVjMy04Y2Q3LWQ4ZGRjZDMwNzhjNw.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,Regnskabsklasse B,2018-08-01,2018-08-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger og sikkerhedsstillelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser</p>",33495463.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen Hestbech,,,Silkeborg,2016-07-01,2017-06-30,,,2018-06-30,2017-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:26010777,indberetninger-20180424,2.5955422,33495463,AWT12-EWKQjPMJ1HuYwd,2018-08-01T14:20:30.733Z,2018-08-01T14:19:42.783Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-27-AU,2018-08-01T14:19:42.960Z,840506.0,840506.0,80000.0,840506.0,0.0,586720.0,840506.0,253786.0,660.0,660.0,0.0,251432.0,506720.0,0.0,0.0,253126.0,0.0,1694.0
33495463,2017-07-01,2017-07-01,c7,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2EzLzU4L2U5LzZlODAtNDg2Zi1iM2M0LWNlMTIyZTViYjQyMA.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzM3L2U2LzBkLzc1MGEtNDk0NS05MjYwLTg4MTk5YTYxMmYxZQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzBhLzYzLzIzLzRhMzgtNGVjMy04Y2Q3LWQ4ZGRjZDMwNzhjNw.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,Regnskabsklasse B,2018-08-01,2018-08-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger og sikkerhedsstillelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser</p>",33495463.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen Hestbech,,,Silkeborg,2016-07-01,2017-06-30,,,2018-06-30,2017-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:26010777,indberetninger-20180424,2.5955422,33495463,AWT12-EWKQjPMJ1HuYwd,2018-08-01T14:20:30.733Z,2018-08-01T14:19:42.783Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-27-AU,2018-08-01T14:19:42.960Z,,,,,,80000.0,,,,,,,,,,,,
33495463,2017-07-01,2017-07-01,c8,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2EzLzU4L2U5LzZlODAtNDg2Zi1iM2M0LWNlMTIyZTViYjQyMA.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzM3L2U2LzBkLzc1MGEtNDk0NS05MjYwLTg4MTk5YTYxMmYxZQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzBhLzYzLzIzLzRhMzgtNGVjMy04Y2Q3LWQ4ZGRjZDMwNzhjNw.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,Regnskabsklasse B,2018-08-01,2018-08-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger og sikkerhedsstillelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser</p>",33495463.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen Hestbech,,,Silkeborg,2016-07-01,2017-06-30,,,2018-06-30,2017-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:26010777,indberetninger-20180424,2.5955422,33495463,AWT12-EWKQjPMJ1HuYwd,2018-08-01T14:20:30.733Z,2018-08-01T14:19:42.783Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-27-AU,2018-08-01T14:19:42.960Z,,,,,,506720.0,,,,,,,,,,,,
33495463,2017-07-01,2017-07-01,c9,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2EzLzU4L2U5LzZlODAtNDg2Zi1iM2M0LWNlMTIyZTViYjQyMA.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzM3L2U2LzBkLzc1MGEtNDk0NS05MjYwLTg4MTk5YTYxMmYxZQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzBhLzYzLzIzLzRhMzgtNGVjMy04Y2Q3LWQ4ZGRjZDMwNzhjNw.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,Regnskabsklasse B,2018-08-01,2018-08-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger og sikkerhedsstillelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser</p>",33495463.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen Hestbech,,,Silkeborg,2016-07-01,2017-06-30,,,2018-06-30,2017-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:26010777,indberetninger-20180424,2.5955422,33495463,AWT12-EWKQjPMJ1HuYwd,2018-08-01T14:20:30.733Z,2018-08-01T14:19:42.783Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-27-AU,2018-08-01T14:19:42.960Z,,,,,,586720.0,,,,,,,,,,,,
33495463,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2EzLzU4L2U5LzZlODAtNDg2Zi1iM2M0LWNlMTIyZTViYjQyMA.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzM3L2U2LzBkLzc1MGEtNDk0NS05MjYwLTg4MTk5YTYxMmYxZQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzBhLzYzLzIzLzRhMzgtNGVjMy04Y2Q3LWQ4ZGRjZDMwNzhjNw.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,Regnskabsklasse B,2018-08-01,2018-08-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger og sikkerhedsstillelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser</p>",33495463.0,0.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen Hestbech,1901.0,0.0,Silkeborg,2016-07-01,2017-06-30,-1483.0,-1901.0,2018-06-30,2017-07-01,true,false,-418.0,false,false,Ingen bistand,urn:ofk:oid:26010777,indberetninger-20180424,2.5955422,33495463,AWT12-EWKQjPMJ1HuYwd,2018-08-01T14:20:30.733Z,2018-08-01T14:19:42.783Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-27-AU,2018-08-01T14:19:42.960Z,,,,,,,,,,,,,,,,,,
33495463,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2EzLzU4L2U5LzZlODAtNDg2Zi1iM2M0LWNlMTIyZTViYjQyMA.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzM3L2U2LzBkLzc1MGEtNDk0NS05MjYwLTg4MTk5YTYxMmYxZQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzBhLzYzLzIzLzRhMzgtNGVjMy04Y2Q3LWQ4ZGRjZDMwNzhjNw.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,Regnskabsklasse B,2018-08-01,2018-08-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger og sikkerhedsstillelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser</p>",33495463.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen Hestbech,,,Silkeborg,2016-07-01,2017-06-30,,,2018-06-30,2017-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:26010777,indberetninger-20180424,2.5955422,33495463,AWT12-EWKQjPMJ1HuYwd,2018-08-01T14:20:30.733Z,2018-08-01T14:19:42.783Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-27-AU,2018-08-01T14:19:42.960Z,,,,,,,,,,,,,,,,,,
33495463,2017-07-01,2018-06-30,c10,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2EzLzU4L2U5LzZlODAtNDg2Zi1iM2M0LWNlMTIyZTViYjQyMA.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzM3L2U2LzBkLzc1MGEtNDk0NS05MjYwLTg4MTk5YTYxMmYxZQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzBhLzYzLzIzLzRhMzgtNGVjMy04Y2Q3LWQ4ZGRjZDMwNzhjNw.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,Regnskabsklasse B,2018-08-01,2018-08-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger og sikkerhedsstillelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser</p>",33495463.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen Hestbech,,,Silkeborg,2016-07-01,2017-06-30,0.0,,2018-06-30,2017-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:26010777,indberetninger-20180424,2.5955422,33495463,AWT12-EWKQjPMJ1HuYwd,2018-08-01T14:20:30.733Z,2018-08-01T14:19:42.783Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-27-AU,2018-08-01T14:19:42.960Z,,,,,,,,,,,,,,,,,,
33495463,2017-07-01,2018-06-30,c11,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2EzLzU4L2U5LzZlODAtNDg2Zi1iM2M0LWNlMTIyZTViYjQyMA.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzM3L2U2LzBkLzc1MGEtNDk0NS05MjYwLTg4MTk5YTYxMmYxZQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzBhLzYzLzIzLzRhMzgtNGVjMy04Y2Q3LWQ4ZGRjZDMwNzhjNw.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,Regnskabsklasse B,2018-08-01,2018-08-01,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger og sikkerhedsstillelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser</p>",33495463.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen Hestbech,,,Silkeborg,2016-07-01,2017-06-30,-1483.0,,2018-06-30,2017-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:26010777,indberetninger-20180424,2.5955422,33495463,AWT12-EWKQjPMJ1HuYwd,2018-08-01T14:20:30.733Z,2018-08-01T14:19:42.783Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-27-AU,2018-08-01T14:19:42.960Z,,,,,,,,,,,,,,,,,,
