entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
33495463,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzk4L2IyL2ViL2UwNTQtNDMyMi05OTAzLTkwNTM2MjUxOTc4Yw.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzViLzdkLzUyL2RkODEtNDliMi1iZGNmLWE5YjZmNmEyNzViOQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzkzL2UxLzcxLzdiYTItNDEwMC04NmY5LWU1NDE3MGFkOTQxNQ.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-19,2019-08-19,33495463.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen AunbÃ¸l Hestbech,1901.0,0.0,Silkeborg,2017-07-01,2018-06-30,-1483.0,-1901.0,2019-06-30,2018-07-01,true,-418.0,false,false,Ingen bistand,urn:ofk:oid:27745174,indberetninger-20180424,2.59278,33495463,AWyqipNHIXJRhhXBM6xR,2019-08-19T15:41:45.872Z,2019-08-19T15:41:43.468Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-36-AM,2019-08-19T15:41:43.647Z,,,,,,,,,,,,,,,,,,
33495463,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzk4L2IyL2ViL2UwNTQtNDMyMi05OTAzLTkwNTM2MjUxOTc4Yw.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzViLzdkLzUyL2RkODEtNDliMi1iZGNmLWE5YjZmNmEyNzViOQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzkzL2UxLzcxLzdiYTItNDEwMC04NmY5LWU1NDE3MGFkOTQxNQ.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-19,2019-08-19,33495463.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen AunbÃ¸l Hestbech,,,Silkeborg,2017-07-01,2018-06-30,-1483.0,,2019-06-30,2018-07-01,true,,false,false,Ingen bistand,urn:ofk:oid:27745174,indberetninger-20180424,2.59278,33495463,AWyqipNHIXJRhhXBM6xR,2019-08-19T15:41:45.872Z,2019-08-19T15:41:43.468Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-36-AM,2019-08-19T15:41:43.647Z,,,,,,,,,,,,,,,,,,
33495463,2018-06-30,2018-06-30,c6,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzk4L2IyL2ViL2UwNTQtNDMyMi05OTAzLTkwNTM2MjUxOTc4Yw.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzViLzdkLzUyL2RkODEtNDliMi1iZGNmLWE5YjZmNmEyNzViOQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzkzL2UxLzcxLzdiYTItNDEwMC04NmY5LWU1NDE3MGFkOTQxNQ.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-19,2019-08-19,33495463.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen AunbÃ¸l Hestbech,,,Silkeborg,2017-07-01,2018-06-30,,,2019-06-30,2018-07-01,true,,false,false,Ingen bistand,urn:ofk:oid:27745174,indberetninger-20180424,2.59278,33495463,AWyqipNHIXJRhhXBM6xR,2019-08-19T15:41:45.872Z,2019-08-19T15:41:43.468Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-36-AM,2019-08-19T15:41:43.647Z,589471.0,208.0,80000.0,589471.0,418.0,585237.0,589471.0,4234.0,0.0,0.0,588845.0,3126.0,505237.0,448.0,588845.0,4234.0,418.0,660.0
33495463,2018-07-01,2018-07-01,c7,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzk4L2IyL2ViL2UwNTQtNDMyMi05OTAzLTkwNTM2MjUxOTc4Yw.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzViLzdkLzUyL2RkODEtNDliMi1iZGNmLWE5YjZmNmEyNzViOQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzkzL2UxLzcxLzdiYTItNDEwMC04NmY5LWU1NDE3MGFkOTQxNQ.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-19,2019-08-19,33495463.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen AunbÃ¸l Hestbech,,,Silkeborg,2017-07-01,2018-06-30,,,2019-06-30,2018-07-01,true,,false,false,Ingen bistand,urn:ofk:oid:27745174,indberetninger-20180424,2.59278,33495463,AWyqipNHIXJRhhXBM6xR,2019-08-19T15:41:45.872Z,2019-08-19T15:41:43.468Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-36-AM,2019-08-19T15:41:43.647Z,,,,,,80000.0,,,,,,,,,,,,
33495463,2018-07-01,2018-07-01,c8,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzk4L2IyL2ViL2UwNTQtNDMyMi05OTAzLTkwNTM2MjUxOTc4Yw.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzViLzdkLzUyL2RkODEtNDliMi1iZGNmLWE5YjZmNmEyNzViOQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzkzL2UxLzcxLzdiYTItNDEwMC04NmY5LWU1NDE3MGFkOTQxNQ.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-19,2019-08-19,33495463.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen AunbÃ¸l Hestbech,,,Silkeborg,2017-07-01,2018-06-30,,,2019-06-30,2018-07-01,true,,false,false,Ingen bistand,urn:ofk:oid:27745174,indberetninger-20180424,2.59278,33495463,AWyqipNHIXJRhhXBM6xR,2019-08-19T15:41:45.872Z,2019-08-19T15:41:43.468Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-36-AM,2019-08-19T15:41:43.647Z,,,,,,505237.0,,,,,,,,,,,,
33495463,2018-07-01,2018-07-01,c9,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzk4L2IyL2ViL2UwNTQtNDMyMi05OTAzLTkwNTM2MjUxOTc4Yw.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzViLzdkLzUyL2RkODEtNDliMi1iZGNmLWE5YjZmNmEyNzViOQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzkzL2UxLzcxLzdiYTItNDEwMC04NmY5LWU1NDE3MGFkOTQxNQ.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-19,2019-08-19,33495463.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen AunbÃ¸l Hestbech,,,Silkeborg,2017-07-01,2018-06-30,,,2019-06-30,2018-07-01,true,,false,false,Ingen bistand,urn:ofk:oid:27745174,indberetninger-20180424,2.59278,33495463,AWyqipNHIXJRhhXBM6xR,2019-08-19T15:41:45.872Z,2019-08-19T15:41:43.468Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-36-AM,2019-08-19T15:41:43.647Z,,,,,,585237.0,,,,,,,,,,,,
33495463,2018-07-01,2019-06-30,c0,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzk4L2IyL2ViL2UwNTQtNDMyMi05OTAzLTkwNTM2MjUxOTc4Yw.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzViLzdkLzUyL2RkODEtNDliMi1iZGNmLWE5YjZmNmEyNzViOQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzkzL2UxLzcxLzdiYTItNDEwMC04NmY5LWU1NDE3MGFkOTQxNQ.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-19,2019-08-19,33495463.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen AunbÃ¸l Hestbech,64.0,12817.0,Silkeborg,2017-07-01,2018-06-30,9943.0,12753.0,2019-06-30,2018-07-01,true,2810.0,false,false,Ingen bistand,urn:ofk:oid:27745174,indberetninger-20180424,2.59278,33495463,AWyqipNHIXJRhhXBM6xR,2019-08-19T15:41:45.872Z,2019-08-19T15:41:43.468Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-36-AM,2019-08-19T15:41:43.647Z,,,,,,,,,,,,,,,,,,
33495463,2018-07-01,2019-06-30,c1,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzk4L2IyL2ViL2UwNTQtNDMyMi05OTAzLTkwNTM2MjUxOTc4Yw.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzViLzdkLzUyL2RkODEtNDliMi1iZGNmLWE5YjZmNmEyNzViOQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzkzL2UxLzcxLzdiYTItNDEwMC04NmY5LWU1NDE3MGFkOTQxNQ.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-19,2019-08-19,33495463.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen AunbÃ¸l Hestbech,,,Silkeborg,2017-07-01,2018-06-30,,,2019-06-30,2018-07-01,true,,false,false,Ingen bistand,urn:ofk:oid:27745174,indberetninger-20180424,2.59278,33495463,AWyqipNHIXJRhhXBM6xR,2019-08-19T15:41:45.872Z,2019-08-19T15:41:43.468Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-36-AM,2019-08-19T15:41:43.647Z,,,,,,,,,,,,,,,,,,
33495463,2018-07-01,2019-06-30,c10,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzk4L2IyL2ViL2UwNTQtNDMyMi05OTAzLTkwNTM2MjUxOTc4Yw.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzViLzdkLzUyL2RkODEtNDliMi1iZGNmLWE5YjZmNmEyNzViOQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzkzL2UxLzcxLzdiYTItNDEwMC04NmY5LWU1NDE3MGFkOTQxNQ.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-19,2019-08-19,33495463.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen AunbÃ¸l Hestbech,,,Silkeborg,2017-07-01,2018-06-30,0.0,,2019-06-30,2018-07-01,true,,false,false,Ingen bistand,urn:ofk:oid:27745174,indberetninger-20180424,2.59278,33495463,AWyqipNHIXJRhhXBM6xR,2019-08-19T15:41:45.872Z,2019-08-19T15:41:43.468Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-36-AM,2019-08-19T15:41:43.647Z,,,,,,,,,,,,,,,,,,
33495463,2018-07-01,2019-06-30,c11,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzk4L2IyL2ViL2UwNTQtNDMyMi05OTAzLTkwNTM2MjUxOTc4Yw.xhtml,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzViLzdkLzUyL2RkODEtNDliMi1iZGNmLWE5YjZmNmEyNzViOQ.pdf,http://regnskaber.virk.dk/36459433/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzkzL2UxLzcxLzdiYTItNDEwMC04NmY5LWU1NDE3MGFkOTQxNQ.xml,true,Silkeborg,8600.0,"34, st.",Papirfabrikken,Silkeborg,8600.0,35.0,Enghavevej,8600 Silkeborg,Enghavevej 35,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-19,2019-08-19,33495463.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Steen AunbÃ¸l Hestbech,Steen AunbÃ¸l Hestbech,Nykredit,STEEN HESTBECH HOLDING ApS,Steen AunbÃ¸l Hestbech,,,Silkeborg,2017-07-01,2018-06-30,9943.0,,2019-06-30,2018-07-01,true,,false,false,Ingen bistand,urn:ofk:oid:27745174,indberetninger-20180424,2.59278,33495463,AWyqipNHIXJRhhXBM6xR,2019-08-19T15:41:45.872Z,2019-08-19T15:41:43.468Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-36-AM,2019-08-19T15:41:43.647Z,,,,,,,,,,,,,,,,,,
