entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
36395192,2014-09-25,2015-09-30,ID_2,,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Q0LzUxL2UzLzZkZDUtNDQwMC1iYzQxLTAwZTI4ODU5MTg3ZA.pdf,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2U0LzM0LzJkLzY2ZGUtNDc2OS1iYjIxLTFhOTkzZjgyYWRjYg.xml,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,Til den daglige ledelse i Rosenhuset ApS,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-25,2017-01-25,2014-09-25,2017-01-30,34901694.0,36395192.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Rosenhuset ApS.,Ãrsrapport,Henrik  Albinski Larsen,ASSET,Danske Bank,Rosenhuset ApS,"ASSET, Statsautoriseret Revisionsanpartsselskab",Rudersdal,2014-09-25,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2016-09-30,2015-10-01,2017-01-25,BrÃ¸ndby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40112301.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23446106,indberetninger-20180424,2.5124211,36395192.0,,2018-03-27T13:42:51.976Z,2017-02-02T11:35:44.200Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-92-KW,2017-02-02T11:35:44.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36395192,2014-09-25,2015-09-30,ID_4,,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Q0LzUxL2UzLzZkZDUtNDQwMC1iYzQxLTAwZTI4ODU5MTg3ZA.pdf,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2U0LzM0LzJkLzY2ZGUtNDc2OS1iYjIxLTFhOTkzZjgyYWRjYg.xml,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,Til den daglige ledelse i Rosenhuset ApS,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-25,2017-01-25,2014-09-25,2017-01-30,34901694.0,36395192.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Rosenhuset ApS.,Ãrsrapport,Henrik  Albinski Larsen,ASSET,Danske Bank,Rosenhuset ApS,"ASSET, Statsautoriseret Revisionsanpartsselskab",Rudersdal,2014-09-25,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2016-09-30,2015-10-01,2017-01-25,BrÃ¸ndby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40112301.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23446106,indberetninger-20180424,2.5124211,36395192.0,,2018-03-27T13:42:51.976Z,2017-02-02T11:35:44.200Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-92-KW,2017-02-02T11:35:44.335Z,240735.0,1624109.0,3081660.0,1142396.0,1151760.0,1216816.0,9364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36395192,2014-09-25,2015-09-30,ID_6,,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Q0LzUxL2UzLzZkZDUtNDQwMC1iYzQxLTAwZTI4ODU5MTg3ZA.pdf,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2U0LzM0LzJkLzY2ZGUtNDc2OS1iYjIxLTFhOTkzZjgyYWRjYg.xml,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,Til den daglige ledelse i Rosenhuset ApS,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-25,2017-01-25,2014-09-25,2017-01-30,34901694.0,36395192.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Rosenhuset ApS.,Ãrsrapport,Henrik  Albinski Larsen,ASSET,Danske Bank,Rosenhuset ApS,"ASSET, Statsautoriseret Revisionsanpartsselskab",Rudersdal,2014-09-25,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2016-09-30,2015-10-01,2017-01-25,BrÃ¸ndby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40112301.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23446106,indberetninger-20180424,2.5124211,36395192.0,,2018-03-27T13:42:51.976Z,2017-02-02T11:35:44.200Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-92-KW,2017-02-02T11:35:44.335Z,,,,-33001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36395192,2015-09-30,2015-09-30,ID_8,,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Q0LzUxL2UzLzZkZDUtNDQwMC1iYzQxLTAwZTI4ODU5MTg3ZA.pdf,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2U0LzM0LzJkLzY2ZGUtNDc2OS1iYjIxLTFhOTkzZjgyYWRjYg.xml,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,Til den daglige ledelse i Rosenhuset ApS,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-25,2017-01-25,2014-09-25,2017-01-30,34901694.0,36395192.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Rosenhuset ApS.,Ãrsrapport,Henrik  Albinski Larsen,ASSET,Danske Bank,Rosenhuset ApS,"ASSET, Statsautoriseret Revisionsanpartsselskab",Rudersdal,2014-09-25,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2016-09-30,2015-10-01,2017-01-25,BrÃ¸ndby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40112301.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23446106,indberetninger-20180424,2.5124211,36395192.0,,2018-03-27T13:42:51.976Z,2017-02-02T11:35:44.200Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-92-KW,2017-02-02T11:35:44.335Z,,,,,,,,2422142.0,602039.0,50000.0,714853.0,31683.0,100000.0,88001.0,550817.0,990000.0,990000.0,49423.0,66472.0,2422142.0,2324777.0,100000.0,0.0,0.0,1707289.0,337687.0,28273.0,617289.0,9364.0,9364.0,49423.0,38001.0,0.0,2324777.0,1482000.0,257667.0,0.0,63391.0,247423.0,3435.0,
36395192,2015-10-01,2016-09-30,ID_0,,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Q0LzUxL2UzLzZkZDUtNDQwMC1iYzQxLTAwZTI4ODU5MTg3ZA.pdf,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2U0LzM0LzJkLzY2ZGUtNDc2OS1iYjIxLTFhOTkzZjgyYWRjYg.xml,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,Til den daglige ledelse i Rosenhuset ApS,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-25,2017-01-25,2014-09-25,2017-01-30,34901694.0,36395192.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Rosenhuset ApS.,Ãrsrapport,Henrik  Albinski Larsen,ASSET,Danske Bank,Rosenhuset ApS,"ASSET, Statsautoriseret Revisionsanpartsselskab",Rudersdal,2014-09-25,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2016-09-30,2015-10-01,2017-01-25,BrÃ¸ndby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40112301.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23446106,indberetninger-20180424,2.5124211,36395192.0,,2018-03-27T13:42:51.976Z,2017-02-02T11:35:44.200Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-92-KW,2017-02-02T11:35:44.335Z,260647.0,2291398.0,4363431.0,1677435.0,1732715.0,1811386.0,55280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36395192,2015-10-01,2016-09-30,ID_1,,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Q0LzUxL2UzLzZkZDUtNDQwMC1iYzQxLTAwZTI4ODU5MTg3ZA.pdf,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2U0LzM0LzJkLzY2ZGUtNDc2OS1iYjIxLTFhOTkzZjgyYWRjYg.xml,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,Til den daglige ledelse i Rosenhuset ApS,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-25,2017-01-25,2014-09-25,2017-01-30,34901694.0,36395192.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Rosenhuset ApS.,Ãrsrapport,Henrik  Albinski Larsen,ASSET,Danske Bank,Rosenhuset ApS,"ASSET, Statsautoriseret Revisionsanpartsselskab",Rudersdal,2014-09-25,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2016-09-30,2015-10-01,2017-01-25,BrÃ¸ndby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40112301.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23446106,indberetninger-20180424,2.5124211,36395192.0,,2018-03-27T13:42:51.976Z,2017-02-02T11:35:44.200Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-92-KW,2017-02-02T11:35:44.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Albinski Larsen
36395192,2015-10-01,2016-09-30,ID_3,,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Q0LzUxL2UzLzZkZDUtNDQwMC1iYzQxLTAwZTI4ODU5MTg3ZA.pdf,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2U0LzM0LzJkLzY2ZGUtNDc2OS1iYjIxLTFhOTkzZjgyYWRjYg.xml,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,Til den daglige ledelse i Rosenhuset ApS,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-25,2017-01-25,2014-09-25,2017-01-30,34901694.0,36395192.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Rosenhuset ApS.,Ãrsrapport,Henrik  Albinski Larsen,ASSET,Danske Bank,Rosenhuset ApS,"ASSET, Statsautoriseret Revisionsanpartsselskab",Rudersdal,2014-09-25,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2016-09-30,2015-10-01,2017-01-25,BrÃ¸ndby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40112301.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23446106,indberetninger-20180424,2.5124211,36395192.0,,2018-03-27T13:42:51.976Z,2017-02-02T11:35:44.200Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-92-KW,2017-02-02T11:35:44.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36395192,2015-10-01,2016-09-30,ID_5,,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Q0LzUxL2UzLzZkZDUtNDQwMC1iYzQxLTAwZTI4ODU5MTg3ZA.pdf,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2U0LzM0LzJkLzY2ZGUtNDc2OS1iYjIxLTFhOTkzZjgyYWRjYg.xml,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,Til den daglige ledelse i Rosenhuset ApS,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-25,2017-01-25,2014-09-25,2017-01-30,34901694.0,36395192.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Rosenhuset ApS.,Ãrsrapport,Henrik  Albinski Larsen,ASSET,Danske Bank,Rosenhuset ApS,"ASSET, Statsautoriseret Revisionsanpartsselskab",Rudersdal,2014-09-25,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2016-09-30,2015-10-01,2017-01-25,BrÃ¸ndby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40112301.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23446106,indberetninger-20180424,2.5124211,36395192.0,,2018-03-27T13:42:51.976Z,2017-02-02T11:35:44.200Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-92-KW,2017-02-02T11:35:44.335Z,,,,-195792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36395192,2015-10-01,2016-09-30,ID_9,,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Q0LzUxL2UzLzZkZDUtNDQwMC1iYzQxLTAwZTI4ODU5MTg3ZA.pdf,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2U0LzM0LzJkLzY2ZGUtNDc2OS1iYjIxLTFhOTkzZjgyYWRjYg.xml,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,Til den daglige ledelse i Rosenhuset ApS,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-25,2017-01-25,2014-09-25,2017-01-30,34901694.0,36395192.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Rosenhuset ApS.,Ãrsrapport,Henrik  Albinski Larsen,ASSET,Danske Bank,Rosenhuset ApS,"ASSET, Statsautoriseret Revisionsanpartsselskab",Rudersdal,2014-09-25,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2016-09-30,2015-10-01,2017-01-25,BrÃ¸ndby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40112301.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23446106,indberetninger-20180424,2.5124211,36395192.0,,2018-03-27T13:42:51.976Z,2017-02-02T11:35:44.200Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-92-KW,2017-02-02T11:35:44.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36395192,2016-09-30,2016-09-30,ID_7,,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Q0LzUxL2UzLzZkZDUtNDQwMC1iYzQxLTAwZTI4ODU5MTg3ZA.pdf,http://regnskaber.virk.dk/29159363/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2U0LzM0LzJkLzY2ZGUtNDc2OS1iYjIxLTFhOTkzZjgyYWRjYg.xml,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,Til den daglige ledelse i Rosenhuset ApS,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-25,2017-01-25,2014-09-25,2017-01-30,34901694.0,36395192.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Rosenhuset ApS.,Ãrsrapport,Henrik  Albinski Larsen,ASSET,Danske Bank,Rosenhuset ApS,"ASSET, Statsautoriseret Revisionsanpartsselskab",Rudersdal,2014-09-25,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2016-09-30,2015-10-01,2017-01-25,BrÃ¸ndby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40112301.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23446106,indberetninger-20180424,2.5124211,36395192.0,,2018-03-27T13:42:51.976Z,2017-02-02T11:35:44.200Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-92-KW,2017-02-02T11:35:44.335Z,,,,,,,,2647544.0,993022.0,50000.0,1185266.0,32265.0,100000.0,283793.0,431006.0,880000.0,880000.0,52807.0,51272.0,2647544.0,2332682.0,100000.0,33575.0,33575.0,1462278.0,445117.0,107172.0,482278.0,31069.0,31069.0,52807.0,233793.0,14259.0,2299107.0,1292413.0,235990.0,33315.0,139437.0,278013.0,0.0,
