entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CostOfProduction,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisions,LongtermPrepaymentsReceivedFromCustomers,LongtermTradePayables,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherLongtermPayables,OtherOperatingIncome,PaidContributedCapital,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
28500750,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzc5L2UyL2I5L2ZkY2YtNDRhNy1hZDkyLTdkMGI0YTNkN2ZiYg.xhtml,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA3L2ExLzgyLzBlNTktNDU0NC1iYzIyLWRmZTA5ZTQ4MjEyMQ.pdf,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzY3L2MwLzkyL2M2YjMtNDZiYy05NmQ5LWM2NmIxYjI4Yzk1Yw.xml,Danmark,DK,HillerÃ¸d,3400.0,18.0,Sdr. Jernbanevej,HillerÃ¸d,3400.0,27.0,Frydenborgvej,3400  HillerÃ¸d,Frydenborgvej 27 K,95077.0,Regnskabsklasse B,5373715.0,2015-05-01,2015-05-29,130467.0,1408280.0,28500750.0,5796832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,289625.0,12150.0,Betty Andersen,Hans Henrik Mortensen,Sydbank A/S,PARTNERSELSKABET RÃRMOSEVÃNGET,Betty Andersen,948642.0,38658.0,1517.0,0.0,-247264.0,500000.0,HillerÃ¸d,2013-01-01,2013-12-31,-5639360.0,-5639360.0,1065939.0,2014-12-31,2014-01-01,6781995.0,Selskabet Ã¸nsker fortsat fravalg af revisor for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5430713,indberetninger-20180424,2.5949414,28500750.0,,2018-03-30T11:36:42.055Z,2015-06-03T09:06:05.799Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-51-XD,2015-06-03T09:06:06.103Z,,,,,,,,,,,,,,,,,,,,,
28500750,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzc5L2UyL2I5L2ZkY2YtNDRhNy1hZDkyLTdkMGI0YTNkN2ZiYg.xhtml,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA3L2ExLzgyLzBlNTktNDU0NC1iYzIyLWRmZTA5ZTQ4MjEyMQ.pdf,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzY3L2MwLzkyL2M2YjMtNDZiYy05NmQ5LWM2NmIxYjI4Yzk1Yw.xml,Danmark,DK,HillerÃ¸d,3400.0,18.0,Sdr. Jernbanevej,HillerÃ¸d,3400.0,27.0,Frydenborgvej,3400  HillerÃ¸d,Frydenborgvej 27 K,,Regnskabsklasse B,5373715.0,2015-05-01,2015-05-29,130467.0,,28500750.0,5796832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,289625.0,12150.0,Betty Andersen,Hans Henrik Mortensen,Sydbank A/S,PARTNERSELSKABET RÃRMOSEVÃNGET,Betty Andersen,,38658.0,1517.0,0.0,,500000.0,HillerÃ¸d,2013-01-01,2013-12-31,-5639360.0,,,2014-12-31,2014-01-01,,Selskabet Ã¸nsker fortsat fravalg af revisor for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5430713,indberetninger-20180424,2.5949414,28500750.0,,2018-03-30T11:36:42.055Z,2015-06-03T09:06:05.799Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-51-XD,2015-06-03T09:06:06.103Z,,,,,,,,,,,,,,,,,,,,,
28500750,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzc5L2UyL2I5L2ZkY2YtNDRhNy1hZDkyLTdkMGI0YTNkN2ZiYg.xhtml,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA3L2ExLzgyLzBlNTktNDU0NC1iYzIyLWRmZTA5ZTQ4MjEyMQ.pdf,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzY3L2MwLzkyL2M2YjMtNDZiYy05NmQ5LWM2NmIxYjI4Yzk1Yw.xml,Danmark,DK,HillerÃ¸d,3400.0,18.0,Sdr. Jernbanevej,HillerÃ¸d,3400.0,27.0,Frydenborgvej,3400  HillerÃ¸d,Frydenborgvej 27 K,,Regnskabsklasse B,5373715.0,2015-05-01,2015-05-29,130467.0,,28500750.0,5796832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,289625.0,12150.0,Betty Andersen,Hans Henrik Mortensen,Sydbank A/S,PARTNERSELSKABET RÃRMOSEVÃNGET,Betty Andersen,,38658.0,1517.0,0.0,,500000.0,HillerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Selskabet Ã¸nsker fortsat fravalg af revisor for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5430713,indberetninger-20180424,2.5949414,28500750.0,,2018-03-30T11:36:42.055Z,2015-06-03T09:06:05.799Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-51-XD,2015-06-03T09:06:06.103Z,18521349.0,447636.0,500000.0,18521349.0,2882043.0,18000000.0,18521349.0,15639306.0,18000000.0,208000.0,5353.0,2382043.0,4200000.0,15639306.0,10929531.0,289625.0,73713.0,27585.0,12150.0,40775.0,
28500750,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzc5L2UyL2I5L2ZkY2YtNDRhNy1hZDkyLTdkMGI0YTNkN2ZiYg.xhtml,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA3L2ExLzgyLzBlNTktNDU0NC1iYzIyLWRmZTA5ZTQ4MjEyMQ.pdf,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzY3L2MwLzkyL2M2YjMtNDZiYy05NmQ5LWM2NmIxYjI4Yzk1Yw.xml,Danmark,DK,HillerÃ¸d,3400.0,18.0,Sdr. Jernbanevej,HillerÃ¸d,3400.0,27.0,Frydenborgvej,3400  HillerÃ¸d,Frydenborgvej 27 K,103937.0,Regnskabsklasse B,5373715.0,2015-05-01,2015-05-29,130467.0,1247176.0,28500750.0,5796832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,289625.0,12150.0,Betty Andersen,Hans Henrik Mortensen,Sydbank A/S,PARTNERSELSKABET RÃRMOSEVÃNGET,Betty Andersen,759185.0,38658.0,1517.0,0.0,-253587.0,500000.0,HillerÃ¸d,2013-01-01,2013-12-31,130467.0,130467.0,889652.0,2014-12-31,2014-01-01,1247176.0,Selskabet Ã¸nsker fortsat fravalg af revisor for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5430713,indberetninger-20180424,2.5949414,28500750.0,,2018-03-30T11:36:42.055Z,2015-06-03T09:06:05.799Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-51-XD,2015-06-03T09:06:06.103Z,,,,,,,,,,,,,,,,,,,,,
28500750,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzc5L2UyL2I5L2ZkY2YtNDRhNy1hZDkyLTdkMGI0YTNkN2ZiYg.xhtml,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA3L2ExLzgyLzBlNTktNDU0NC1iYzIyLWRmZTA5ZTQ4MjEyMQ.pdf,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzY3L2MwLzkyL2M2YjMtNDZiYy05NmQ5LWM2NmIxYjI4Yzk1Yw.xml,Danmark,DK,HillerÃ¸d,3400.0,18.0,Sdr. Jernbanevej,HillerÃ¸d,3400.0,27.0,Frydenborgvej,3400  HillerÃ¸d,Frydenborgvej 27 K,,Regnskabsklasse B,5373715.0,2015-05-01,2015-05-29,130467.0,,28500750.0,5796832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,289625.0,12150.0,Betty Andersen,Hans Henrik Mortensen,Sydbank A/S,PARTNERSELSKABET RÃRMOSEVÃNGET,Betty Andersen,,38658.0,1517.0,0.0,,500000.0,HillerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Selskabet Ã¸nsker fortsat fravalg af revisor for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5430713,indberetninger-20180424,2.5949414,28500750.0,,2018-03-30T11:36:42.055Z,2015-06-03T09:06:05.799Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-51-XD,2015-06-03T09:06:06.103Z,,,,,,,,,,,,,,,,,,,,,
28500750,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzc5L2UyL2I5L2ZkY2YtNDRhNy1hZDkyLTdkMGI0YTNkN2ZiYg.xhtml,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA3L2ExLzgyLzBlNTktNDU0NC1iYzIyLWRmZTA5ZTQ4MjEyMQ.pdf,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzY3L2MwLzkyL2M2YjMtNDZiYy05NmQ5LWM2NmIxYjI4Yzk1Yw.xml,Danmark,DK,HillerÃ¸d,3400.0,18.0,Sdr. Jernbanevej,HillerÃ¸d,3400.0,27.0,Frydenborgvej,3400  HillerÃ¸d,Frydenborgvej 27 K,,Regnskabsklasse B,5373715.0,2015-05-01,2015-05-29,130467.0,,28500750.0,5796832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,289625.0,12150.0,Betty Andersen,Hans Henrik Mortensen,Sydbank A/S,PARTNERSELSKABET RÃRMOSEVÃNGET,Betty Andersen,,38658.0,1517.0,0.0,,500000.0,HillerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Selskabet Ã¸nsker fortsat fravalg af revisor for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5430713,indberetninger-20180424,2.5949414,28500750.0,,2018-03-30T11:36:42.055Z,2015-06-03T09:06:05.799Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-51-XD,2015-06-03T09:06:06.103Z,,,,,,,,,,,,,,,,,,,,,Jacob Mortensen
28500750,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzc5L2UyL2I5L2ZkY2YtNDRhNy1hZDkyLTdkMGI0YTNkN2ZiYg.xhtml,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA3L2ExLzgyLzBlNTktNDU0NC1iYzIyLWRmZTA5ZTQ4MjEyMQ.pdf,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzY3L2MwLzkyL2M2YjMtNDZiYy05NmQ5LWM2NmIxYjI4Yzk1Yw.xml,Danmark,DK,HillerÃ¸d,3400.0,18.0,Sdr. Jernbanevej,HillerÃ¸d,3400.0,27.0,Frydenborgvej,3400  HillerÃ¸d,Frydenborgvej 27 K,,Regnskabsklasse B,5373715.0,2015-05-01,2015-05-29,130467.0,,28500750.0,5796832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,289625.0,12150.0,Betty Andersen,Hans Henrik Mortensen,Sydbank A/S,PARTNERSELSKABET RÃRMOSEVÃNGET,Betty Andersen,,38658.0,1517.0,0.0,,500000.0,HillerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Selskabet Ã¸nsker fortsat fravalg af revisor for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5430713,indberetninger-20180424,2.5949414,28500750.0,,2018-03-30T11:36:42.055Z,2015-06-03T09:06:05.799Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-51-XD,2015-06-03T09:06:06.103Z,,,,,,,,,,,,,,,,,,,,,Niels Rasmus Mortensen
28500750,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzc5L2UyL2I5L2ZkY2YtNDRhNy1hZDkyLTdkMGI0YTNkN2ZiYg.xhtml,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA3L2ExLzgyLzBlNTktNDU0NC1iYzIyLWRmZTA5ZTQ4MjEyMQ.pdf,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzY3L2MwLzkyL2M2YjMtNDZiYy05NmQ5LWM2NmIxYjI4Yzk1Yw.xml,Danmark,DK,HillerÃ¸d,3400.0,18.0,Sdr. Jernbanevej,HillerÃ¸d,3400.0,27.0,Frydenborgvej,3400  HillerÃ¸d,Frydenborgvej 27 K,,Regnskabsklasse B,5373715.0,2015-05-01,2015-05-29,130467.0,,28500750.0,5796832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,289625.0,12150.0,Betty Andersen,Hans Henrik Mortensen,Sydbank A/S,PARTNERSELSKABET RÃRMOSEVÃNGET,Betty Andersen,,38658.0,1517.0,0.0,,500000.0,HillerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Selskabet Ã¸nsker fortsat fravalg af revisor for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5430713,indberetninger-20180424,2.5949414,28500750.0,,2018-03-30T11:36:42.055Z,2015-06-03T09:06:05.799Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-51-XD,2015-06-03T09:06:06.103Z,,,,,,,,,,,,,,,,,,,,,Hans Henrik Mortensen
28500750,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzc5L2UyL2I5L2ZkY2YtNDRhNy1hZDkyLTdkMGI0YTNkN2ZiYg.xhtml,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA3L2ExLzgyLzBlNTktNDU0NC1iYzIyLWRmZTA5ZTQ4MjEyMQ.pdf,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzY3L2MwLzkyL2M2YjMtNDZiYy05NmQ5LWM2NmIxYjI4Yzk1Yw.xml,Danmark,DK,HillerÃ¸d,3400.0,18.0,Sdr. Jernbanevej,HillerÃ¸d,3400.0,27.0,Frydenborgvej,3400  HillerÃ¸d,Frydenborgvej 27 K,,Regnskabsklasse B,5373715.0,2015-05-01,2015-05-29,130467.0,,28500750.0,5796832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,289625.0,12150.0,Betty Andersen,Hans Henrik Mortensen,Sydbank A/S,PARTNERSELSKABET RÃRMOSEVÃNGET,Betty Andersen,,38658.0,1517.0,0.0,,500000.0,HillerÃ¸d,2013-01-01,2013-12-31,130467.0,,,2014-12-31,2014-01-01,,Selskabet Ã¸nsker fortsat fravalg af revisor for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5430713,indberetninger-20180424,2.5949414,28500750.0,,2018-03-30T11:36:42.055Z,2015-06-03T09:06:05.799Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-51-XD,2015-06-03T09:06:06.103Z,,,,,,,,,,,,,,,,,,,,,
28500750,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzc5L2UyL2I5L2ZkY2YtNDRhNy1hZDkyLTdkMGI0YTNkN2ZiYg.xhtml,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzA3L2ExLzgyLzBlNTktNDU0NC1iYzIyLWRmZTA5ZTQ4MjEyMQ.pdf,http://regnskaber.virk.dk/05700582/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzY3L2MwLzkyL2M2YjMtNDZiYy05NmQ5LWM2NmIxYjI4Yzk1Yw.xml,Danmark,DK,HillerÃ¸d,3400.0,18.0,Sdr. Jernbanevej,HillerÃ¸d,3400.0,27.0,Frydenborgvej,3400  HillerÃ¸d,Frydenborgvej 27 K,,Regnskabsklasse B,5373715.0,2015-05-01,2015-05-29,130467.0,,28500750.0,5796832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,289625.0,12150.0,Betty Andersen,Hans Henrik Mortensen,Sydbank A/S,PARTNERSELSKABET RÃRMOSEVÃNGET,Betty Andersen,,38658.0,1517.0,0.0,,500000.0,HillerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Selskabet Ã¸nsker fortsat fravalg af revisor for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5430713,indberetninger-20180424,2.5949414,28500750.0,,2018-03-30T11:36:42.055Z,2015-06-03T09:06:05.799Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-51-XD,2015-06-03T09:06:06.103Z,18100960.0,12086.0,500000.0,18100960.0,3012510.0,18000000.0,18100960.0,15088450.0,18000000.0,62000.0,14609.0,2512510.0,4200000.0,15088450.0,10443043.0,362545.0,88874.0,27585.0,20862.0,46680.0,
