entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
30895541,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzNiLzI5LzMyLzY2ZWUtNGY0Yi1hMDBiLWQxZDUzNTAyZmFkMg.pdf,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzQ4L2ZkL2NhL2Q2ODItNGQ4OS1hMWNjLWQxNWMxYjliYzYxNg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2880 BagsvÃ¦rd,VÃ¦rebrovej 117B,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i PSITTACO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-15,2007-09-26,2018-05-15,Statsautoriseret revisor,3426.0,20222670.0,30895541.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for PSITTACO Holding ApS.,8063.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Ole Sibbesen,Ole Sibbesen,PSITTACO Holding ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,Gladsaxe,2016-01-01,2016-12-31,4637.0,4637.0,4637.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2017-12-31,2017-01-01,true,2018-05-15,KÃ¸benhavn,0.0,urn:ofk:oid:25487601,indberetninger-20180424,2.5118417999999996,30895541.0,AWNyU3v-x8uVRSOdgn2O,2018-05-18T08:18:38.988Z,2018-05-18T08:17:42.208Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-92-YX,2018-05-18T08:17:42.403Z,,,,,,,,,,,,,,,,
30895541,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzNiLzI5LzMyLzY2ZWUtNGY0Yi1hMDBiLWQxZDUzNTAyZmFkMg.pdf,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzQ4L2ZkL2NhL2Q2ODItNGQ4OS1hMWNjLWQxNWMxYjliYzYxNg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2880 BagsvÃ¦rd,VÃ¦rebrovej 117B,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i PSITTACO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-15,2007-09-26,2018-05-15,Statsautoriseret revisor,,20222670.0,30895541.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for PSITTACO Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Ole Sibbesen,Ole Sibbesen,PSITTACO Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Gladsaxe,2016-01-01,2016-12-31,8063.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2017-12-31,2017-01-01,true,2018-05-15,KÃ¸benhavn,,urn:ofk:oid:25487601,indberetninger-20180424,2.5118417999999996,30895541.0,AWNyU3v-x8uVRSOdgn2O,2018-05-18T08:18:38.988Z,2018-05-18T08:17:42.208Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-92-YX,2018-05-18T08:17:42.403Z,,,,,,,,,,,,,,,,
30895541,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzNiLzI5LzMyLzY2ZWUtNGY0Yi1hMDBiLWQxZDUzNTAyZmFkMg.pdf,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzQ4L2ZkL2NhL2Q2ODItNGQ4OS1hMWNjLWQxNWMxYjliYzYxNg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2880 BagsvÃ¦rd,VÃ¦rebrovej 117B,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i PSITTACO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-15,2007-09-26,2018-05-15,Statsautoriseret revisor,,20222670.0,30895541.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for PSITTACO Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Ole Sibbesen,Ole Sibbesen,PSITTACO Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Gladsaxe,2016-01-01,2016-12-31,-3426.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2017-12-31,2017-01-01,true,2018-05-15,KÃ¸benhavn,,urn:ofk:oid:25487601,indberetninger-20180424,2.5118417999999996,30895541.0,AWNyU3v-x8uVRSOdgn2O,2018-05-18T08:18:38.988Z,2018-05-18T08:17:42.208Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-92-YX,2018-05-18T08:17:42.403Z,,,,,,,,,,,,,,,,
30895541,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzNiLzI5LzMyLzY2ZWUtNGY0Yi1hMDBiLWQxZDUzNTAyZmFkMg.pdf,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzQ4L2ZkL2NhL2Q2ODItNGQ4OS1hMWNjLWQxNWMxYjliYzYxNg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2880 BagsvÃ¦rd,VÃ¦rebrovej 117B,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i PSITTACO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-15,2007-09-26,2018-05-15,Statsautoriseret revisor,,20222670.0,30895541.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for PSITTACO Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Ole Sibbesen,Ole Sibbesen,PSITTACO Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Gladsaxe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2017-12-31,2017-01-01,true,2018-05-15,KÃ¸benhavn,,urn:ofk:oid:25487601,indberetninger-20180424,2.5118417999999996,30895541.0,AWNyU3v-x8uVRSOdgn2O,2018-05-18T08:18:38.988Z,2018-05-18T08:17:42.208Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-92-YX,2018-05-18T08:17:42.403Z,2063726.0,3448.0,125000.0,2060526.0,2063726.0,3200.0,2060278.0,2060278.0,2060278.0,0.0,1935278.0,248.0,3200.0,3200.0,,
30895541,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzNiLzI5LzMyLzY2ZWUtNGY0Yi1hMDBiLWQxZDUzNTAyZmFkMg.pdf,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzQ4L2ZkL2NhL2Q2ODItNGQ4OS1hMWNjLWQxNWMxYjliYzYxNg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2880 BagsvÃ¦rd,VÃ¦rebrovej 117B,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i PSITTACO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-15,2007-09-26,2018-05-15,Statsautoriseret revisor,,20222670.0,30895541.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for PSITTACO Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Ole Sibbesen,Ole Sibbesen,PSITTACO Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Gladsaxe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2017-12-31,2017-01-01,true,2018-05-15,KÃ¸benhavn,,urn:ofk:oid:25487601,indberetninger-20180424,2.5118417999999996,30895541.0,AWNyU3v-x8uVRSOdgn2O,2018-05-18T08:18:38.988Z,2018-05-18T08:17:42.208Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-92-YX,2018-05-18T08:17:42.403Z,,,,125000.0,,,,,,,,,,,,
30895541,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzNiLzI5LzMyLzY2ZWUtNGY0Yi1hMDBiLWQxZDUzNTAyZmFkMg.pdf,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzQ4L2ZkL2NhL2Q2ODItNGQ4OS1hMWNjLWQxNWMxYjliYzYxNg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2880 BagsvÃ¦rd,VÃ¦rebrovej 117B,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i PSITTACO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-15,2007-09-26,2018-05-15,Statsautoriseret revisor,,20222670.0,30895541.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for PSITTACO Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Ole Sibbesen,Ole Sibbesen,PSITTACO Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Gladsaxe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2017-12-31,2017-01-01,true,2018-05-15,KÃ¸benhavn,,urn:ofk:oid:25487601,indberetninger-20180424,2.5118417999999996,30895541.0,AWNyU3v-x8uVRSOdgn2O,2018-05-18T08:18:38.988Z,2018-05-18T08:17:42.208Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-92-YX,2018-05-18T08:17:42.403Z,,,,1935278.0,,,,,,,,,,,,
30895541,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzNiLzI5LzMyLzY2ZWUtNGY0Yi1hMDBiLWQxZDUzNTAyZmFkMg.pdf,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzQ4L2ZkL2NhL2Q2ODItNGQ4OS1hMWNjLWQxNWMxYjliYzYxNg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2880 BagsvÃ¦rd,VÃ¦rebrovej 117B,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i PSITTACO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-15,2007-09-26,2018-05-15,Statsautoriseret revisor,,20222670.0,30895541.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for PSITTACO Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Ole Sibbesen,Ole Sibbesen,PSITTACO Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Gladsaxe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2017-12-31,2017-01-01,true,2018-05-15,KÃ¸benhavn,,urn:ofk:oid:25487601,indberetninger-20180424,2.5118417999999996,30895541.0,AWNyU3v-x8uVRSOdgn2O,2018-05-18T08:18:38.988Z,2018-05-18T08:17:42.208Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-92-YX,2018-05-18T08:17:42.403Z,,,,248.0,,,,,,,,,,,,
30895541,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzNiLzI5LzMyLzY2ZWUtNGY0Yi1hMDBiLWQxZDUzNTAyZmFkMg.pdf,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzQ4L2ZkL2NhL2Q2ODItNGQ4OS1hMWNjLWQxNWMxYjliYzYxNg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2880 BagsvÃ¦rd,VÃ¦rebrovej 117B,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i PSITTACO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-15,2007-09-26,2018-05-15,Statsautoriseret revisor,3676.0,20222670.0,30895541.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for PSITTACO Holding ApS.,-141090.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Ole Sibbesen,Ole Sibbesen,PSITTACO Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3.0,Gladsaxe,2016-01-01,2016-12-31,-144769.0,-144769.0,-144766.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2017-12-31,2017-01-01,true,2018-05-15,KÃ¸benhavn,0.0,urn:ofk:oid:25487601,indberetninger-20180424,2.5118417999999996,30895541.0,AWNyU3v-x8uVRSOdgn2O,2018-05-18T08:18:38.988Z,2018-05-18T08:17:42.208Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-92-YX,2018-05-18T08:17:42.403Z,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
30895541,2017-01-01,2017-12-31,c184,,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzNiLzI5LzMyLzY2ZWUtNGY0Yi1hMDBiLWQxZDUzNTAyZmFkMg.pdf,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzQ4L2ZkL2NhL2Q2ODItNGQ4OS1hMWNjLWQxNWMxYjliYzYxNg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2880 BagsvÃ¦rd,VÃ¦rebrovej 117B,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i PSITTACO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-15,2007-09-26,2018-05-15,Statsautoriseret revisor,,20222670.0,30895541.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for PSITTACO Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Ole Sibbesen,Ole Sibbesen,PSITTACO Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Gladsaxe,2016-01-01,2016-12-31,-141090.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2017-12-31,2017-01-01,true,2018-05-15,KÃ¸benhavn,,urn:ofk:oid:25487601,indberetninger-20180424,2.5118417999999996,30895541.0,AWNyU3v-x8uVRSOdgn2O,2018-05-18T08:18:38.988Z,2018-05-18T08:17:42.208Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-92-YX,2018-05-18T08:17:42.403Z,,,,,,,,,,,,,,,,
30895541,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzNiLzI5LzMyLzY2ZWUtNGY0Yi1hMDBiLWQxZDUzNTAyZmFkMg.pdf,http://regnskaber.virk.dk/14559803/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzQ4L2ZkL2NhL2Q2ODItNGQ4OS1hMWNjLWQxNWMxYjliYzYxNg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2880 BagsvÃ¦rd,VÃ¦rebrovej 117B,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i PSITTACO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-15,2007-09-26,2018-05-15,Statsautoriseret revisor,,20222670.0,30895541.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for PSITTACO Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Ole Sibbesen,Ole Sibbesen,PSITTACO Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Gladsaxe,2016-01-01,2016-12-31,-3679.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2017-12-31,2017-01-01,true,2018-05-15,KÃ¸benhavn,,urn:ofk:oid:25487601,indberetninger-20180424,2.5118417999999996,30895541.0,AWNyU3v-x8uVRSOdgn2O,2018-05-18T08:18:38.988Z,2018-05-18T08:17:42.208Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-92-YX,2018-05-18T08:17:42.403Z,,,,,,,,,,,,,,,,
