entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ContractWorkInProgress,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,EmployeeBenefitsExpense,Equity,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,FixturesFittingsToolsAndEquipment,Goodwill,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherFinanceIncome,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PlantAndMachinery,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,Revenue,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
35837809,2014-04-25,2014-12-31,c0,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJhLzZkL2Q4LzNlMzUtNDE3Yi1iYjNlLTg5ZTIxOWM3MjIyZQ.xhtml,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzExL2E1L2Q3LzQyNTgtNDE0My05M2MyLTg1ZWQ4YTk3OWIyNQ.pdf,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzMwLzhlLzQ3L2M1MjctNDk5OC1iNzc2LTE3YTQ3YTY4MDVkNQ.xml,Danmark,DK,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,BagsvÃ¦rd,2880.0,6.0,BagsvÃ¦rd Torv,2880 BagsvÃ¦rd,HaspegÃ¥rdsvej 44 A,64806.0,13096.0,Regnskabsklasse B,24140.0,50000.0,64806.0,2015-03-16,2015-03-16,info@psykkon.dk,51865.0,36250.0,114818.0,-13750.0,0.0,0.0,38115.0,35837809.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,64806.0,28556.0,0.0,0.0,0.0,0.0,Jan Brun Andersen,Benny SkjÃ¸dt NÃ¸rgaard,Nykredit Bank,PSYKIATRI KONSULENTERNE ApS,Benny NÃ¸rgaard,0.0,0.0,0.0,0.0,0.0,20556.0,0.0,BagsvÃ¦rd,0.0,-13750.0,-13750.0,-13750.0,0.0,0.0,0.0,0.0,2014-12-31,2014-04-25,-13750.0,152933.0,0.0,28556.0,51710.0,0.0,0.0,0.0,8000.0,27570.0,Revision fravÃ¦lges,0.0,24613695.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5527280,indberetninger-20180424,2.5955543999999997,35837809.0,,2018-03-30T19:58:40.683Z,2015-06-15T11:59:24.923Z,regnskab,0.0,,2014-12-31,2014-04-25,X15-AA-52-WW,2015-06-15T11:59:25.093Z,,
35837809,2014-04-25,2014-12-31,c1,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJhLzZkL2Q4LzNlMzUtNDE3Yi1iYjNlLTg5ZTIxOWM3MjIyZQ.xhtml,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzExL2E1L2Q3LzQyNTgtNDE0My05M2MyLTg1ZWQ4YTk3OWIyNQ.pdf,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzMwLzhlLzQ3L2M1MjctNDk5OC1iNzc2LTE3YTQ3YTY4MDVkNQ.xml,Danmark,DK,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,BagsvÃ¦rd,2880.0,6.0,BagsvÃ¦rd Torv,2880 BagsvÃ¦rd,HaspegÃ¥rdsvej 44 A,64806.0,13096.0,Regnskabsklasse B,24140.0,50000.0,64806.0,2015-03-16,2015-03-16,info@psykkon.dk,51865.0,36250.0,114818.0,-13750.0,0.0,0.0,38115.0,35837809.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,64806.0,28556.0,0.0,0.0,0.0,0.0,Jan Brun Andersen,Benny SkjÃ¸dt NÃ¸rgaard,Nykredit Bank,PSYKIATRI KONSULENTERNE ApS,Benny NÃ¸rgaard,0.0,0.0,0.0,0.0,0.0,20556.0,0.0,BagsvÃ¦rd,0.0,,-13750.0,-13750.0,0.0,0.0,0.0,0.0,2014-12-31,2014-04-25,-13750.0,152933.0,0.0,28556.0,51710.0,0.0,0.0,0.0,8000.0,27570.0,Revision fravÃ¦lges,0.0,24613695.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5527280,indberetninger-20180424,2.5955543999999997,35837809.0,,2018-03-30T19:58:40.683Z,2015-06-15T11:59:24.923Z,regnskab,0.0,,2014-12-31,2014-04-25,X15-AA-52-WW,2015-06-15T11:59:25.093Z,,
35837809,2014-04-25,2014-12-31,c2,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJhLzZkL2Q4LzNlMzUtNDE3Yi1iYjNlLTg5ZTIxOWM3MjIyZQ.xhtml,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzExL2E1L2Q3LzQyNTgtNDE0My05M2MyLTg1ZWQ4YTk3OWIyNQ.pdf,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzMwLzhlLzQ3L2M1MjctNDk5OC1iNzc2LTE3YTQ3YTY4MDVkNQ.xml,Danmark,DK,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,BagsvÃ¦rd,2880.0,6.0,BagsvÃ¦rd Torv,2880 BagsvÃ¦rd,HaspegÃ¥rdsvej 44 A,64806.0,13096.0,Regnskabsklasse B,24140.0,50000.0,64806.0,2015-03-16,2015-03-16,info@psykkon.dk,51865.0,36250.0,114818.0,-13750.0,0.0,0.0,38115.0,35837809.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,64806.0,28556.0,0.0,0.0,0.0,0.0,Jan Brun Andersen,Benny SkjÃ¸dt NÃ¸rgaard,Nykredit Bank,PSYKIATRI KONSULENTERNE ApS,Benny NÃ¸rgaard,0.0,0.0,0.0,0.0,0.0,20556.0,0.0,BagsvÃ¦rd,0.0,,-13750.0,-13750.0,0.0,0.0,0.0,0.0,2014-12-31,2014-04-25,-13750.0,152933.0,0.0,28556.0,51710.0,0.0,0.0,0.0,8000.0,27570.0,Revision fravÃ¦lges,0.0,24613695.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5527280,indberetninger-20180424,2.5955543999999997,35837809.0,,2018-03-30T19:58:40.683Z,2015-06-15T11:59:24.923Z,regnskab,0.0,,2014-12-31,2014-04-25,X15-AA-52-WW,2015-06-15T11:59:25.093Z,Benny SkjÃ¸dt NÃ¸rgaard,Bestyrelsesmedlem
35837809,2014-04-25,2014-12-31,c3,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJhLzZkL2Q4LzNlMzUtNDE3Yi1iYjNlLTg5ZTIxOWM3MjIyZQ.xhtml,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzExL2E1L2Q3LzQyNTgtNDE0My05M2MyLTg1ZWQ4YTk3OWIyNQ.pdf,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzMwLzhlLzQ3L2M1MjctNDk5OC1iNzc2LTE3YTQ3YTY4MDVkNQ.xml,Danmark,DK,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,BagsvÃ¦rd,2880.0,6.0,BagsvÃ¦rd Torv,2880 BagsvÃ¦rd,HaspegÃ¥rdsvej 44 A,64806.0,13096.0,Regnskabsklasse B,24140.0,50000.0,64806.0,2015-03-16,2015-03-16,info@psykkon.dk,51865.0,36250.0,114818.0,-13750.0,0.0,0.0,38115.0,35837809.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,64806.0,28556.0,0.0,0.0,0.0,0.0,Jan Brun Andersen,Benny SkjÃ¸dt NÃ¸rgaard,Nykredit Bank,PSYKIATRI KONSULENTERNE ApS,Benny NÃ¸rgaard,0.0,0.0,0.0,0.0,0.0,20556.0,0.0,BagsvÃ¦rd,0.0,,-13750.0,-13750.0,0.0,0.0,0.0,0.0,2014-12-31,2014-04-25,-13750.0,152933.0,0.0,28556.0,51710.0,0.0,0.0,0.0,8000.0,27570.0,Revision fravÃ¦lges,0.0,24613695.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5527280,indberetninger-20180424,2.5955543999999997,35837809.0,,2018-03-30T19:58:40.683Z,2015-06-15T11:59:24.923Z,regnskab,0.0,,2014-12-31,2014-04-25,X15-AA-52-WW,2015-06-15T11:59:25.093Z,Mogens Sloth Nielsen,Bestyrelsesmedlem
35837809,2014-04-25,2014-12-31,c4,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJhLzZkL2Q4LzNlMzUtNDE3Yi1iYjNlLTg5ZTIxOWM3MjIyZQ.xhtml,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzExL2E1L2Q3LzQyNTgtNDE0My05M2MyLTg1ZWQ4YTk3OWIyNQ.pdf,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzMwLzhlLzQ3L2M1MjctNDk5OC1iNzc2LTE3YTQ3YTY4MDVkNQ.xml,Danmark,DK,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,BagsvÃ¦rd,2880.0,6.0,BagsvÃ¦rd Torv,2880 BagsvÃ¦rd,HaspegÃ¥rdsvej 44 A,64806.0,13096.0,Regnskabsklasse B,24140.0,50000.0,64806.0,2015-03-16,2015-03-16,info@psykkon.dk,51865.0,36250.0,114818.0,-13750.0,0.0,0.0,38115.0,35837809.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,64806.0,28556.0,0.0,0.0,0.0,0.0,Jan Brun Andersen,Benny SkjÃ¸dt NÃ¸rgaard,Nykredit Bank,PSYKIATRI KONSULENTERNE ApS,Benny NÃ¸rgaard,0.0,0.0,0.0,0.0,0.0,20556.0,0.0,BagsvÃ¦rd,0.0,,-13750.0,-13750.0,0.0,0.0,0.0,0.0,2014-12-31,2014-04-25,-13750.0,152933.0,0.0,28556.0,51710.0,0.0,0.0,0.0,8000.0,27570.0,Revision fravÃ¦lges,0.0,24613695.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5527280,indberetninger-20180424,2.5955543999999997,35837809.0,,2018-03-30T19:58:40.683Z,2015-06-15T11:59:24.923Z,regnskab,0.0,,2014-12-31,2014-04-25,X15-AA-52-WW,2015-06-15T11:59:25.093Z,Jan Brun Andersen,Bestyrelsesmedlem
35837809,2014-04-25,2014-12-31,c5,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJhLzZkL2Q4LzNlMzUtNDE3Yi1iYjNlLTg5ZTIxOWM3MjIyZQ.xhtml,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzExL2E1L2Q3LzQyNTgtNDE0My05M2MyLTg1ZWQ4YTk3OWIyNQ.pdf,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzMwLzhlLzQ3L2M1MjctNDk5OC1iNzc2LTE3YTQ3YTY4MDVkNQ.xml,Danmark,DK,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,BagsvÃ¦rd,2880.0,6.0,BagsvÃ¦rd Torv,2880 BagsvÃ¦rd,HaspegÃ¥rdsvej 44 A,64806.0,13096.0,Regnskabsklasse B,24140.0,50000.0,64806.0,2015-03-16,2015-03-16,info@psykkon.dk,51865.0,36250.0,114818.0,-13750.0,0.0,0.0,38115.0,35837809.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,64806.0,28556.0,0.0,0.0,0.0,0.0,Jan Brun Andersen,Benny SkjÃ¸dt NÃ¸rgaard,Nykredit Bank,PSYKIATRI KONSULENTERNE ApS,Benny NÃ¸rgaard,0.0,0.0,0.0,0.0,0.0,20556.0,0.0,BagsvÃ¦rd,0.0,,-13750.0,-13750.0,0.0,0.0,0.0,0.0,2014-12-31,2014-04-25,-13750.0,152933.0,0.0,28556.0,51710.0,0.0,0.0,0.0,8000.0,27570.0,Revision fravÃ¦lges,0.0,24613695.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5527280,indberetninger-20180424,2.5955543999999997,35837809.0,,2018-03-30T19:58:40.683Z,2015-06-15T11:59:24.923Z,regnskab,0.0,,2014-12-31,2014-04-25,X15-AA-52-WW,2015-06-15T11:59:25.093Z,Jan Adrian Alder,Bestyrelsesformand
35837809,2014-04-25,2014-12-31,c6,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJhLzZkL2Q4LzNlMzUtNDE3Yi1iYjNlLTg5ZTIxOWM3MjIyZQ.xhtml,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzExL2E1L2Q3LzQyNTgtNDE0My05M2MyLTg1ZWQ4YTk3OWIyNQ.pdf,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzMwLzhlLzQ3L2M1MjctNDk5OC1iNzc2LTE3YTQ3YTY4MDVkNQ.xml,Danmark,DK,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,BagsvÃ¦rd,2880.0,6.0,BagsvÃ¦rd Torv,2880 BagsvÃ¦rd,HaspegÃ¥rdsvej 44 A,64806.0,13096.0,Regnskabsklasse B,24140.0,50000.0,64806.0,2015-03-16,2015-03-16,info@psykkon.dk,51865.0,36250.0,114818.0,-13750.0,0.0,0.0,38115.0,35837809.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,64806.0,28556.0,0.0,0.0,0.0,0.0,Jan Brun Andersen,Benny SkjÃ¸dt NÃ¸rgaard,Nykredit Bank,PSYKIATRI KONSULENTERNE ApS,Benny NÃ¸rgaard,0.0,0.0,0.0,0.0,0.0,20556.0,0.0,BagsvÃ¦rd,0.0,,-13750.0,-13750.0,0.0,0.0,0.0,0.0,2014-12-31,2014-04-25,-13750.0,152933.0,0.0,28556.0,51710.0,0.0,0.0,0.0,8000.0,27570.0,Revision fravÃ¦lges,0.0,24613695.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5527280,indberetninger-20180424,2.5955543999999997,35837809.0,,2018-03-30T19:58:40.683Z,2015-06-15T11:59:24.923Z,regnskab,0.0,,2014-12-31,2014-04-25,X15-AA-52-WW,2015-06-15T11:59:25.093Z,Flemming BjÃ¸rndal,Bestyrelsesmedlem
35837809,2014-04-25,2014-12-31,c7,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJhLzZkL2Q4LzNlMzUtNDE3Yi1iYjNlLTg5ZTIxOWM3MjIyZQ.xhtml,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzExL2E1L2Q3LzQyNTgtNDE0My05M2MyLTg1ZWQ4YTk3OWIyNQ.pdf,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzMwLzhlLzQ3L2M1MjctNDk5OC1iNzc2LTE3YTQ3YTY4MDVkNQ.xml,Danmark,DK,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,BagsvÃ¦rd,2880.0,6.0,BagsvÃ¦rd Torv,2880 BagsvÃ¦rd,HaspegÃ¥rdsvej 44 A,64806.0,13096.0,Regnskabsklasse B,24140.0,50000.0,64806.0,2015-03-16,2015-03-16,info@psykkon.dk,51865.0,36250.0,114818.0,-13750.0,0.0,0.0,38115.0,35837809.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,64806.0,28556.0,0.0,0.0,0.0,0.0,Jan Brun Andersen,Benny SkjÃ¸dt NÃ¸rgaard,Nykredit Bank,PSYKIATRI KONSULENTERNE ApS,Benny NÃ¸rgaard,0.0,0.0,0.0,0.0,0.0,20556.0,0.0,BagsvÃ¦rd,0.0,0.0,-13750.0,-13750.0,0.0,0.0,0.0,0.0,2014-12-31,2014-04-25,-13750.0,152933.0,0.0,28556.0,51710.0,0.0,0.0,0.0,8000.0,27570.0,Revision fravÃ¦lges,0.0,24613695.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5527280,indberetninger-20180424,2.5955543999999997,35837809.0,,2018-03-30T19:58:40.683Z,2015-06-15T11:59:24.923Z,regnskab,0.0,,2014-12-31,2014-04-25,X15-AA-52-WW,2015-06-15T11:59:25.093Z,,
35837809,2014-04-25,2014-12-31,c8,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJhLzZkL2Q4LzNlMzUtNDE3Yi1iYjNlLTg5ZTIxOWM3MjIyZQ.xhtml,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzExL2E1L2Q3LzQyNTgtNDE0My05M2MyLTg1ZWQ4YTk3OWIyNQ.pdf,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzMwLzhlLzQ3L2M1MjctNDk5OC1iNzc2LTE3YTQ3YTY4MDVkNQ.xml,Danmark,DK,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,BagsvÃ¦rd,2880.0,6.0,BagsvÃ¦rd Torv,2880 BagsvÃ¦rd,HaspegÃ¥rdsvej 44 A,64806.0,13096.0,Regnskabsklasse B,24140.0,50000.0,64806.0,2015-03-16,2015-03-16,info@psykkon.dk,51865.0,36250.0,114818.0,-13750.0,0.0,0.0,38115.0,35837809.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,64806.0,28556.0,0.0,0.0,0.0,0.0,Jan Brun Andersen,Benny SkjÃ¸dt NÃ¸rgaard,Nykredit Bank,PSYKIATRI KONSULENTERNE ApS,Benny NÃ¸rgaard,0.0,0.0,0.0,0.0,0.0,20556.0,0.0,BagsvÃ¦rd,0.0,0.0,-13750.0,-13750.0,0.0,0.0,0.0,0.0,2014-12-31,2014-04-25,-13750.0,152933.0,0.0,28556.0,51710.0,0.0,0.0,0.0,8000.0,27570.0,Revision fravÃ¦lges,0.0,24613695.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5527280,indberetninger-20180424,2.5955543999999997,35837809.0,,2018-03-30T19:58:40.683Z,2015-06-15T11:59:24.923Z,regnskab,0.0,,2014-12-31,2014-04-25,X15-AA-52-WW,2015-06-15T11:59:25.093Z,,
35837809,2014-04-25,2014-12-31,c9,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzJhLzZkL2Q4LzNlMzUtNDE3Yi1iYjNlLTg5ZTIxOWM3MjIyZQ.xhtml,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzExL2E1L2Q3LzQyNTgtNDE0My05M2MyLTg1ZWQ4YTk3OWIyNQ.pdf,http://regnskaber.virk.dk/90873853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzMwLzhlLzQ3L2M1MjctNDk5OC1iNzc2LTE3YTQ3YTY4MDVkNQ.xml,Danmark,DK,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,BagsvÃ¦rd,2880.0,6.0,BagsvÃ¦rd Torv,2880 BagsvÃ¦rd,HaspegÃ¥rdsvej 44 A,64806.0,13096.0,Regnskabsklasse B,24140.0,50000.0,64806.0,2015-03-16,2015-03-16,info@psykkon.dk,51865.0,36250.0,114818.0,-13750.0,0.0,0.0,38115.0,35837809.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,64806.0,28556.0,0.0,0.0,0.0,0.0,Jan Brun Andersen,Benny SkjÃ¸dt NÃ¸rgaard,Nykredit Bank,PSYKIATRI KONSULENTERNE ApS,Benny NÃ¸rgaard,0.0,0.0,0.0,0.0,0.0,20556.0,0.0,BagsvÃ¦rd,0.0,0.0,-13750.0,-13750.0,0.0,0.0,0.0,0.0,2014-12-31,2014-04-25,-13750.0,152933.0,0.0,28556.0,51710.0,0.0,0.0,0.0,8000.0,27570.0,Revision fravÃ¦lges,0.0,24613695.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5527280,indberetninger-20180424,2.5955543999999997,35837809.0,,2018-03-30T19:58:40.683Z,2015-06-15T11:59:24.923Z,regnskab,0.0,,2014-12-31,2014-04-25,X15-AA-52-WW,2015-06-15T11:59:25.093Z,,
