entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SocialSecurityContributions,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,DividendPaid
25160827,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzg5L2IxLzVmLzJjNTgtNDk1Yy1iZDBhLWE5ZjNjZTZhZTMyYw.xhtml,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E0LzcxLzVkLzE0ZGEtNGU1OC05ZjU5LTU1YzM0NzRjODY5OA.pdf,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzg0LzAxLzNkLzY0NmMtNDQwMy05Njk2LWM2Y2U2NzUzMDk5YQ.xml,true,Danmark,DK,Jyllinge,4040.0,23.0,Jyllnge Centeret,KÃ¸benhavn S,2300.0,"80, 5 1",Robert Jacobsens Vej,4040 Jyllinge,Falkevej 1,Regnskabsklasse B,172903.0,2018-06-12,2018-06-12,7040.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke herudover foretaget pantsÃ¦tninger eller sikkerhedsstillelser.</p>",322481.0,25160827.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik WahlstrÃ¸m Hansen,Mick KjÃ¸ller Andersen,Spar Nord Bank,SNEDKERMESTER MICK KJÃLLER ANDERSEN ApS,Henrik W. Hansen,-43243.0,16090.0,10075.0,149353.0,KÃ¸benhavn,0.0,2016-01-01,2016-12-31,-17477.0,-10054.0,-4039.0,2017-12-31,2017-01-01,495384.0,false,false,0.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r,7423.0,21293999.0,false,false,Ingen bistand,213370.0,urn:ofk:oid:25803945,indberetninger-20180424,2.5927877,25160827.0,AWP1427m0wkEsASktreq,2018-06-12T21:25:32.661Z,2018-06-12T21:25:11.050Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-VF,2018-06-12T21:25:11.552Z,,,,,,,,,,,,,,,,,,,
25160827,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzg5L2IxLzVmLzJjNTgtNDk1Yy1iZDBhLWE5ZjNjZTZhZTMyYw.xhtml,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E0LzcxLzVkLzE0ZGEtNGU1OC05ZjU5LTU1YzM0NzRjODY5OA.pdf,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzg0LzAxLzNkLzY0NmMtNDQwMy05Njk2LWM2Y2U2NzUzMDk5YQ.xml,true,Danmark,DK,Jyllinge,4040.0,23.0,Jyllnge Centeret,KÃ¸benhavn S,2300.0,"80, 5 1",Robert Jacobsens Vej,4040 Jyllinge,Falkevej 1,Regnskabsklasse B,,2018-06-12,2018-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke herudover foretaget pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,25160827.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik WahlstrÃ¸m Hansen,Mick KjÃ¸ller Andersen,Spar Nord Bank,SNEDKERMESTER MICK KJÃLLER ANDERSEN ApS,Henrik W. Hansen,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,-17477.0,,,2017-12-31,2017-01-01,,false,false,,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r,,21293999.0,false,false,Ingen bistand,,urn:ofk:oid:25803945,indberetninger-20180424,2.5927877,25160827.0,AWP1427m0wkEsASktreq,2018-06-12T21:25:32.661Z,2018-06-12T21:25:11.050Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-VF,2018-06-12T21:25:11.552Z,,,,,,,,,,,,,,,,,,,
25160827,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzg5L2IxLzVmLzJjNTgtNDk1Yy1iZDBhLWE5ZjNjZTZhZTMyYw.xhtml,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E0LzcxLzVkLzE0ZGEtNGU1OC05ZjU5LTU1YzM0NzRjODY5OA.pdf,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzg0LzAxLzNkLzY0NmMtNDQwMy05Njk2LWM2Y2U2NzUzMDk5YQ.xml,true,Danmark,DK,Jyllinge,4040.0,23.0,Jyllnge Centeret,KÃ¸benhavn S,2300.0,"80, 5 1",Robert Jacobsens Vej,4040 Jyllinge,Falkevej 1,Regnskabsklasse B,,2018-06-12,2018-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke herudover foretaget pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,25160827.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik WahlstrÃ¸m Hansen,Mick KjÃ¸ller Andersen,Spar Nord Bank,SNEDKERMESTER MICK KJÃLLER ANDERSEN ApS,Henrik W. Hansen,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r,,21293999.0,false,false,Ingen bistand,,urn:ofk:oid:25803945,indberetninger-20180424,2.5927877,25160827.0,AWP1427m0wkEsASktreq,2018-06-12T21:25:32.661Z,2018-06-12T21:25:11.050Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-VF,2018-06-12T21:25:11.552Z,400268.0,95410.0,125000.0,192840.0,97430.0,113035.0,207428.0,0.0,400268.0,287233.0,207428.0,42589.0,207428.0,-11965.0,287233.0,244644.0,97430.0,0.0,
25160827,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzg5L2IxLzVmLzJjNTgtNDk1Yy1iZDBhLWE5ZjNjZTZhZTMyYw.xhtml,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E0LzcxLzVkLzE0ZGEtNGU1OC05ZjU5LTU1YzM0NzRjODY5OA.pdf,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzg0LzAxLzNkLzY0NmMtNDQwMy05Njk2LWM2Y2U2NzUzMDk5YQ.xml,true,Danmark,DK,Jyllinge,4040.0,23.0,Jyllnge Centeret,KÃ¸benhavn S,2300.0,"80, 5 1",Robert Jacobsens Vej,4040 Jyllinge,Falkevej 1,Regnskabsklasse B,,2018-06-12,2018-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke herudover foretaget pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,25160827.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik WahlstrÃ¸m Hansen,Mick KjÃ¸ller Andersen,Spar Nord Bank,SNEDKERMESTER MICK KJÃLLER ANDERSEN ApS,Henrik W. Hansen,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r,,21293999.0,false,false,Ingen bistand,,urn:ofk:oid:25803945,indberetninger-20180424,2.5927877,25160827.0,AWP1427m0wkEsASktreq,2018-06-12T21:25:32.661Z,2018-06-12T21:25:11.050Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-VF,2018-06-12T21:25:11.552Z,,,,,,113035.0,,,,,,,,,,,,,
25160827,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzg5L2IxLzVmLzJjNTgtNDk1Yy1iZDBhLWE5ZjNjZTZhZTMyYw.xhtml,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E0LzcxLzVkLzE0ZGEtNGU1OC05ZjU5LTU1YzM0NzRjODY5OA.pdf,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzg0LzAxLzNkLzY0NmMtNDQwMy05Njk2LWM2Y2U2NzUzMDk5YQ.xml,true,Danmark,DK,Jyllinge,4040.0,23.0,Jyllnge Centeret,KÃ¸benhavn S,2300.0,"80, 5 1",Robert Jacobsens Vej,4040 Jyllinge,Falkevej 1,Regnskabsklasse B,,2018-06-12,2018-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke herudover foretaget pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,25160827.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik WahlstrÃ¸m Hansen,Mick KjÃ¸ller Andersen,Spar Nord Bank,SNEDKERMESTER MICK KJÃLLER ANDERSEN ApS,Henrik W. Hansen,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r,,21293999.0,false,false,Ingen bistand,,urn:ofk:oid:25803945,indberetninger-20180424,2.5927877,25160827.0,AWP1427m0wkEsASktreq,2018-06-12T21:25:32.661Z,2018-06-12T21:25:11.050Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-VF,2018-06-12T21:25:11.552Z,,,,,,125000.0,,,,,,,,,,,,,
25160827,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzg5L2IxLzVmLzJjNTgtNDk1Yy1iZDBhLWE5ZjNjZTZhZTMyYw.xhtml,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E0LzcxLzVkLzE0ZGEtNGU1OC05ZjU5LTU1YzM0NzRjODY5OA.pdf,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzg0LzAxLzNkLzY0NmMtNDQwMy05Njk2LWM2Y2U2NzUzMDk5YQ.xml,true,Danmark,DK,Jyllinge,4040.0,23.0,Jyllnge Centeret,KÃ¸benhavn S,2300.0,"80, 5 1",Robert Jacobsens Vej,4040 Jyllinge,Falkevej 1,Regnskabsklasse B,,2018-06-12,2018-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke herudover foretaget pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,25160827.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik WahlstrÃ¸m Hansen,Mick KjÃ¸ller Andersen,Spar Nord Bank,SNEDKERMESTER MICK KJÃLLER ANDERSEN ApS,Henrik W. Hansen,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r,,21293999.0,false,false,Ingen bistand,,urn:ofk:oid:25803945,indberetninger-20180424,2.5927877,25160827.0,AWP1427m0wkEsASktreq,2018-06-12T21:25:32.661Z,2018-06-12T21:25:11.050Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-VF,2018-06-12T21:25:11.552Z,,,,,,-11965.0,,,,,,,,,,,,,
25160827,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzg5L2IxLzVmLzJjNTgtNDk1Yy1iZDBhLWE5ZjNjZTZhZTMyYw.xhtml,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E0LzcxLzVkLzE0ZGEtNGU1OC05ZjU5LTU1YzM0NzRjODY5OA.pdf,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzg0LzAxLzNkLzY0NmMtNDQwMy05Njk2LWM2Y2U2NzUzMDk5YQ.xml,true,Danmark,DK,Jyllinge,4040.0,23.0,Jyllnge Centeret,KÃ¸benhavn S,2300.0,"80, 5 1",Robert Jacobsens Vej,4040 Jyllinge,Falkevej 1,Regnskabsklasse B,,2018-06-12,2018-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke herudover foretaget pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,25160827.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik WahlstrÃ¸m Hansen,Mick KjÃ¸ller Andersen,Spar Nord Bank,SNEDKERMESTER MICK KJÃLLER ANDERSEN ApS,Henrik W. Hansen,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r,,21293999.0,false,false,Ingen bistand,,urn:ofk:oid:25803945,indberetninger-20180424,2.5927877,25160827.0,AWP1427m0wkEsASktreq,2018-06-12T21:25:32.661Z,2018-06-12T21:25:11.050Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-VF,2018-06-12T21:25:11.552Z,,,,,,0.0,,,,,,,,,,,,,
25160827,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzg5L2IxLzVmLzJjNTgtNDk1Yy1iZDBhLWE5ZjNjZTZhZTMyYw.xhtml,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E0LzcxLzVkLzE0ZGEtNGU1OC05ZjU5LTU1YzM0NzRjODY5OA.pdf,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzg0LzAxLzNkLzY0NmMtNDQwMy05Njk2LWM2Y2U2NzUzMDk5YQ.xml,true,Danmark,DK,Jyllinge,4040.0,23.0,Jyllnge Centeret,KÃ¸benhavn S,2300.0,"80, 5 1",Robert Jacobsens Vej,4040 Jyllinge,Falkevej 1,Regnskabsklasse B,253964.0,2018-06-12,2018-06-12,3000.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke herudover foretaget pantsÃ¦tninger eller sikkerhedsstillelser.</p>",255149.0,25160827.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik WahlstrÃ¸m Hansen,Mick KjÃ¸ller Andersen,Spar Nord Bank,SNEDKERMESTER MICK KJÃLLER ANDERSEN ApS,Henrik W. Hansen,-176834.0,0.0,0.0,166065.0,KÃ¸benhavn,4997.0,2016-01-01,2016-12-31,-61251.0,-78582.0,-78582.0,2017-12-31,2017-01-01,509113.0,false,false,7023.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r,-17331.0,21293999.0,false,false,Ingen bistand,329480.0,urn:ofk:oid:25803945,indberetninger-20180424,2.5927877,25160827.0,AWP1427m0wkEsASktreq,2018-06-12T21:25:32.661Z,2018-06-12T21:25:11.050Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-VF,2018-06-12T21:25:11.552Z,,,,,,,,,,,,,,,,,,,0.0
25160827,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzg5L2IxLzVmLzJjNTgtNDk1Yy1iZDBhLWE5ZjNjZTZhZTMyYw.xhtml,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E0LzcxLzVkLzE0ZGEtNGU1OC05ZjU5LTU1YzM0NzRjODY5OA.pdf,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzg0LzAxLzNkLzY0NmMtNDQwMy05Njk2LWM2Y2U2NzUzMDk5YQ.xml,true,Danmark,DK,Jyllinge,4040.0,23.0,Jyllnge Centeret,KÃ¸benhavn S,2300.0,"80, 5 1",Robert Jacobsens Vej,4040 Jyllinge,Falkevej 1,Regnskabsklasse B,,2018-06-12,2018-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke herudover foretaget pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,25160827.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik WahlstrÃ¸m Hansen,Mick KjÃ¸ller Andersen,Spar Nord Bank,SNEDKERMESTER MICK KJÃLLER ANDERSEN ApS,Henrik W. Hansen,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r,,21293999.0,false,false,Ingen bistand,,urn:ofk:oid:25803945,indberetninger-20180424,2.5927877,25160827.0,AWP1427m0wkEsASktreq,2018-06-12T21:25:32.661Z,2018-06-12T21:25:11.050Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-VF,2018-06-12T21:25:11.552Z,,,,,,,,,,,,,,,,,,,
25160827,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzg5L2IxLzVmLzJjNTgtNDk1Yy1iZDBhLWE5ZjNjZTZhZTMyYw.xhtml,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E0LzcxLzVkLzE0ZGEtNGU1OC05ZjU5LTU1YzM0NzRjODY5OA.pdf,http://regnskaber.virk.dk/72806152/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzg0LzAxLzNkLzY0NmMtNDQwMy05Njk2LWM2Y2U2NzUzMDk5YQ.xml,true,Danmark,DK,Jyllinge,4040.0,23.0,Jyllnge Centeret,KÃ¸benhavn S,2300.0,"80, 5 1",Robert Jacobsens Vej,4040 Jyllinge,Falkevej 1,Regnskabsklasse B,,2018-06-12,2018-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke herudover foretaget pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,25160827.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik WahlstrÃ¸m Hansen,Mick KjÃ¸ller Andersen,Spar Nord Bank,SNEDKERMESTER MICK KJÃLLER ANDERSEN ApS,Henrik W. Hansen,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r,,21293999.0,false,false,Ingen bistand,,urn:ofk:oid:25803945,indberetninger-20180424,2.5927877,25160827.0,AWP1427m0wkEsASktreq,2018-06-12T21:25:32.661Z,2018-06-12T21:25:11.050Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-62-VF,2018-06-12T21:25:11.552Z,,,,,,,,,,,,,,,,,,,0.0
