entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,InvestmentsWithNegativeEquityDepreciatedOverReceivables,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,AccumulatedImpairmentLossesAndDepreciationOfInvestments,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
25657993,2016-01-01,2016-01-01,c172,,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2RiL2EwLzk4LzgwYTMtNGRjNS1iYmMyLTIzMmNiNzg4MGRmYw.pdf,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2UyLzdjLzVkL2U5MzYtNDUwYS05ODI1LTYyMDY1ZWJjNWI0OA.xml,1840870.0,Aalborg Ãst,9220.0,22.0,Svendborgvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-28,2018-03-28,2018-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,25657993.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Le Dous Holding ApS.,Ãrsrapport,634246.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Le Dous,Peter Le Dous,Le Dous Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,2018-03-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25677314,indberetninger-20180424,2.5124366,25657993.0,AWO8IdKR0wkEsASktTmJ,2018-06-01T16:16:20.799Z,2018-06-01T16:15:22.439Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-71-YD,2018-06-01T16:15:22.605Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657993,2016-01-01,2016-01-01,c704,,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2RiL2EwLzk4LzgwYTMtNGRjNS1iYmMyLTIzMmNiNzg4MGRmYw.pdf,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2UyLzdjLzVkL2U5MzYtNDUwYS05ODI1LTYyMDY1ZWJjNWI0OA.xml,,Aalborg Ãst,9220.0,22.0,Svendborgvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-28,2018-03-28,2018-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,25657993.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Le Dous Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Le Dous,Peter Le Dous,Le Dous Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,2018-03-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25677314,indberetninger-20180424,2.5124366,25657993.0,AWO8IdKR0wkEsASktTmJ,2018-06-01T16:16:20.799Z,2018-06-01T16:15:22.439Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-71-YD,2018-06-01T16:15:22.605Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657993,2016-01-01,2016-01-01,c719,,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2RiL2EwLzk4LzgwYTMtNGRjNS1iYmMyLTIzMmNiNzg4MGRmYw.pdf,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2UyLzdjLzVkL2U5MzYtNDUwYS05ODI1LTYyMDY1ZWJjNWI0OA.xml,,Aalborg Ãst,9220.0,22.0,Svendborgvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-28,2018-03-28,2018-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,25657993.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Le Dous Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Le Dous,Peter Le Dous,Le Dous Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,2018-03-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25677314,indberetninger-20180424,2.5124366,25657993.0,AWO8IdKR0wkEsASktTmJ,2018-06-01T16:16:20.799Z,2018-06-01T16:15:22.439Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-71-YD,2018-06-01T16:15:22.605Z,49966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657993,2016-01-01,2016-01-01,c725,,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2RiL2EwLzk4LzgwYTMtNGRjNS1iYmMyLTIzMmNiNzg4MGRmYw.pdf,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2UyLzdjLzVkL2U5MzYtNDUwYS05ODI1LTYyMDY1ZWJjNWI0OA.xml,,Aalborg Ãst,9220.0,22.0,Svendborgvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-28,2018-03-28,2018-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,25657993.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Le Dous Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Le Dous,Peter Le Dous,Le Dous Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,2018-03-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25677314,indberetninger-20180424,2.5124366,25657993.0,AWO8IdKR0wkEsASktTmJ,2018-06-01T16:16:20.799Z,2018-06-01T16:15:22.439Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-71-YD,2018-06-01T16:15:22.605Z,2276387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657993,2016-01-01,2016-01-01,c728,,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2RiL2EwLzk4LzgwYTMtNGRjNS1iYmMyLTIzMmNiNzg4MGRmYw.pdf,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2UyLzdjLzVkL2U5MzYtNDUwYS05ODI1LTYyMDY1ZWJjNWI0OA.xml,,Aalborg Ãst,9220.0,22.0,Svendborgvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-28,2018-03-28,2018-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,25657993.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Le Dous Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Le Dous,Peter Le Dous,Le Dous Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,2018-03-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25677314,indberetninger-20180424,2.5124366,25657993.0,AWO8IdKR0wkEsASktTmJ,2018-06-01T16:16:20.799Z,2018-06-01T16:15:22.439Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-71-YD,2018-06-01T16:15:22.605Z,50600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657993,2016-01-01,2016-12-31,c106,,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2RiL2EwLzk4LzgwYTMtNGRjNS1iYmMyLTIzMmNiNzg4MGRmYw.pdf,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2UyLzdjLzVkL2U5MzYtNDUwYS05ODI1LTYyMDY1ZWJjNWI0OA.xml,,Aalborg Ãst,9220.0,22.0,Svendborgvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-28,2018-03-28,2018-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,25657993.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Le Dous Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Le Dous,Peter Le Dous,Le Dous Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,2018-03-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25677314,indberetninger-20180424,2.5124366,25657993.0,AWO8IdKR0wkEsASktTmJ,2018-06-01T16:16:20.799Z,2018-06-01T16:15:22.439Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-71-YD,2018-06-01T16:15:22.605Z,,51700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657993,2016-01-01,2016-12-31,c120,,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2RiL2EwLzk4LzgwYTMtNGRjNS1iYmMyLTIzMmNiNzg4MGRmYw.pdf,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2UyLzdjLzVkL2U5MzYtNDUwYS05ODI1LTYyMDY1ZWJjNWI0OA.xml,,Aalborg Ãst,9220.0,22.0,Svendborgvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-28,2018-03-28,2018-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,25657993.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Le Dous Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Le Dous,Peter Le Dous,Le Dous Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,2018-03-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25677314,indberetninger-20180424,2.5124366,25657993.0,AWO8IdKR0wkEsASktTmJ,2018-06-01T16:16:20.799Z,2018-06-01T16:15:22.439Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-71-YD,2018-06-01T16:15:22.605Z,,965954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657993,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2RiL2EwLzk4LzgwYTMtNGRjNS1iYmMyLTIzMmNiNzg4MGRmYw.pdf,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2UyLzdjLzVkL2U5MzYtNDUwYS05ODI1LTYyMDY1ZWJjNWI0OA.xml,,Aalborg Ãst,9220.0,22.0,Svendborgvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-28,2018-03-28,2018-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,25657993.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Le Dous Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Le Dous,Peter Le Dous,Le Dous Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,2018-03-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25677314,indberetninger-20180424,2.5124366,25657993.0,AWO8IdKR0wkEsASktTmJ,2018-06-01T16:16:20.799Z,2018-06-01T16:15:22.439Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-71-YD,2018-06-01T16:15:22.605Z,,,-1790904.0,0.0,1791163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657993,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2RiL2EwLzk4LzgwYTMtNGRjNS1iYmMyLTIzMmNiNzg4MGRmYw.pdf,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2UyLzdjLzVkL2U5MzYtNDUwYS05ODI1LTYyMDY1ZWJjNWI0OA.xml,,Aalborg Ãst,9220.0,22.0,Svendborgvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-28,2018-03-28,2018-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,25657993.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Le Dous Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Le Dous,Peter Le Dous,Le Dous Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,2018-03-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25677314,indberetninger-20180424,2.5124366,25657993.0,AWO8IdKR0wkEsASktTmJ,2018-06-01T16:16:20.799Z,2018-06-01T16:15:22.439Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-71-YD,2018-06-01T16:15:22.605Z,,1795469.0,,,,-5375.0,1791163.0,5353.0,12728.0,25687.0,7375.0,1798747.0,-5375.0,3278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657993,2016-01-01,2016-12-31,c459,,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2RiL2EwLzk4LzgwYTMtNGRjNS1iYmMyLTIzMmNiNzg4MGRmYw.pdf,http://regnskaber.virk.dk/39975652/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2UyLzdjLzVkL2U5MzYtNDUwYS05ODI1LTYyMDY1ZWJjNWI0OA.xml,,Aalborg Ãst,9220.0,22.0,Svendborgvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-28,2018-03-28,2018-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,25657993.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Le Dous Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Le Dous,Peter Le Dous,Le Dous Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,2018-03-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25677314,indberetninger-20180424,2.5124366,25657993.0,AWO8IdKR0wkEsASktTmJ,2018-06-01T16:16:20.799Z,2018-06-01T16:15:22.439Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-71-YD,2018-06-01T16:15:22.605Z,,777815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
