entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfPositiveOrNegativeBalancesRelatedToTheFirstRecognitionOfInvestmentsInGroupEnterprises,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,ReversalsOfInvestmentsOfPriorYearsRevaluations,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,AmortisationOfGoodwillOfInvestments,DividendIncomeRelatedToInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises
32098940,2017-01-01,2017-01-01,c172,,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2M4L2ZjLzI0L2I4ODgtNDY4MS1iNWFhLTg1OTQ1MmI4YTNkZA.pdf,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJiLzRlL2Y4LzJjZTUtNDkzNS04Y2I5LWZiNDg4ZmFmZmI4NQ.xml,0.0,0.0,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,Borris,"Borrisvej 33,","6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2019-05-01,2009-04-20,2019-05-01,statsautoriseret revisor,0.0,36560509.0,32098940.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for VarridsbÃ¸l Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Kenneth VarridsbÃ¸l Hansen,Kenneth VarridsbÃ¸l Hansen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",VarridsbÃ¸l Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,A/S,Orla Hansen A/S,RingkÃ¸bing-Skjern,2018-12-31,2018-01-01,7073.0,35598.0,100.0,2019-05-01,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:27097917,indberetninger-20180424,2.5118417999999996,32098940.0,AWqWeRR-RYGX6_YTHfsK,2019-05-08T08:05:25.010Z,2019-05-08T08:04:38.004Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-27-YR,2019-05-08T08:04:38.151Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32098940,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2M4L2ZjLzI0L2I4ODgtNDY4MS1iNWFhLTg1OTQ1MmI4YTNkZA.pdf,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJiLzRlL2Y4LzJjZTUtNDkzNS04Y2I5LWZiNDg4ZmFmZmI4NQ.xml,,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,Borris,"Borrisvej 33,","6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2019-05-01,2009-04-20,2019-05-01,statsautoriseret revisor,0.0,36560509.0,32098940.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for VarridsbÃ¸l Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Kenneth VarridsbÃ¸l Hansen,Kenneth VarridsbÃ¸l Hansen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",VarridsbÃ¸l Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,A/S,Orla Hansen A/S,RingkÃ¸bing-Skjern,2018-12-31,2018-01-01,7073.0,35598.0,100.0,2019-05-01,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:27097917,indberetninger-20180424,2.5118417999999996,32098940.0,AWqWeRR-RYGX6_YTHfsK,2019-05-08T08:05:25.010Z,2019-05-08T08:04:38.004Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-27-YR,2019-05-08T08:04:38.151Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32098940,2017-01-01,2017-01-01,c719,,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2M4L2ZjLzI0L2I4ODgtNDY4MS1iNWFhLTg1OTQ1MmI4YTNkZA.pdf,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJiLzRlL2Y4LzJjZTUtNDkzNS04Y2I5LWZiNDg4ZmFmZmI4NQ.xml,,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,Borris,"Borrisvej 33,","6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2019-05-01,2009-04-20,2019-05-01,statsautoriseret revisor,0.0,36560509.0,32098940.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for VarridsbÃ¸l Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Kenneth VarridsbÃ¸l Hansen,Kenneth VarridsbÃ¸l Hansen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",VarridsbÃ¸l Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,A/S,Orla Hansen A/S,RingkÃ¸bing-Skjern,2018-12-31,2018-01-01,7073.0,35598.0,100.0,2019-05-01,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:27097917,indberetninger-20180424,2.5118417999999996,32098940.0,AWqWeRR-RYGX6_YTHfsK,2019-05-08T08:05:25.010Z,2019-05-08T08:04:38.004Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-27-YR,2019-05-08T08:04:38.151Z,7954056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32098940,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2M4L2ZjLzI0L2I4ODgtNDY4MS1iNWFhLTg1OTQ1MmI4YTNkZA.pdf,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJiLzRlL2Y4LzJjZTUtNDkzNS04Y2I5LWZiNDg4ZmFmZmI4NQ.xml,,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,Borris,"Borrisvej 33,","6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2019-05-01,2009-04-20,2019-05-01,statsautoriseret revisor,0.0,36560509.0,32098940.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for VarridsbÃ¸l Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Kenneth VarridsbÃ¸l Hansen,Kenneth VarridsbÃ¸l Hansen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",VarridsbÃ¸l Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,A/S,Orla Hansen A/S,RingkÃ¸bing-Skjern,2018-12-31,2018-01-01,7073.0,35598.0,100.0,2019-05-01,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:27097917,indberetninger-20180424,2.5118417999999996,32098940.0,AWqWeRR-RYGX6_YTHfsK,2019-05-08T08:05:25.010Z,2019-05-08T08:04:38.004Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-27-YR,2019-05-08T08:04:38.151Z,1509529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32098940,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2M4L2ZjLzI0L2I4ODgtNDY4MS1iNWFhLTg1OTQ1MmI4YTNkZA.pdf,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJiLzRlL2Y4LzJjZTUtNDkzNS04Y2I5LWZiNDg4ZmFmZmI4NQ.xml,,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,Borris,"Borrisvej 33,","6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2019-05-01,2009-04-20,2019-05-01,statsautoriseret revisor,0.0,36560509.0,32098940.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for VarridsbÃ¸l Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Kenneth VarridsbÃ¸l Hansen,Kenneth VarridsbÃ¸l Hansen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",VarridsbÃ¸l Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,A/S,Orla Hansen A/S,RingkÃ¸bing-Skjern,2018-12-31,2018-01-01,7073.0,35598.0,100.0,2019-05-01,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:27097917,indberetninger-20180424,2.5118417999999996,32098940.0,AWqWeRR-RYGX6_YTHfsK,2019-05-08T08:05:25.010Z,2019-05-08T08:04:38.004Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-27-YR,2019-05-08T08:04:38.151Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32098940,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2M4L2ZjLzI0L2I4ODgtNDY4MS1iNWFhLTg1OTQ1MmI4YTNkZA.pdf,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJiLzRlL2Y4LzJjZTUtNDkzNS04Y2I5LWZiNDg4ZmFmZmI4NQ.xml,,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,Borris,"Borrisvej 33,","6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2019-05-01,2009-04-20,2019-05-01,statsautoriseret revisor,0.0,36560509.0,32098940.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for VarridsbÃ¸l Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Kenneth VarridsbÃ¸l Hansen,Kenneth VarridsbÃ¸l Hansen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",VarridsbÃ¸l Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,A/S,Orla Hansen A/S,RingkÃ¸bing-Skjern,2018-12-31,2018-01-01,7073.0,35598.0,100.0,2019-05-01,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:27097917,indberetninger-20180424,2.5118417999999996,32098940.0,AWqWeRR-RYGX6_YTHfsK,2019-05-08T08:05:25.010Z,2019-05-08T08:04:38.004Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-27-YR,2019-05-08T08:04:38.151Z,,8867494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32098940,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2M4L2ZjLzI0L2I4ODgtNDY4MS1iNWFhLTg1OTQ1MmI4YTNkZA.pdf,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJiLzRlL2Y4LzJjZTUtNDkzNS04Y2I5LWZiNDg4ZmFmZmI4NQ.xml,,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,Borris,"Borrisvej 33,","6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2019-05-01,2009-04-20,2019-05-01,statsautoriseret revisor,0.0,36560509.0,32098940.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for VarridsbÃ¸l Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Kenneth VarridsbÃ¸l Hansen,Kenneth VarridsbÃ¸l Hansen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",VarridsbÃ¸l Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,A/S,Orla Hansen A/S,RingkÃ¸bing-Skjern,2018-12-31,2018-01-01,7073.0,35598.0,100.0,2019-05-01,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:27097917,indberetninger-20180424,2.5118417999999996,32098940.0,AWqWeRR-RYGX6_YTHfsK,2019-05-08T08:05:25.010Z,2019-05-08T08:04:38.004Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-27-YR,2019-05-08T08:04:38.151Z,,,10980000.0,371421.0,-6000000.0,7104053.0,1857880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32098940,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2M4L2ZjLzI0L2I4ODgtNDY4MS1iNWFhLTg1OTQ1MmI4YTNkZA.pdf,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJiLzRlL2Y4LzJjZTUtNDkzNS04Y2I5LWZiNDg4ZmFmZmI4NQ.xml,,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,Borris,"Borrisvej 33,","6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2019-05-01,2009-04-20,2019-05-01,statsautoriseret revisor,0.0,36560509.0,32098940.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for VarridsbÃ¸l Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Kenneth VarridsbÃ¸l Hansen,Kenneth VarridsbÃ¸l Hansen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",VarridsbÃ¸l Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,A/S,Orla Hansen A/S,RingkÃ¸bing-Skjern,2018-12-31,2018-01-01,7073.0,35598.0,100.0,2019-05-01,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:27097917,indberetninger-20180424,2.5118417999999996,32098940.0,AWqWeRR-RYGX6_YTHfsK,2019-05-08T08:05:25.010Z,2019-05-08T08:04:38.004Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-27-YR,2019-05-08T08:04:38.151Z,,3503950.0,,,,,,-20.0,2043466.0,1486459.0,50324.0,17041.0,50324.0,3496622.0,-20.0,-7328.0,,,,,,,,,,,,,,,,,,,,,,,
32098940,2017-01-01,2017-12-31,c459,,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2M4L2ZjLzI0L2I4ODgtNDY4MS1iNWFhLTg1OTQ1MmI4YTNkZA.pdf,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJiLzRlL2Y4LzJjZTUtNDkzNS04Y2I5LWZiNDg4ZmFmZmI4NQ.xml,,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,Borris,"Borrisvej 33,","6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2019-05-01,2009-04-20,2019-05-01,statsautoriseret revisor,0.0,36560509.0,32098940.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for VarridsbÃ¸l Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Kenneth VarridsbÃ¸l Hansen,Kenneth VarridsbÃ¸l Hansen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",VarridsbÃ¸l Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,A/S,Orla Hansen A/S,RingkÃ¸bing-Skjern,2018-12-31,2018-01-01,7073.0,35598.0,100.0,2019-05-01,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:27097917,indberetninger-20180424,2.5118417999999996,32098940.0,AWqWeRR-RYGX6_YTHfsK,2019-05-08T08:05:25.010Z,2019-05-08T08:04:38.004Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-27-YR,2019-05-08T08:04:38.151Z,,-5363544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32098940,2017-01-01,2017-12-31,c720,,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2M4L2ZjLzI0L2I4ODgtNDY4MS1iNWFhLTg1OTQ1MmI4YTNkZA.pdf,http://regnskaber.virk.dk/04989023/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJiLzRlL2Y4LzJjZTUtNDkzNS04Y2I5LWZiNDg4ZmFmZmI4NQ.xml,,,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,Borris,"Borrisvej 33,","6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2019-05-01,2009-04-20,2019-05-01,statsautoriseret revisor,0.0,36560509.0,32098940.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for VarridsbÃ¸l Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Kenneth VarridsbÃ¸l Hansen,Kenneth VarridsbÃ¸l Hansen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",VarridsbÃ¸l Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,A/S,Orla Hansen A/S,RingkÃ¸bing-Skjern,2018-12-31,2018-01-01,7073.0,35598.0,100.0,2019-05-01,Skjern,88 81 11 88,RevisionspÃ¥tegning,urn:ofk:oid:27097917,indberetninger-20180424,2.5118417999999996,32098940.0,AWqWeRR-RYGX6_YTHfsK,2019-05-08T08:05:25.010Z,2019-05-08T08:04:38.004Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-27-YR,2019-05-08T08:04:38.151Z,,-5363544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
