entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
32293751,2012-10-01,2013-09-30,c5,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8vcGRmcy8zMjI5Mzc1MTtBcFM0NTk3MzU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8veGJybHMvWC03MkM2N0E4Mi0yMDE1MDMxOF8xNDE3MDBfNTU3.xml,HillerÃ¸d,3400.0,9.0,Gribskovvej,3200 Helsinge,"Frederiksborgvej 2, 1.",Til anpartshaverne i LESTRA ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-27,2015-03-14,Revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet kautions-, garanti-, eller andre forpligtigelser udover hvad der fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger</p>",info@lestra.dk,28750.0,98974.0,73683.0,32293751.0,41464.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejvind Hartmund,Christian Birkmann,Christian Birkmann,Ejvind Hartmund Revision,LESTRA ApS,Ejvind Hartmund,88.0,12577.0,26082.0,HillerÃ¸d,2012-10-01,2013-09-30,84374.0,98974.0,44933.0,2014-09-30,2013-10-01,2015-02-27,Helsinge,"Det er besluttet, at der ikke skal vÃ¦re revision pÃ¥ selskabets Ã¥rsregnskab for det kommende regnskabsÃ¥r, jfr. undtagelsesbestemmelserne for revision af mindre selskaber.",14600.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20346862,indberetninger-20180424,2.5097342,32293751.0,,2018-03-30T18:10:41.945Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.706,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
32293751,2012-10-01,2013-09-30,c7,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8vcGRmcy8zMjI5Mzc1MTtBcFM0NTk3MzU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8veGJybHMvWC03MkM2N0E4Mi0yMDE1MDMxOF8xNDE3MDBfNTU3.xml,HillerÃ¸d,3400.0,9.0,Gribskovvej,3200 Helsinge,"Frederiksborgvej 2, 1.",Til anpartshaverne i LESTRA ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-27,2015-03-14,Revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet kautions-, garanti-, eller andre forpligtigelser udover hvad der fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger</p>",info@lestra.dk,,,,32293751.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejvind Hartmund,Christian Birkmann,Christian Birkmann,Ejvind Hartmund Revision,LESTRA ApS,Ejvind Hartmund,88.0,,26082.0,HillerÃ¸d,2012-10-01,2013-09-30,96600.0,,,2014-09-30,2013-10-01,2015-02-27,Helsinge,"Det er besluttet, at der ikke skal vÃ¦re revision pÃ¥ selskabets Ã¥rsregnskab for det kommende regnskabsÃ¥r, jfr. undtagelsesbestemmelserne for revision af mindre selskaber.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20346862,indberetninger-20180424,2.5097342,32293751.0,,2018-03-30T18:10:41.945Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.706,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
32293751,2012-10-01,2013-09-30,c9,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8vcGRmcy8zMjI5Mzc1MTtBcFM0NTk3MzU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8veGJybHMvWC03MkM2N0E4Mi0yMDE1MDMxOF8xNDE3MDBfNTU3.xml,HillerÃ¸d,3400.0,9.0,Gribskovvej,3200 Helsinge,"Frederiksborgvej 2, 1.",Til anpartshaverne i LESTRA ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-27,2015-03-14,Revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet kautions-, garanti-, eller andre forpligtigelser udover hvad der fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger</p>",info@lestra.dk,,,,32293751.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejvind Hartmund,Christian Birkmann,Christian Birkmann,Ejvind Hartmund Revision,LESTRA ApS,Ejvind Hartmund,88.0,,26082.0,HillerÃ¸d,2012-10-01,2013-09-30,-12226.0,,,2014-09-30,2013-10-01,2015-02-27,Helsinge,"Det er besluttet, at der ikke skal vÃ¦re revision pÃ¥ selskabets Ã¥rsregnskab for det kommende regnskabsÃ¥r, jfr. undtagelsesbestemmelserne for revision af mindre selskaber.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20346862,indberetninger-20180424,2.5097342,32293751.0,,2018-03-30T18:10:41.945Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.706,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
32293751,2013-09-30,2013-09-30,c11,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8vcGRmcy8zMjI5Mzc1MTtBcFM0NTk3MzU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8veGJybHMvWC03MkM2N0E4Mi0yMDE1MDMxOF8xNDE3MDBfNTU3.xml,HillerÃ¸d,3400.0,9.0,Gribskovvej,3200 Helsinge,"Frederiksborgvej 2, 1.",Til anpartshaverne i LESTRA ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-27,2015-03-14,Revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet kautions-, garanti-, eller andre forpligtigelser udover hvad der fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger</p>",info@lestra.dk,,,,32293751.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejvind Hartmund,Christian Birkmann,Christian Birkmann,Ejvind Hartmund Revision,LESTRA ApS,Ejvind Hartmund,88.0,,26082.0,HillerÃ¸d,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,2015-02-27,Helsinge,"Det er besluttet, at der ikke skal vÃ¦re revision pÃ¥ selskabets Ã¥rsregnskab for det kommende regnskabsÃ¥r, jfr. undtagelsesbestemmelserne for revision af mindre selskaber.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20346862,indberetninger-20180424,2.5097342,32293751.0,,2018-03-30T18:10:41.945Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.706,2015-03-18T23:00:00.000Z,754090.0,288507.0,125000.0,330298.0,598088.0,754090.0,156002.0,423792.0,13125.0,423792.0,410667.0,156002.0,96600.0,376488.0,156002.0,41791.0,0.0,200.0,41591.0,
32293751,2013-10-01,2014-09-30,c0,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8vcGRmcy8zMjI5Mzc1MTtBcFM0NTk3MzU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8veGJybHMvWC03MkM2N0E4Mi0yMDE1MDMxOF8xNDE3MDBfNTU3.xml,HillerÃ¸d,3400.0,9.0,Gribskovvej,3200 Helsinge,"Frederiksborgvej 2, 1.",Til anpartshaverne i LESTRA ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-27,2015-03-14,Revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet kautions-, garanti-, eller andre forpligtigelser udover hvad der fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger</p>",info@lestra.dk,7680.0,122687.0,92591.0,32293751.0,35695.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejvind Hartmund,Christian Birkmann,Christian Birkmann,Ejvind Hartmund Revision,LESTRA ApS,Ejvind Hartmund,88.0,2169.0,26082.0,HillerÃ¸d,2012-10-01,2013-09-30,102105.0,122687.0,84911.0,2014-09-30,2013-10-01,2015-02-27,Helsinge,"Det er besluttet, at der ikke skal vÃ¦re revision pÃ¥ selskabets Ã¥rsregnskab for det kommende regnskabsÃ¥r, jfr. undtagelsesbestemmelserne for revision af mindre selskaber.",20582.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20346862,indberetninger-20180424,2.5097342,32293751.0,,2018-03-30T18:10:41.945Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.706,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
32293751,2013-10-01,2014-09-30,c1,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8vcGRmcy8zMjI5Mzc1MTtBcFM0NTk3MzU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8veGJybHMvWC03MkM2N0E4Mi0yMDE1MDMxOF8xNDE3MDBfNTU3.xml,HillerÃ¸d,3400.0,9.0,Gribskovvej,3200 Helsinge,"Frederiksborgvej 2, 1.",Til anpartshaverne i LESTRA ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-27,2015-03-14,Revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet kautions-, garanti-, eller andre forpligtigelser udover hvad der fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger</p>",info@lestra.dk,,,,32293751.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejvind Hartmund,Christian Birkmann,Christian Birkmann,Ejvind Hartmund Revision,LESTRA ApS,Ejvind Hartmund,88.0,,26082.0,HillerÃ¸d,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,2015-02-27,Helsinge,"Det er besluttet, at der ikke skal vÃ¦re revision pÃ¥ selskabets Ã¥rsregnskab for det kommende regnskabsÃ¥r, jfr. undtagelsesbestemmelserne for revision af mindre selskaber.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20346862,indberetninger-20180424,2.5097342,32293751.0,,2018-03-30T18:10:41.945Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.706,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
32293751,2013-10-01,2014-09-30,c2,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8vcGRmcy8zMjI5Mzc1MTtBcFM0NTk3MzU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8veGJybHMvWC03MkM2N0E4Mi0yMDE1MDMxOF8xNDE3MDBfNTU3.xml,HillerÃ¸d,3400.0,9.0,Gribskovvej,3200 Helsinge,"Frederiksborgvej 2, 1.",Til anpartshaverne i LESTRA ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-27,2015-03-14,Revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet kautions-, garanti-, eller andre forpligtigelser udover hvad der fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger</p>",info@lestra.dk,,,,32293751.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejvind Hartmund,Christian Birkmann,Christian Birkmann,Ejvind Hartmund Revision,LESTRA ApS,Ejvind Hartmund,88.0,,26082.0,HillerÃ¸d,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,2015-02-27,Helsinge,"Det er besluttet, at der ikke skal vÃ¦re revision pÃ¥ selskabets Ã¥rsregnskab for det kommende regnskabsÃ¥r, jfr. undtagelsesbestemmelserne for revision af mindre selskaber.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20346862,indberetninger-20180424,2.5097342,32293751.0,,2018-03-30T18:10:41.945Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.706,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,Jane Birkmann
32293751,2013-10-01,2014-09-30,c3,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8vcGRmcy8zMjI5Mzc1MTtBcFM0NTk3MzU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8veGJybHMvWC03MkM2N0E4Mi0yMDE1MDMxOF8xNDE3MDBfNTU3.xml,HillerÃ¸d,3400.0,9.0,Gribskovvej,3200 Helsinge,"Frederiksborgvej 2, 1.",Til anpartshaverne i LESTRA ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-27,2015-03-14,Revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet kautions-, garanti-, eller andre forpligtigelser udover hvad der fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger</p>",info@lestra.dk,,,,32293751.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejvind Hartmund,Christian Birkmann,Christian Birkmann,Ejvind Hartmund Revision,LESTRA ApS,Ejvind Hartmund,88.0,,26082.0,HillerÃ¸d,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,2015-02-27,Helsinge,"Det er besluttet, at der ikke skal vÃ¦re revision pÃ¥ selskabets Ã¥rsregnskab for det kommende regnskabsÃ¥r, jfr. undtagelsesbestemmelserne for revision af mindre selskaber.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20346862,indberetninger-20180424,2.5097342,32293751.0,,2018-03-30T18:10:41.945Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.706,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,Christian Birkmann
32293751,2013-10-01,2014-09-30,c4,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8vcGRmcy8zMjI5Mzc1MTtBcFM0NTk3MzU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8veGJybHMvWC03MkM2N0E4Mi0yMDE1MDMxOF8xNDE3MDBfNTU3.xml,HillerÃ¸d,3400.0,9.0,Gribskovvej,3200 Helsinge,"Frederiksborgvej 2, 1.",Til anpartshaverne i LESTRA ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-27,2015-03-14,Revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet kautions-, garanti-, eller andre forpligtigelser udover hvad der fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger</p>",info@lestra.dk,,,,32293751.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejvind Hartmund,Christian Birkmann,Christian Birkmann,Ejvind Hartmund Revision,LESTRA ApS,Ejvind Hartmund,88.0,,26082.0,HillerÃ¸d,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,2015-02-27,Helsinge,"Det er besluttet, at der ikke skal vÃ¦re revision pÃ¥ selskabets Ã¥rsregnskab for det kommende regnskabsÃ¥r, jfr. undtagelsesbestemmelserne for revision af mindre selskaber.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20346862,indberetninger-20180424,2.5097342,32293751.0,,2018-03-30T18:10:41.945Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.706,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
32293751,2013-10-01,2014-09-30,c6,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8vcGRmcy8zMjI5Mzc1MTtBcFM0NTk3MzU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/15739223/Y3ZyLmRrOi8veGJybHMvWC03MkM2N0E4Mi0yMDE1MDMxOF8xNDE3MDBfNTU3.xml,HillerÃ¸d,3400.0,9.0,Gribskovvej,3200 Helsinge,"Frederiksborgvej 2, 1.",Til anpartshaverne i LESTRA ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-27,2015-03-14,Revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet kautions-, garanti-, eller andre forpligtigelser udover hvad der fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger</p>",info@lestra.dk,,,,32293751.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejvind Hartmund,Christian Birkmann,Christian Birkmann,Ejvind Hartmund Revision,LESTRA ApS,Ejvind Hartmund,88.0,,26082.0,HillerÃ¸d,2012-10-01,2013-09-30,96600.0,,,2014-09-30,2013-10-01,2015-02-27,Helsinge,"Det er besluttet, at der ikke skal vÃ¦re revision pÃ¥ selskabets Ã¥rsregnskab for det kommende regnskabsÃ¥r, jfr. undtagelsesbestemmelserne for revision af mindre selskaber.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20346862,indberetninger-20180424,2.5097342,32293751.0,,2018-03-30T18:10:41.945Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.706,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
