entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedRevaluationsOfInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm
20673109,2013-07-01,2014-06-30,c1,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzA3L2VhL2Y1LzU3MjUtNGJhMi1hYTBiLWRkMDAzZTE2YzZiMw.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzUzLzJkL2ViLzA3MTQtNGM1MC1iYjUzLTAyNTE1MmM1ODRiOQ.xml,1.0,100451.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540  Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,507175.0,-4317.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-780225.0,2015-09-02,1997-12-30,2015-09-10,-63750.0,63750.0,Statsautoriseret revisor,-1200000.0,-800000.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2014 - 30. juni 2015 for N.E.H. Holding ApS.,1555767.0,986281.0,Ãrsrapport,Flemming KÃ¤ehne,Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-36260.0,-743.0,80548.0,84000.0,Ullerslev,2328476.0,2605843.0,1539757.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2015-06-30,2014-07-01,1300451.0,2015-09-02,Svendborg,-277367.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21412608,indberetninger-20180424,2.5124211,20673109.0,,2018-03-30T13:40:04.545Z,2015-09-10T11:48:01.177Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-51-ZN,2015-09-10T11:48:01.405Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673109,2013-07-01,2014-06-30,c30,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzA3L2VhL2Y1LzU3MjUtNGJhMi1hYTBiLWRkMDAzZTE2YzZiMw.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzUzLzJkL2ViLzA3MTQtNGM1MC1iYjUzLTAyNTE1MmM1ODRiOQ.xml,1.0,100451.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540  Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-09-02,1997-12-30,2015-09-10,,63750.0,Statsautoriseret revisor,-1200000.0,-800000.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2014 - 30. juni 2015 for N.E.H. Holding ApS.,,,Ãrsrapport,Flemming KÃ¤ehne,Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ullerslev,1528476.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2015-06-30,2014-07-01,1300451.0,2015-09-02,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21412608,indberetninger-20180424,2.5124211,20673109.0,,2018-03-30T13:40:04.545Z,2015-09-10T11:48:01.177Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-51-ZN,2015-09-10T11:48:01.405Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673109,2013-07-01,2014-06-30,c6,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzA3L2VhL2Y1LzU3MjUtNGJhMi1hYTBiLWRkMDAzZTE2YzZiMw.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzUzLzJkL2ViLzA3MTQtNGM1MC1iYjUzLTAyNTE1MmM1ODRiOQ.xml,1.0,100451.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540  Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-09-02,1997-12-30,2015-09-10,,63750.0,Statsautoriseret revisor,-1200000.0,-800000.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2014 - 30. juni 2015 for N.E.H. Holding ApS.,,,Ãrsrapport,Flemming KÃ¤ehne,Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ullerslev,800000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2015-06-30,2014-07-01,1300451.0,2015-09-02,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21412608,indberetninger-20180424,2.5124211,20673109.0,,2018-03-30T13:40:04.545Z,2015-09-10T11:48:01.177Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-51-ZN,2015-09-10T11:48:01.405Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673109,2014-06-30,2014-06-30,c4,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzA3L2VhL2Y1LzU3MjUtNGJhMi1hYTBiLWRkMDAzZTE2YzZiMw.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzUzLzJkL2ViLzA3MTQtNGM1MC1iYjUzLTAyNTE1MmM1ODRiOQ.xml,1.0,100451.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540  Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-09-02,1997-12-30,2015-09-10,,63750.0,Statsautoriseret revisor,-1200000.0,-800000.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2014 - 30. juni 2015 for N.E.H. Holding ApS.,,,Ãrsrapport,Flemming KÃ¤ehne,Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2015-06-30,2014-07-01,1300451.0,2015-09-02,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21412608,indberetninger-20180424,2.5124211,20673109.0,,2018-03-30T13:40:04.545Z,2015-09-10T11:48:01.177Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-51-ZN,2015-09-10T11:48:01.405Z,16974127.0,5826852.0,200000.0,15147110.0,97813.0,103.0,16199369.0,191250.0,16974127.0,774758.0,1635767.0,1635767.0,1827017.0,8481079.0,20500.0,200000.0,191250.0,800000.0,15199369.0,8481079.0,774758.0,839179.0,508701.0,32562.0,754258.0,,,,
20673109,2014-07-01,2014-07-01,c113,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzA3L2VhL2Y1LzU3MjUtNGJhMi1hYTBiLWRkMDAzZTE2YzZiMw.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzUzLzJkL2ViLzA3MTQtNGM1MC1iYjUzLTAyNTE1MmM1ODRiOQ.xml,1.0,100451.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540  Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-09-02,1997-12-30,2015-09-10,,63750.0,Statsautoriseret revisor,-1200000.0,-800000.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2014 - 30. juni 2015 for N.E.H. Holding ApS.,,,Ãrsrapport,Flemming KÃ¤ehne,Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2015-06-30,2014-07-01,1300451.0,2015-09-02,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21412608,indberetninger-20180424,2.5124211,20673109.0,,2018-03-30T13:40:04.545Z,2015-09-10T11:48:01.177Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-51-ZN,2015-09-10T11:48:01.405Z,,,,,,,,,,,,,,,,,,,,,,,,,,80000.0,,,
20673109,2014-07-01,2014-07-01,c137,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzA3L2VhL2Y1LzU3MjUtNGJhMi1hYTBiLWRkMDAzZTE2YzZiMw.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzUzLzJkL2ViLzA3MTQtNGM1MC1iYjUzLTAyNTE1MmM1ODRiOQ.xml,1.0,100451.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540  Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-09-02,1997-12-30,2015-09-10,,63750.0,Statsautoriseret revisor,-1200000.0,-800000.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2014 - 30. juni 2015 for N.E.H. Holding ApS.,,,Ãrsrapport,Flemming KÃ¤ehne,Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2015-06-30,2014-07-01,1300451.0,2015-09-02,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21412608,indberetninger-20180424,2.5124211,20673109.0,,2018-03-30T13:40:04.545Z,2015-09-10T11:48:01.177Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-51-ZN,2015-09-10T11:48:01.405Z,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,
20673109,2014-07-01,2014-07-01,c158,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzA3L2VhL2Y1LzU3MjUtNGJhMi1hYTBiLWRkMDAzZTE2YzZiMw.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzUzLzJkL2ViLzA3MTQtNGM1MC1iYjUzLTAyNTE1MmM1ODRiOQ.xml,1.0,100451.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540  Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-09-02,1997-12-30,2015-09-10,,63750.0,Statsautoriseret revisor,-1200000.0,-800000.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2014 - 30. juni 2015 for N.E.H. Holding ApS.,,,Ãrsrapport,Flemming KÃ¤ehne,Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2015-06-30,2014-07-01,1300451.0,2015-09-02,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21412608,indberetninger-20180424,2.5124211,20673109.0,,2018-03-30T13:40:04.545Z,2015-09-10T11:48:01.177Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-51-ZN,2015-09-10T11:48:01.405Z,,,,,,,15199369.0,,,,,,,,,,,,,,,,,,,,,,
20673109,2014-07-01,2014-07-01,c161,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzA3L2VhL2Y1LzU3MjUtNGJhMi1hYTBiLWRkMDAzZTE2YzZiMw.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzUzLzJkL2ViLzA3MTQtNGM1MC1iYjUzLTAyNTE1MmM1ODRiOQ.xml,1.0,100451.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540  Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-09-02,1997-12-30,2015-09-10,,63750.0,Statsautoriseret revisor,-1200000.0,-800000.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2014 - 30. juni 2015 for N.E.H. Holding ApS.,,,Ãrsrapport,Flemming KÃ¤ehne,Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2015-06-30,2014-07-01,1300451.0,2015-09-02,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21412608,indberetninger-20180424,2.5124211,20673109.0,,2018-03-30T13:40:04.545Z,2015-09-10T11:48:01.177Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-51-ZN,2015-09-10T11:48:01.405Z,,,,,,,800000.0,,,,,,,,,,,,,,,,,,,,,,
20673109,2014-07-01,2014-07-01,c88,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzA3L2VhL2Y1LzU3MjUtNGJhMi1hYTBiLWRkMDAzZTE2YzZiMw.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzUzLzJkL2ViLzA3MTQtNGM1MC1iYjUzLTAyNTE1MmM1ODRiOQ.xml,1.0,100451.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540  Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-09-02,1997-12-30,2015-09-10,,63750.0,Statsautoriseret revisor,-1200000.0,-800000.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2014 - 30. juni 2015 for N.E.H. Holding ApS.,,,Ãrsrapport,Flemming KÃ¤ehne,Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2015-06-30,2014-07-01,1300451.0,2015-09-02,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21412608,indberetninger-20180424,2.5124211,20673109.0,,2018-03-30T13:40:04.545Z,2015-09-10T11:48:01.177Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-51-ZN,2015-09-10T11:48:01.405Z,,,,,,,,,,,,,,,,,,,,,,,,,,,148750.0,340000.0,
20673109,2014-07-01,2015-06-30,c0,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzA3L2VhL2Y1LzU3MjUtNGJhMi1hYTBiLWRkMDAzZTE2YzZiMw.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzUzLzJkL2ViLzA3MTQtNGM1MC1iYjUzLTAyNTE1MmM1ODRiOQ.xml,1.0,100451.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540  Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,-77072.0,152.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-150894.0,2015-09-02,1997-12-30,2015-09-10,-63750.0,63750.0,Statsautoriseret revisor,-1200000.0,-800000.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2014 - 30. juni 2015 for N.E.H. Holding ApS.,-255316.0,968709.0,Ãrsrapport,Flemming KÃ¤ehne,Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-48404.0,-16300.0,45490.0,84000.0,Ullerslev,486615.0,714429.0,-283470.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2015-06-30,2014-07-01,1300451.0,2015-09-02,Svendborg,-227814.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21412608,indberetninger-20180424,2.5124211,20673109.0,,2018-03-30T13:40:04.545Z,2015-09-10T11:48:01.177Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-51-ZN,2015-09-10T11:48:01.405Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
