entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
35047662,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzA0LzdlLzY5LzIyZjUtNDQxNi04ZDc3LTc4MGU4ZDEzYzRiYw.pdf,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzU1LzRiL2I0LzZhNzgtNDJjMi04MDQyLTMxYThhMTk4ZGE1Yg.xml,KÃ¸benhavn V,1656.0,"16, 4.",GasvÃ¦rksvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-11,2019-06-11,2019-06-11,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,35047662.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Smart Taste ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Pedersen,SÃ¸ren Pedersen,Smart Taste ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519081,indberetninger-20180424,2.5124211,35047662.0,AWtkh7A5GQc-fA3G3Lwq,2019-06-17T08:23:25.521Z,2019-06-17T08:22:21.907Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-10-VU,2019-06-17T08:22:22.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35047662,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzA0LzdlLzY5LzIyZjUtNDQxNi04ZDc3LTc4MGU4ZDEzYzRiYw.pdf,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzU1LzRiL2I0LzZhNzgtNDJjMi04MDQyLTMxYThhMTk4ZGE1Yg.xml,KÃ¸benhavn V,1656.0,"16, 4.",GasvÃ¦rksvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-11,2019-06-11,2019-06-11,Andre eksterne omkostninger omfatter omkostninger til administration.,31772.0,35047662.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Smart Taste ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Pedersen,SÃ¸ren Pedersen,Smart Taste ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519081,indberetninger-20180424,2.5124211,35047662.0,AWtkh7A5GQc-fA3G3Lwq,2019-06-17T08:23:25.521Z,2019-06-17T08:22:21.907Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-10-VU,2019-06-17T08:22:22.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35047662,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzA0LzdlLzY5LzIyZjUtNDQxNi04ZDc3LTc4MGU4ZDEzYzRiYw.pdf,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzU1LzRiL2I0LzZhNzgtNDJjMi04MDQyLTMxYThhMTk4ZGE1Yg.xml,KÃ¸benhavn V,1656.0,"16, 4.",GasvÃ¦rksvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-11,2019-06-11,2019-06-11,Andre eksterne omkostninger omfatter omkostninger til administration.,,35047662.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Smart Taste ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Pedersen,SÃ¸ren Pedersen,Smart Taste ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519081,indberetninger-20180424,2.5124211,35047662.0,AWtkh7A5GQc-fA3G3Lwq,2019-06-17T08:23:25.521Z,2019-06-17T08:22:21.907Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-10-VU,2019-06-17T08:22:22.054Z,-4116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35047662,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzA0LzdlLzY5LzIyZjUtNDQxNi04ZDc3LTc4MGU4ZDEzYzRiYw.pdf,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzU1LzRiL2I0LzZhNzgtNDJjMi04MDQyLTMxYThhMTk4ZGE1Yg.xml,KÃ¸benhavn V,1656.0,"16, 4.",GasvÃ¦rksvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-11,2019-06-11,2019-06-11,Andre eksterne omkostninger omfatter omkostninger til administration.,,35047662.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Smart Taste ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Pedersen,SÃ¸ren Pedersen,Smart Taste ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519081,indberetninger-20180424,2.5124211,35047662.0,AWtkh7A5GQc-fA3G3Lwq,2019-06-17T08:23:25.521Z,2019-06-17T08:22:21.907Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-10-VU,2019-06-17T08:22:22.054Z,-4116.0,-7000.0,1178.0,3226.0,1178.0,-4952.0,-7000.0,-836.0,,,,,,,,,,,,,,,,,,,,,,,,,
35047662,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzA0LzdlLzY5LzIyZjUtNDQxNi04ZDc3LTc4MGU4ZDEzYzRiYw.pdf,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzU1LzRiL2I0LzZhNzgtNDJjMi04MDQyLTMxYThhMTk4ZGE1Yg.xml,KÃ¸benhavn V,1656.0,"16, 4.",GasvÃ¦rksvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-11,2019-06-11,2019-06-11,Andre eksterne omkostninger omfatter omkostninger til administration.,,35047662.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Smart Taste ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Pedersen,SÃ¸ren Pedersen,Smart Taste ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519081,indberetninger-20180424,2.5124211,35047662.0,AWtkh7A5GQc-fA3G3Lwq,2019-06-17T08:23:25.521Z,2019-06-17T08:22:21.907Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-10-VU,2019-06-17T08:22:22.054Z,-4116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35047662,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzA0LzdlLzY5LzIyZjUtNDQxNi04ZDc3LTc4MGU4ZDEzYzRiYw.pdf,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzU1LzRiL2I0LzZhNzgtNDJjMi04MDQyLTMxYThhMTk4ZGE1Yg.xml,KÃ¸benhavn V,1656.0,"16, 4.",GasvÃ¦rksvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-11,2019-06-11,2019-06-11,Andre eksterne omkostninger omfatter omkostninger til administration.,107656.0,35047662.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Smart Taste ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Pedersen,SÃ¸ren Pedersen,Smart Taste ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519081,indberetninger-20180424,2.5124211,35047662.0,AWtkh7A5GQc-fA3G3Lwq,2019-06-17T08:23:25.521Z,2019-06-17T08:22:21.907Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-10-VU,2019-06-17T08:22:22.054Z,,,,,,,,,115076.0,29.0,80000.0,115076.0,115076.0,7420.0,1170.0,27656.0,7420.0,115047.0,114211.0,836.0,6250.0,,,,,,,,,,,,
35047662,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzA0LzdlLzY5LzIyZjUtNDQxNi04ZDc3LTc4MGU4ZDEzYzRiYw.pdf,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzU1LzRiL2I0LzZhNzgtNDJjMi04MDQyLTMxYThhMTk4ZGE1Yg.xml,KÃ¸benhavn V,1656.0,"16, 4.",GasvÃ¦rksvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-11,2019-06-11,2019-06-11,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,35047662.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Smart Taste ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Pedersen,SÃ¸ren Pedersen,Smart Taste ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519081,indberetninger-20180424,2.5124211,35047662.0,AWtkh7A5GQc-fA3G3Lwq,2019-06-17T08:23:25.521Z,2019-06-17T08:22:21.907Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-10-VU,2019-06-17T08:22:22.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35047662,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzA0LzdlLzY5LzIyZjUtNDQxNi04ZDc3LTc4MGU4ZDEzYzRiYw.pdf,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzU1LzRiL2I0LzZhNzgtNDJjMi04MDQyLTMxYThhMTk4ZGE1Yg.xml,KÃ¸benhavn V,1656.0,"16, 4.",GasvÃ¦rksvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-11,2019-06-11,2019-06-11,Andre eksterne omkostninger omfatter omkostninger til administration.,27656.0,35047662.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Smart Taste ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Pedersen,SÃ¸ren Pedersen,Smart Taste ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519081,indberetninger-20180424,2.5124211,35047662.0,AWtkh7A5GQc-fA3G3Lwq,2019-06-17T08:23:25.521Z,2019-06-17T08:22:21.907Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-10-VU,2019-06-17T08:22:22.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35047662,2018-01-01,2018-01-01,c181,,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzA0LzdlLzY5LzIyZjUtNDQxNi04ZDc3LTc4MGU4ZDEzYzRiYw.pdf,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzU1LzRiL2I0LzZhNzgtNDJjMi04MDQyLTMxYThhMTk4ZGE1Yg.xml,KÃ¸benhavn V,1656.0,"16, 4.",GasvÃ¦rksvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-11,2019-06-11,2019-06-11,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,35047662.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Smart Taste ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Pedersen,SÃ¸ren Pedersen,Smart Taste ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519081,indberetninger-20180424,2.5124211,35047662.0,AWtkh7A5GQc-fA3G3Lwq,2019-06-17T08:23:25.521Z,2019-06-17T08:22:21.907Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-10-VU,2019-06-17T08:22:22.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35047662,2018-01-01,2018-01-01,c199,,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzA0LzdlLzY5LzIyZjUtNDQxNi04ZDc3LTc4MGU4ZDEzYzRiYw.pdf,http://regnskaber.virk.dk/26674053/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzU1LzRiL2I0LzZhNzgtNDJjMi04MDQyLTMxYThhMTk4ZGE1Yg.xml,KÃ¸benhavn V,1656.0,"16, 4.",GasvÃ¦rksvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-11,2019-06-11,2019-06-11,Andre eksterne omkostninger omfatter omkostninger til administration.,27656.0,35047662.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Smart Taste ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Pedersen,SÃ¸ren Pedersen,Smart Taste ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27519081,indberetninger-20180424,2.5124211,35047662.0,AWtkh7A5GQc-fA3G3Lwq,2019-06-17T08:23:25.521Z,2019-06-17T08:22:21.907Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-10-VU,2019-06-17T08:22:22.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
