entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm
33599730,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY5LzE1LzNmL2VlMzQtNDg3MS05ODA5LTgwMTFkOTFlYmI1OA.pdf,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2IxL2QwLzVkLzZmYjMtNDAzOC1hYjMyLTllZWVhOGRjZTVhNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Vodskov,9310.0,40E,Vodskovvej,9310  Vodskov,Smedepladsen 3,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Vodskov Kro ApS,28106.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-09,2011-04-14,2015-06-26,-32201.0,Statsautoriseret revisor,-41987.0,-826807.0,903619.0,33599730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Vodskov Kro ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Vodskov Kro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-32657.0,Ãrsrapport,-3416.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Jens Rostrup Pedersen,Jens Rostrup Pedersen,Dronninglund Sparekasse,Vodskov Kro ApS,BDO Statsautoriseret revisionsaktieselskab,-69724.0,-4043.0,0.0,-627.0,Vodskov,-4050.0,68674.0,40568.0,44611.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-09,Aalborg,-51857.0,28106.0,ErklÃ¦ring om udvidet gennemgang,100000.0,-701176.0,urn:ofk:oid:5601752,indberetninger-20180424,2.5124211,33599730.0,,2018-03-31T02:07:21.960Z,2015-06-26T11:33:17.423Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-70-QP,2015-06-26T11:33:17.508Z,,,,,,,,,,,,,,,,,,,,,,,,,
33599730,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY5LzE1LzNmL2VlMzQtNDg3MS05ODA5LTgwMTFkOTFlYmI1OA.pdf,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2IxL2QwLzVkLzZmYjMtNDAzOC1hYjMyLTllZWVhOGRjZTVhNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Vodskov,9310.0,40E,Vodskovvej,9310  Vodskov,Smedepladsen 3,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Vodskov Kro ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-09,2011-04-14,2015-06-26,,Statsautoriseret revisor,-41987.0,,,33599730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Vodskov Kro ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Vodskov Kro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-32657.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Jens Rostrup Pedersen,Jens Rostrup Pedersen,Dronninglund Sparekasse,Vodskov Kro ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vodskov,,68674.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-09,Aalborg,,,ErklÃ¦ring om udvidet gennemgang,100000.0,,urn:ofk:oid:5601752,indberetninger-20180424,2.5124211,33599730.0,,2018-03-31T02:07:21.960Z,2015-06-26T11:33:17.423Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-70-QP,2015-06-26T11:33:17.508Z,,,,,,,,,,,,,,,,,,,,,,,,,
33599730,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY5LzE1LzNmL2VlMzQtNDg3MS05ODA5LTgwMTFkOTFlYmI1OA.pdf,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2IxL2QwLzVkLzZmYjMtNDAzOC1hYjMyLTllZWVhOGRjZTVhNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Vodskov,9310.0,40E,Vodskovvej,9310  Vodskov,Smedepladsen 3,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Vodskov Kro ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-09,2011-04-14,2015-06-26,,Statsautoriseret revisor,-41987.0,,,33599730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Vodskov Kro ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Vodskov Kro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-32657.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Jens Rostrup Pedersen,Jens Rostrup Pedersen,Dronninglund Sparekasse,Vodskov Kro ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vodskov,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-09,Aalborg,,,ErklÃ¦ring om udvidet gennemgang,100000.0,,urn:ofk:oid:5601752,indberetninger-20180424,2.5124211,33599730.0,,2018-03-31T02:07:21.960Z,2015-06-26T11:33:17.423Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-70-QP,2015-06-26T11:33:17.508Z,551220.0,134992.0,80000.0,541890.0,28179.0,8508.0,228522.0,9330.0,156736.0,551220.0,322698.0,9330.0,151624.0,16792.0,9330.0,156736.0,148522.0,322698.0,87111.0,250162.0,83963.0,196683.0,,,
33599730,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY5LzE1LzNmL2VlMzQtNDg3MS05ODA5LTgwMTFkOTFlYmI1OA.pdf,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2IxL2QwLzVkLzZmYjMtNDAzOC1hYjMyLTllZWVhOGRjZTVhNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Vodskov,9310.0,40E,Vodskovvej,9310  Vodskov,Smedepladsen 3,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Vodskov Kro ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-09,2011-04-14,2015-06-26,,Statsautoriseret revisor,-41987.0,,,33599730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Vodskov Kro ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Vodskov Kro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-32657.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Jens Rostrup Pedersen,Jens Rostrup Pedersen,Dronninglund Sparekasse,Vodskov Kro ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vodskov,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-09,Aalborg,,,ErklÃ¦ring om udvidet gennemgang,100000.0,,urn:ofk:oid:5601752,indberetninger-20180424,2.5124211,33599730.0,,2018-03-31T02:07:21.960Z,2015-06-26T11:33:17.423Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-70-QP,2015-06-26T11:33:17.508Z,,,,,,,80000.0,,,,,,,,,,,,,,,,,,
33599730,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY5LzE1LzNmL2VlMzQtNDg3MS05ODA5LTgwMTFkOTFlYmI1OA.pdf,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2IxL2QwLzVkLzZmYjMtNDAzOC1hYjMyLTllZWVhOGRjZTVhNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Vodskov,9310.0,40E,Vodskovvej,9310  Vodskov,Smedepladsen 3,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Vodskov Kro ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-09,2011-04-14,2015-06-26,,Statsautoriseret revisor,-41987.0,,,33599730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Vodskov Kro ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Vodskov Kro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-32657.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Jens Rostrup Pedersen,Jens Rostrup Pedersen,Dronninglund Sparekasse,Vodskov Kro ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vodskov,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-09,Aalborg,,,ErklÃ¦ring om udvidet gennemgang,100000.0,,urn:ofk:oid:5601752,indberetninger-20180424,2.5124211,33599730.0,,2018-03-31T02:07:21.960Z,2015-06-26T11:33:17.423Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-70-QP,2015-06-26T11:33:17.508Z,,,,,,,148522.0,,,,,,,,,,,,,,,,,,
33599730,2014-01-01,2014-01-01,c88,,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY5LzE1LzNmL2VlMzQtNDg3MS05ODA5LTgwMTFkOTFlYmI1OA.pdf,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2IxL2QwLzVkLzZmYjMtNDAzOC1hYjMyLTllZWVhOGRjZTVhNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Vodskov,9310.0,40E,Vodskovvej,9310  Vodskov,Smedepladsen 3,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Vodskov Kro ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-09,2011-04-14,2015-06-26,,Statsautoriseret revisor,-41987.0,,,33599730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Vodskov Kro ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Vodskov Kro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-32657.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Jens Rostrup Pedersen,Jens Rostrup Pedersen,Dronninglund Sparekasse,Vodskov Kro ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vodskov,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-09,Aalborg,,,ErklÃ¦ring om udvidet gennemgang,100000.0,,urn:ofk:oid:5601752,indberetninger-20180424,2.5124211,33599730.0,,2018-03-31T02:07:21.960Z,2015-06-26T11:33:17.423Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-70-QP,2015-06-26T11:33:17.508Z,,,,,,,,,,,,,,,,,,,,,,,32657.0,41987.0,
33599730,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY5LzE1LzNmL2VlMzQtNDg3MS05ODA5LTgwMTFkOTFlYmI1OA.pdf,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2IxL2QwLzVkLzZmYjMtNDAzOC1hYjMyLTllZWVhOGRjZTVhNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Vodskov,9310.0,40E,Vodskovvej,9310  Vodskov,Smedepladsen 3,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Vodskov Kro ApS,56088.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-09,2011-04-14,2015-06-26,-4285.0,Statsautoriseret revisor,-41987.0,-810993.0,563466.0,33599730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Vodskov Kro ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Vodskov Kro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-32657.0,Ãrsrapport,-3484.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Jens Rostrup Pedersen,Jens Rostrup Pedersen,Dronninglund Sparekasse,Vodskov Kro ApS,BDO Statsautoriseret revisionsaktieselskab,-63888.0,-3493.0,61.0,-9.0,Vodskov,-4410.0,-199156.0,-255244.0,-251812.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-09,Aalborg,-51498.0,56088.0,ErklÃ¦ring om udvidet gennemgang,100000.0,-691197.0,urn:ofk:oid:5601752,indberetninger-20180424,2.5124211,33599730.0,,2018-03-31T02:07:21.960Z,2015-06-26T11:33:17.423Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-70-QP,2015-06-26T11:33:17.508Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
33599730,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY5LzE1LzNmL2VlMzQtNDg3MS05ODA5LTgwMTFkOTFlYmI1OA.pdf,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2IxL2QwLzVkLzZmYjMtNDAzOC1hYjMyLTllZWVhOGRjZTVhNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Vodskov,9310.0,40E,Vodskovvej,9310  Vodskov,Smedepladsen 3,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Vodskov Kro ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-09,2011-04-14,2015-06-26,,Statsautoriseret revisor,-41987.0,,,33599730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Vodskov Kro ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Vodskov Kro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-32657.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Jens Rostrup Pedersen,Jens Rostrup Pedersen,Dronninglund Sparekasse,Vodskov Kro ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vodskov,,-199156.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-09,Aalborg,,,ErklÃ¦ring om udvidet gennemgang,100000.0,,urn:ofk:oid:5601752,indberetninger-20180424,2.5124211,33599730.0,,2018-03-31T02:07:21.960Z,2015-06-26T11:33:17.423Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-70-QP,2015-06-26T11:33:17.508Z,,,,,,,,,,,,,,,,,,,,,,,,,
33599730,2014-01-01,2014-12-31,c199,,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY5LzE1LzNmL2VlMzQtNDg3MS05ODA5LTgwMTFkOTFlYmI1OA.pdf,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2IxL2QwLzVkLzZmYjMtNDAzOC1hYjMyLTllZWVhOGRjZTVhNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Vodskov,9310.0,40E,Vodskovvej,9310  Vodskov,Smedepladsen 3,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Vodskov Kro ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-09,2011-04-14,2015-06-26,,Statsautoriseret revisor,-41987.0,,,33599730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Vodskov Kro ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Vodskov Kro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-32657.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Jens Rostrup Pedersen,Jens Rostrup Pedersen,Dronninglund Sparekasse,Vodskov Kro ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vodskov,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-09,Aalborg,,,ErklÃ¦ring om udvidet gennemgang,100000.0,,urn:ofk:oid:5601752,indberetninger-20180424,2.5124211,33599730.0,,2018-03-31T02:07:21.960Z,2015-06-26T11:33:17.423Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-70-QP,2015-06-26T11:33:17.508Z,,,,,,,,,,,,,,,,,,,,,,,,,
33599730,2014-01-01,2014-12-31,c29,,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY5LzE1LzNmL2VlMzQtNDg3MS05ODA5LTgwMTFkOTFlYmI1OA.pdf,http://regnskaber.virk.dk/03799533/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2IxL2QwLzVkLzZmYjMtNDAzOC1hYjMyLTllZWVhOGRjZTVhNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Vodskov,9310.0,40E,Vodskovvej,9310  Vodskov,Smedepladsen 3,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Vodskov Kro ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-09,2011-04-14,2015-06-26,,Statsautoriseret revisor,-41987.0,,,33599730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Vodskov Kro ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Vodskov Kro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-32657.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Jens Rostrup Pedersen,Jens Rostrup Pedersen,Dronninglund Sparekasse,Vodskov Kro ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vodskov,,-199156.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-09,Aalborg,,,ErklÃ¦ring om udvidet gennemgang,100000.0,,urn:ofk:oid:5601752,indberetninger-20180424,2.5124211,33599730.0,,2018-03-31T02:07:21.960Z,2015-06-26T11:33:17.423Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-70-QP,2015-06-26T11:33:17.508Z,,,,,,,,,,,,,,,,,,,,,,,,,
