entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
25674685,2015-10-01,2016-09-30,c3,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzgwLzIyL2UzLzE5OTQtNGRiYS1iMWZlLWU4NWZmMTJhM2NhNQ.xhtml,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzMzLzQwL2Y3L2Y1MjEtNDViZi1hZDI2LTBkMDU1NTA4NmZhZg.pdf,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzljLzExLzczLzZhMWEtNGExZi1hZDc2LTczMjZlYmIzZjhhZQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,SkÃ¦vinge,3320.0,4.0,Ãbelholtsdamvej,2610 rÃ¸dovre,egegÃ¥rdsvej 39c 1,Til den daglige ledelse i VinderÃ¸d BrolÃ¦gning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-14,2017-12-14,18400.0,Registreret Revisor,1443613.0,47771645.0,1989759.0,25674685.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jacob Jensen,Jakob Hermann Jensen,VINDERÃD BROLÃGNING ApS,jesper bentzen,1101.0,511786.0,SkÃ¦vinge,2015-10-01,2016-09-30,2693.0,14859.0,15960.0,2017-09-30,2016-10-01,true,false,2017-12-14,RÃ¸dovre,12166.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24842188,indberetninger-20180424,2.5953746,25674685.0,,2018-03-28T03:52:31.123Z,2017-12-14T15:25:47.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BK-92-AX,2017-12-14T15:25:47.680Z,,,,,,,,,,,,,,,,,,,,,,,,
25674685,2015-10-01,2016-09-30,c5,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzgwLzIyL2UzLzE5OTQtNGRiYS1iMWZlLWU4NWZmMTJhM2NhNQ.xhtml,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzMzLzQwL2Y3L2Y1MjEtNDViZi1hZDI2LTBkMDU1NTA4NmZhZg.pdf,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzljLzExLzczLzZhMWEtNGExZi1hZDc2LTczMjZlYmIzZjhhZQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,SkÃ¦vinge,3320.0,4.0,Ãbelholtsdamvej,2610 rÃ¸dovre,egegÃ¥rdsvej 39c 1,Til den daglige ledelse i VinderÃ¸d BrolÃ¦gning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-14,2017-12-14,,Registreret Revisor,,47771645.0,,25674685.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jacob Jensen,Jakob Hermann Jensen,VINDERÃD BROLÃGNING ApS,jesper bentzen,,,SkÃ¦vinge,2015-10-01,2016-09-30,33000.0,,,2017-09-30,2016-10-01,true,false,2017-12-14,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24842188,indberetninger-20180424,2.5953746,25674685.0,,2018-03-28T03:52:31.123Z,2017-12-14T15:25:47.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BK-92-AX,2017-12-14T15:25:47.680Z,,,,,,,,,,,,,,,,,,,,,,,,
25674685,2015-10-01,2016-09-30,c7,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzgwLzIyL2UzLzE5OTQtNGRiYS1iMWZlLWU4NWZmMTJhM2NhNQ.xhtml,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzMzLzQwL2Y3L2Y1MjEtNDViZi1hZDI2LTBkMDU1NTA4NmZhZg.pdf,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzljLzExLzczLzZhMWEtNGExZi1hZDc2LTczMjZlYmIzZjhhZQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,SkÃ¦vinge,3320.0,4.0,Ãbelholtsdamvej,2610 rÃ¸dovre,egegÃ¥rdsvej 39c 1,Til den daglige ledelse i VinderÃ¸d BrolÃ¦gning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-14,2017-12-14,,Registreret Revisor,,47771645.0,,25674685.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jacob Jensen,Jakob Hermann Jensen,VINDERÃD BROLÃGNING ApS,jesper bentzen,,,SkÃ¦vinge,2015-10-01,2016-09-30,-30307.0,,,2017-09-30,2016-10-01,true,false,2017-12-14,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24842188,indberetninger-20180424,2.5953746,25674685.0,,2018-03-28T03:52:31.123Z,2017-12-14T15:25:47.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BK-92-AX,2017-12-14T15:25:47.680Z,,,,,,,,,,,,,,,,,,,,,,,,
25674685,2016-09-30,2016-09-30,c9,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzgwLzIyL2UzLzE5OTQtNGRiYS1iMWZlLWU4NWZmMTJhM2NhNQ.xhtml,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzMzLzQwL2Y3L2Y1MjEtNDViZi1hZDI2LTBkMDU1NTA4NmZhZg.pdf,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzljLzExLzczLzZhMWEtNGExZi1hZDc2LTczMjZlYmIzZjhhZQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,SkÃ¦vinge,3320.0,4.0,Ãbelholtsdamvej,2610 rÃ¸dovre,egegÃ¥rdsvej 39c 1,Til den daglige ledelse i VinderÃ¸d BrolÃ¦gning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-14,2017-12-14,,Registreret Revisor,,47771645.0,,25674685.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jacob Jensen,Jakob Hermann Jensen,VINDERÃD BROLÃGNING ApS,jesper bentzen,,,SkÃ¦vinge,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,true,false,2017-12-14,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24842188,indberetninger-20180424,2.5953746,25674685.0,,2018-03-28T03:52:31.123Z,2017-12-14T15:25:47.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BK-92-AX,2017-12-14T15:25:47.680Z,1159901.0,134507.0,352775.0,125000.0,1116801.0,706838.0,43100.0,78600.0,1159901.0,453063.0,78600.0,43100.0,224230.0,43100.0,581838.0,453063.0,9607.0,903694.0,85385.0,133841.0,550919.0,,,
25674685,2016-10-01,2016-10-01,c10,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzgwLzIyL2UzLzE5OTQtNGRiYS1iMWZlLWU4NWZmMTJhM2NhNQ.xhtml,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzMzLzQwL2Y3L2Y1MjEtNDViZi1hZDI2LTBkMDU1NTA4NmZhZg.pdf,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzljLzExLzczLzZhMWEtNGExZi1hZDc2LTczMjZlYmIzZjhhZQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,SkÃ¦vinge,3320.0,4.0,Ãbelholtsdamvej,2610 rÃ¸dovre,egegÃ¥rdsvej 39c 1,Til den daglige ledelse i VinderÃ¸d BrolÃ¦gning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-14,2017-12-14,,Registreret Revisor,,47771645.0,,25674685.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jacob Jensen,Jakob Hermann Jensen,VINDERÃD BROLÃGNING ApS,jesper bentzen,,,SkÃ¦vinge,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,true,false,2017-12-14,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24842188,indberetninger-20180424,2.5953746,25674685.0,,2018-03-28T03:52:31.123Z,2017-12-14T15:25:47.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BK-92-AX,2017-12-14T15:25:47.680Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,
25674685,2016-10-01,2016-10-01,c11,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzgwLzIyL2UzLzE5OTQtNGRiYS1iMWZlLWU4NWZmMTJhM2NhNQ.xhtml,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzMzLzQwL2Y3L2Y1MjEtNDViZi1hZDI2LTBkMDU1NTA4NmZhZg.pdf,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzljLzExLzczLzZhMWEtNGExZi1hZDc2LTczMjZlYmIzZjhhZQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,SkÃ¦vinge,3320.0,4.0,Ãbelholtsdamvej,2610 rÃ¸dovre,egegÃ¥rdsvej 39c 1,Til den daglige ledelse i VinderÃ¸d BrolÃ¦gning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-14,2017-12-14,,Registreret Revisor,,47771645.0,,25674685.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jacob Jensen,Jakob Hermann Jensen,VINDERÃD BROLÃGNING ApS,jesper bentzen,,,SkÃ¦vinge,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,true,false,2017-12-14,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24842188,indberetninger-20180424,2.5953746,25674685.0,,2018-03-28T03:52:31.123Z,2017-12-14T15:25:47.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BK-92-AX,2017-12-14T15:25:47.680Z,,,,,,581838.0,,,,,,,,,,,,,,,,,,
25674685,2016-10-01,2016-10-01,c12,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzgwLzIyL2UzLzE5OTQtNGRiYS1iMWZlLWU4NWZmMTJhM2NhNQ.xhtml,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzMzLzQwL2Y3L2Y1MjEtNDViZi1hZDI2LTBkMDU1NTA4NmZhZg.pdf,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzljLzExLzczLzZhMWEtNGExZi1hZDc2LTczMjZlYmIzZjhhZQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,SkÃ¦vinge,3320.0,4.0,Ãbelholtsdamvej,2610 rÃ¸dovre,egegÃ¥rdsvej 39c 1,Til den daglige ledelse i VinderÃ¸d BrolÃ¦gning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-14,2017-12-14,,Registreret Revisor,,47771645.0,,25674685.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jacob Jensen,Jakob Hermann Jensen,VINDERÃD BROLÃGNING ApS,jesper bentzen,,,SkÃ¦vinge,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,true,false,2017-12-14,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24842188,indberetninger-20180424,2.5953746,25674685.0,,2018-03-28T03:52:31.123Z,2017-12-14T15:25:47.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BK-92-AX,2017-12-14T15:25:47.680Z,,,,,,0.0,,,,,,,,,,,,,,,,,,
25674685,2016-10-01,2016-10-01,c13,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzgwLzIyL2UzLzE5OTQtNGRiYS1iMWZlLWU4NWZmMTJhM2NhNQ.xhtml,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzMzLzQwL2Y3L2Y1MjEtNDViZi1hZDI2LTBkMDU1NTA4NmZhZg.pdf,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzljLzExLzczLzZhMWEtNGExZi1hZDc2LTczMjZlYmIzZjhhZQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,SkÃ¦vinge,3320.0,4.0,Ãbelholtsdamvej,2610 rÃ¸dovre,egegÃ¥rdsvej 39c 1,Til den daglige ledelse i VinderÃ¸d BrolÃ¦gning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-14,2017-12-14,,Registreret Revisor,,47771645.0,,25674685.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jacob Jensen,Jakob Hermann Jensen,VINDERÃD BROLÃGNING ApS,jesper bentzen,,,SkÃ¦vinge,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,true,false,2017-12-14,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24842188,indberetninger-20180424,2.5953746,25674685.0,,2018-03-28T03:52:31.123Z,2017-12-14T15:25:47.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BK-92-AX,2017-12-14T15:25:47.680Z,,,,,,706838.0,,,,,,,,,,,,,,,,,,
25674685,2016-10-01,2017-09-30,c0,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzgwLzIyL2UzLzE5OTQtNGRiYS1iMWZlLWU4NWZmMTJhM2NhNQ.xhtml,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzMzLzQwL2Y3L2Y1MjEtNDViZi1hZDI2LTBkMDU1NTA4NmZhZg.pdf,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzljLzExLzczLzZhMWEtNGExZi1hZDc2LTczMjZlYmIzZjhhZQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,SkÃ¦vinge,3320.0,4.0,Ãbelholtsdamvej,2610 rÃ¸dovre,egegÃ¥rdsvej 39c 1,Til den daglige ledelse i VinderÃ¸d BrolÃ¦gning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-14,2017-12-14,34300.0,Registreret Revisor,1669978.0,47771645.0,2825245.0,25674685.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jacob Jensen,Jakob Hermann Jensen,VINDERÃD BROLÃGNING ApS,jesper bentzen,2029.0,510929.0,SkÃ¦vinge,2015-10-01,2016-09-30,466153.0,608009.0,610038.0,2017-09-30,2016-10-01,true,false,2017-12-14,RÃ¸dovre,141856.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24842188,indberetninger-20180424,2.5953746,25674685.0,,2018-03-28T03:52:31.123Z,2017-12-14T15:25:47.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BK-92-AX,2017-12-14T15:25:47.680Z,,,,,,,,,,,,,,,,,,,,,,165000.0,,
25674685,2016-10-01,2017-09-30,c1,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzgwLzIyL2UzLzE5OTQtNGRiYS1iMWZlLWU4NWZmMTJhM2NhNQ.xhtml,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzMzLzQwL2Y3L2Y1MjEtNDViZi1hZDI2LTBkMDU1NTA4NmZhZg.pdf,http://regnskaber.virk.dk/58647652/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzljLzExLzczLzZhMWEtNGExZi1hZDc2LTczMjZlYmIzZjhhZQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,SkÃ¦vinge,3320.0,4.0,Ãbelholtsdamvej,2610 rÃ¸dovre,egegÃ¥rdsvej 39c 1,Til den daglige ledelse i VinderÃ¸d BrolÃ¦gning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-14,2017-12-14,,Registreret Revisor,,47771645.0,,25674685.0,mne29388,1004127790.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper Bentzen,Jacob Jensen,Jakob Hermann Jensen,VINDERÃD BROLÃGNING ApS,jesper bentzen,,,SkÃ¦vinge,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,true,false,2017-12-14,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24842188,indberetninger-20180424,2.5953746,25674685.0,,2018-03-28T03:52:31.123Z,2017-12-14T15:25:47.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BK-92-AX,2017-12-14T15:25:47.680Z,,,,,,,,,,,,,,,,,,,,,,,63778710.0,JOOST & PARTNER REGISTRERET REVISIONSANPARTSSELSKAB
