entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxPayables,ShorttermTaxReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
33575300,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2RlL2QzLzc1LzdlYjAtNDBiZS1hNzljLTMwYjZkZTk5NTBiMA.xhtml,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2E2L2EwL2RjL2FlMGQtNDc1Yy1hNzUzLTUyYmM4YTI2MDk2Yw.pdf,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2JjLzczL2VkL2NkZmYtNGU5Ni1hNjI3LWJkNGYyZTkwZjRiZQ.xml,true,Danmark,DK,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,10.0,Sct Cathrine Vej,9800 HjÃ¸rring,V,Til ejerne af HjÃ¸rring TÃ¸mrerforretning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-13,2018-02-16,113729.0,Registreret revisor FSR,977581.0,1081685.0,32783295.0,33575300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Erik W. Christiansen,Frederik Jepsen,Revisionsfirmaet Erik Christiansen ApS,Nordjyske Bank,HJÃRRING TÃMRERFORRETNING ApS,Erik W. Christiansen,0.0,HjÃ¸rring,2016-01-01,2016-12-31,505.0,-9625.0,-9625.0,2017-12-31,2017-01-01,false,false,42522.0,20370.0,2018-02-13,HjÃ¸rring,Fravalg af revision for det kommende regnskabsÃ¥r,-10130.0,52506023.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25066634,indberetninger-20180424,2.59278,33575300.0,,2018-04-03T21:36:54.274Z,2018-02-17T13:21:43.143Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-50-RZ,2018-02-17T13:21:43.370Z,,,,,,,,,,,,,,,,,,,,,,,
33575300,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2RlL2QzLzc1LzdlYjAtNDBiZS1hNzljLTMwYjZkZTk5NTBiMA.xhtml,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2E2L2EwL2RjL2FlMGQtNDc1Yy1hNzUzLTUyYmM4YTI2MDk2Yw.pdf,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2JjLzczL2VkL2NkZmYtNGU5Ni1hNjI3LWJkNGYyZTkwZjRiZQ.xml,true,Danmark,DK,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,10.0,Sct Cathrine Vej,9800 HjÃ¸rring,V,Til ejerne af HjÃ¸rring TÃ¸mrerforretning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-13,2018-02-16,,Registreret revisor FSR,,,32783295.0,33575300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Erik W. Christiansen,Frederik Jepsen,Revisionsfirmaet Erik Christiansen ApS,Nordjyske Bank,HJÃRRING TÃMRERFORRETNING ApS,Erik W. Christiansen,,HjÃ¸rring,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,42522.0,20370.0,2018-02-13,HjÃ¸rring,Fravalg af revision for det kommende regnskabsÃ¥r,,52506023.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25066634,indberetninger-20180424,2.59278,33575300.0,,2018-04-03T21:36:54.274Z,2018-02-17T13:21:43.143Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-50-RZ,2018-02-17T13:21:43.370Z,,,,,,,,,,,,,,,,,,,,,,,
33575300,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2RlL2QzLzc1LzdlYjAtNDBiZS1hNzljLTMwYjZkZTk5NTBiMA.xhtml,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2E2L2EwL2RjL2FlMGQtNDc1Yy1hNzUzLTUyYmM4YTI2MDk2Yw.pdf,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2JjLzczL2VkL2NkZmYtNGU5Ni1hNjI3LWJkNGYyZTkwZjRiZQ.xml,true,Danmark,DK,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,10.0,Sct Cathrine Vej,9800 HjÃ¸rring,V,Til ejerne af HjÃ¸rring TÃ¸mrerforretning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-13,2018-02-16,,Registreret revisor FSR,,,32783295.0,33575300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Erik W. Christiansen,Frederik Jepsen,Revisionsfirmaet Erik Christiansen ApS,Nordjyske Bank,HJÃRRING TÃMRERFORRETNING ApS,Erik W. Christiansen,,HjÃ¸rring,2016-01-01,2016-12-31,505.0,,,2017-12-31,2017-01-01,false,false,42522.0,20370.0,2018-02-13,HjÃ¸rring,Fravalg af revision for det kommende regnskabsÃ¥r,,52506023.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25066634,indberetninger-20180424,2.59278,33575300.0,,2018-04-03T21:36:54.274Z,2018-02-17T13:21:43.143Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-50-RZ,2018-02-17T13:21:43.370Z,,,,,,,,,,,,,,,,,,,,,,,
33575300,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2RlL2QzLzc1LzdlYjAtNDBiZS1hNzljLTMwYjZkZTk5NTBiMA.xhtml,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2E2L2EwL2RjL2FlMGQtNDc1Yy1hNzUzLTUyYmM4YTI2MDk2Yw.pdf,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2JjLzczL2VkL2NkZmYtNGU5Ni1hNjI3LWJkNGYyZTkwZjRiZQ.xml,true,Danmark,DK,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,10.0,Sct Cathrine Vej,9800 HjÃ¸rring,V,Til ejerne af HjÃ¸rring TÃ¸mrerforretning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-13,2018-02-16,,Registreret revisor FSR,,,32783295.0,33575300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Erik W. Christiansen,Frederik Jepsen,Revisionsfirmaet Erik Christiansen ApS,Nordjyske Bank,HJÃRRING TÃMRERFORRETNING ApS,Erik W. Christiansen,,HjÃ¸rring,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,42522.0,20370.0,2018-02-13,HjÃ¸rring,Fravalg af revision for det kommende regnskabsÃ¥r,,52506023.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25066634,indberetninger-20180424,2.59278,33575300.0,,2018-04-03T21:36:54.274Z,2018-02-17T13:21:43.143Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-50-RZ,2018-02-17T13:21:43.370Z,833410.0,479462.0,80000.0,531906.0,615852.0,296736.0,4768.0,4768.0,833410.0,207756.0,301504.0,197257.0,296736.0,0.0,9802.0,9802.0,535852.0,207756.0,52444.0,10499.0,32074.0,,
33575300,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2RlL2QzLzc1LzdlYjAtNDBiZS1hNzljLTMwYjZkZTk5NTBiMA.xhtml,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2E2L2EwL2RjL2FlMGQtNDc1Yy1hNzUzLTUyYmM4YTI2MDk2Yw.pdf,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2JjLzczL2VkL2NkZmYtNGU5Ni1hNjI3LWJkNGYyZTkwZjRiZQ.xml,true,Danmark,DK,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,10.0,Sct Cathrine Vej,9800 HjÃ¸rring,V,Til ejerne af HjÃ¸rring TÃ¸mrerforretning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-13,2018-02-16,115469.0,Registreret revisor FSR,1227299.0,1567227.0,32783295.0,33575300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Erik W. Christiansen,Frederik Jepsen,Revisionsfirmaet Erik Christiansen ApS,Nordjyske Bank,HJÃRRING TÃMRERFORRETNING ApS,Erik W. Christiansen,20.0,HjÃ¸rring,2016-01-01,2016-12-31,173759.0,224479.0,224459.0,2017-12-31,2017-01-01,false,false,42522.0,20370.0,2018-02-13,HjÃ¸rring,Fravalg af revision for det kommende regnskabsÃ¥r,50720.0,52506023.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25066634,indberetninger-20180424,2.59278,33575300.0,,2018-04-03T21:36:54.274Z,2018-02-17T13:21:43.143Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-50-RZ,2018-02-17T13:21:43.370Z,,,,,,,,,,,,,,,,,,,,,,,
33575300,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2RlL2QzLzc1LzdlYjAtNDBiZS1hNzljLTMwYjZkZTk5NTBiMA.xhtml,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2E2L2EwL2RjL2FlMGQtNDc1Yy1hNzUzLTUyYmM4YTI2MDk2Yw.pdf,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2JjLzczL2VkL2NkZmYtNGU5Ni1hNjI3LWJkNGYyZTkwZjRiZQ.xml,true,Danmark,DK,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,10.0,Sct Cathrine Vej,9800 HjÃ¸rring,V,Til ejerne af HjÃ¸rring TÃ¸mrerforretning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-13,2018-02-16,,Registreret revisor FSR,,,32783295.0,33575300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Erik W. Christiansen,Frederik Jepsen,Revisionsfirmaet Erik Christiansen ApS,Nordjyske Bank,HJÃRRING TÃMRERFORRETNING ApS,Erik W. Christiansen,,HjÃ¸rring,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,42522.0,20370.0,2018-02-13,HjÃ¸rring,Fravalg af revision for det kommende regnskabsÃ¥r,,52506023.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25066634,indberetninger-20180424,2.59278,33575300.0,,2018-04-03T21:36:54.274Z,2018-02-17T13:21:43.143Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-50-RZ,2018-02-17T13:21:43.370Z,,,,,,,,,,,,,,,,,,,,,,Morten Ernst Jensen,DirektÃ¸r
33575300,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2RlL2QzLzc1LzdlYjAtNDBiZS1hNzljLTMwYjZkZTk5NTBiMA.xhtml,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2E2L2EwL2RjL2FlMGQtNDc1Yy1hNzUzLTUyYmM4YTI2MDk2Yw.pdf,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2JjLzczL2VkL2NkZmYtNGU5Ni1hNjI3LWJkNGYyZTkwZjRiZQ.xml,true,Danmark,DK,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,10.0,Sct Cathrine Vej,9800 HjÃ¸rring,V,Til ejerne af HjÃ¸rring TÃ¸mrerforretning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-13,2018-02-16,,Registreret revisor FSR,,,32783295.0,33575300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Erik W. Christiansen,Frederik Jepsen,Revisionsfirmaet Erik Christiansen ApS,Nordjyske Bank,HJÃRRING TÃMRERFORRETNING ApS,Erik W. Christiansen,,HjÃ¸rring,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,42522.0,20370.0,2018-02-13,HjÃ¸rring,Fravalg af revision for det kommende regnskabsÃ¥r,,52506023.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25066634,indberetninger-20180424,2.59278,33575300.0,,2018-04-03T21:36:54.274Z,2018-02-17T13:21:43.143Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-50-RZ,2018-02-17T13:21:43.370Z,,,,,,,,,,,,,,,,,,,,,,Frederik Lundtoft Jepsen,DirektÃ¸r
33575300,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2RlL2QzLzc1LzdlYjAtNDBiZS1hNzljLTMwYjZkZTk5NTBiMA.xhtml,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2E2L2EwL2RjL2FlMGQtNDc1Yy1hNzUzLTUyYmM4YTI2MDk2Yw.pdf,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2JjLzczL2VkL2NkZmYtNGU5Ni1hNjI3LWJkNGYyZTkwZjRiZQ.xml,true,Danmark,DK,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,10.0,Sct Cathrine Vej,9800 HjÃ¸rring,V,Til ejerne af HjÃ¸rring TÃ¸mrerforretning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-13,2018-02-16,,Registreret revisor FSR,,,32783295.0,33575300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Erik W. Christiansen,Frederik Jepsen,Revisionsfirmaet Erik Christiansen ApS,Nordjyske Bank,HJÃRRING TÃMRERFORRETNING ApS,Erik W. Christiansen,,HjÃ¸rring,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,42522.0,20370.0,2018-02-13,HjÃ¸rring,Fravalg af revision for det kommende regnskabsÃ¥r,,52506023.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25066634,indberetninger-20180424,2.59278,33575300.0,,2018-04-03T21:36:54.274Z,2018-02-17T13:21:43.143Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-50-RZ,2018-02-17T13:21:43.370Z,,,,,,,,,,,,,,,,,,,,,,,
33575300,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2RlL2QzLzc1LzdlYjAtNDBiZS1hNzljLTMwYjZkZTk5NTBiMA.xhtml,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2E2L2EwL2RjL2FlMGQtNDc1Yy1hNzUzLTUyYmM4YTI2MDk2Yw.pdf,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2JjLzczL2VkL2NkZmYtNGU5Ni1hNjI3LWJkNGYyZTkwZjRiZQ.xml,true,Danmark,DK,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,10.0,Sct Cathrine Vej,9800 HjÃ¸rring,V,Til ejerne af HjÃ¸rring TÃ¸mrerforretning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-13,2018-02-16,,Registreret revisor FSR,,,32783295.0,33575300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Erik W. Christiansen,Frederik Jepsen,Revisionsfirmaet Erik Christiansen ApS,Nordjyske Bank,HJÃRRING TÃMRERFORRETNING ApS,Erik W. Christiansen,,HjÃ¸rring,2016-01-01,2016-12-31,203500.0,,,2017-12-31,2017-01-01,false,false,42522.0,20370.0,2018-02-13,HjÃ¸rring,Fravalg af revision for det kommende regnskabsÃ¥r,,52506023.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25066634,indberetninger-20180424,2.59278,33575300.0,,2018-04-03T21:36:54.274Z,2018-02-17T13:21:43.143Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-50-RZ,2018-02-17T13:21:43.370Z,,,,,,,,,,,,,,,,,,,,,,,
33575300,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2RlL2QzLzc1LzdlYjAtNDBiZS1hNzljLTMwYjZkZTk5NTBiMA.xhtml,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2E2L2EwL2RjL2FlMGQtNDc1Yy1hNzUzLTUyYmM4YTI2MDk2Yw.pdf,http://regnskaber.virk.dk/00357533/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2JjLzczL2VkL2NkZmYtNGU5Ni1hNjI3LWJkNGYyZTkwZjRiZQ.xml,true,Danmark,DK,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,10.0,Sct Cathrine Vej,9800 HjÃ¸rring,V,Til ejerne af HjÃ¸rring TÃ¸mrerforretning ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-13,2018-02-16,,Registreret revisor FSR,,,32783295.0,33575300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Erik W. Christiansen,Frederik Jepsen,Revisionsfirmaet Erik Christiansen ApS,Nordjyske Bank,HJÃRRING TÃMRERFORRETNING ApS,Erik W. Christiansen,,HjÃ¸rring,2016-01-01,2016-12-31,-29741.0,,,2017-12-31,2017-01-01,false,false,42522.0,20370.0,2018-02-13,HjÃ¸rring,Fravalg af revision for det kommende regnskabsÃ¥r,,52506023.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25066634,indberetninger-20180424,2.59278,33575300.0,,2018-04-03T21:36:54.274Z,2018-02-17T13:21:43.143Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-50-RZ,2018-02-17T13:21:43.370Z,,,,,,,,,,,,,,,,,,,,,,,
