entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,ContractWorkInProgress,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherOperatingIncome,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProposedDividendRecognisedInEquity,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermPayablesToGroupEnterprises,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
17071971,2012-07-01,2013-06-30,c10,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8vcGRmcy8xNzA3MTk3MTtBL1MyMTI3MDM7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8veGJybHMvWC02ODgzRjI3RC0yMDE0MTIwOV8wODAxMjdfMTU2.xml,3000 HelsingÃ¸r,Helsinge,3200.0,7.0,Smedevej,3200 Helsinge,Ãstergade 20,Til den daglige ledelse i ENTREPRENÃR JOHN ULRIK A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,537680.0,2014-11-28,2014-12-08,Registreret revisor,48718494.0,17071971.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole JÃ¸rgensen,Ole JÃ¸rgensen,John Ulrik,Nordkyst Revision I/S,"Nordea Bank, HelsingÃ¸r afd.",ENTREPRENÃR JOHN ULRIK A/S,Nordkyst Revision I/S,262512.0,200000.0,Helsinge,2012-07-01,2013-06-30,40194.0,-650000.0,2014-06-30,2013-07-01,177645.0,2014-11-28,Helsinge,"Direktionen indstiller til generalforsamlingen, at der fravÃ¦lges revision for det kommende regnskabsÃ¥r, idet det erklÃ¦res, at reglerne herfor er opfyldt.",48798480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19287916,indberetninger-20180424,2.5118417999999996,17071971.0,,2018-04-01T04:12:32.114Z,2014-12-09T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.373,2014-12-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071971,2012-07-01,2013-06-30,c6,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8vcGRmcy8xNzA3MTk3MTtBL1MyMTI3MDM7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8veGJybHMvWC02ODgzRjI3RC0yMDE0MTIwOV8wODAxMjdfMTU2.xml,3000 HelsingÃ¸r,Helsinge,3200.0,7.0,Smedevej,3200 Helsinge,Ãstergade 20,Til den daglige ledelse i ENTREPRENÃR JOHN ULRIK A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,537680.0,2014-11-28,2014-12-08,Registreret revisor,48718494.0,17071971.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole JÃ¸rgensen,Ole JÃ¸rgensen,John Ulrik,Nordkyst Revision I/S,"Nordea Bank, HelsingÃ¸r afd.",ENTREPRENÃR JOHN ULRIK A/S,Nordkyst Revision I/S,262512.0,200000.0,Helsinge,2012-07-01,2013-06-30,240194.0,-650000.0,2014-06-30,2013-07-01,177645.0,2014-11-28,Helsinge,"Direktionen indstiller til generalforsamlingen, at der fravÃ¦lges revision for det kommende regnskabsÃ¥r, idet det erklÃ¦res, at reglerne herfor er opfyldt.",48798480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19287916,indberetninger-20180424,2.5118417999999996,17071971.0,,2018-04-01T04:12:32.114Z,2014-12-09T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.373,2014-12-09T23:00:00.000Z,188406.0,206789.0,316919.0,736100.0,525909.0,28261.0,4275.0,316919.0,340905.0,1754041.0,3016050.0,76725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071971,2012-07-01,2013-06-30,c8,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8vcGRmcy8xNzA3MTk3MTtBL1MyMTI3MDM7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8veGJybHMvWC02ODgzRjI3RC0yMDE0MTIwOV8wODAxMjdfMTU2.xml,3000 HelsingÃ¸r,Helsinge,3200.0,7.0,Smedevej,3200 Helsinge,Ãstergade 20,Til den daglige ledelse i ENTREPRENÃR JOHN ULRIK A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,537680.0,2014-11-28,2014-12-08,Registreret revisor,48718494.0,17071971.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole JÃ¸rgensen,Ole JÃ¸rgensen,John Ulrik,Nordkyst Revision I/S,"Nordea Bank, HelsingÃ¸r afd.",ENTREPRENÃR JOHN ULRIK A/S,Nordkyst Revision I/S,262512.0,200000.0,Helsinge,2012-07-01,2013-06-30,200000.0,-650000.0,2014-06-30,2013-07-01,177645.0,2014-11-28,Helsinge,"Direktionen indstiller til generalforsamlingen, at der fravÃ¦lges revision for det kommende regnskabsÃ¥r, idet det erklÃ¦res, at reglerne herfor er opfyldt.",48798480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19287916,indberetninger-20180424,2.5118417999999996,17071971.0,,2018-04-01T04:12:32.114Z,2014-12-09T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.373,2014-12-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071971,2013-06-30,2013-06-30,c12,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8vcGRmcy8xNzA3MTk3MTtBL1MyMTI3MDM7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8veGJybHMvWC02ODgzRjI3RC0yMDE0MTIwOV8wODAxMjdfMTU2.xml,3000 HelsingÃ¸r,Helsinge,3200.0,7.0,Smedevej,3200 Helsinge,Ãstergade 20,Til den daglige ledelse i ENTREPRENÃR JOHN ULRIK A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,537680.0,2014-11-28,2014-12-08,Registreret revisor,48718494.0,17071971.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole JÃ¸rgensen,Ole JÃ¸rgensen,John Ulrik,Nordkyst Revision I/S,"Nordea Bank, HelsingÃ¸r afd.",ENTREPRENÃR JOHN ULRIK A/S,Nordkyst Revision I/S,262512.0,200000.0,Helsinge,2012-07-01,2013-06-30,,-650000.0,2014-06-30,2013-07-01,177645.0,2014-11-28,Helsinge,"Direktionen indstiller til generalforsamlingen, at der fravÃ¦lges revision for det kommende regnskabsÃ¥r, idet det erklÃ¦res, at reglerne herfor er opfyldt.",48798480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19287916,indberetninger-20180424,2.5118417999999996,17071971.0,,2018-04-01T04:12:32.114Z,2014-12-09T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.373,2014-12-09T23:00:00.000Z,,,,,,,,,,,,,3941696.0,2583579.0,500000.0,3609473.0,20829.0,43000.0,2364617.0,15000.0,3941696.0,1554729.0,43000.0,332223.0,873502.0,289223.0,289223.0,200000.0,22350.0,22350.0,15000.0,1864617.0,1554729.0,1010894.0,71600.0,23200.0,231982.0,429185.0,
17071971,2013-07-01,2014-06-30,c0,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8vcGRmcy8xNzA3MTk3MTtBL1MyMTI3MDM7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8veGJybHMvWC02ODgzRjI3RC0yMDE0MTIwOV8wODAxMjdfMTU2.xml,3000 HelsingÃ¸r,Helsinge,3200.0,7.0,Smedevej,3200 Helsinge,Ãstergade 20,Til den daglige ledelse i ENTREPRENÃR JOHN ULRIK A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,537680.0,2014-11-28,2014-12-08,Registreret revisor,48718494.0,17071971.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole JÃ¸rgensen,Ole JÃ¸rgensen,John Ulrik,Nordkyst Revision I/S,"Nordea Bank, HelsingÃ¸r afd.",ENTREPRENÃR JOHN ULRIK A/S,Nordkyst Revision I/S,262512.0,200000.0,Helsinge,2012-07-01,2013-06-30,704859.0,-650000.0,2014-06-30,2013-07-01,177645.0,2014-11-28,Helsinge,"Direktionen indstiller til generalforsamlingen, at der fravÃ¦lges revision for det kommende regnskabsÃ¥r, idet det erklÃ¦res, at reglerne herfor er opfyldt.",48798480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19287916,indberetninger-20180424,2.5118417999999996,17071971.0,,2018-04-01T04:12:32.114Z,2014-12-09T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.373,2014-12-09T23:00:00.000Z,94954.0,306651.0,935245.0,1304607.0,629221.0,33533.0,65776.0,935245.0,903002.0,2280330.0,3951646.0,230386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071971,2013-07-01,2014-06-30,c1,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8vcGRmcy8xNzA3MTk3MTtBL1MyMTI3MDM7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8veGJybHMvWC02ODgzRjI3RC0yMDE0MTIwOV8wODAxMjdfMTU2.xml,3000 HelsingÃ¸r,Helsinge,3200.0,7.0,Smedevej,3200 Helsinge,Ãstergade 20,Til den daglige ledelse i ENTREPRENÃR JOHN ULRIK A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,537680.0,2014-11-28,2014-12-08,Registreret revisor,48718494.0,17071971.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole JÃ¸rgensen,Ole JÃ¸rgensen,John Ulrik,Nordkyst Revision I/S,"Nordea Bank, HelsingÃ¸r afd.",ENTREPRENÃR JOHN ULRIK A/S,Nordkyst Revision I/S,262512.0,200000.0,Helsinge,2012-07-01,2013-06-30,,-650000.0,2014-06-30,2013-07-01,177645.0,2014-11-28,Helsinge,"Direktionen indstiller til generalforsamlingen, at der fravÃ¦lges revision for det kommende regnskabsÃ¥r, idet det erklÃ¦res, at reglerne herfor er opfyldt.",48798480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19287916,indberetninger-20180424,2.5118417999999996,17071971.0,,2018-04-01T04:12:32.114Z,2014-12-09T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.373,2014-12-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071971,2013-07-01,2014-06-30,c2,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8vcGRmcy8xNzA3MTk3MTtBL1MyMTI3MDM7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8veGJybHMvWC02ODgzRjI3RC0yMDE0MTIwOV8wODAxMjdfMTU2.xml,3000 HelsingÃ¸r,Helsinge,3200.0,7.0,Smedevej,3200 Helsinge,Ãstergade 20,Til den daglige ledelse i ENTREPRENÃR JOHN ULRIK A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,537680.0,2014-11-28,2014-12-08,Registreret revisor,48718494.0,17071971.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole JÃ¸rgensen,Ole JÃ¸rgensen,John Ulrik,Nordkyst Revision I/S,"Nordea Bank, HelsingÃ¸r afd.",ENTREPRENÃR JOHN ULRIK A/S,Nordkyst Revision I/S,262512.0,200000.0,Helsinge,2012-07-01,2013-06-30,,-650000.0,2014-06-30,2013-07-01,177645.0,2014-11-28,Helsinge,"Direktionen indstiller til generalforsamlingen, at der fravÃ¦lges revision for det kommende regnskabsÃ¥r, idet det erklÃ¦res, at reglerne herfor er opfyldt.",48798480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19287916,indberetninger-20180424,2.5118417999999996,17071971.0,,2018-04-01T04:12:32.114Z,2014-12-09T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.373,2014-12-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeanette HÃ¸jgÃ¥rd Lemminger
17071971,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8vcGRmcy8xNzA3MTk3MTtBL1MyMTI3MDM7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8veGJybHMvWC02ODgzRjI3RC0yMDE0MTIwOV8wODAxMjdfMTU2.xml,3000 HelsingÃ¸r,Helsinge,3200.0,7.0,Smedevej,3200 Helsinge,Ãstergade 20,Til den daglige ledelse i ENTREPRENÃR JOHN ULRIK A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,537680.0,2014-11-28,2014-12-08,Registreret revisor,48718494.0,17071971.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole JÃ¸rgensen,Ole JÃ¸rgensen,John Ulrik,Nordkyst Revision I/S,"Nordea Bank, HelsingÃ¸r afd.",ENTREPRENÃR JOHN ULRIK A/S,Nordkyst Revision I/S,262512.0,200000.0,Helsinge,2012-07-01,2013-06-30,,-650000.0,2014-06-30,2013-07-01,177645.0,2014-11-28,Helsinge,"Direktionen indstiller til generalforsamlingen, at der fravÃ¦lges revision for det kommende regnskabsÃ¥r, idet det erklÃ¦res, at reglerne herfor er opfyldt.",48798480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19287916,indberetninger-20180424,2.5118417999999996,17071971.0,,2018-04-01T04:12:32.114Z,2014-12-09T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.373,2014-12-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anne Lemminger
17071971,2013-07-01,2014-06-30,c4,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8vcGRmcy8xNzA3MTk3MTtBL1MyMTI3MDM7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8veGJybHMvWC02ODgzRjI3RC0yMDE0MTIwOV8wODAxMjdfMTU2.xml,3000 HelsingÃ¸r,Helsinge,3200.0,7.0,Smedevej,3200 Helsinge,Ãstergade 20,Til den daglige ledelse i ENTREPRENÃR JOHN ULRIK A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,537680.0,2014-11-28,2014-12-08,Registreret revisor,48718494.0,17071971.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole JÃ¸rgensen,Ole JÃ¸rgensen,John Ulrik,Nordkyst Revision I/S,"Nordea Bank, HelsingÃ¸r afd.",ENTREPRENÃR JOHN ULRIK A/S,Nordkyst Revision I/S,262512.0,200000.0,Helsinge,2012-07-01,2013-06-30,,-650000.0,2014-06-30,2013-07-01,177645.0,2014-11-28,Helsinge,"Direktionen indstiller til generalforsamlingen, at der fravÃ¦lges revision for det kommende regnskabsÃ¥r, idet det erklÃ¦res, at reglerne herfor er opfyldt.",48798480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19287916,indberetninger-20180424,2.5118417999999996,17071971.0,,2018-04-01T04:12:32.114Z,2014-12-09T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.373,2014-12-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Ulrik
17071971,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8vcGRmcy8xNzA3MTk3MTtBL1MyMTI3MDM7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/17917071/Y3ZyLmRrOi8veGJybHMvWC02ODgzRjI3RC0yMDE0MTIwOV8wODAxMjdfMTU2.xml,3000 HelsingÃ¸r,Helsinge,3200.0,7.0,Smedevej,3200 Helsinge,Ãstergade 20,Til den daglige ledelse i ENTREPRENÃR JOHN ULRIK A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,537680.0,2014-11-28,2014-12-08,Registreret revisor,48718494.0,17071971.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole JÃ¸rgensen,Ole JÃ¸rgensen,John Ulrik,Nordkyst Revision I/S,"Nordea Bank, HelsingÃ¸r afd.",ENTREPRENÃR JOHN ULRIK A/S,Nordkyst Revision I/S,262512.0,200000.0,Helsinge,2012-07-01,2013-06-30,,-650000.0,2014-06-30,2013-07-01,177645.0,2014-11-28,Helsinge,"Direktionen indstiller til generalforsamlingen, at der fravÃ¦lges revision for det kommende regnskabsÃ¥r, idet det erklÃ¦res, at reglerne herfor er opfyldt.",48798480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19287916,indberetninger-20180424,2.5118417999999996,17071971.0,,2018-04-01T04:12:32.114Z,2014-12-09T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.373,2014-12-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
