entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfIntangibleAssets,DisposalsOfPropertyPlantAndEquipment,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndAmortisationOfDisposedIntangibleAssets,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,AdministrativeExpenses,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationOfPropertyPlantAndEquipment,DistributionCosts,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResearchAndDevelopmentExpenditure,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,AcquiredPatents,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfAdministrativeExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfProduction,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDistributionCosts,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIntangibleAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfResearchAndDevelopmentExpendituresRecognisedAsExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfEmployeeBenefitsExpense,IdentificationOfApprovedAnnualReport,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
19301540,2016-07-01,2017-06-30,c569,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YxLzZiLzNiLzViYTEtNDYxMS1iYmQ1LTcwZGQ0ZDljNWM5NQ.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FmLzZmLzMzLzg3YzctNGY1Mi04ZDRlLTcyOTY4YjkwMTViNA.xml,218175.0,130000.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-11-06,1996-05-28,2018-11-06,statsautoriseret revisor,-186479.0,-183294.0,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2016-07-01,2017-06-30,978834.0,Gladsaxe,2018-06-30,2017-07-01,-71049.0,-148803.0,1.0,HillerÃ¸d,70 22 30 15,formand,RevisionspÃ¥tegning,urn:ofk:oid:26279979,indberetninger-20180424,2.5118417999999996,19301540.0,AWbwLVrV5OzuYdPkGDg5,2018-11-07T21:57:12.861Z,2018-11-07T21:56:35.077Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-96-NG,2018-11-07T21:56:35.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2016-07-01,2017-06-30,c92,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YxLzZiLzNiLzViYTEtNDYxMS1iYmQ1LTcwZGQ0ZDljNWM5NQ.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FmLzZmLzMzLzg3YzctNGY1Mi04ZDRlLTcyOTY4YjkwMTViNA.xml,218175.0,130000.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-11-06,1996-05-28,2018-11-06,statsautoriseret revisor,-186479.0,-183294.0,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2016-07-01,2017-06-30,978834.0,Gladsaxe,2018-06-30,2017-07-01,-71049.0,-148803.0,1.0,HillerÃ¸d,70 22 30 15,formand,RevisionspÃ¥tegning,urn:ofk:oid:26279979,indberetninger-20180424,2.5118417999999996,19301540.0,AWbwLVrV5OzuYdPkGDg5,2018-11-07T21:57:12.861Z,2018-11-07T21:56:35.077Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-96-NG,2018-11-07T21:56:35.335Z,-11212.0,3606338.0,26640.0,7.0,294096.0,81021.0,5298163.0,4365479.0,12461172.0,102256.0,221281.0,147901.0,36879.0,45645.0,221610.0,1261718.0,1372740.0,2183931.0,44635.0,282884.0,282884.0,3877953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2017-06-30,2017-06-30,c93,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YxLzZiLzNiLzViYTEtNDYxMS1iYmQ1LTcwZGQ0ZDljNWM5NQ.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FmLzZmLzMzLzg3YzctNGY1Mi04ZDRlLTcyOTY4YjkwMTViNA.xml,218175.0,130000.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-11-06,1996-05-28,2018-11-06,statsautoriseret revisor,-186479.0,-183294.0,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2016-07-01,2017-06-30,,Gladsaxe,2018-06-30,2017-07-01,-71049.0,-148803.0,1.0,HillerÃ¸d,70 22 30 15,formand,RevisionspÃ¥tegning,urn:ofk:oid:26279979,indberetninger-20180424,2.5118417999999996,19301540.0,AWbwLVrV5OzuYdPkGDg5,2018-11-07T21:57:12.861Z,2018-11-07T21:56:35.077Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-96-NG,2018-11-07T21:56:35.335Z,,,,,,,,,,,,,,,,,,,,,,,142078.0,17219635.0,715156.0,1000000.0,16752236.0,68486.0,8941000.0,170587.0,142078.0,9447386.0,17219635.0,8247268.0,154734.0,7664828.0,467399.0,154734.0,606903.0,226769.0,1000000.0,170587.0,31367.0,31367.0,1782558.0,7941000.0,3807.0,8247268.0,3938002.0,6589694.0,294096.0,0.0,3404460.0,6294439.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2017-07-01,2017-07-01,c0,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YxLzZiLzNiLzViYTEtNDYxMS1iYmQ1LTcwZGQ0ZDljNWM5NQ.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FmLzZmLzMzLzg3YzctNGY1Mi04ZDRlLTcyOTY4YjkwMTViNA.xml,218175.0,130000.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-11-06,1996-05-28,2018-11-06,statsautoriseret revisor,-186479.0,-183294.0,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2016-07-01,2017-06-30,,Gladsaxe,2018-06-30,2017-07-01,-71049.0,-148803.0,1.0,HillerÃ¸d,70 22 30 15,formand,RevisionspÃ¥tegning,urn:ofk:oid:26279979,indberetninger-20180424,2.5118417999999996,19301540.0,AWbwLVrV5OzuYdPkGDg5,2018-11-07T21:57:12.861Z,2018-11-07T21:56:35.077Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-96-NG,2018-11-07T21:56:35.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2017-07-01,2017-07-01,c168,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YxLzZiLzNiLzViYTEtNDYxMS1iYmQ1LTcwZGQ0ZDljNWM5NQ.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FmLzZmLzMzLzg3YzctNGY1Mi04ZDRlLTcyOTY4YjkwMTViNA.xml,218175.0,130000.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-11-06,1996-05-28,2018-11-06,statsautoriseret revisor,-186479.0,-183294.0,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2016-07-01,2017-06-30,,Gladsaxe,2018-06-30,2017-07-01,-71049.0,-148803.0,1.0,HillerÃ¸d,70 22 30 15,formand,RevisionspÃ¥tegning,urn:ofk:oid:26279979,indberetninger-20180424,2.5118417999999996,19301540.0,AWbwLVrV5OzuYdPkGDg5,2018-11-07T21:57:12.861Z,2018-11-07T21:56:35.077Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-96-NG,2018-11-07T21:56:35.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422525.0,593112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2017-07-01,2017-07-01,c20,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YxLzZiLzNiLzViYTEtNDYxMS1iYmQ1LTcwZGQ0ZDljNWM5NQ.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FmLzZmLzMzLzg3YzctNGY1Mi04ZDRlLTcyOTY4YjkwMTViNA.xml,218175.0,130000.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-11-06,1996-05-28,2018-11-06,statsautoriseret revisor,-186479.0,-183294.0,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2016-07-01,2017-06-30,,Gladsaxe,2018-06-30,2017-07-01,-71049.0,-148803.0,1.0,HillerÃ¸d,70 22 30 15,formand,RevisionspÃ¥tegning,urn:ofk:oid:26279979,indberetninger-20180424,2.5118417999999996,19301540.0,AWbwLVrV5OzuYdPkGDg5,2018-11-07T21:57:12.861Z,2018-11-07T21:56:35.077Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-96-NG,2018-11-07T21:56:35.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7941001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2017-07-01,2017-07-01,c264,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YxLzZiLzNiLzViYTEtNDYxMS1iYmQ1LTcwZGQ0ZDljNWM5NQ.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FmLzZmLzMzLzg3YzctNGY1Mi04ZDRlLTcyOTY4YjkwMTViNA.xml,218175.0,130000.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-11-06,1996-05-28,2018-11-06,statsautoriseret revisor,-186479.0,-183294.0,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2016-07-01,2017-06-30,,Gladsaxe,2018-06-30,2017-07-01,-71049.0,-148803.0,1.0,HillerÃ¸d,70 22 30 15,formand,RevisionspÃ¥tegning,urn:ofk:oid:26279979,indberetninger-20180424,2.5118417999999996,19301540.0,AWbwLVrV5OzuYdPkGDg5,2018-11-07T21:57:12.861Z,2018-11-07T21:56:35.077Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-96-NG,2018-11-07T21:56:35.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44401.0,186479.0,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2017-07-01,2018-06-30,c169,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YxLzZiLzNiLzViYTEtNDYxMS1iYmQ1LTcwZGQ0ZDljNWM5NQ.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FmLzZmLzMzLzg3YzctNGY1Mi04ZDRlLTcyOTY4YjkwMTViNA.xml,218175.0,130000.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-11-06,1996-05-28,2018-11-06,statsautoriseret revisor,-186479.0,-183294.0,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2016-07-01,2017-06-30,,Gladsaxe,2018-06-30,2017-07-01,-71049.0,-148803.0,1.0,HillerÃ¸d,70 22 30 15,formand,RevisionspÃ¥tegning,urn:ofk:oid:26279979,indberetninger-20180424,2.5118417999999996,19301540.0,AWbwLVrV5OzuYdPkGDg5,2018-11-07T21:57:12.861Z,2018-11-07T21:56:35.077Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-96-NG,2018-11-07T21:56:35.335Z,,,,,,56633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2017-07-01,2018-06-30,c21,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YxLzZiLzNiLzViYTEtNDYxMS1iYmQ1LTcwZGQ0ZDljNWM5NQ.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FmLzZmLzMzLzg3YzctNGY1Mi04ZDRlLTcyOTY4YjkwMTViNA.xml,218175.0,130000.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-11-06,1996-05-28,2018-11-06,statsautoriseret revisor,-186479.0,-183294.0,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2016-07-01,2017-06-30,-1875375.0,Gladsaxe,2018-06-30,2017-07-01,-71049.0,-148803.0,1.0,HillerÃ¸d,70 22 30 15,formand,RevisionspÃ¥tegning,urn:ofk:oid:26279979,indberetninger-20180424,2.5118417999999996,19301540.0,AWbwLVrV5OzuYdPkGDg5,2018-11-07T21:57:12.861Z,2018-11-07T21:56:35.077Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-96-NG,2018-11-07T21:56:35.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2017-07-01,2018-06-30,c274,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YxLzZiLzNiLzViYTEtNDYxMS1iYmQ1LTcwZGQ0ZDljNWM5NQ.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FmLzZmLzMzLzg3YzctNGY1Mi04ZDRlLTcyOTY4YjkwMTViNA.xml,218175.0,130000.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-11-06,1996-05-28,2018-11-06,statsautoriseret revisor,-186479.0,-183294.0,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2016-07-01,2017-06-30,,Gladsaxe,2018-06-30,2017-07-01,-71049.0,-148803.0,1.0,HillerÃ¸d,70 22 30 15,formand,RevisionspÃ¥tegning,urn:ofk:oid:26279979,indberetninger-20180424,2.5118417999999996,19301540.0,AWbwLVrV5OzuYdPkGDg5,2018-11-07T21:57:12.861Z,2018-11-07T21:56:35.077Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-96-NG,2018-11-07T21:56:35.335Z,,,26648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
