entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,AdministrativeExpenses,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationOfPropertyPlantAndEquipment,DistributionCosts,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResearchAndDevelopmentExpenditure,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,AcquiredPatents,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfAdministrativeExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfProduction,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDistributionCosts,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIntangibleAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfResearchAndDevelopmentExpendituresRecognisedAsExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfEmployeeBenefitsExpense,IdentificationOfApprovedAnnualReport,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
19301540,2017-07-01,2018-06-30,c569,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2EwLzZiL2EzLzJiM2ItNDk2ZC1hMzg2LTI2MjcxZTQ5MTRmMg.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzY3L2VmL2YxLzFkNjMtNDk2YS05MzZlLTIyNmNkNjE5MDliNQ.xml,34931.0,18868.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-11-06,1996-05-28,2019-11-06,statsautoriseret revisor,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2017-07-01,2018-06-30,-1875375.0,Gladsaxe,2019-06-30,2018-07-01,1.0,HillerÃ¸d,70 22 30 15,adm. direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:27999795,indberetninger-20180424,2.5097342,19301540,AW5KtvgMIXJRhhXBPT06,2019-11-08T11:12:58.458Z,2019-11-08T11:12:14.139Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-65-AA,2019-11-08T11:12:14.404Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2017-07-01,2018-06-30,c92,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2EwLzZiL2EzLzJiM2ItNDk2ZC1hMzg2LTI2MjcxZTQ5MTRmMg.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzY3L2VmL2YxLzFkNjMtNDk2YS05MzZlLTIyNmNkNjE5MDliNQ.xml,34931.0,18868.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-11-06,1996-05-28,2019-11-06,statsautoriseret revisor,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2017-07-01,2018-06-30,-1875375.0,Gladsaxe,2019-06-30,2018-07-01,1.0,HillerÃ¸d,70 22 30 15,adm. direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:27999795,indberetninger-20180424,2.5097342,19301540,AW5KtvgMIXJRhhXBPT06,2019-11-08T11:12:58.458Z,2019-11-08T11:12:14.139Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-65-AA,2019-11-08T11:12:14.404Z,16831.0,5215236.0,26648.0,8.0,-526447.0,56634.0,5731442.0,4621892.0,11780776.0,64168.0,459883.0,165643.0,87056.0,101475.0,274494.0,-2384991.0,-2306404.0,3140502.0,45060.0,-509616.0,-509616.0,3842455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2018-06-30,2018-06-30,c93,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2EwLzZiL2EzLzJiM2ItNDk2ZC1hMzg2LTI2MjcxZTQ5MTRmMg.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzY3L2VmL2YxLzFkNjMtNDk2YS05MzZlLTIyNmNkNjE5MDliNQ.xml,34931.0,18868.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-11-06,1996-05-28,2019-11-06,statsautoriseret revisor,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2017-07-01,2018-06-30,,Gladsaxe,2019-06-30,2018-07-01,1.0,HillerÃ¸d,70 22 30 15,adm. direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:27999795,indberetninger-20180424,2.5097342,19301540,AW5KtvgMIXJRhhXBPT06,2019-11-08T11:12:58.458Z,2019-11-08T11:12:14.139Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-65-AA,2019-11-08T11:12:14.404Z,,,,,,,,,,,,,,,,,,,,,,,218175.0,19571636.0,1124227.0,1000000.0,18985401.0,156249.0,7065626.0,209463.0,218175.0,9861539.0,19571636.0,12457812.0,158597.0,7941950.0,586235.0,158597.0,697460.0,649583.0,1000000.0,209463.0,48198.0,48198.0,1717741.0,6065626.0,12452.0,12457812.0,7264303.0,7999635.0,0.0,0.0,526447.0,4483597.0,6667356.0,201848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2018-07-01,2018-07-01,c0,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2EwLzZiL2EzLzJiM2ItNDk2ZC1hMzg2LTI2MjcxZTQ5MTRmMg.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzY3L2VmL2YxLzFkNjMtNDk2YS05MzZlLTIyNmNkNjE5MDliNQ.xml,34931.0,18868.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-11-06,1996-05-28,2019-11-06,statsautoriseret revisor,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2017-07-01,2018-06-30,,Gladsaxe,2019-06-30,2018-07-01,1.0,HillerÃ¸d,70 22 30 15,adm. direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:27999795,indberetninger-20180424,2.5097342,19301540,AW5KtvgMIXJRhhXBPT06,2019-11-08T11:12:58.458Z,2019-11-08T11:12:14.139Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-65-AA,2019-11-08T11:12:14.404Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2018-07-01,2018-07-01,c168,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2EwLzZiL2EzLzJiM2ItNDk2ZC1hMzg2LTI2MjcxZTQ5MTRmMg.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzY3L2VmL2YxLzFkNjMtNDk2YS05MzZlLTIyNmNkNjE5MDliNQ.xml,34931.0,18868.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-11-06,1996-05-28,2019-11-06,statsautoriseret revisor,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2017-07-01,2018-06-30,,Gladsaxe,2019-06-30,2018-07-01,1.0,HillerÃ¸d,70 22 30 15,adm. direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:27999795,indberetninger-20180424,2.5097342,19301540,AW5KtvgMIXJRhhXBPT06,2019-11-08T11:12:58.458Z,2019-11-08T11:12:14.139Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-65-AA,2019-11-08T11:12:14.404Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330355.0,539818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2018-07-01,2018-07-01,c20,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2EwLzZiL2EzLzJiM2ItNDk2ZC1hMzg2LTI2MjcxZTQ5MTRmMg.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzY3L2VmL2YxLzFkNjMtNDk2YS05MzZlLTIyNmNkNjE5MDliNQ.xml,34931.0,18868.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-11-06,1996-05-28,2019-11-06,statsautoriseret revisor,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2017-07-01,2018-06-30,,Gladsaxe,2019-06-30,2018-07-01,1.0,HillerÃ¸d,70 22 30 15,adm. direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:27999795,indberetninger-20180424,2.5097342,19301540,AW5KtvgMIXJRhhXBPT06,2019-11-08T11:12:58.458Z,2019-11-08T11:12:14.139Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-65-AA,2019-11-08T11:12:14.404Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6065627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2018-07-01,2018-07-01,c264,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2EwLzZiL2EzLzJiM2ItNDk2ZC1hMzg2LTI2MjcxZTQ5MTRmMg.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzY3L2VmL2YxLzFkNjMtNDk2YS05MzZlLTIyNmNkNjE5MDliNQ.xml,34931.0,18868.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-11-06,1996-05-28,2019-11-06,statsautoriseret revisor,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2017-07-01,2018-06-30,,Gladsaxe,2019-06-30,2018-07-01,1.0,HillerÃ¸d,70 22 30 15,adm. direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:27999795,indberetninger-20180424,2.5097342,19301540,AW5KtvgMIXJRhhXBPT06,2019-11-08T11:12:58.458Z,2019-11-08T11:12:14.139Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-65-AA,2019-11-08T11:12:14.404Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,218175.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2018-07-01,2019-06-30,c169,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2EwLzZiL2EzLzJiM2ItNDk2ZC1hMzg2LTI2MjcxZTQ5MTRmMg.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzY3L2VmL2YxLzFkNjMtNDk2YS05MzZlLTIyNmNkNjE5MDliNQ.xml,34931.0,18868.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-11-06,1996-05-28,2019-11-06,statsautoriseret revisor,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2017-07-01,2018-06-30,,Gladsaxe,2019-06-30,2018-07-01,1.0,HillerÃ¸d,70 22 30 15,adm. direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:27999795,indberetninger-20180424,2.5097342,19301540,AW5KtvgMIXJRhhXBPT06,2019-11-08T11:12:58.458Z,2019-11-08T11:12:14.139Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-65-AA,2019-11-08T11:12:14.404Z,,,,,,51949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2018-07-01,2019-06-30,c21,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2EwLzZiL2EzLzJiM2ItNDk2ZC1hMzg2LTI2MjcxZTQ5MTRmMg.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzY3L2VmL2YxLzFkNjMtNDk2YS05MzZlLTIyNmNkNjE5MDliNQ.xml,34931.0,18868.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-11-06,1996-05-28,2019-11-06,statsautoriseret revisor,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2017-07-01,2018-06-30,344052.0,Gladsaxe,2019-06-30,2018-07-01,1.0,HillerÃ¸d,70 22 30 15,adm. direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:27999795,indberetninger-20180424,2.5097342,19301540,AW5KtvgMIXJRhhXBPT06,2019-11-08T11:12:58.458Z,2019-11-08T11:12:14.139Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-65-AA,2019-11-08T11:12:14.404Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301540,2018-07-01,2019-06-30,c274,,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2EwLzZiL2EzLzJiM2ItNDk2ZC1hMzg2LTI2MjcxZTQ5MTRmMg.pdf,http://regnskaber.virk.dk/04510391/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzY3L2VmL2YxLzFkNjMtNDk2YS05MzZlLTIyNmNkNjE5MDliNQ.xml,34931.0,18868.0,Danmark,HillerÃ¸d,3400.0,43.0,Milnersvej,Kgs. Lyngby,2800.0,176A,Gammelmosevej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-11-06,1996-05-28,2019-11-06,statsautoriseret revisor,medilink@medilink.dk,www.medilink.dk,33771231.0,19301540.0,33771231.0,mne16560,Ãrsrapport,Carsten Blicher,Niels Ulrik Heine,Christian Kjerulf-Jensen,MediLink A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Gladsaxe,2017-07-01,2018-06-30,,Gladsaxe,2019-06-30,2018-07-01,1.0,HillerÃ¸d,70 22 30 15,adm. direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:27999795,indberetninger-20180424,2.5097342,19301540,AW5KtvgMIXJRhhXBPT06,2019-11-08T11:12:58.458Z,2019-11-08T11:12:14.139Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-65-AA,2019-11-08T11:12:14.404Z,,,37968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
