entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayablesToGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
32263097,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2QwLzcyL2JjLzdlZDMtNDRmOS05MjMxLWQ4ZjIwNDkzNmY4NA.pdf,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2VjLzFiLzZlLzk0MGEtNDUyOC1hOGY2LWRlMGJjMDhlYjZjMw.xml,true,Svendborg,5700.0,2.0,Norgesvej,Svendborg,5700.0,2.0,MÃ¸llergade,5700 Svendborg,Kullinggade 31 E,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Automation Lab A/S,-10252.0,7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",40216.0,2018-03-14,2009-06-16,2018-04-09,49568.0,Statsautoriseret revisor,-40000.0,1918736.0,2105854.0,20222670.0,32263097.0,20222670.0,mne11644,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Automation Lab A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Claus Walther Jensen,Claus Walther Jensen,Danske Bank A/S,Automation Lab A/S,BDO Statsautoriseret revisionsaktieselskab,139498.0,6034.0,0.0,Svendborg,137695.0,2016-01-01,2016-12-31,101552.0,131516.0,137550.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg,2017-12-31,2017-01-01,true,2018-03-14,Svendborg,24877.0,29964.0,Formand,1616666.0,urn:ofk:oid:25356644,indberetninger-20180424,2.5097342,32263097.0,AWL7l000x8uVRSOdf-yt,2018-04-25T06:57:46.576Z,2018-04-25T06:56:55.340Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-81-NV,2018-04-25T06:56:55.497Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263097,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2QwLzcyL2JjLzdlZDMtNDRmOS05MjMxLWQ4ZjIwNDkzNmY4NA.pdf,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2VjLzFiLzZlLzk0MGEtNDUyOC1hOGY2LWRlMGJjMDhlYjZjMw.xml,true,Svendborg,5700.0,2.0,Norgesvej,Svendborg,5700.0,2.0,MÃ¸llergade,5700 Svendborg,Kullinggade 31 E,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Automation Lab A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-14,2009-06-16,2018-04-09,,Statsautoriseret revisor,-40000.0,,,20222670.0,32263097.0,20222670.0,mne11644,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Automation Lab A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Claus Walther Jensen,Claus Walther Jensen,Danske Bank A/S,Automation Lab A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Svendborg,,2016-01-01,2016-12-31,40000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg,2017-12-31,2017-01-01,true,2018-03-14,Svendborg,,,Formand,,urn:ofk:oid:25356644,indberetninger-20180424,2.5097342,32263097.0,AWL7l000x8uVRSOdf-yt,2018-04-25T06:57:46.576Z,2018-04-25T06:56:55.340Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-81-NV,2018-04-25T06:56:55.497Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263097,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2QwLzcyL2JjLzdlZDMtNDRmOS05MjMxLWQ4ZjIwNDkzNmY4NA.pdf,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2VjLzFiLzZlLzk0MGEtNDUyOC1hOGY2LWRlMGJjMDhlYjZjMw.xml,true,Svendborg,5700.0,2.0,Norgesvej,Svendborg,5700.0,2.0,MÃ¸llergade,5700 Svendborg,Kullinggade 31 E,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Automation Lab A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-14,2009-06-16,2018-04-09,,Statsautoriseret revisor,-40000.0,,,20222670.0,32263097.0,20222670.0,mne11644,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Automation Lab A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Claus Walther Jensen,Claus Walther Jensen,Danske Bank A/S,Automation Lab A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Svendborg,,2016-01-01,2016-12-31,61552.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg,2017-12-31,2017-01-01,true,2018-03-14,Svendborg,,,Formand,,urn:ofk:oid:25356644,indberetninger-20180424,2.5097342,32263097.0,AWL7l000x8uVRSOdf-yt,2018-04-25T06:57:46.576Z,2018-04-25T06:56:55.340Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-81-NV,2018-04-25T06:56:55.497Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263097,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2QwLzcyL2JjLzdlZDMtNDRmOS05MjMxLWQ4ZjIwNDkzNmY4NA.pdf,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2VjLzFiLzZlLzk0MGEtNDUyOC1hOGY2LWRlMGJjMDhlYjZjMw.xml,true,Svendborg,5700.0,2.0,Norgesvej,Svendborg,5700.0,2.0,MÃ¸llergade,5700 Svendborg,Kullinggade 31 E,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Automation Lab A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-14,2009-06-16,2018-04-09,,Statsautoriseret revisor,-40000.0,,,20222670.0,32263097.0,20222670.0,mne11644,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Automation Lab A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Claus Walther Jensen,Claus Walther Jensen,Danske Bank A/S,Automation Lab A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Svendborg,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg,2017-12-31,2017-01-01,true,2018-03-14,Svendborg,,,Formand,,urn:ofk:oid:25356644,indberetninger-20180424,2.5097342,32263097.0,AWL7l000x8uVRSOdf-yt,2018-04-25T06:57:46.576Z,2018-04-25T06:56:55.340Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-81-NV,2018-04-25T06:56:55.497Z,3022439.0,1073202.0,352130.0,500000.0,1140592.0,51881.0,49622.0,0.0,3022439.0,1856261.0,19123.0,40216.0,40216.0,49622.0,71004.0,19123.0,759705.0,0.0,51881.0,40000.0,25586.0,25586.0,600592.0,0.0,1816045.0,0.0,1828611.0,0.0,1056340.0,1476481.0,,,
32263097,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2QwLzcyL2JjLzdlZDMtNDRmOS05MjMxLWQ4ZjIwNDkzNmY4NA.pdf,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2VjLzFiLzZlLzk0MGEtNDUyOC1hOGY2LWRlMGJjMDhlYjZjMw.xml,true,Svendborg,5700.0,2.0,Norgesvej,Svendborg,5700.0,2.0,MÃ¸llergade,5700 Svendborg,Kullinggade 31 E,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Automation Lab A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-14,2009-06-16,2018-04-09,,Statsautoriseret revisor,-40000.0,,,20222670.0,32263097.0,20222670.0,mne11644,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Automation Lab A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Claus Walther Jensen,Claus Walther Jensen,Danske Bank A/S,Automation Lab A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Svendborg,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg,2017-12-31,2017-01-01,true,2018-03-14,Svendborg,,,Formand,,urn:ofk:oid:25356644,indberetninger-20180424,2.5097342,32263097.0,AWL7l000x8uVRSOdf-yt,2018-04-25T06:57:46.576Z,2018-04-25T06:56:55.340Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-81-NV,2018-04-25T06:56:55.497Z,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263097,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2QwLzcyL2JjLzdlZDMtNDRmOS05MjMxLWQ4ZjIwNDkzNmY4NA.pdf,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2VjLzFiLzZlLzk0MGEtNDUyOC1hOGY2LWRlMGJjMDhlYjZjMw.xml,true,Svendborg,5700.0,2.0,Norgesvej,Svendborg,5700.0,2.0,MÃ¸llergade,5700 Svendborg,Kullinggade 31 E,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Automation Lab A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-14,2009-06-16,2018-04-09,,Statsautoriseret revisor,-40000.0,,,20222670.0,32263097.0,20222670.0,mne11644,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Automation Lab A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Claus Walther Jensen,Claus Walther Jensen,Danske Bank A/S,Automation Lab A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Svendborg,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg,2017-12-31,2017-01-01,true,2018-03-14,Svendborg,,,Formand,,urn:ofk:oid:25356644,indberetninger-20180424,2.5097342,32263097.0,AWL7l000x8uVRSOdf-yt,2018-04-25T06:57:46.576Z,2018-04-25T06:56:55.340Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-81-NV,2018-04-25T06:56:55.497Z,,,,,600593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263097,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2QwLzcyL2JjLzdlZDMtNDRmOS05MjMxLWQ4ZjIwNDkzNmY4NA.pdf,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2VjLzFiLzZlLzk0MGEtNDUyOC1hOGY2LWRlMGJjMDhlYjZjMw.xml,true,Svendborg,5700.0,2.0,Norgesvej,Svendborg,5700.0,2.0,MÃ¸llergade,5700 Svendborg,Kullinggade 31 E,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Automation Lab A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-14,2009-06-16,2018-04-09,,Statsautoriseret revisor,-40000.0,,,20222670.0,32263097.0,20222670.0,mne11644,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Automation Lab A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Claus Walther Jensen,Claus Walther Jensen,Danske Bank A/S,Automation Lab A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Svendborg,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg,2017-12-31,2017-01-01,true,2018-03-14,Svendborg,,,Formand,,urn:ofk:oid:25356644,indberetninger-20180424,2.5097342,32263097.0,AWL7l000x8uVRSOdf-yt,2018-04-25T06:57:46.576Z,2018-04-25T06:56:55.340Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-81-NV,2018-04-25T06:56:55.497Z,,,,,40000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263097,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2QwLzcyL2JjLzdlZDMtNDRmOS05MjMxLWQ4ZjIwNDkzNmY4NA.pdf,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2VjLzFiLzZlLzk0MGEtNDUyOC1hOGY2LWRlMGJjMDhlYjZjMw.xml,true,Svendborg,5700.0,2.0,Norgesvej,Svendborg,5700.0,2.0,MÃ¸llergade,5700 Svendborg,Kullinggade 31 E,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Automation Lab A/S,-22586.0,13.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",43428.0,2018-03-14,2009-06-16,2018-04-09,159295.0,Statsautoriseret revisor,-40000.0,6750360.0,7035208.0,20222670.0,32263097.0,20222670.0,mne11644,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Automation Lab A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Claus Walther Jensen,Claus Walther Jensen,Danske Bank A/S,Automation Lab A/S,BDO Statsautoriseret revisionsaktieselskab,536886.0,46327.0,3628.0,Svendborg,482360.0,2016-01-01,2016-12-31,62012.0,82854.0,125553.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg,2017-12-31,2017-01-01,true,2018-03-14,Svendborg,84791.0,20842.0,Formand,5646323.0,urn:ofk:oid:25356644,indberetninger-20180424,2.5097342,32263097.0,AWL7l000x8uVRSOdf-yt,2018-04-25T06:57:46.576Z,2018-04-25T06:56:55.340Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-81-NV,2018-04-25T06:56:55.497Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
32263097,2017-01-01,2017-12-31,c176,,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2QwLzcyL2JjLzdlZDMtNDRmOS05MjMxLWQ4ZjIwNDkzNmY4NA.pdf,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2VjLzFiLzZlLzk0MGEtNDUyOC1hOGY2LWRlMGJjMDhlYjZjMw.xml,true,Svendborg,5700.0,2.0,Norgesvej,Svendborg,5700.0,2.0,MÃ¸llergade,5700 Svendborg,Kullinggade 31 E,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Automation Lab A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-14,2009-06-16,2018-04-09,,Statsautoriseret revisor,-40000.0,,,20222670.0,32263097.0,20222670.0,mne11644,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Automation Lab A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Claus Walther Jensen,Claus Walther Jensen,Danske Bank A/S,Automation Lab A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Svendborg,,2016-01-01,2016-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg,2017-12-31,2017-01-01,true,2018-03-14,Svendborg,,,Formand,,urn:ofk:oid:25356644,indberetninger-20180424,2.5097342,32263097.0,AWL7l000x8uVRSOdf-yt,2018-04-25T06:57:46.576Z,2018-04-25T06:56:55.340Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-81-NV,2018-04-25T06:56:55.497Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263097,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2QwLzcyL2JjLzdlZDMtNDRmOS05MjMxLWQ4ZjIwNDkzNmY4NA.pdf,http://regnskaber.virk.dk/79036223/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2VjLzFiLzZlLzk0MGEtNDUyOC1hOGY2LWRlMGJjMDhlYjZjMw.xml,true,Svendborg,5700.0,2.0,Norgesvej,Svendborg,5700.0,2.0,MÃ¸llergade,5700 Svendborg,Kullinggade 31 E,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Automation Lab A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-14,2009-06-16,2018-04-09,,Statsautoriseret revisor,-40000.0,,,20222670.0,32263097.0,20222670.0,mne11644,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Automation Lab A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Claus Walther Jensen,Claus Walther Jensen,Danske Bank A/S,Automation Lab A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Svendborg,,2016-01-01,2016-12-31,62012.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg,2017-12-31,2017-01-01,true,2018-03-14,Svendborg,,,Formand,,urn:ofk:oid:25356644,indberetninger-20180424,2.5097342,32263097.0,AWL7l000x8uVRSOdf-yt,2018-04-25T06:57:46.576Z,2018-04-25T06:56:55.340Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-81-NV,2018-04-25T06:56:55.497Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
