entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfRevenue,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredOtherSimilarRights,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherInvestmentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForPropertyPlantAndEquipment,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
16745472,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzE2L2I3L2YzLzdkZmMtNDljYi04MzY5LTE0OTU2MTBiMzQ1Mw.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2MwLzVjLzY4L2RiMWItNGMyZC1hYTY5LWZjNGZmNjdmZjQ5OQ.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzRiL2FhL2ZkL2I3ZTgtNGQ0Yi1iN2FiLTc1MDI2NDBmMTBhMw.xml,true,KÃ¸benhavn V,1715.0,32.0,Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,Regnskabsklasse B,2016-10-10,2016-11-03,28659.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",1566638.0,2302841.0,16745472.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,100468.0,244776.0,420357.0,KÃ¸benhavn,2014-07-01,2015-06-30,364495.0,431495.0,287187.0,2016-06-30,2015-07-01,false,false,67000.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23118533,indberetninger-20180424,2.5953624,16745472.0,,2018-03-28T19:35:59.831Z,2016-11-03T19:54:42.084Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-89-KB,2016-11-03T19:54:42.283Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16745472,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzE2L2I3L2YzLzdkZmMtNDljYi04MzY5LTE0OTU2MTBiMzQ1Mw.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2MwLzVjLzY4L2RiMWItNGMyZC1hYTY5LWZjNGZmNjdmZjQ5OQ.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzRiL2FhL2ZkL2I3ZTgtNGQ0Yi1iN2FiLTc1MDI2NDBmMTBhMw.xml,true,KÃ¸benhavn V,1715.0,32.0,Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,Regnskabsklasse B,2016-10-10,2016-11-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2014-07-01,2015-06-30,100000.0,,,2016-06-30,2015-07-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23118533,indberetninger-20180424,2.5953624,16745472.0,,2018-03-28T19:35:59.831Z,2016-11-03T19:54:42.084Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-89-KB,2016-11-03T19:54:42.283Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16745472,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzE2L2I3L2YzLzdkZmMtNDljYi04MzY5LTE0OTU2MTBiMzQ1Mw.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2MwLzVjLzY4L2RiMWItNGMyZC1hYTY5LWZjNGZmNjdmZjQ5OQ.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzRiL2FhL2ZkL2I3ZTgtNGQ0Yi1iN2FiLTc1MDI2NDBmMTBhMw.xml,true,KÃ¸benhavn V,1715.0,32.0,Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,Regnskabsklasse B,2016-10-10,2016-11-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2014-07-01,2015-06-30,264495.0,,,2016-06-30,2015-07-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23118533,indberetninger-20180424,2.5953624,16745472.0,,2018-03-28T19:35:59.831Z,2016-11-03T19:54:42.084Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-89-KB,2016-11-03T19:54:42.283Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16745472,2015-06-30,2015-06-30,c8,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzE2L2I3L2YzLzdkZmMtNDljYi04MzY5LTE0OTU2MTBiMzQ1Mw.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2MwLzVjLzY4L2RiMWItNGMyZC1hYTY5LWZjNGZmNjdmZjQ5OQ.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzRiL2FhL2ZkL2I3ZTgtNGQ0Yi1iN2FiLTc1MDI2NDBmMTBhMw.xml,true,KÃ¸benhavn V,1715.0,32.0,Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,Regnskabsklasse B,2016-10-10,2016-11-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23118533,indberetninger-20180424,2.5953624,16745472.0,,2018-03-28T19:35:59.831Z,2016-11-03T19:54:42.084Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-89-KB,2016-11-03T19:54:42.283Z,49663.0,3201473.0,564584.0,564392.0,200000.0,2950552.0,7958.0,2245805.0,49663.0,0.0,3201473.0,811543.0,250921.0,128968.0,1410001.0,652182.0,27321.0,72290.0,201258.0,100000.0,144125.0,144125.0,1945805.0,1410001.0,811543.0,2213.0,975967.0,47239.0,109909.0,376296.0,
16745472,2015-07-01,2015-07-01,c10,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzE2L2I3L2YzLzdkZmMtNDljYi04MzY5LTE0OTU2MTBiMzQ1Mw.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2MwLzVjLzY4L2RiMWItNGMyZC1hYTY5LWZjNGZmNjdmZjQ5OQ.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzRiL2FhL2ZkL2I3ZTgtNGQ0Yi1iN2FiLTc1MDI2NDBmMTBhMw.xml,true,KÃ¸benhavn V,1715.0,32.0,Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,Regnskabsklasse B,2016-10-10,2016-11-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23118533,indberetninger-20180424,2.5953624,16745472.0,,2018-03-28T19:35:59.831Z,2016-11-03T19:54:42.084Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-89-KB,2016-11-03T19:54:42.283Z,,,,,,,,1945805.0,,,,,,,,,,,,,,,,,,,,,,,
16745472,2015-07-01,2015-07-01,c11,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzE2L2I3L2YzLzdkZmMtNDljYi04MzY5LTE0OTU2MTBiMzQ1Mw.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2MwLzVjLzY4L2RiMWItNGMyZC1hYTY5LWZjNGZmNjdmZjQ5OQ.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzRiL2FhL2ZkL2I3ZTgtNGQ0Yi1iN2FiLTc1MDI2NDBmMTBhMw.xml,true,KÃ¸benhavn V,1715.0,32.0,Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,Regnskabsklasse B,2016-10-10,2016-11-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23118533,indberetninger-20180424,2.5953624,16745472.0,,2018-03-28T19:35:59.831Z,2016-11-03T19:54:42.084Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-89-KB,2016-11-03T19:54:42.283Z,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,
16745472,2015-07-01,2015-07-01,c12,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzE2L2I3L2YzLzdkZmMtNDljYi04MzY5LTE0OTU2MTBiMzQ1Mw.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2MwLzVjLzY4L2RiMWItNGMyZC1hYTY5LWZjNGZmNjdmZjQ5OQ.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzRiL2FhL2ZkL2I3ZTgtNGQ0Yi1iN2FiLTc1MDI2NDBmMTBhMw.xml,true,KÃ¸benhavn V,1715.0,32.0,Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,Regnskabsklasse B,2016-10-10,2016-11-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23118533,indberetninger-20180424,2.5953624,16745472.0,,2018-03-28T19:35:59.831Z,2016-11-03T19:54:42.084Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-89-KB,2016-11-03T19:54:42.283Z,,,,,,,,2245805.0,,,,,,,,,,,,,,,,,,,,,,,
16745472,2015-07-01,2015-07-01,c9,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzE2L2I3L2YzLzdkZmMtNDljYi04MzY5LTE0OTU2MTBiMzQ1Mw.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2MwLzVjLzY4L2RiMWItNGMyZC1hYTY5LWZjNGZmNjdmZjQ5OQ.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzRiL2FhL2ZkL2I3ZTgtNGQ0Yi1iN2FiLTc1MDI2NDBmMTBhMw.xml,true,KÃ¸benhavn V,1715.0,32.0,Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,Regnskabsklasse B,2016-10-10,2016-11-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23118533,indberetninger-20180424,2.5953624,16745472.0,,2018-03-28T19:35:59.831Z,2016-11-03T19:54:42.084Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-89-KB,2016-11-03T19:54:42.283Z,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,
16745472,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzE2L2I3L2YzLzdkZmMtNDljYi04MzY5LTE0OTU2MTBiMzQ1Mw.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2MwLzVjLzY4L2RiMWItNGMyZC1hYTY5LWZjNGZmNjdmZjQ5OQ.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzRiL2FhL2ZkL2I3ZTgtNGQ0Yi1iN2FiLTc1MDI2NDBmMTBhMw.xml,true,KÃ¸benhavn V,1715.0,32.0,Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,Regnskabsklasse B,2016-10-10,2016-11-03,80296.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",1712981.0,2625772.0,16745472.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,97740.0,55701.0,544873.0,KÃ¸benhavn,2014-07-01,2015-06-30,199034.0,245583.0,287622.0,2016-06-30,2015-07-01,false,false,46549.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23118533,indberetninger-20180424,2.5953624,16745472.0,,2018-03-28T19:35:59.831Z,2016-11-03T19:54:42.084Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-89-KB,2016-11-03T19:54:42.283Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0
16745472,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzE2L2I3L2YzLzdkZmMtNDljYi04MzY5LTE0OTU2MTBiMzQ1Mw.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2MwLzVjLzY4L2RiMWItNGMyZC1hYTY5LWZjNGZmNjdmZjQ5OQ.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzRiL2FhL2ZkL2I3ZTgtNGQ0Yi1iN2FiLTc1MDI2NDBmMTBhMw.xml,true,KÃ¸benhavn V,1715.0,32.0,Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,Regnskabsklasse B,2016-10-10,2016-11-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23118533,indberetninger-20180424,2.5953624,16745472.0,,2018-03-28T19:35:59.831Z,2016-11-03T19:54:42.084Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-89-KB,2016-11-03T19:54:42.283Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
