entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfRevenue,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredOtherSimilarRights,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherInvestmentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
16745472,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UyLzEwL2E1L2QwNzItNDUwZi04ZjJiLTU1NDVlZDMzZjU0Zg.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzM0LzU5LzE1LzlmZDgtNDQxMi1iNTMzLWZkMTAxMWI2MzRiMw.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2Y1L2Y2L2UyLzI5ZDUtNDFhMy04ZDUzLTVhYWM4OTY1MWU1Nw.xml,true,KÃ¸benhavn V,1715.0,"32, 1",Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,"Regnskabsklasse B, mikrovirksomhed",2018-10-18,2018-10-18,85696.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",1680595.0,2541733.0,16745472.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,79378.0,265987.0,541549.0,KÃ¸benhavn,2016-07-01,2017-06-30,344976.0,420502.0,233893.0,2018-06-30,2017-07-01,false,false,75526.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26218620,indberetninger-20180424,2.5949402000000004,16745472.0,AWaLaqNp5OzuYdPkFV9s,2018-10-19T08:22:00.533Z,2018-10-19T08:21:50.604Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-71-FV,2018-10-19T08:21:50.904Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16745472,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UyLzEwL2E1L2QwNzItNDUwZi04ZjJiLTU1NDVlZDMzZjU0Zg.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzM0LzU5LzE1LzlmZDgtNDQxMi1iNTMzLWZkMTAxMWI2MzRiMw.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2Y1L2Y2L2UyLzI5ZDUtNDFhMy04ZDUzLTVhYWM4OTY1MWU1Nw.xml,true,KÃ¸benhavn V,1715.0,"32, 1",Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,"Regnskabsklasse B, mikrovirksomhed",2018-10-18,2018-10-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2016-07-01,2017-06-30,103400.0,,,2018-06-30,2017-07-01,false,false,,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26218620,indberetninger-20180424,2.5949402000000004,16745472.0,AWaLaqNp5OzuYdPkFV9s,2018-10-19T08:22:00.533Z,2018-10-19T08:21:50.604Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-71-FV,2018-10-19T08:21:50.904Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16745472,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UyLzEwL2E1L2QwNzItNDUwZi04ZjJiLTU1NDVlZDMzZjU0Zg.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzM0LzU5LzE1LzlmZDgtNDQxMi1iNTMzLWZkMTAxMWI2MzRiMw.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2Y1L2Y2L2UyLzI5ZDUtNDFhMy04ZDUzLTVhYWM4OTY1MWU1Nw.xml,true,KÃ¸benhavn V,1715.0,"32, 1",Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,"Regnskabsklasse B, mikrovirksomhed",2018-10-18,2018-10-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2016-07-01,2017-06-30,241576.0,,,2018-06-30,2017-07-01,false,false,,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26218620,indberetninger-20180424,2.5949402000000004,16745472.0,AWaLaqNp5OzuYdPkFV9s,2018-10-19T08:22:00.533Z,2018-10-19T08:21:50.604Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-71-FV,2018-10-19T08:21:50.904Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16745472,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UyLzEwL2E1L2QwNzItNDUwZi04ZjJiLTU1NDVlZDMzZjU0Zg.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzM0LzU5LzE1LzlmZDgtNDQxMi1iNTMzLWZkMTAxMWI2MzRiMw.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2Y1L2Y2L2UyLzI5ZDUtNDFhMy04ZDUzLTVhYWM4OTY1MWU1Nw.xml,true,KÃ¸benhavn V,1715.0,"32, 1",Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,"Regnskabsklasse B, mikrovirksomhed",2018-10-18,2018-10-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26218620,indberetninger-20180424,2.5949402000000004,16745472.0,AWaLaqNp5OzuYdPkFV9s,2018-10-19T08:22:00.533Z,2018-10-19T08:21:50.604Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-71-FV,2018-10-19T08:21:50.904Z,30163.0,3563213.0,492418.0,628130.0,200000.0,3106889.0,1417.0,2588615.0,30163.0,154911.0,3563213.0,820466.0,456324.0,271250.0,1632005.0,656706.0,63551.0,426161.0,103400.0,154132.0,154132.0,2285215.0,1632005.0,820466.0,10019.0,982466.0,0.0,48049.0,105692.0,289368.0,
16745472,2017-07-01,2017-07-01,c10,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UyLzEwL2E1L2QwNzItNDUwZi04ZjJiLTU1NDVlZDMzZjU0Zg.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzM0LzU5LzE1LzlmZDgtNDQxMi1iNTMzLWZkMTAxMWI2MzRiMw.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2Y1L2Y2L2UyLzI5ZDUtNDFhMy04ZDUzLTVhYWM4OTY1MWU1Nw.xml,true,KÃ¸benhavn V,1715.0,"32, 1",Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,"Regnskabsklasse B, mikrovirksomhed",2018-10-18,2018-10-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26218620,indberetninger-20180424,2.5949402000000004,16745472.0,AWaLaqNp5OzuYdPkFV9s,2018-10-19T08:22:00.533Z,2018-10-19T08:21:50.604Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-71-FV,2018-10-19T08:21:50.904Z,,,,,,,,2285215.0,,,,,,,,,,,,,,,,,,,,,,,
16745472,2017-07-01,2017-07-01,c11,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UyLzEwL2E1L2QwNzItNDUwZi04ZjJiLTU1NDVlZDMzZjU0Zg.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzM0LzU5LzE1LzlmZDgtNDQxMi1iNTMzLWZkMTAxMWI2MzRiMw.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2Y1L2Y2L2UyLzI5ZDUtNDFhMy04ZDUzLTVhYWM4OTY1MWU1Nw.xml,true,KÃ¸benhavn V,1715.0,"32, 1",Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,"Regnskabsklasse B, mikrovirksomhed",2018-10-18,2018-10-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26218620,indberetninger-20180424,2.5949402000000004,16745472.0,AWaLaqNp5OzuYdPkFV9s,2018-10-19T08:22:00.533Z,2018-10-19T08:21:50.604Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-71-FV,2018-10-19T08:21:50.904Z,,,,,,,,103400.0,,,,,,,,,,,,,,,,,,,,,,,
16745472,2017-07-01,2017-07-01,c12,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UyLzEwL2E1L2QwNzItNDUwZi04ZjJiLTU1NDVlZDMzZjU0Zg.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzM0LzU5LzE1LzlmZDgtNDQxMi1iNTMzLWZkMTAxMWI2MzRiMw.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2Y1L2Y2L2UyLzI5ZDUtNDFhMy04ZDUzLTVhYWM4OTY1MWU1Nw.xml,true,KÃ¸benhavn V,1715.0,"32, 1",Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,"Regnskabsklasse B, mikrovirksomhed",2018-10-18,2018-10-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26218620,indberetninger-20180424,2.5949402000000004,16745472.0,AWaLaqNp5OzuYdPkFV9s,2018-10-19T08:22:00.533Z,2018-10-19T08:21:50.604Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-71-FV,2018-10-19T08:21:50.904Z,,,,,,,,2588615.0,,,,,,,,,,,,,,,,,,,,,,,
16745472,2017-07-01,2017-07-01,c9,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UyLzEwL2E1L2QwNzItNDUwZi04ZjJiLTU1NDVlZDMzZjU0Zg.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzM0LzU5LzE1LzlmZDgtNDQxMi1iNTMzLWZkMTAxMWI2MzRiMw.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2Y1L2Y2L2UyLzI5ZDUtNDFhMy04ZDUzLTVhYWM4OTY1MWU1Nw.xml,true,KÃ¸benhavn V,1715.0,"32, 1",Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,"Regnskabsklasse B, mikrovirksomhed",2018-10-18,2018-10-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26218620,indberetninger-20180424,2.5949402000000004,16745472.0,AWaLaqNp5OzuYdPkFV9s,2018-10-19T08:22:00.533Z,2018-10-19T08:21:50.604Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-71-FV,2018-10-19T08:21:50.904Z,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,
16745472,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UyLzEwL2E1L2QwNzItNDUwZi04ZjJiLTU1NDVlZDMzZjU0Zg.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzM0LzU5LzE1LzlmZDgtNDQxMi1iNTMzLWZkMTAxMWI2MzRiMw.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2Y1L2Y2L2UyLzI5ZDUtNDFhMy04ZDUzLTVhYWM4OTY1MWU1Nw.xml,true,KÃ¸benhavn V,1715.0,"32, 1",Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,"Regnskabsklasse B, mikrovirksomhed",2018-10-18,2018-10-18,90387.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",1877767.0,2985489.0,16745472.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,102855.0,160800.0,486675.0,KÃ¸benhavn,2016-07-01,2017-06-30,451523.0,588605.0,530660.0,2018-06-30,2017-07-01,false,false,137082.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26218620,indberetninger-20180424,2.5949402000000004,16745472.0,AWaLaqNp5OzuYdPkFV9s,2018-10-19T08:22:00.533Z,2018-10-19T08:21:50.604Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-71-FV,2018-10-19T08:21:50.904Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103400.0
16745472,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UyLzEwL2E1L2QwNzItNDUwZi04ZjJiLTU1NDVlZDMzZjU0Zg.xhtml,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzM0LzU5LzE1LzlmZDgtNDQxMi1iNTMzLWZkMTAxMWI2MzRiMw.pdf,http://regnskaber.virk.dk/27454761/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2Y1L2Y2L2UyLzI5ZDUtNDFhMy04ZDUzLTVhYWM4OTY1MWU1Nw.xml,true,KÃ¸benhavn V,1715.0,"32, 1",Slagtehusgade,3050 HumlebÃ¦k,Boserupvej 112,"Regnskabsklasse B, mikrovirksomhed",2018-10-18,2018-10-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen pant eller anden sikkerhed i aktiver, ligesom der ikke er givet kautions- eller garantiforpligtelser og andre Ã¸konomiske forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen er udeladt pÃ¥ grund af konkurrencemÃ¦ssige hensyn.</p>",,,16745472.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Peter Christian Jensen,Peter Christian Jensen,BOGHOLDERIET AF 30. DECEMBER 1992 ApS,Kristian HÃ¸egsberg,,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26218620,indberetninger-20180424,2.5949402000000004,16745472.0,AWaLaqNp5OzuYdPkFV9s,2018-10-19T08:22:00.533Z,2018-10-19T08:21:50.604Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-71-FV,2018-10-19T08:21:50.904Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
