entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
32362133,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzE3LzQ3LzBjLzUwMjUtNGNhNC1hZTRjLWFkNjlkNzk3ODJlMg.pdf,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzJjLzM2LzAxL2ZlYzUtNGExMi05NTg4LTFmNDk2N2U1Y2UyMA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,Middelfart,5500.0,21.0,Havnegade,5500 Middelfart,KÃ¦rvangen 18,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejeren i HMKH Holding 2009 ApS,1443.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2017-04-28,2017-05-05,Statsautoriseret revisor,-101200.0,-10920.0,20222670.0,32362133.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HMKH Holding 2009 ApS.,84799.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Hans MÃ¸ller Kvindebjerg Hansen,Hans MÃ¸ller Kvindebjerg Hansen,Middelfart Sparekasse,HMKH Holding 2009 ApS,BDO Statsautoriseret revisionsaktieselskab,-8275.0,24582.0,Middelfart,2015-01-01,2015-12-31,88743.0,90186.0,73879.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2016-12-31,2016-01-01,true,2017-04-28,Middelfart,-1443.0,urn:ofk:oid:23826804,indberetninger-20180424,2.5118417999999996,32362133.0,,2018-03-27T21:29:20.261Z,2017-05-08T12:01:53.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-RA,2017-05-08T12:01:53.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32362133,2015-01-01,2015-12-31,c350,,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzE3LzQ3LzBjLzUwMjUtNGNhNC1hZTRjLWFkNjlkNzk3ODJlMg.pdf,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzJjLzM2LzAxL2ZlYzUtNGExMi05NTg4LTFmNDk2N2U1Y2UyMA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,Middelfart,5500.0,21.0,Havnegade,5500 Middelfart,KÃ¦rvangen 18,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejeren i HMKH Holding 2009 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-28,2017-05-05,Statsautoriseret revisor,-101200.0,,20222670.0,32362133.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HMKH Holding 2009 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Hans MÃ¸ller Kvindebjerg Hansen,Hans MÃ¸ller Kvindebjerg Hansen,Middelfart Sparekasse,HMKH Holding 2009 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2015-01-01,2015-12-31,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2016-12-31,2016-01-01,true,2017-04-28,Middelfart,,urn:ofk:oid:23826804,indberetninger-20180424,2.5118417999999996,32362133.0,,2018-03-27T21:29:20.261Z,2017-05-08T12:01:53.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-RA,2017-05-08T12:01:53.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32362133,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzE3LzQ3LzBjLzUwMjUtNGNhNC1hZTRjLWFkNjlkNzk3ODJlMg.pdf,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzJjLzM2LzAxL2ZlYzUtNGExMi05NTg4LTFmNDk2N2U1Y2UyMA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,Middelfart,5500.0,21.0,Havnegade,5500 Middelfart,KÃ¦rvangen 18,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejeren i HMKH Holding 2009 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-28,2017-05-05,Statsautoriseret revisor,-101200.0,,20222670.0,32362133.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HMKH Holding 2009 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Hans MÃ¸ller Kvindebjerg Hansen,Hans MÃ¸ller Kvindebjerg Hansen,Middelfart Sparekasse,HMKH Holding 2009 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2015-01-01,2015-12-31,-12457.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2016-12-31,2016-01-01,true,2017-04-28,Middelfart,,urn:ofk:oid:23826804,indberetninger-20180424,2.5118417999999996,32362133.0,,2018-03-27T21:29:20.261Z,2017-05-08T12:01:53.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-RA,2017-05-08T12:01:53.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32362133,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzE3LzQ3LzBjLzUwMjUtNGNhNC1hZTRjLWFkNjlkNzk3ODJlMg.pdf,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzJjLzM2LzAxL2ZlYzUtNGExMi05NTg4LTFmNDk2N2U1Y2UyMA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,Middelfart,5500.0,21.0,Havnegade,5500 Middelfart,KÃ¦rvangen 18,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejeren i HMKH Holding 2009 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-28,2017-05-05,Statsautoriseret revisor,-101200.0,,20222670.0,32362133.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HMKH Holding 2009 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Hans MÃ¸ller Kvindebjerg Hansen,Hans MÃ¸ller Kvindebjerg Hansen,Middelfart Sparekasse,HMKH Holding 2009 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2016-12-31,2016-01-01,true,2017-04-28,Middelfart,,urn:ofk:oid:23826804,indberetninger-20180424,2.5118417999999996,32362133.0,,2018-03-27T21:29:20.261Z,2017-05-08T12:01:53.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-RA,2017-05-08T12:01:53.286Z,1512422.0,105384.0,125000.0,1877.0,4462.0,1507422.0,1512422.0,5000.0,273080.0,213080.0,273080.0,60000.0,1127619.0,5000.0,101200.0,1281222.0,1127619.0,5000.0,6339.0,0.0,,,,,,
32362133,2016-01-01,2016-01-01,c664,,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzE3LzQ3LzBjLzUwMjUtNGNhNC1hZTRjLWFkNjlkNzk3ODJlMg.pdf,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzJjLzM2LzAxL2ZlYzUtNGExMi05NTg4LTFmNDk2N2U1Y2UyMA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,Middelfart,5500.0,21.0,Havnegade,5500 Middelfart,KÃ¦rvangen 18,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejeren i HMKH Holding 2009 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-28,2017-05-05,Statsautoriseret revisor,-101200.0,,20222670.0,32362133.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HMKH Holding 2009 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Hans MÃ¸ller Kvindebjerg Hansen,Hans MÃ¸ller Kvindebjerg Hansen,Middelfart Sparekasse,HMKH Holding 2009 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2016-12-31,2016-01-01,true,2017-04-28,Middelfart,,urn:ofk:oid:23826804,indberetninger-20180424,2.5118417999999996,32362133.0,,2018-03-27T21:29:20.261Z,2017-05-08T12:01:53.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-RA,2017-05-08T12:01:53.286Z,,,,,,,,,,,,,,,,,,,,,-255526.0,468606.0,,,,
32362133,2016-01-01,2016-01-01,c667,,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzE3LzQ3LzBjLzUwMjUtNGNhNC1hZTRjLWFkNjlkNzk3ODJlMg.pdf,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzJjLzM2LzAxL2ZlYzUtNGExMi05NTg4LTFmNDk2N2U1Y2UyMA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,Middelfart,5500.0,21.0,Havnegade,5500 Middelfart,KÃ¦rvangen 18,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejeren i HMKH Holding 2009 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-28,2017-05-05,Statsautoriseret revisor,-101200.0,,20222670.0,32362133.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HMKH Holding 2009 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Hans MÃ¸ller Kvindebjerg Hansen,Hans MÃ¸ller Kvindebjerg Hansen,Middelfart Sparekasse,HMKH Holding 2009 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2016-12-31,2016-01-01,true,2017-04-28,Middelfart,,urn:ofk:oid:23826804,indberetninger-20180424,2.5118417999999996,32362133.0,,2018-03-27T21:29:20.261Z,2017-05-08T12:01:53.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-RA,2017-05-08T12:01:53.286Z,,,,,,,,,,,,,,,,,,,,,0.0,60000.0,,,,
32362133,2016-01-01,2016-01-01,c703,,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzE3LzQ3LzBjLzUwMjUtNGNhNC1hZTRjLWFkNjlkNzk3ODJlMg.pdf,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzJjLzM2LzAxL2ZlYzUtNGExMi05NTg4LTFmNDk2N2U1Y2UyMA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,Middelfart,5500.0,21.0,Havnegade,5500 Middelfart,KÃ¦rvangen 18,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejeren i HMKH Holding 2009 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-28,2017-05-05,Statsautoriseret revisor,-101200.0,,20222670.0,32362133.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HMKH Holding 2009 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Hans MÃ¸ller Kvindebjerg Hansen,Hans MÃ¸ller Kvindebjerg Hansen,Middelfart Sparekasse,HMKH Holding 2009 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2016-12-31,2016-01-01,true,2017-04-28,Middelfart,,urn:ofk:oid:23826804,indberetninger-20180424,2.5118417999999996,32362133.0,,2018-03-27T21:29:20.261Z,2017-05-08T12:01:53.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-RA,2017-05-08T12:01:53.286Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,
32362133,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzE3LzQ3LzBjLzUwMjUtNGNhNC1hZTRjLWFkNjlkNzk3ODJlMg.pdf,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzJjLzM2LzAxL2ZlYzUtNGExMi05NTg4LTFmNDk2N2U1Y2UyMA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,Middelfart,5500.0,21.0,Havnegade,5500 Middelfart,KÃ¦rvangen 18,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejeren i HMKH Holding 2009 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-28,2017-05-05,Statsautoriseret revisor,-101200.0,,20222670.0,32362133.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HMKH Holding 2009 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Hans MÃ¸ller Kvindebjerg Hansen,Hans MÃ¸ller Kvindebjerg Hansen,Middelfart Sparekasse,HMKH Holding 2009 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2016-12-31,2016-01-01,true,2017-04-28,Middelfart,,urn:ofk:oid:23826804,indberetninger-20180424,2.5118417999999996,32362133.0,,2018-03-27T21:29:20.261Z,2017-05-08T12:01:53.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-RA,2017-05-08T12:01:53.286Z,,,,,,1281222.0,,,,,,,,,,,,,,,,,,,,
32362133,2016-01-01,2016-01-01,c734,,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzE3LzQ3LzBjLzUwMjUtNGNhNC1hZTRjLWFkNjlkNzk3ODJlMg.pdf,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzJjLzM2LzAxL2ZlYzUtNGExMi05NTg4LTFmNDk2N2U1Y2UyMA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,Middelfart,5500.0,21.0,Havnegade,5500 Middelfart,KÃ¦rvangen 18,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejeren i HMKH Holding 2009 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-28,2017-05-05,Statsautoriseret revisor,-101200.0,,20222670.0,32362133.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HMKH Holding 2009 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Hans MÃ¸ller Kvindebjerg Hansen,Hans MÃ¸ller Kvindebjerg Hansen,Middelfart Sparekasse,HMKH Holding 2009 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2016-12-31,2016-01-01,true,2017-04-28,Middelfart,,urn:ofk:oid:23826804,indberetninger-20180424,2.5118417999999996,32362133.0,,2018-03-27T21:29:20.261Z,2017-05-08T12:01:53.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-RA,2017-05-08T12:01:53.286Z,,,,,,101200.0,,,,,,,,,,,,,,,,,,,,
32362133,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzE3LzQ3LzBjLzUwMjUtNGNhNC1hZTRjLWFkNjlkNzk3ODJlMg.pdf,http://regnskaber.virk.dk/33126323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzJjLzM2LzAxL2ZlYzUtNGExMi05NTg4LTFmNDk2N2U1Y2UyMA.xml,true,Middelfart,5500.0,6.0,Langelandsvej,Middelfart,5500.0,21.0,Havnegade,5500 Middelfart,KÃ¦rvangen 18,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejeren i HMKH Holding 2009 ApS,1877.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,4906.0,2017-04-28,2017-05-05,Statsautoriseret revisor,-101200.0,-13093.0,20222670.0,32362133.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HMKH Holding 2009 ApS.,358639.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Hans MÃ¸ller Kvindebjerg Hansen,Hans MÃ¸ller Kvindebjerg Hansen,Middelfart Sparekasse,HMKH Holding 2009 ApS,BDO Statsautoriseret revisionsaktieselskab,3053.0,40639.0,Middelfart,2015-01-01,2015-12-31,382455.0,389238.0,345546.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2016-12-31,2016-01-01,true,2017-04-28,Middelfart,-6783.0,urn:ofk:oid:23826804,indberetninger-20180424,2.5118417999999996,32362133.0,,2018-03-27T21:29:20.261Z,2017-05-08T12:01:53.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-RA,2017-05-08T12:01:53.286Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,,
