entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPrepaymentsReceivedFromCustomers,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
75106718,2013-01-01,2013-12-31,ID_12,,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzMzLzk3L2FkL2I3MTAtNDIzNC04ZWI3LTY5YzA5OWNmNTU4Mg.pdf,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzI3L2Q1L2Y2LzgxMWMtNDNlMy1iOWM4LTlkYmQ3MDgyZTM2Zg.xml,"NÃ¦stved, 4700",Vadestedet 6,To the shareholders of Stevns Leasing AS,Report on the Financial Statements,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations  for the financial year 1 January 2014 - 31 December 2014.",2015-03-17,1984-01-01,2015-04-27,1802138.0,stevns-leasing@mail.dk,533906.0,2494853.0,75106718.0,27433863.0,"Today, Management has considered and adopted the Annual Report of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",0.0,Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Finn MÃ¸ller,Danske Bank,Stevns Leasing AS,"Revision Vadestedet , Godkendt Revisionsaktieselskab",450824.0,868044.0,"Store Heddinge, 17 March 2015",601590.0,576029.0,158809.0,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Stevns, 336",2014-12-31,2014-01-01,2015-03-17,NÃ¦stved,-25561.0,40 42 27 33,RevisionspÃ¥tegning,urn:ofk:oid:5169769,indberetninger-20180424,2.5097417999999996,75106718.0,,2018-03-30T13:22:39.530Z,2015-04-28T13:23:17.421Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-15-CG,2015-04-28T13:23:17.460Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106718,2013-01-01,2013-12-31,ID_14,,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzMzLzk3L2FkL2I3MTAtNDIzNC04ZWI3LTY5YzA5OWNmNTU4Mg.pdf,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzI3L2Q1L2Y2LzgxMWMtNDNlMy1iOWM4LTlkYmQ3MDgyZTM2Zg.xml,"NÃ¦stved, 4700",Vadestedet 6,To the shareholders of Stevns Leasing AS,Report on the Financial Statements,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations  for the financial year 1 January 2014 - 31 December 2014.",2015-03-17,1984-01-01,2015-04-27,,stevns-leasing@mail.dk,,,75106718.0,27433863.0,"Today, Management has considered and adopted the Annual Report of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",,Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Finn MÃ¸ller,Danske Bank,Stevns Leasing AS,"Revision Vadestedet , Godkendt Revisionsaktieselskab",,,"Store Heddinge, 17 March 2015",-49200.0,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Stevns, 336",2014-12-31,2014-01-01,2015-03-17,NÃ¦stved,,40 42 27 33,RevisionspÃ¥tegning,urn:ofk:oid:5169769,indberetninger-20180424,2.5097417999999996,75106718.0,,2018-03-30T13:22:39.530Z,2015-04-28T13:23:17.421Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-15-CG,2015-04-28T13:23:17.460Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106718,2013-01-01,2013-12-31,ID_16,,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzMzLzk3L2FkL2I3MTAtNDIzNC04ZWI3LTY5YzA5OWNmNTU4Mg.pdf,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzI3L2Q1L2Y2LzgxMWMtNDNlMy1iOWM4LTlkYmQ3MDgyZTM2Zg.xml,"NÃ¦stved, 4700",Vadestedet 6,To the shareholders of Stevns Leasing AS,Report on the Financial Statements,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations  for the financial year 1 January 2014 - 31 December 2014.",2015-03-17,1984-01-01,2015-04-27,,stevns-leasing@mail.dk,,,75106718.0,27433863.0,"Today, Management has considered and adopted the Annual Report of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",,Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Finn MÃ¸ller,Danske Bank,Stevns Leasing AS,"Revision Vadestedet , Godkendt Revisionsaktieselskab",,,"Store Heddinge, 17 March 2015",-552390.0,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Stevns, 336",2014-12-31,2014-01-01,2015-03-17,NÃ¦stved,,40 42 27 33,RevisionspÃ¥tegning,urn:ofk:oid:5169769,indberetninger-20180424,2.5097417999999996,75106718.0,,2018-03-30T13:22:39.530Z,2015-04-28T13:23:17.421Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-15-CG,2015-04-28T13:23:17.460Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106718,2013-01-01,2013-12-31,ID_18,,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzMzLzk3L2FkL2I3MTAtNDIzNC04ZWI3LTY5YzA5OWNmNTU4Mg.pdf,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzI3L2Q1L2Y2LzgxMWMtNDNlMy1iOWM4LTlkYmQ3MDgyZTM2Zg.xml,"NÃ¦stved, 4700",Vadestedet 6,To the shareholders of Stevns Leasing AS,Report on the Financial Statements,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations  for the financial year 1 January 2014 - 31 December 2014.",2015-03-17,1984-01-01,2015-04-27,,stevns-leasing@mail.dk,,,75106718.0,27433863.0,"Today, Management has considered and adopted the Annual Report of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",,Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Finn MÃ¸ller,Danske Bank,Stevns Leasing AS,"Revision Vadestedet , Godkendt Revisionsaktieselskab",,,"Store Heddinge, 17 March 2015",-601590.0,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Stevns, 336",2014-12-31,2014-01-01,2015-03-17,NÃ¦stved,,40 42 27 33,RevisionspÃ¥tegning,urn:ofk:oid:5169769,indberetninger-20180424,2.5097417999999996,75106718.0,,2018-03-30T13:22:39.530Z,2015-04-28T13:23:17.421Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-15-CG,2015-04-28T13:23:17.460Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106718,2013-12-31,2013-12-31,ID_20,,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzMzLzk3L2FkL2I3MTAtNDIzNC04ZWI3LTY5YzA5OWNmNTU4Mg.pdf,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzI3L2Q1L2Y2LzgxMWMtNDNlMy1iOWM4LTlkYmQ3MDgyZTM2Zg.xml,"NÃ¦stved, 4700",Vadestedet 6,To the shareholders of Stevns Leasing AS,Report on the Financial Statements,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations  for the financial year 1 January 2014 - 31 December 2014.",2015-03-17,1984-01-01,2015-04-27,,stevns-leasing@mail.dk,,,75106718.0,27433863.0,"Today, Management has considered and adopted the Annual Report of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",,Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Finn MÃ¸ller,Danske Bank,Stevns Leasing AS,"Revision Vadestedet , Godkendt Revisionsaktieselskab",,,"Store Heddinge, 17 March 2015",,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Stevns, 336",2014-12-31,2014-01-01,2015-03-17,NÃ¦stved,,40 42 27 33,RevisionspÃ¥tegning,urn:ofk:oid:5169769,indberetninger-20180424,2.5097417999999996,75106718.0,,2018-03-30T13:22:39.530Z,2015-04-28T13:23:17.421Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-15-CG,2015-04-28T13:23:17.460Z,35137772.0,99159.0,900000.0,10045662.0,54464.0,297048.0,19882052.0,4631100.0,19266960.0,35137772.0,15116230.0,1194050.0,1062500.0,131550.0,14369905.0,13913040.0,159817.0,25092110.0,9263716.0,126519.0,221504.0,23898060.0,49200.0,139490.0,139490.0,18932852.0,264880.0,0.0,9263716.0,746325.0,39911.0,682787.0,163034.0,283460.0,31555.0,243785.0,,,
75106718,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzMzLzk3L2FkL2I3MTAtNDIzNC04ZWI3LTY5YzA5OWNmNTU4Mg.pdf,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzI3L2Q1L2Y2LzgxMWMtNDNlMy1iOWM4LTlkYmQ3MDgyZTM2Zg.xml,"NÃ¦stved, 4700",Vadestedet 6,To the shareholders of Stevns Leasing AS,Report on the Financial Statements,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations  for the financial year 1 January 2014 - 31 December 2014.",2015-03-17,1984-01-01,2015-04-27,,stevns-leasing@mail.dk,,,75106718.0,27433863.0,"Today, Management has considered and adopted the Annual Report of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",,Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Finn MÃ¸ller,Danske Bank,Stevns Leasing AS,"Revision Vadestedet , Godkendt Revisionsaktieselskab",,,"Store Heddinge, 17 March 2015",,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Stevns, 336",2014-12-31,2014-01-01,2015-03-17,NÃ¦stved,,40 42 27 33,RevisionspÃ¥tegning,urn:ofk:oid:5169769,indberetninger-20180424,2.5097417999999996,75106718.0,,2018-03-30T13:22:39.530Z,2015-04-28T13:23:17.421Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-15-CG,2015-04-28T13:23:17.460Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106718,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzMzLzk3L2FkL2I3MTAtNDIzNC04ZWI3LTY5YzA5OWNmNTU4Mg.pdf,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzI3L2Q1L2Y2LzgxMWMtNDNlMy1iOWM4LTlkYmQ3MDgyZTM2Zg.xml,"NÃ¦stved, 4700",Vadestedet 6,To the shareholders of Stevns Leasing AS,Report on the Financial Statements,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations  for the financial year 1 January 2014 - 31 December 2014.",2015-03-17,1984-01-01,2015-04-27,,stevns-leasing@mail.dk,,,75106718.0,27433863.0,"Today, Management has considered and adopted the Annual Report of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",,Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Finn MÃ¸ller,Danske Bank,Stevns Leasing AS,"Revision Vadestedet , Godkendt Revisionsaktieselskab",,,"Store Heddinge, 17 March 2015",,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Stevns, 336",2014-12-31,2014-01-01,2015-03-17,NÃ¦stved,,40 42 27 33,RevisionspÃ¥tegning,urn:ofk:oid:5169769,indberetninger-20180424,2.5097417999999996,75106718.0,,2018-03-30T13:22:39.530Z,2015-04-28T13:23:17.421Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-15-CG,2015-04-28T13:23:17.460Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106718,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzMzLzk3L2FkL2I3MTAtNDIzNC04ZWI3LTY5YzA5OWNmNTU4Mg.pdf,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzI3L2Q1L2Y2LzgxMWMtNDNlMy1iOWM4LTlkYmQ3MDgyZTM2Zg.xml,"NÃ¦stved, 4700",Vadestedet 6,To the shareholders of Stevns Leasing AS,Report on the Financial Statements,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations  for the financial year 1 January 2014 - 31 December 2014.",2015-03-17,1984-01-01,2015-04-27,,stevns-leasing@mail.dk,,,75106718.0,27433863.0,"Today, Management has considered and adopted the Annual Report of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",,Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Finn MÃ¸ller,Danske Bank,Stevns Leasing AS,"Revision Vadestedet , Godkendt Revisionsaktieselskab",,,"Store Heddinge, 17 March 2015",,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Stevns, 336",2014-12-31,2014-01-01,2015-03-17,NÃ¦stved,,40 42 27 33,RevisionspÃ¥tegning,urn:ofk:oid:5169769,indberetninger-20180424,2.5097417999999996,75106718.0,,2018-03-30T13:22:39.530Z,2015-04-28T13:23:17.421Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-15-CG,2015-04-28T13:23:17.460Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106718,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzMzLzk3L2FkL2I3MTAtNDIzNC04ZWI3LTY5YzA5OWNmNTU4Mg.pdf,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzI3L2Q1L2Y2LzgxMWMtNDNlMy1iOWM4LTlkYmQ3MDgyZTM2Zg.xml,"NÃ¦stved, 4700",Vadestedet 6,To the shareholders of Stevns Leasing AS,Report on the Financial Statements,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations  for the financial year 1 January 2014 - 31 December 2014.",2015-03-17,1984-01-01,2015-04-27,1710928.0,stevns-leasing@mail.dk,543466.0,1922891.0,75106718.0,27433863.0,"Today, Management has considered and adopted the Annual Report of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",2350000.0,Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Finn MÃ¸ller,Danske Bank,Stevns Leasing AS,"Revision Vadestedet , Godkendt Revisionsaktieselskab",242785.0,1209838.0,"Store Heddinge, 17 March 2015",2722764.0,2985550.0,-331503.0,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Stevns, 336",2014-12-31,2014-01-01,2015-03-17,NÃ¦stved,262786.0,40 42 27 33,RevisionspÃ¥tegning,urn:ofk:oid:5169769,indberetninger-20180424,2.5097417999999996,75106718.0,,2018-03-30T13:22:39.530Z,2015-04-28T13:23:17.421Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-15-CG,2015-04-28T13:23:17.460Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106718,2014-01-01,2014-12-31,ID_13,,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzMzLzk3L2FkL2I3MTAtNDIzNC04ZWI3LTY5YzA5OWNmNTU4Mg.pdf,http://regnskaber.virk.dk/81760157/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzI3L2Q1L2Y2LzgxMWMtNDNlMy1iOWM4LTlkYmQ3MDgyZTM2Zg.xml,"NÃ¦stved, 4700",Vadestedet 6,To the shareholders of Stevns Leasing AS,Report on the Financial Statements,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations  for the financial year 1 January 2014 - 31 December 2014.",2015-03-17,1984-01-01,2015-04-27,,stevns-leasing@mail.dk,,,75106718.0,27433863.0,"Today, Management has considered and adopted the Annual Report of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of Stevns Leasing AS for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",,Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Finn MÃ¸ller,Danske Bank,Stevns Leasing AS,"Revision Vadestedet , Godkendt Revisionsaktieselskab",,,"Store Heddinge, 17 March 2015",-49900.0,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Stevns, 336",2014-12-31,2014-01-01,2015-03-17,NÃ¦stved,,40 42 27 33,RevisionspÃ¥tegning,urn:ofk:oid:5169769,indberetninger-20180424,2.5097417999999996,75106718.0,,2018-03-30T13:22:39.530Z,2015-04-28T13:23:17.421Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-15-CG,2015-04-28T13:23:17.460Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
