entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,AdditionsToIntangibleAssets,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,IntangibleAssetsGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
28715773,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzE5L2E5L2NlLzUzNzUtNDA5Ni05ODkwLTk4Njk0YjdkZDAyOA.pdf,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzQwLzVlL2VmL2IwYWItNDYyOC05ODE2LWNmNzU4YWM0ZDZiYg.xml,true,62500.0,750000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,"Vesterbrogade 8, Box 850",2850 NÃ¦rum,EgebÃ¦kvej 98,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i byg-e a/s,-86311.0,62500.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-02,2005-06-01,2017-02-02,-7033.0,18387.0,Statsautoriseret revisor,-2000000.0,-838982.0,516076.0,20222670.0,28715773.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for byg-e a/s.,1821995.0,Ãrsrapport,750000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Palle Thomsen,Palle Thomsen,Nordea Bank Danmark A/S,byg-e a/s,BDO Statsautoriseret revisionsaktieselskab,38880.0,-59316.0,2508.0,NÃ¦rum,4067.0,2015-01-01,2015-12-31,1521559.0,1435248.0,-329939.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2016-12-31,2016-01-01,1040808.0,false,2017-02-02,KÃ¸benhavn,86311.0,45 80 78 77,RevisionspÃ¥tegning,796035.0,urn:ofk:oid:23475246,indberetninger-20180424,2.5116751,28715773.0,,2018-03-27T15:14:00.096Z,2017-02-12T10:49:43.101Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-MV,2017-02-12T10:49:43.413Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28715773,2015-01-01,2015-12-31,c196,,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzE5L2E5L2NlLzUzNzUtNDA5Ni05ODkwLTk4Njk0YjdkZDAyOA.pdf,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzQwLzVlL2VmL2IwYWItNDYyOC05ODE2LWNmNzU4YWM0ZDZiYg.xml,true,62500.0,750000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,"Vesterbrogade 8, Box 850",2850 NÃ¦rum,EgebÃ¦kvej 98,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i byg-e a/s,,62500.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-02,2005-06-01,2017-02-02,,18387.0,Statsautoriseret revisor,-2000000.0,,,20222670.0,28715773.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for byg-e a/s.,,Ãrsrapport,750000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Palle Thomsen,Palle Thomsen,Nordea Bank Danmark A/S,byg-e a/s,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¦rum,,2015-01-01,2015-12-31,1521559.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2016-12-31,2016-01-01,1040808.0,false,2017-02-02,KÃ¸benhavn,,45 80 78 77,RevisionspÃ¥tegning,,urn:ofk:oid:23475246,indberetninger-20180424,2.5116751,28715773.0,,2018-03-27T15:14:00.096Z,2017-02-12T10:49:43.101Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-MV,2017-02-12T10:49:43.413Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28715773,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzE5L2E5L2NlLzUzNzUtNDA5Ni05ODkwLTk4Njk0YjdkZDAyOA.pdf,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzQwLzVlL2VmL2IwYWItNDYyOC05ODE2LWNmNzU4YWM0ZDZiYg.xml,true,62500.0,750000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,"Vesterbrogade 8, Box 850",2850 NÃ¦rum,EgebÃ¦kvej 98,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i byg-e a/s,,62500.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-02,2005-06-01,2017-02-02,,18387.0,Statsautoriseret revisor,-2000000.0,,,20222670.0,28715773.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for byg-e a/s.,,Ãrsrapport,750000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Palle Thomsen,Palle Thomsen,Nordea Bank Danmark A/S,byg-e a/s,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¦rum,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2016-12-31,2016-01-01,1040808.0,false,2017-02-02,KÃ¸benhavn,,45 80 78 77,RevisionspÃ¥tegning,,urn:ofk:oid:23475246,indberetninger-20180424,2.5116751,28715773.0,,2018-03-27T15:14:00.096Z,2017-02-12T10:49:43.101Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-MV,2017-02-12T10:49:43.413Z,0.0,6767731.0,164877.0,500000.0,111924.0,547083.0,4217795.0,28131.0,0.0,6767731.0,2549936.0,5467392.0,5467392.0,1500000.0,1500000.0,5495523.0,2.0,170396.0,65280.0,28131.0,3717795.0,534938.0,1049936.0,59316.0,198567.0,1107331.0,67469.0,230000.0,86719.0,85575.0,,,,,,,
28715773,2016-01-01,2016-01-01,c227,,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzE5L2E5L2NlLzUzNzUtNDA5Ni05ODkwLTk4Njk0YjdkZDAyOA.pdf,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzQwLzVlL2VmL2IwYWItNDYyOC05ODE2LWNmNzU4YWM0ZDZiYg.xml,true,62500.0,750000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,"Vesterbrogade 8, Box 850",2850 NÃ¦rum,EgebÃ¦kvej 98,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i byg-e a/s,,62500.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-02,2005-06-01,2017-02-02,,18387.0,Statsautoriseret revisor,-2000000.0,,,20222670.0,28715773.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for byg-e a/s.,,Ãrsrapport,750000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Palle Thomsen,Palle Thomsen,Nordea Bank Danmark A/S,byg-e a/s,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¦rum,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2016-12-31,2016-01-01,1040808.0,false,2017-02-02,KÃ¸benhavn,,45 80 78 77,RevisionspÃ¥tegning,,urn:ofk:oid:23475246,indberetninger-20180424,2.5116751,28715773.0,,2018-03-27T15:14:00.096Z,2017-02-12T10:49:43.101Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-MV,2017-02-12T10:49:43.413Z,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28715773,2016-01-01,2016-01-01,c254,,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzE5L2E5L2NlLzUzNzUtNDA5Ni05ODkwLTk4Njk0YjdkZDAyOA.pdf,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzQwLzVlL2VmL2IwYWItNDYyOC05ODE2LWNmNzU4YWM0ZDZiYg.xml,true,62500.0,750000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,"Vesterbrogade 8, Box 850",2850 NÃ¦rum,EgebÃ¦kvej 98,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i byg-e a/s,,62500.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-02,2005-06-01,2017-02-02,,18387.0,Statsautoriseret revisor,-2000000.0,,,20222670.0,28715773.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for byg-e a/s.,,Ãrsrapport,750000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Palle Thomsen,Palle Thomsen,Nordea Bank Danmark A/S,byg-e a/s,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¦rum,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2016-12-31,2016-01-01,1040808.0,false,2017-02-02,KÃ¸benhavn,,45 80 78 77,RevisionspÃ¥tegning,,urn:ofk:oid:23475246,indberetninger-20180424,2.5116751,28715773.0,,2018-03-27T15:14:00.096Z,2017-02-12T10:49:43.101Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-MV,2017-02-12T10:49:43.413Z,,,,,,,3717795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28715773,2016-01-01,2016-01-01,c454,,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzE5L2E5L2NlLzUzNzUtNDA5Ni05ODkwLTk4Njk0YjdkZDAyOA.pdf,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzQwLzVlL2VmL2IwYWItNDYyOC05ODE2LWNmNzU4YWM0ZDZiYg.xml,true,62500.0,750000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,"Vesterbrogade 8, Box 850",2850 NÃ¦rum,EgebÃ¦kvej 98,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i byg-e a/s,,62500.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-02,2005-06-01,2017-02-02,,18387.0,Statsautoriseret revisor,-2000000.0,,,20222670.0,28715773.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for byg-e a/s.,,Ãrsrapport,750000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Palle Thomsen,Palle Thomsen,Nordea Bank Danmark A/S,byg-e a/s,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¦rum,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2016-12-31,2016-01-01,1040808.0,false,2017-02-02,KÃ¸benhavn,,45 80 78 77,RevisionspÃ¥tegning,,urn:ofk:oid:23475246,indberetninger-20180424,2.5116751,28715773.0,,2018-03-27T15:14:00.096Z,2017-02-12T10:49:43.101Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-MV,2017-02-12T10:49:43.413Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117793.0,152957.0,,,,,
28715773,2016-01-01,2016-01-01,c561,,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzE5L2E5L2NlLzUzNzUtNDA5Ni05ODkwLTk4Njk0YjdkZDAyOA.pdf,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzQwLzVlL2VmL2IwYWItNDYyOC05ODE2LWNmNzU4YWM0ZDZiYg.xml,true,62500.0,750000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,"Vesterbrogade 8, Box 850",2850 NÃ¦rum,EgebÃ¦kvej 98,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i byg-e a/s,,62500.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-02,2005-06-01,2017-02-02,,18387.0,Statsautoriseret revisor,-2000000.0,,,20222670.0,28715773.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for byg-e a/s.,,Ãrsrapport,750000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Palle Thomsen,Palle Thomsen,Nordea Bank Danmark A/S,byg-e a/s,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¦rum,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2016-12-31,2016-01-01,1040808.0,false,2017-02-02,KÃ¸benhavn,,45 80 78 77,RevisionspÃ¥tegning,,urn:ofk:oid:23475246,indberetninger-20180424,2.5116751,28715773.0,,2018-03-27T15:14:00.096Z,2017-02-12T10:49:43.101Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-MV,2017-02-12T10:49:43.413Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-232608.0,5700000.0,,,
28715773,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzE5L2E5L2NlLzUzNzUtNDA5Ni05ODkwLTk4Njk0YjdkZDAyOA.pdf,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzQwLzVlL2VmL2IwYWItNDYyOC05ODE2LWNmNzU4YWM0ZDZiYg.xml,true,62500.0,750000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,"Vesterbrogade 8, Box 850",2850 NÃ¦rum,EgebÃ¦kvej 98,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i byg-e a/s,-55875.0,62500.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-02,2005-06-01,2017-02-02,-73855.0,18387.0,Statsautoriseret revisor,-2000000.0,-861658.0,735025.0,20222670.0,28715773.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for byg-e a/s.,1040808.0,Ãrsrapport,750000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Palle Thomsen,Palle Thomsen,Nordea Bank Danmark A/S,byg-e a/s,BDO Statsautoriseret revisionsaktieselskab,63876.0,-65132.0,1265.0,NÃ¦rum,3997.0,2015-01-01,2015-12-31,832328.0,776453.0,-200488.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2016-12-31,2016-01-01,1040808.0,false,2017-02-02,KÃ¸benhavn,55875.0,45 80 78 77,RevisionspÃ¥tegning,793785.0,urn:ofk:oid:23475246,indberetninger-20180424,2.5116751,28715773.0,,2018-03-27T15:14:00.096Z,2017-02-12T10:49:43.101Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-MV,2017-02-12T10:49:43.413Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
28715773,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzE5L2E5L2NlLzUzNzUtNDA5Ni05ODkwLTk4Njk0YjdkZDAyOA.pdf,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzQwLzVlL2VmL2IwYWItNDYyOC05ODE2LWNmNzU4YWM0ZDZiYg.xml,true,62500.0,750000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,"Vesterbrogade 8, Box 850",2850 NÃ¦rum,EgebÃ¦kvej 98,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i byg-e a/s,,62500.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-02,2005-06-01,2017-02-02,,18387.0,Statsautoriseret revisor,-2000000.0,,,20222670.0,28715773.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for byg-e a/s.,,Ãrsrapport,750000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Palle Thomsen,Palle Thomsen,Nordea Bank Danmark A/S,byg-e a/s,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¦rum,,2015-01-01,2015-12-31,832328.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2016-12-31,2016-01-01,1040808.0,false,2017-02-02,KÃ¸benhavn,,45 80 78 77,RevisionspÃ¥tegning,,urn:ofk:oid:23475246,indberetninger-20180424,2.5116751,28715773.0,,2018-03-27T15:14:00.096Z,2017-02-12T10:49:43.101Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-MV,2017-02-12T10:49:43.413Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28715773,2016-01-01,2016-12-31,c255,,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzE5L2E5L2NlLzUzNzUtNDA5Ni05ODkwLTk4Njk0YjdkZDAyOA.pdf,http://regnskaber.virk.dk/37751782/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzQwLzVlL2VmL2IwYWItNDYyOC05ODE2LWNmNzU4YWM0ZDZiYg.xml,true,62500.0,750000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,"Vesterbrogade 8, Box 850",2850 NÃ¦rum,EgebÃ¦kvej 98,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i byg-e a/s,,62500.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-02,2005-06-01,2017-02-02,,18387.0,Statsautoriseret revisor,-2000000.0,,,20222670.0,28715773.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for byg-e a/s.,,Ãrsrapport,750000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Palle Thomsen,Palle Thomsen,Nordea Bank Danmark A/S,byg-e a/s,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¦rum,,2015-01-01,2015-12-31,832328.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2016-12-31,2016-01-01,1040808.0,false,2017-02-02,KÃ¸benhavn,,45 80 78 77,RevisionspÃ¥tegning,,urn:ofk:oid:23475246,indberetninger-20180424,2.5116751,28715773.0,,2018-03-27T15:14:00.096Z,2017-02-12T10:49:43.101Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-MV,2017-02-12T10:49:43.413Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
