entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DeferredIncomeAssets,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
28502583,2017-07-01,2018-06-30,c10,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzIyL2U4LzE3LzUyZTctNDk3OC05NWFlLWZlNzQ2MGI2NjA0Mg.xhtml,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJiLzdjL2E5LzQ4MTAtNDBjYy1iMWUyLTNiMDc5NGUzNmEzYg.pdf,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhmL2M3LzI0LzE3ODEtNGY5OC1iZTU4LTJkNGIwYTFmNzAwNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Virum,2830.0,3.0,Agernvej,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TTI Logistics Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-23,2019-10-30,0.0,Statsautoriseret revisor,28502583.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Bjarne Laun,Bjarne Laun,TTI LOGISTICS HOLDING ApS,MBA Revision ApS/Michael Bo Andersen,Virum,2017-07-01,2018-06-30,-39461.0,2019-06-30,2018-07-01,false,2019-08-23,Lyngby,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968875,indberetninger-20180424,2.595352,28502583.0,AW4eTI6KIXJRhhXBPEs_,2019-10-30T20:12:52.034Z,2019-10-30T20:12:43.268Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-23-PQ,2019-10-30T20:12:43.618Z,,,,,,,,,,,,,,,,,,,,,,,
28502583,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzIyL2U4LzE3LzUyZTctNDk3OC05NWFlLWZlNzQ2MGI2NjA0Mg.xhtml,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJiLzdjL2E5LzQ4MTAtNDBjYy1iMWUyLTNiMDc5NGUzNmEzYg.pdf,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhmL2M3LzI0LzE3ODEtNGY5OC1iZTU4LTJkNGIwYTFmNzAwNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Virum,2830.0,3.0,Agernvej,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TTI Logistics Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-23,2019-10-30,0.0,Statsautoriseret revisor,28502583.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Bjarne Laun,Bjarne Laun,TTI LOGISTICS HOLDING ApS,MBA Revision ApS/Michael Bo Andersen,Virum,2017-07-01,2018-06-30,-4461.0,2019-06-30,2018-07-01,false,2019-08-23,Lyngby,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968875,indberetninger-20180424,2.595352,28502583.0,AW4eTI6KIXJRhhXBPEs_,2019-10-30T20:12:52.034Z,2019-10-30T20:12:43.268Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-23-PQ,2019-10-30T20:12:43.618Z,0.0,-4602.0,0.0,141.0,-4461.0,-4602.0,0.0,,,,,,,,,,,,,,,,
28502583,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzIyL2U4LzE3LzUyZTctNDk3OC05NWFlLWZlNzQ2MGI2NjA0Mg.xhtml,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJiLzdjL2E5LzQ4MTAtNDBjYy1iMWUyLTNiMDc5NGUzNmEzYg.pdf,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhmL2M3LzI0LzE3ODEtNGY5OC1iZTU4LTJkNGIwYTFmNzAwNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Virum,2830.0,3.0,Agernvej,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TTI Logistics Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-23,2019-10-30,0.0,Statsautoriseret revisor,28502583.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Bjarne Laun,Bjarne Laun,TTI LOGISTICS HOLDING ApS,MBA Revision ApS/Michael Bo Andersen,Virum,2017-07-01,2018-06-30,35000.0,2019-06-30,2018-07-01,false,2019-08-23,Lyngby,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968875,indberetninger-20180424,2.595352,28502583.0,AW4eTI6KIXJRhhXBPEs_,2019-10-30T20:12:52.034Z,2019-10-30T20:12:43.268Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-23-PQ,2019-10-30T20:12:43.618Z,,,,,,,,,,,,,,,,,,,,,,,
28502583,2017-07-01,2018-06-30,c8,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzIyL2U4LzE3LzUyZTctNDk3OC05NWFlLWZlNzQ2MGI2NjA0Mg.xhtml,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJiLzdjL2E5LzQ4MTAtNDBjYy1iMWUyLTNiMDc5NGUzNmEzYg.pdf,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhmL2M3LzI0LzE3ODEtNGY5OC1iZTU4LTJkNGIwYTFmNzAwNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Virum,2830.0,3.0,Agernvej,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TTI Logistics Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-23,2019-10-30,0.0,Statsautoriseret revisor,28502583.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Bjarne Laun,Bjarne Laun,TTI LOGISTICS HOLDING ApS,MBA Revision ApS/Michael Bo Andersen,Virum,2017-07-01,2018-06-30,0.0,2019-06-30,2018-07-01,false,2019-08-23,Lyngby,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968875,indberetninger-20180424,2.595352,28502583.0,AW4eTI6KIXJRhhXBPEs_,2019-10-30T20:12:52.034Z,2019-10-30T20:12:43.268Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-23-PQ,2019-10-30T20:12:43.618Z,,,,,,,,,,,,,,,,,,,,,,,
28502583,2018-06-30,2018-06-30,c12,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzIyL2U4LzE3LzUyZTctNDk3OC05NWFlLWZlNzQ2MGI2NjA0Mg.xhtml,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJiLzdjL2E5LzQ4MTAtNDBjYy1iMWUyLTNiMDc5NGUzNmEzYg.pdf,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhmL2M3LzI0LzE3ODEtNGY5OC1iZTU4LTJkNGIwYTFmNzAwNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Virum,2830.0,3.0,Agernvej,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TTI Logistics Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-23,2019-10-30,0.0,Statsautoriseret revisor,28502583.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Bjarne Laun,Bjarne Laun,TTI LOGISTICS HOLDING ApS,MBA Revision ApS/Michael Bo Andersen,Virum,2017-07-01,2018-06-30,,2019-06-30,2018-07-01,false,2019-08-23,Lyngby,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968875,indberetninger-20180424,2.595352,28502583.0,AW4eTI6KIXJRhhXBPEs_,2019-10-30T20:12:52.034Z,2019-10-30T20:12:43.268Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-23-PQ,2019-10-30T20:12:43.618Z,,,,,,,,344259.0,344259.0,125000.0,344259.0,334759.0,344259.0,9500.0,9500.0,0.0,35000.0,174759.0,9500.0,0.0,,,
28502583,2018-07-01,2018-07-01,c13,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzIyL2U4LzE3LzUyZTctNDk3OC05NWFlLWZlNzQ2MGI2NjA0Mg.xhtml,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJiLzdjL2E5LzQ4MTAtNDBjYy1iMWUyLTNiMDc5NGUzNmEzYg.pdf,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhmL2M3LzI0LzE3ODEtNGY5OC1iZTU4LTJkNGIwYTFmNzAwNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Virum,2830.0,3.0,Agernvej,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TTI Logistics Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-23,2019-10-30,0.0,Statsautoriseret revisor,28502583.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Bjarne Laun,Bjarne Laun,TTI LOGISTICS HOLDING ApS,MBA Revision ApS/Michael Bo Andersen,Virum,2017-07-01,2018-06-30,,2019-06-30,2018-07-01,false,2019-08-23,Lyngby,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968875,indberetninger-20180424,2.595352,28502583.0,AW4eTI6KIXJRhhXBPEs_,2019-10-30T20:12:52.034Z,2019-10-30T20:12:43.268Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-23-PQ,2019-10-30T20:12:43.618Z,,,,,,,,,,,,125000.0,,,,,,,,,,,
28502583,2018-07-01,2018-07-01,c14,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzIyL2U4LzE3LzUyZTctNDk3OC05NWFlLWZlNzQ2MGI2NjA0Mg.xhtml,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJiLzdjL2E5LzQ4MTAtNDBjYy1iMWUyLTNiMDc5NGUzNmEzYg.pdf,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhmL2M3LzI0LzE3ODEtNGY5OC1iZTU4LTJkNGIwYTFmNzAwNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Virum,2830.0,3.0,Agernvej,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TTI Logistics Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-23,2019-10-30,0.0,Statsautoriseret revisor,28502583.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Bjarne Laun,Bjarne Laun,TTI LOGISTICS HOLDING ApS,MBA Revision ApS/Michael Bo Andersen,Virum,2017-07-01,2018-06-30,,2019-06-30,2018-07-01,false,2019-08-23,Lyngby,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968875,indberetninger-20180424,2.595352,28502583.0,AW4eTI6KIXJRhhXBPEs_,2019-10-30T20:12:52.034Z,2019-10-30T20:12:43.268Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-23-PQ,2019-10-30T20:12:43.618Z,,,,,,,,,,,,174760.0,,,,,,,,,,,
28502583,2018-07-01,2018-07-01,c15,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzIyL2U4LzE3LzUyZTctNDk3OC05NWFlLWZlNzQ2MGI2NjA0Mg.xhtml,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJiLzdjL2E5LzQ4MTAtNDBjYy1iMWUyLTNiMDc5NGUzNmEzYg.pdf,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhmL2M3LzI0LzE3ODEtNGY5OC1iZTU4LTJkNGIwYTFmNzAwNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Virum,2830.0,3.0,Agernvej,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TTI Logistics Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-23,2019-10-30,0.0,Statsautoriseret revisor,28502583.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Bjarne Laun,Bjarne Laun,TTI LOGISTICS HOLDING ApS,MBA Revision ApS/Michael Bo Andersen,Virum,2017-07-01,2018-06-30,,2019-06-30,2018-07-01,false,2019-08-23,Lyngby,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968875,indberetninger-20180424,2.595352,28502583.0,AW4eTI6KIXJRhhXBPEs_,2019-10-30T20:12:52.034Z,2019-10-30T20:12:43.268Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-23-PQ,2019-10-30T20:12:43.618Z,,,,,,,,,,,,35000.0,,,,,,,,,,,
28502583,2018-07-01,2018-07-01,c16,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzIyL2U4LzE3LzUyZTctNDk3OC05NWFlLWZlNzQ2MGI2NjA0Mg.xhtml,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJiLzdjL2E5LzQ4MTAtNDBjYy1iMWUyLTNiMDc5NGUzNmEzYg.pdf,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhmL2M3LzI0LzE3ODEtNGY5OC1iZTU4LTJkNGIwYTFmNzAwNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Virum,2830.0,3.0,Agernvej,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TTI Logistics Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-23,2019-10-30,0.0,Statsautoriseret revisor,28502583.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Bjarne Laun,Bjarne Laun,TTI LOGISTICS HOLDING ApS,MBA Revision ApS/Michael Bo Andersen,Virum,2017-07-01,2018-06-30,,2019-06-30,2018-07-01,false,2019-08-23,Lyngby,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968875,indberetninger-20180424,2.595352,28502583.0,AW4eTI6KIXJRhhXBPEs_,2019-10-30T20:12:52.034Z,2019-10-30T20:12:43.268Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-23-PQ,2019-10-30T20:12:43.618Z,,,,,,,,,,,,334760.0,,,,,,,,,,,
28502583,2018-07-01,2019-06-30,c0,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzIyL2U4LzE3LzUyZTctNDk3OC05NWFlLWZlNzQ2MGI2NjA0Mg.xhtml,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzJiLzdjL2E5LzQ4MTAtNDBjYy1iMWUyLTNiMDc5NGUzNmEzYg.pdf,http://regnskaber.virk.dk/38520582/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhmL2M3LzI0LzE3ODEtNGY5OC1iZTU4LTJkNGIwYTFmNzAwNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Virum,2830.0,3.0,Agernvej,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TTI Logistics Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-23,2019-10-30,0.0,Statsautoriseret revisor,28502583.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Bjarne Laun,Bjarne Laun,TTI LOGISTICS HOLDING ApS,MBA Revision ApS/Michael Bo Andersen,Virum,2017-07-01,2018-06-30,-5474.0,2019-06-30,2018-07-01,false,2019-08-23,Lyngby,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968875,indberetninger-20180424,2.595352,28502583.0,AW4eTI6KIXJRhhXBPEs_,2019-10-30T20:12:52.034Z,2019-10-30T20:12:43.268Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-23-PQ,2019-10-30T20:12:43.618Z,0.0,-5602.0,0.0,128.0,-5474.0,-5602.0,0.0,,,,,,,,,,,,,,35000.0,,
