entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermEquityLoan,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
10155851,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Y1L2RlLzc4LzQyMDMtNGYyMS04M2IwLTQ1NmZiZjM0NzFhMw.xhtml,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQyLzZmLzg1LzYxODYtNDQ5MS04YzI1LTdkYzg5MWJjMzg1ZQ.pdf,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFmLzE0Lzc5L2JkNjktNDU5Mi1hMTQzLTNjNGEzNzhlMzA1Mg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Aalborg,9000.0,5.0,Tyge Brahes Vej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i KildegÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-20,2017-05-23,0.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Thomas Balling Holding ApS, der er administrationsselskab i forhold til sambeskatningen.Â </p>",166628.0,0.0,1203170.0,10155851.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Thomas Balling,Thomas Balling,KILDEGÃRDEN ApS,Revisionsfirmaet Iversen & Hald,412860.0,Ãlborg,2015-01-01,2015-12-31,477453.0,623682.0,1036542.0,2016-12-31,2016-01-01,false,false,2017-03-20,Holstebro,146229.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23930939,indberetninger-20180424,2.5949414,10155851.0,,2018-03-28T06:56:48.564Z,2017-05-24T07:21:21.734Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-DU,2017-05-24T07:21:21.935Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155851,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Y1L2RlLzc4LzQyMDMtNGYyMS04M2IwLTQ1NmZiZjM0NzFhMw.xhtml,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQyLzZmLzg1LzYxODYtNDQ5MS04YzI1LTdkYzg5MWJjMzg1ZQ.pdf,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFmLzE0Lzc5L2JkNjktNDU5Mi1hMTQzLTNjNGEzNzhlMzA1Mg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Aalborg,9000.0,5.0,Tyge Brahes Vej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i KildegÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-20,2017-05-23,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Thomas Balling Holding ApS, der er administrationsselskab i forhold til sambeskatningen.Â </p>",,,,10155851.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Thomas Balling,Thomas Balling,KILDEGÃRDEN ApS,Revisionsfirmaet Iversen & Hald,,Ãlborg,2015-01-01,2015-12-31,477453.0,,,2016-12-31,2016-01-01,false,false,2017-03-20,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23930939,indberetninger-20180424,2.5949414,10155851.0,,2018-03-28T06:56:48.564Z,2017-05-24T07:21:21.734Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-DU,2017-05-24T07:21:21.935Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155851,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Y1L2RlLzc4LzQyMDMtNGYyMS04M2IwLTQ1NmZiZjM0NzFhMw.xhtml,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQyLzZmLzg1LzYxODYtNDQ5MS04YzI1LTdkYzg5MWJjMzg1ZQ.pdf,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFmLzE0Lzc5L2JkNjktNDU5Mi1hMTQzLTNjNGEzNzhlMzA1Mg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Aalborg,9000.0,5.0,Tyge Brahes Vej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i KildegÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-20,2017-05-23,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Thomas Balling Holding ApS, der er administrationsselskab i forhold til sambeskatningen.Â </p>",,,,10155851.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Thomas Balling,Thomas Balling,KILDEGÃRDEN ApS,Revisionsfirmaet Iversen & Hald,,Ãlborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-20,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23930939,indberetninger-20180424,2.5949414,10155851.0,,2018-03-28T06:56:48.564Z,2017-05-24T07:21:21.734Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-DU,2017-05-24T07:21:21.935Z,19928350.0,125000.0,28350.0,711374.0,0.0,19900000.0,19928350.0,16796694.0,13000000.0,15200000.0,2200000.0,19900000.0,387672.0,23329.0,19900000.0,2420282.0,2420282.0,586374.0,684266.0,500000.0,1596694.0,24756.0,28350.0,0.0,5021.0,,
10155851,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Y1L2RlLzc4LzQyMDMtNGYyMS04M2IwLTQ1NmZiZjM0NzFhMw.xhtml,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQyLzZmLzg1LzYxODYtNDQ5MS04YzI1LTdkYzg5MWJjMzg1ZQ.pdf,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFmLzE0Lzc5L2JkNjktNDU5Mi1hMTQzLTNjNGEzNzhlMzA1Mg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Aalborg,9000.0,5.0,Tyge Brahes Vej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i KildegÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-20,2017-05-23,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Thomas Balling Holding ApS, der er administrationsselskab i forhold til sambeskatningen.Â </p>",,,,10155851.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Thomas Balling,Thomas Balling,KILDEGÃRDEN ApS,Revisionsfirmaet Iversen & Hald,,Ãlborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-20,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23930939,indberetninger-20180424,2.5949414,10155851.0,,2018-03-28T06:56:48.564Z,2017-05-24T07:21:21.734Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-DU,2017-05-24T07:21:21.935Z,,,,711374.0,,,,,,,,,,,,,,,,,,,,,,,
10155851,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Y1L2RlLzc4LzQyMDMtNGYyMS04M2IwLTQ1NmZiZjM0NzFhMw.xhtml,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQyLzZmLzg1LzYxODYtNDQ5MS04YzI1LTdkYzg5MWJjMzg1ZQ.pdf,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFmLzE0Lzc5L2JkNjktNDU5Mi1hMTQzLTNjNGEzNzhlMzA1Mg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Aalborg,9000.0,5.0,Tyge Brahes Vej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i KildegÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-20,2017-05-23,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Thomas Balling Holding ApS, der er administrationsselskab i forhold til sambeskatningen.Â </p>",,,,10155851.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Thomas Balling,Thomas Balling,KILDEGÃRDEN ApS,Revisionsfirmaet Iversen & Hald,,Ãlborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-20,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23930939,indberetninger-20180424,2.5949414,10155851.0,,2018-03-28T06:56:48.564Z,2017-05-24T07:21:21.734Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-DU,2017-05-24T07:21:21.935Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
10155851,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Y1L2RlLzc4LzQyMDMtNGYyMS04M2IwLTQ1NmZiZjM0NzFhMw.xhtml,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQyLzZmLzg1LzYxODYtNDQ5MS04YzI1LTdkYzg5MWJjMzg1ZQ.pdf,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFmLzE0Lzc5L2JkNjktNDU5Mi1hMTQzLTNjNGEzNzhlMzA1Mg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Aalborg,9000.0,5.0,Tyge Brahes Vej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i KildegÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-20,2017-05-23,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Thomas Balling Holding ApS, der er administrationsselskab i forhold til sambeskatningen.Â </p>",,,,10155851.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Thomas Balling,Thomas Balling,KILDEGÃRDEN ApS,Revisionsfirmaet Iversen & Hald,,Ãlborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-20,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23930939,indberetninger-20180424,2.5949414,10155851.0,,2018-03-28T06:56:48.564Z,2017-05-24T07:21:21.734Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-DU,2017-05-24T07:21:21.935Z,,,,586374.0,,,,,,,,,,,,,,,,,,,,,,,
10155851,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Y1L2RlLzc4LzQyMDMtNGYyMS04M2IwLTQ1NmZiZjM0NzFhMw.xhtml,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQyLzZmLzg1LzYxODYtNDQ5MS04YzI1LTdkYzg5MWJjMzg1ZQ.pdf,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFmLzE0Lzc5L2JkNjktNDU5Mi1hMTQzLTNjNGEzNzhlMzA1Mg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Aalborg,9000.0,5.0,Tyge Brahes Vej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i KildegÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-20,2017-05-23,5531.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Thomas Balling Holding ApS, der er administrationsselskab i forhold til sambeskatningen.Â </p>",174900.0,46320.0,1099813.0,10155851.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Thomas Balling,Thomas Balling,KILDEGÃRDEN ApS,Revisionsfirmaet Iversen & Hald,386322.0,Ãlborg,2015-01-01,2015-12-31,451351.0,579380.0,919382.0,2016-12-31,2016-01-01,false,false,2017-03-20,Holstebro,128029.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23930939,indberetninger-20180424,2.5949414,10155851.0,,2018-03-28T06:56:48.564Z,2017-05-24T07:21:21.734Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-DU,2017-05-24T07:21:21.935Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155851,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Y1L2RlLzc4LzQyMDMtNGYyMS04M2IwLTQ1NmZiZjM0NzFhMw.xhtml,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQyLzZmLzg1LzYxODYtNDQ5MS04YzI1LTdkYzg5MWJjMzg1ZQ.pdf,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFmLzE0Lzc5L2JkNjktNDU5Mi1hMTQzLTNjNGEzNzhlMzA1Mg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Aalborg,9000.0,5.0,Tyge Brahes Vej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i KildegÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-20,2017-05-23,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Thomas Balling Holding ApS, der er administrationsselskab i forhold til sambeskatningen.Â </p>",,,,10155851.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Thomas Balling,Thomas Balling,KILDEGÃRDEN ApS,Revisionsfirmaet Iversen & Hald,,Ãlborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-20,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23930939,indberetninger-20180424,2.5949414,10155851.0,,2018-03-28T06:56:48.564Z,2017-05-24T07:21:21.734Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-DU,2017-05-24T07:21:21.935Z,,,,,,,,,,,,,,,,,,,,,,,,,,36115432.0,Revisionsfirmaet Iversen & Hald
10155851,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Y1L2RlLzc4LzQyMDMtNGYyMS04M2IwLTQ1NmZiZjM0NzFhMw.xhtml,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQyLzZmLzg1LzYxODYtNDQ5MS04YzI1LTdkYzg5MWJjMzg1ZQ.pdf,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFmLzE0Lzc5L2JkNjktNDU5Mi1hMTQzLTNjNGEzNzhlMzA1Mg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Aalborg,9000.0,5.0,Tyge Brahes Vej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i KildegÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-20,2017-05-23,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Thomas Balling Holding ApS, der er administrationsselskab i forhold til sambeskatningen.Â </p>",,,,10155851.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Thomas Balling,Thomas Balling,KILDEGÃRDEN ApS,Revisionsfirmaet Iversen & Hald,,Ãlborg,2015-01-01,2015-12-31,451351.0,,,2016-12-31,2016-01-01,false,false,2017-03-20,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23930939,indberetninger-20180424,2.5949414,10155851.0,,2018-03-28T06:56:48.564Z,2017-05-24T07:21:21.734Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-DU,2017-05-24T07:21:21.935Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155851,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Y1L2RlLzc4LzQyMDMtNGYyMS04M2IwLTQ1NmZiZjM0NzFhMw.xhtml,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQyLzZmLzg1LzYxODYtNDQ5MS04YzI1LTdkYzg5MWJjMzg1ZQ.pdf,http://regnskaber.virk.dk/15855101/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFmLzE0Lzc5L2JkNjktNDU5Mi1hMTQzLTNjNGEzNzhlMzA1Mg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Aalborg,9000.0,5.0,Tyge Brahes Vej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i KildegÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-20,2017-05-23,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Thomas Balling Holding ApS, der er administrationsselskab i forhold til sambeskatningen.Â </p>",,,,10155851.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Thomas Balling,Thomas Balling,KILDEGÃRDEN ApS,Revisionsfirmaet Iversen & Hald,,Ãlborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-20,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23930939,indberetninger-20180424,2.5949414,10155851.0,,2018-03-28T06:56:48.564Z,2017-05-24T07:21:21.734Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-DU,2017-05-24T07:21:21.935Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
