entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
26189500,2013-10-01,2014-09-30,c3,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2RkL2QwLzI3LzA1M2MtNGI0Yy05MDkxLWQ3YWY4MGIyMzU4OA.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzBjLzkyLzJkLzliNDctNDBmYS05NjQwLWUzZTdiYzM4ZGVmMw.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzZkL2E4L2U4LzE0MzAtNDFlOC1iZjI1LWJlY2EwNzY5YTYyNA.xml,Danmark,DK,HolbÃ¦k,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-12,2016-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",589866.0,967122.0,26189500.0,1002535095.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,9495.0,2841.0,Sandby,2013-10-01,2014-09-30,278972.0,370602.0,377256.0,2015-09-30,2014-10-01,2016-03-12,HolbÃ¦k,91630.0,59466640.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22109627,indberetninger-20180424,2.59278,26189500.0,,2018-03-29T04:42:28.769Z,2016-03-15T20:33:43.854Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-15-VW,2016-03-15T20:33:44.053Z,,,,,,,,,,,,,,,,,,,,
26189500,2013-10-01,2014-09-30,c5,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2RkL2QwLzI3LzA1M2MtNGI0Yy05MDkxLWQ3YWY4MGIyMzU4OA.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzBjLzkyLzJkLzliNDctNDBmYS05NjQwLWUzZTdiYzM4ZGVmMw.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzZkL2E4L2U4LzE0MzAtNDFlOC1iZjI1LWJlY2EwNzY5YTYyNA.xml,Danmark,DK,HolbÃ¦k,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-12,2016-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2013-10-01,2014-09-30,250000.0,,,2015-09-30,2014-10-01,2016-03-12,HolbÃ¦k,,59466640.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22109627,indberetninger-20180424,2.59278,26189500.0,,2018-03-29T04:42:28.769Z,2016-03-15T20:33:43.854Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-15-VW,2016-03-15T20:33:44.053Z,,,,,,,,,,,,,,,,,,,,
26189500,2013-10-01,2014-09-30,c7,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2RkL2QwLzI3LzA1M2MtNGI0Yy05MDkxLWQ3YWY4MGIyMzU4OA.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzBjLzkyLzJkLzliNDctNDBmYS05NjQwLWUzZTdiYzM4ZGVmMw.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzZkL2E4L2U4LzE0MzAtNDFlOC1iZjI1LWJlY2EwNzY5YTYyNA.xml,Danmark,DK,HolbÃ¦k,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-12,2016-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2013-10-01,2014-09-30,28972.0,,,2015-09-30,2014-10-01,2016-03-12,HolbÃ¦k,,59466640.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22109627,indberetninger-20180424,2.59278,26189500.0,,2018-03-29T04:42:28.769Z,2016-03-15T20:33:43.854Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-15-VW,2016-03-15T20:33:44.053Z,,,,,,,,,,,,,,,,,,,,
26189500,2014-09-30,2014-09-30,c9,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2RkL2QwLzI3LzA1M2MtNGI0Yy05MDkxLWQ3YWY4MGIyMzU4OA.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzBjLzkyLzJkLzliNDctNDBmYS05NjQwLWUzZTdiYzM4ZGVmMw.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzZkL2E4L2U4LzE0MzAtNDFlOC1iZjI1LWJlY2EwNzY5YTYyNA.xml,Danmark,DK,HolbÃ¦k,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-12,2016-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,2016-03-12,HolbÃ¦k,,59466640.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22109627,indberetninger-20180424,2.59278,26189500.0,,2018-03-29T04:42:28.769Z,2016-03-15T20:33:43.854Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-15-VW,2016-03-15T20:33:44.053Z,1209717.0,885217.0,125000.0,1209717.0,673320.0,1209717.0,536397.0,0.0,206885.0,250000.0,298320.0,0.0,536397.0,216523.0,324500.0,42880.0,70109.0,324500.0,,
26189500,2014-10-01,2015-09-30,c0,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2RkL2QwLzI3LzA1M2MtNGI0Yy05MDkxLWQ3YWY4MGIyMzU4OA.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzBjLzkyLzJkLzliNDctNDBmYS05NjQwLWUzZTdiYzM4ZGVmMw.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzZkL2E4L2U4LzE0MzAtNDFlOC1iZjI1LWJlY2EwNzY5YTYyNA.xml,Danmark,DK,HolbÃ¦k,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-12,2016-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",622546.0,787748.0,26189500.0,1002535095.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,13276.0,10496.0,Sandby,2013-10-01,2014-09-30,124188.0,162422.0,165202.0,2015-09-30,2014-10-01,2016-03-12,HolbÃ¦k,38234.0,59466640.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22109627,indberetninger-20180424,2.59278,26189500.0,,2018-03-29T04:42:28.769Z,2016-03-15T20:33:43.854Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-15-VW,2016-03-15T20:33:44.053Z,,,,,,,,,,,,,,,,,,,,
26189500,2014-10-01,2015-09-30,c1,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2RkL2QwLzI3LzA1M2MtNGI0Yy05MDkxLWQ3YWY4MGIyMzU4OA.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzBjLzkyLzJkLzliNDctNDBmYS05NjQwLWUzZTdiYzM4ZGVmMw.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzZkL2E4L2U4LzE0MzAtNDFlOC1iZjI1LWJlY2EwNzY5YTYyNA.xml,Danmark,DK,HolbÃ¦k,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-12,2016-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,2016-03-12,HolbÃ¦k,,59466640.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22109627,indberetninger-20180424,2.59278,26189500.0,,2018-03-29T04:42:28.769Z,2016-03-15T20:33:43.854Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-15-VW,2016-03-15T20:33:44.053Z,,,,,,,,,,,,,,,,,,,77966668.0,REGISTRERET REVISOR JAN ANDERSEN
26189500,2014-10-01,2015-09-30,c2,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2RkL2QwLzI3LzA1M2MtNGI0Yy05MDkxLWQ3YWY4MGIyMzU4OA.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzBjLzkyLzJkLzliNDctNDBmYS05NjQwLWUzZTdiYzM4ZGVmMw.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzZkL2E4L2U4LzE0MzAtNDFlOC1iZjI1LWJlY2EwNzY5YTYyNA.xml,Danmark,DK,HolbÃ¦k,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-12,2016-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,2016-03-12,HolbÃ¦k,,59466640.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22109627,indberetninger-20180424,2.59278,26189500.0,,2018-03-29T04:42:28.769Z,2016-03-15T20:33:43.854Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-15-VW,2016-03-15T20:33:44.053Z,,,,,,,,,,,,,,,,,,,,
26189500,2014-10-01,2015-09-30,c4,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2RkL2QwLzI3LzA1M2MtNGI0Yy05MDkxLWQ3YWY4MGIyMzU4OA.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzBjLzkyLzJkLzliNDctNDBmYS05NjQwLWUzZTdiYzM4ZGVmMw.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzZkL2E4L2U4LzE0MzAtNDFlOC1iZjI1LWJlY2EwNzY5YTYyNA.xml,Danmark,DK,HolbÃ¦k,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-12,2016-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2013-10-01,2014-09-30,120000.0,,,2015-09-30,2014-10-01,2016-03-12,HolbÃ¦k,,59466640.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22109627,indberetninger-20180424,2.59278,26189500.0,,2018-03-29T04:42:28.769Z,2016-03-15T20:33:43.854Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-15-VW,2016-03-15T20:33:44.053Z,,,,,,,,,,,,,,,,,,,,
26189500,2014-10-01,2015-09-30,c6,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2RkL2QwLzI3LzA1M2MtNGI0Yy05MDkxLWQ3YWY4MGIyMzU4OA.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzBjLzkyLzJkLzliNDctNDBmYS05NjQwLWUzZTdiYzM4ZGVmMw.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzZkL2E4L2U4LzE0MzAtNDFlOC1iZjI1LWJlY2EwNzY5YTYyNA.xml,Danmark,DK,HolbÃ¦k,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-12,2016-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2013-10-01,2014-09-30,4188.0,,,2015-09-30,2014-10-01,2016-03-12,HolbÃ¦k,,59466640.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22109627,indberetninger-20180424,2.59278,26189500.0,,2018-03-29T04:42:28.769Z,2016-03-15T20:33:43.854Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-15-VW,2016-03-15T20:33:44.053Z,,,,,,,,,,,,,,,,,,,,
26189500,2015-09-30,2015-09-30,c8,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2RkL2QwLzI3LzA1M2MtNGI0Yy05MDkxLWQ3YWY4MGIyMzU4OA.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzBjLzkyLzJkLzliNDctNDBmYS05NjQwLWUzZTdiYzM4ZGVmMw.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzZkL2E4L2U4LzE0MzAtNDFlOC1iZjI1LWJlY2EwNzY5YTYyNA.xml,Danmark,DK,HolbÃ¦k,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-12,2016-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,2016-03-12,HolbÃ¦k,,59466640.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22109627,indberetninger-20180424,2.59278,26189500.0,,2018-03-29T04:42:28.769Z,2016-03-15T20:33:43.854Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-15-VW,2016-03-15T20:33:44.053Z,1271764.0,517287.0,125000.0,1271764.0,547507.0,1271764.0,724257.0,507116.0,139553.0,120000.0,302507.0,507116.0,724257.0,453773.0,247361.0,63865.0,67066.0,247361.0,,
