entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
26189500,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MzLzZjL2Q2LzQ0NTEtNDY5MC04NTg4LTY4MmIzYTRhNmY2Yg.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzdmLzZmLzBmLzI0Y2QtNGQ0NS1hNzE2LTNhODA5Mzg3YWRiZA.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzc3LzhkLzJlLzQzYWUtNDYyNy1iNzk5LWQ5YjM3NWRjZTE1Mw.xml,true,Danmark,DK,HolbÃ¦k,4300.0,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-11,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",622546.0,787748.0,26189500.0,1002535095.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,13276.0,10496.0,Sandby,2014-10-01,2015-09-30,124188.0,162422.0,165202.0,2016-09-30,2015-10-01,true,false,2017-03-11,HolbÃ¦k,38234.0,59466640.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23584937,indberetninger-20180424,2.5925503,26189500,,2018-03-27T23:17:02.567Z,2017-03-12T18:40:42.414Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-23-RY,2017-03-12T18:40:42.605Z,,,,,,,,,,,,,,,,,,,,
26189500,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MzLzZjL2Q2LzQ0NTEtNDY5MC04NTg4LTY4MmIzYTRhNmY2Yg.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzdmLzZmLzBmLzI0Y2QtNGQ0NS1hNzE2LTNhODA5Mzg3YWRiZA.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzc3LzhkLzJlLzQzYWUtNDYyNy1iNzk5LWQ5YjM3NWRjZTE1Mw.xml,true,Danmark,DK,HolbÃ¦k,4300.0,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-11,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2014-10-01,2015-09-30,120000.0,,,2016-09-30,2015-10-01,true,false,2017-03-11,HolbÃ¦k,,59466640.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23584937,indberetninger-20180424,2.5925503,26189500,,2018-03-27T23:17:02.567Z,2017-03-12T18:40:42.414Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-23-RY,2017-03-12T18:40:42.605Z,,,,,,,,,,,,,,,,,,,,
26189500,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MzLzZjL2Q2LzQ0NTEtNDY5MC04NTg4LTY4MmIzYTRhNmY2Yg.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzdmLzZmLzBmLzI0Y2QtNGQ0NS1hNzE2LTNhODA5Mzg3YWRiZA.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzc3LzhkLzJlLzQzYWUtNDYyNy1iNzk5LWQ5YjM3NWRjZTE1Mw.xml,true,Danmark,DK,HolbÃ¦k,4300.0,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-11,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2014-10-01,2015-09-30,4188.0,,,2016-09-30,2015-10-01,true,false,2017-03-11,HolbÃ¦k,,59466640.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23584937,indberetninger-20180424,2.5925503,26189500,,2018-03-27T23:17:02.567Z,2017-03-12T18:40:42.414Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-23-RY,2017-03-12T18:40:42.605Z,,,,,,,,,,,,,,,,,,,,
26189500,2015-09-30,2015-09-30,c9,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MzLzZjL2Q2LzQ0NTEtNDY5MC04NTg4LTY4MmIzYTRhNmY2Yg.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzdmLzZmLzBmLzI0Y2QtNGQ0NS1hNzE2LTNhODA5Mzg3YWRiZA.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzc3LzhkLzJlLzQzYWUtNDYyNy1iNzk5LWQ5YjM3NWRjZTE1Mw.xml,true,Danmark,DK,HolbÃ¦k,4300.0,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-11,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,true,false,2017-03-11,HolbÃ¦k,,59466640.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23584937,indberetninger-20180424,2.5925503,26189500,,2018-03-27T23:17:02.567Z,2017-03-12T18:40:42.414Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-23-RY,2017-03-12T18:40:42.605Z,1271764.0,517287.0,125000.0,1271764.0,547507.0,1271764.0,724257.0,507116.0,139553.0,120000.0,302507.0,507116.0,724257.0,453773.0,247361.0,63865.0,67066.0,247361.0,,
26189500,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MzLzZjL2Q2LzQ0NTEtNDY5MC04NTg4LTY4MmIzYTRhNmY2Yg.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzdmLzZmLzBmLzI0Y2QtNGQ0NS1hNzE2LTNhODA5Mzg3YWRiZA.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzc3LzhkLzJlLzQzYWUtNDYyNy1iNzk5LWQ5YjM3NWRjZTE1Mw.xml,true,Danmark,DK,HolbÃ¦k,4300.0,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-11,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",630117.0,870316.0,26189500.0,1002535095.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,20373.0,37424.0,Sandby,2014-10-01,2015-09-30,200182.0,257250.0,240199.0,2016-09-30,2015-10-01,true,false,2017-03-11,HolbÃ¦k,57068.0,59466640.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23584937,indberetninger-20180424,2.5925503,26189500,,2018-03-27T23:17:02.567Z,2017-03-12T18:40:42.414Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-23-RY,2017-03-12T18:40:42.605Z,,,,,,,,,,,,,,,,,,,,
26189500,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MzLzZjL2Q2LzQ0NTEtNDY5MC04NTg4LTY4MmIzYTRhNmY2Yg.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzdmLzZmLzBmLzI0Y2QtNGQ0NS1hNzE2LTNhODA5Mzg3YWRiZA.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzc3LzhkLzJlLzQzYWUtNDYyNy1iNzk5LWQ5YjM3NWRjZTE1Mw.xml,true,Danmark,DK,HolbÃ¦k,4300.0,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-11,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,true,false,2017-03-11,HolbÃ¦k,,59466640.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23584937,indberetninger-20180424,2.5925503,26189500,,2018-03-27T23:17:02.567Z,2017-03-12T18:40:42.414Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-23-RY,2017-03-12T18:40:42.605Z,,,,,,,,,,,,,,,,,,,77966668.0,REGISTRERET REVISOR JAN ANDERSEN
26189500,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MzLzZjL2Q2LzQ0NTEtNDY5MC04NTg4LTY4MmIzYTRhNmY2Yg.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzdmLzZmLzBmLzI0Y2QtNGQ0NS1hNzE2LTNhODA5Mzg3YWRiZA.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzc3LzhkLzJlLzQzYWUtNDYyNy1iNzk5LWQ5YjM3NWRjZTE1Mw.xml,true,Danmark,DK,HolbÃ¦k,4300.0,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-11,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,true,false,2017-03-11,HolbÃ¦k,,59466640.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23584937,indberetninger-20180424,2.5925503,26189500,,2018-03-27T23:17:02.567Z,2017-03-12T18:40:42.414Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-23-RY,2017-03-12T18:40:42.605Z,,,,,,,,,,,,,,,,,,,,
26189500,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MzLzZjL2Q2LzQ0NTEtNDY5MC04NTg4LTY4MmIzYTRhNmY2Yg.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzdmLzZmLzBmLzI0Y2QtNGQ0NS1hNzE2LTNhODA5Mzg3YWRiZA.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzc3LzhkLzJlLzQzYWUtNDYyNy1iNzk5LWQ5YjM3NWRjZTE1Mw.xml,true,Danmark,DK,HolbÃ¦k,4300.0,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-11,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2014-10-01,2015-09-30,200000.0,,,2016-09-30,2015-10-01,true,false,2017-03-11,HolbÃ¦k,,59466640.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23584937,indberetninger-20180424,2.5925503,26189500,,2018-03-27T23:17:02.567Z,2017-03-12T18:40:42.414Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-23-RY,2017-03-12T18:40:42.605Z,,,,,,,,,,,,,,,,,,,,
26189500,2015-10-01,2016-09-30,c6,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MzLzZjL2Q2LzQ0NTEtNDY5MC04NTg4LTY4MmIzYTRhNmY2Yg.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzdmLzZmLzBmLzI0Y2QtNGQ0NS1hNzE2LTNhODA5Mzg3YWRiZA.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzc3LzhkLzJlLzQzYWUtNDYyNy1iNzk5LWQ5YjM3NWRjZTE1Mw.xml,true,Danmark,DK,HolbÃ¦k,4300.0,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-11,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2014-10-01,2015-09-30,182.0,,,2016-09-30,2015-10-01,true,false,2017-03-11,HolbÃ¦k,,59466640.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23584937,indberetninger-20180424,2.5925503,26189500,,2018-03-27T23:17:02.567Z,2017-03-12T18:40:42.414Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-23-RY,2017-03-12T18:40:42.605Z,,,,,,,,,,,,,,,,,,,,
26189500,2016-09-30,2016-09-30,c8,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MzLzZjL2Q2LzQ0NTEtNDY5MC04NTg4LTY4MmIzYTRhNmY2Yg.xhtml,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzdmLzZmLzBmLzI0Y2QtNGQ0NS1hNzE2LTNhODA5Mzg3YWRiZA.pdf,http://regnskaber.virk.dk/00598162/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzc3LzhkLzJlLzQzYWUtNDYyNy1iNzk5LWQ5YjM3NWRjZTE1Mw.xml,true,Danmark,DK,HolbÃ¦k,4300.0,50.0,Kalundborgvej,Svinninge,4520.0,24.0,Sandby,4300 HolbÃ¦k,Kalundborgvej 50,Til kapitalejeren i IT Serviceteam ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-11,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse har oplyst at der ikke forefindes eventualposter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed.</p>",,,26189500.0,1002535095.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Andersen,Niels Nordal Nielsen,Niels Nordal Nielsen,Nordea,IT SERVICETEAM ApS,Jan Andersen,,,Sandby,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,true,false,2017-03-11,HolbÃ¦k,,59466640.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23584937,indberetninger-20180424,2.5925503,26189500,,2018-03-27T23:17:02.567Z,2017-03-12T18:40:42.414Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-23-RY,2017-03-12T18:40:42.605Z,1348412.0,592007.0,125000.0,1348412.0,627690.0,1348412.0,720722.0,543709.0,142467.0,200000.0,302690.0,543709.0,720722.0,471773.0,212696.0,35303.0,71179.0,212696.0,,
