entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
31429595,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzkwLzZkLzk3LzU2MzgtNDMxZi04NjZlLTdiYzk5YzM3OTNjYg.xhtml,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzI2LzA0L2FhLzlkMWEtNDM3Ny1hNWIwLTcxNDZmMDdmYjMwNQ.pdf,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzYzL2RlLzM4LzE5MDctNGNjMC05ZGRmLTdlZTg1Mzc1ZTlkZg.xml,true,Kastrup,2770.0,175.0,LÃ¸jtegÃ¥rdsvej,2000 Frederiksberg,Bernhard Bangs Alle 25,Regnskabsklasse B,2016-06-20,2016-06-20,46393.0,381061.0,32515667.0,557958.0,31429595.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Rasmus Bremholm,Niels Rasmus Bremholm,RB FILM ApS,Mads Axeltoft,0.0,0.0,Kastrup,2014-01-01,2014-12-31,104905.0,130504.0,130504.0,2015-12-31,2015-01-01,false,false,25599.0,32515663.0,false,false,Ingen bistand,urn:ofk:oid:22749848,indberetninger-20180424,2.595406,31429595.0,,2018-03-29T12:50:51.871Z,2016-06-21T11:44:33.221Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-WS,2016-06-21T11:44:33.439Z,,,,,,,,,,,,,,,,,,,,,,
31429595,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzkwLzZkLzk3LzU2MzgtNDMxZi04NjZlLTdiYzk5YzM3OTNjYg.xhtml,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzI2LzA0L2FhLzlkMWEtNDM3Ny1hNWIwLTcxNDZmMDdmYjMwNQ.pdf,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzYzL2RlLzM4LzE5MDctNGNjMC05ZGRmLTdlZTg1Mzc1ZTlkZg.xml,true,Kastrup,2770.0,175.0,LÃ¸jtegÃ¥rdsvej,2000 Frederiksberg,Bernhard Bangs Alle 25,Regnskabsklasse B,2016-06-20,2016-06-20,,,32515667.0,,31429595.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Rasmus Bremholm,Niels Rasmus Bremholm,RB FILM ApS,Mads Axeltoft,,,Kastrup,2014-01-01,2014-12-31,99800.0,,,2015-12-31,2015-01-01,false,false,,32515663.0,false,false,Ingen bistand,urn:ofk:oid:22749848,indberetninger-20180424,2.595406,31429595.0,,2018-03-29T12:50:51.871Z,2016-06-21T11:44:33.221Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-WS,2016-06-21T11:44:33.439Z,,,,,,,,,,,,,,,,,,,,,,
31429595,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzkwLzZkLzk3LzU2MzgtNDMxZi04NjZlLTdiYzk5YzM3OTNjYg.xhtml,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzI2LzA0L2FhLzlkMWEtNDM3Ny1hNWIwLTcxNDZmMDdmYjMwNQ.pdf,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzYzL2RlLzM4LzE5MDctNGNjMC05ZGRmLTdlZTg1Mzc1ZTlkZg.xml,true,Kastrup,2770.0,175.0,LÃ¸jtegÃ¥rdsvej,2000 Frederiksberg,Bernhard Bangs Alle 25,Regnskabsklasse B,2016-06-20,2016-06-20,,,32515667.0,,31429595.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Rasmus Bremholm,Niels Rasmus Bremholm,RB FILM ApS,Mads Axeltoft,,,Kastrup,2014-01-01,2014-12-31,5105.0,,,2015-12-31,2015-01-01,false,false,,32515663.0,false,false,Ingen bistand,urn:ofk:oid:22749848,indberetninger-20180424,2.595406,31429595.0,,2018-03-29T12:50:51.871Z,2016-06-21T11:44:33.221Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-WS,2016-06-21T11:44:33.439Z,,,,,,,,,,,,,,,,,,,,,,
31429595,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzkwLzZkLzk3LzU2MzgtNDMxZi04NjZlLTdiYzk5YzM3OTNjYg.xhtml,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzI2LzA0L2FhLzlkMWEtNDM3Ny1hNWIwLTcxNDZmMDdmYjMwNQ.pdf,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzYzL2RlLzM4LzE5MDctNGNjMC05ZGRmLTdlZTg1Mzc1ZTlkZg.xml,true,Kastrup,2770.0,175.0,LÃ¸jtegÃ¥rdsvej,2000 Frederiksberg,Bernhard Bangs Alle 25,Regnskabsklasse B,2016-06-20,2016-06-20,,,32515667.0,,31429595.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Rasmus Bremholm,Niels Rasmus Bremholm,RB FILM ApS,Mads Axeltoft,,,Kastrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,32515663.0,false,false,Ingen bistand,urn:ofk:oid:22749848,indberetninger-20180424,2.595406,31429595.0,,2018-03-29T12:50:51.871Z,2016-06-21T11:44:33.221Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-WS,2016-06-21T11:44:33.439Z,1049581.0,685952.0,125000.0,877826.0,4977.0,5821.0,846592.0,171755.0,1049581.0,202989.0,171755.0,69029.0,171755.0,99800.0,621792.0,202989.0,125613.0,191874.0,29424.0,8347.0,151652.0,
31429595,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzkwLzZkLzk3LzU2MzgtNDMxZi04NjZlLTdiYzk5YzM3OTNjYg.xhtml,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzI2LzA0L2FhLzlkMWEtNDM3Ny1hNWIwLTcxNDZmMDdmYjMwNQ.pdf,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzYzL2RlLzM4LzE5MDctNGNjMC05ZGRmLTdlZTg1Mzc1ZTlkZg.xml,true,Kastrup,2770.0,175.0,LÃ¸jtegÃ¥rdsvej,2000 Frederiksberg,Bernhard Bangs Alle 25,Regnskabsklasse B,2016-06-20,2016-06-20,,,32515667.0,,31429595.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Rasmus Bremholm,Niels Rasmus Bremholm,RB FILM ApS,Mads Axeltoft,,,Kastrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,32515663.0,false,false,Ingen bistand,urn:ofk:oid:22749848,indberetninger-20180424,2.595406,31429595.0,,2018-03-29T12:50:51.871Z,2016-06-21T11:44:33.221Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-WS,2016-06-21T11:44:33.439Z,,,,,,,621792.0,,,,,,,,,,,,,,,
31429595,2015-01-01,2015-01-01,c11,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzkwLzZkLzk3LzU2MzgtNDMxZi04NjZlLTdiYzk5YzM3OTNjYg.xhtml,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzI2LzA0L2FhLzlkMWEtNDM3Ny1hNWIwLTcxNDZmMDdmYjMwNQ.pdf,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzYzL2RlLzM4LzE5MDctNGNjMC05ZGRmLTdlZTg1Mzc1ZTlkZg.xml,true,Kastrup,2770.0,175.0,LÃ¸jtegÃ¥rdsvej,2000 Frederiksberg,Bernhard Bangs Alle 25,Regnskabsklasse B,2016-06-20,2016-06-20,,,32515667.0,,31429595.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Rasmus Bremholm,Niels Rasmus Bremholm,RB FILM ApS,Mads Axeltoft,,,Kastrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,32515663.0,false,false,Ingen bistand,urn:ofk:oid:22749848,indberetninger-20180424,2.595406,31429595.0,,2018-03-29T12:50:51.871Z,2016-06-21T11:44:33.221Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-WS,2016-06-21T11:44:33.439Z,,,,,,,99800.0,,,,,,,,,,,,,,,
31429595,2015-01-01,2015-01-01,c12,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzkwLzZkLzk3LzU2MzgtNDMxZi04NjZlLTdiYzk5YzM3OTNjYg.xhtml,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzI2LzA0L2FhLzlkMWEtNDM3Ny1hNWIwLTcxNDZmMDdmYjMwNQ.pdf,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzYzL2RlLzM4LzE5MDctNGNjMC05ZGRmLTdlZTg1Mzc1ZTlkZg.xml,true,Kastrup,2770.0,175.0,LÃ¸jtegÃ¥rdsvej,2000 Frederiksberg,Bernhard Bangs Alle 25,Regnskabsklasse B,2016-06-20,2016-06-20,,,32515667.0,,31429595.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Rasmus Bremholm,Niels Rasmus Bremholm,RB FILM ApS,Mads Axeltoft,,,Kastrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,32515663.0,false,false,Ingen bistand,urn:ofk:oid:22749848,indberetninger-20180424,2.595406,31429595.0,,2018-03-29T12:50:51.871Z,2016-06-21T11:44:33.221Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-WS,2016-06-21T11:44:33.439Z,,,,,,,846592.0,,,,,,,,,,,,,,,
31429595,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzkwLzZkLzk3LzU2MzgtNDMxZi04NjZlLTdiYzk5YzM3OTNjYg.xhtml,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzI2LzA0L2FhLzlkMWEtNDM3Ny1hNWIwLTcxNDZmMDdmYjMwNQ.pdf,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzYzL2RlLzM4LzE5MDctNGNjMC05ZGRmLTdlZTg1Mzc1ZTlkZg.xml,true,Kastrup,2770.0,175.0,LÃ¸jtegÃ¥rdsvej,2000 Frederiksberg,Bernhard Bangs Alle 25,Regnskabsklasse B,2016-06-20,2016-06-20,,,32515667.0,,31429595.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Rasmus Bremholm,Niels Rasmus Bremholm,RB FILM ApS,Mads Axeltoft,,,Kastrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,32515663.0,false,false,Ingen bistand,urn:ofk:oid:22749848,indberetninger-20180424,2.595406,31429595.0,,2018-03-29T12:50:51.871Z,2016-06-21T11:44:33.221Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-WS,2016-06-21T11:44:33.439Z,,,,,,,125000.0,,,,,,,,,,,,,,,
31429595,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzkwLzZkLzk3LzU2MzgtNDMxZi04NjZlLTdiYzk5YzM3OTNjYg.xhtml,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzI2LzA0L2FhLzlkMWEtNDM3Ny1hNWIwLTcxNDZmMDdmYjMwNQ.pdf,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzYzL2RlLzM4LzE5MDctNGNjMC05ZGRmLTdlZTg1Mzc1ZTlkZg.xml,true,Kastrup,2770.0,175.0,LÃ¸jtegÃ¥rdsvej,2000 Frederiksberg,Bernhard Bangs Alle 25,Regnskabsklasse B,2016-06-20,2016-06-20,46393.0,371498.0,32515667.0,657441.0,31429595.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Rasmus Bremholm,Niels Rasmus Bremholm,RB FILM ApS,Mads Axeltoft,1.0,138.0,Kastrup,2014-01-01,2014-12-31,183360.0,239687.0,239550.0,2015-12-31,2015-01-01,false,false,56327.0,32515663.0,false,false,Ingen bistand,urn:ofk:oid:22749848,indberetninger-20180424,2.595406,31429595.0,,2018-03-29T12:50:51.871Z,2016-06-21T11:44:33.221Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-WS,2016-06-21T11:44:33.439Z,,,,,,,,,,,,,,,,,,,,,,99800.0
31429595,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzkwLzZkLzk3LzU2MzgtNDMxZi04NjZlLTdiYzk5YzM3OTNjYg.xhtml,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzI2LzA0L2FhLzlkMWEtNDM3Ny1hNWIwLTcxNDZmMDdmYjMwNQ.pdf,http://regnskaber.virk.dk/59592413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzYzL2RlLzM4LzE5MDctNGNjMC05ZGRmLTdlZTg1Mzc1ZTlkZg.xml,true,Kastrup,2770.0,175.0,LÃ¸jtegÃ¥rdsvej,2000 Frederiksberg,Bernhard Bangs Alle 25,Regnskabsklasse B,2016-06-20,2016-06-20,,,32515667.0,,31429595.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Rasmus Bremholm,Niels Rasmus Bremholm,RB FILM ApS,Mads Axeltoft,,,Kastrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,32515663.0,false,false,Ingen bistand,urn:ofk:oid:22749848,indberetninger-20180424,2.595406,31429595.0,,2018-03-29T12:50:51.871Z,2016-06-21T11:44:33.221Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-WS,2016-06-21T11:44:33.439Z,,,,,,,,,,,,,,,,,,,,,,
