entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
26350174,2013-10-01,2013-10-01,c416,,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2NjL2ZiLzc5Lzk4YmItNGNjYy1hYmQwLTY4ODY2ZDFlNWJhNA.pdf,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzA4L2Q2L2JkL2MxYWMtNGZhMC1iYjY4LTM5YzQ4ODlkOWRkYQ.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-06,2016-01-06,2001-12-03,2016-01-11,1711.0,Vareforbrug omfatter omkostninger til kÃ¸b af handelsvarer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",18050.0,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Free Style ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2015-09-30,2014-10-01,2016-01-06,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21876412,indberetninger-20180424,2.5118406,26350174.0,,2018-03-28T15:48:19.771Z,2016-01-11T08:39:41.881Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-20-MR,2016-01-11T08:39:41.982Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2013-10-01,2014-09-30,c108,,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2NjL2ZiLzc5Lzk4YmItNGNjYy1hYmQwLTY4ODY2ZDFlNWJhNA.pdf,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzA4L2Q2L2JkL2MxYWMtNGZhMC1iYjY4LTM5YzQ4ODlkOWRkYQ.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-06,2016-01-06,2001-12-03,2016-01-11,1711.0,Vareforbrug omfatter omkostninger til kÃ¸b af handelsvarer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Free Style ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2015-09-30,2014-10-01,2016-01-06,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21876412,indberetninger-20180424,2.5118406,26350174.0,,2018-03-28T15:48:19.771Z,2016-01-11T08:39:41.881Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-20-MR,2016-01-11T08:39:41.982Z,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2013-10-01,2014-09-30,c120,,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2NjL2ZiLzc5Lzk4YmItNGNjYy1hYmQwLTY4ODY2ZDFlNWJhNA.pdf,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzA4L2Q2L2JkL2MxYWMtNGZhMC1iYjY4LTM5YzQ4ODlkOWRkYQ.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-06,2016-01-06,2001-12-03,2016-01-11,1711.0,Vareforbrug omfatter omkostninger til kÃ¸b af handelsvarer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Free Style ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2015-09-30,2014-10-01,2016-01-06,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21876412,indberetninger-20180424,2.5118406,26350174.0,,2018-03-28T15:48:19.771Z,2016-01-11T08:39:41.881Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-20-MR,2016-01-11T08:39:41.982Z,4580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2013-10-01,2014-09-30,c3,,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2NjL2ZiLzc5Lzk4YmItNGNjYy1hYmQwLTY4ODY2ZDFlNWJhNA.pdf,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzA4L2Q2L2JkL2MxYWMtNGZhMC1iYjY4LTM5YzQ4ODlkOWRkYQ.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-06,2016-01-06,2001-12-03,2016-01-11,1711.0,Vareforbrug omfatter omkostninger til kÃ¸b af handelsvarer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Free Style ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2015-09-30,2014-10-01,2016-01-06,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21876412,indberetninger-20180424,2.5118406,26350174.0,,2018-03-28T15:48:19.771Z,2016-01-11T08:39:41.881Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-20-MR,2016-01-11T08:39:41.982Z,24580.0,7418.0,965624.0,1003883.0,41569.0,857.0,36242.0,29984.0,30841.0,41152.0,5404.0,846661.0,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2013-10-01,2014-09-30,c369,,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2NjL2ZiLzc5Lzk4YmItNGNjYy1hYmQwLTY4ODY2ZDFlNWJhNA.pdf,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzA4L2Q2L2JkL2MxYWMtNGZhMC1iYjY4LTM5YzQ4ODlkOWRkYQ.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-06,2016-01-06,2001-12-03,2016-01-11,1711.0,Vareforbrug omfatter omkostninger til kÃ¸b af handelsvarer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Free Style ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2015-09-30,2014-10-01,2016-01-06,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21876412,indberetninger-20180424,2.5118406,26350174.0,,2018-03-28T15:48:19.771Z,2016-01-11T08:39:41.881Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-20-MR,2016-01-11T08:39:41.982Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2013-10-01,2014-09-30,c417,,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2NjL2ZiLzc5Lzk4YmItNGNjYy1hYmQwLTY4ODY2ZDFlNWJhNA.pdf,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzA4L2Q2L2JkL2MxYWMtNGZhMC1iYjY4LTM5YzQ4ODlkOWRkYQ.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-06,2016-01-06,2001-12-03,2016-01-11,1711.0,Vareforbrug omfatter omkostninger til kÃ¸b af handelsvarer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Free Style ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2015-09-30,2014-10-01,2016-01-06,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21876412,indberetninger-20180424,2.5118406,26350174.0,,2018-03-28T15:48:19.771Z,2016-01-11T08:39:41.881Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-20-MR,2016-01-11T08:39:41.982Z,4580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2014-09-30,2014-09-30,c4,,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2NjL2ZiLzc5Lzk4YmItNGNjYy1hYmQwLTY4ODY2ZDFlNWJhNA.pdf,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzA4L2Q2L2JkL2MxYWMtNGZhMC1iYjY4LTM5YzQ4ODlkOWRkYQ.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-06,2016-01-06,2001-12-03,2016-01-11,1711.0,Vareforbrug omfatter omkostninger til kÃ¸b af handelsvarer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",147630.0,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Free Style ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2015-09-30,2014-10-01,2016-01-06,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21876412,indberetninger-20180424,2.5118406,26350174.0,,2018-03-28T15:48:19.771Z,2016-01-11T08:39:41.881Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-20-MR,2016-01-11T08:39:41.982Z,,,,,,,,,,,,,371709.0,21164.0,125000.0,293789.0,11783.0,77920.0,246443.0,371709.0,204079.0,246443.0,77920.0,99931.0,14399.0,77920.0,20000.0,20000.0,20000.0,22630.0,204079.0,26182.0,19599.0,64549.0,,
26350174,2014-09-30,2014-09-30,c418,,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2NjL2ZiLzc5Lzk4YmItNGNjYy1hYmQwLTY4ODY2ZDFlNWJhNA.pdf,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzA4L2Q2L2JkL2MxYWMtNGZhMC1iYjY4LTM5YzQ4ODlkOWRkYQ.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-06,2016-01-06,2001-12-03,2016-01-11,1711.0,Vareforbrug omfatter omkostninger til kÃ¸b af handelsvarer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",22630.0,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Free Style ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2015-09-30,2014-10-01,2016-01-06,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21876412,indberetninger-20180424,2.5118406,26350174.0,,2018-03-28T15:48:19.771Z,2016-01-11T08:39:41.881Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-20-MR,2016-01-11T08:39:41.982Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2014-10-01,2014-10-01,c157,,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2NjL2ZiLzc5Lzk4YmItNGNjYy1hYmQwLTY4ODY2ZDFlNWJhNA.pdf,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzA4L2Q2L2JkL2MxYWMtNGZhMC1iYjY4LTM5YzQ4ODlkOWRkYQ.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-06,2016-01-06,2001-12-03,2016-01-11,1711.0,Vareforbrug omfatter omkostninger til kÃ¸b af handelsvarer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Free Style ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2015-09-30,2014-10-01,2016-01-06,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21876412,indberetninger-20180424,2.5118406,26350174.0,,2018-03-28T15:48:19.771Z,2016-01-11T08:39:41.881Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-20-MR,2016-01-11T08:39:41.982Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162306.0,240226.0
26350174,2014-10-01,2014-10-01,c195,,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2NjL2ZiLzc5Lzk4YmItNGNjYy1hYmQwLTY4ODY2ZDFlNWJhNA.pdf,http://regnskaber.virk.dk/47105362/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzA4L2Q2L2JkL2MxYWMtNGZhMC1iYjY4LTM5YzQ4ODlkOWRkYQ.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-06,2016-01-06,2001-12-03,2016-01-11,1711.0,Vareforbrug omfatter omkostninger til kÃ¸b af handelsvarer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",22630.0,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Free Style ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2015-09-30,2014-10-01,2016-01-06,Viborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21876412,indberetninger-20180424,2.5118406,26350174.0,,2018-03-28T15:48:19.771Z,2016-01-11T08:39:41.881Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-20-MR,2016-01-11T08:39:41.982Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
